,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"35,800",2002,2017,북성로,00061,00000,47130,00,3305026,서부동,0019,0000,47130,10200,1,경주우방명사마을,6,21,47130-1,145.89,19,47130,1,,,
2,,"19,700",2016,2017,북성로,00120,00000,47130,04,3305026,성동동,0340,0001,47130,10400,1,성동라이프2차,6,20,47130-1070,66.1718,340-1,47130,4,,,
3,,"16,500",2007,2017,화랑로,00030,00000,47130,05,3305066,성건동,0351,0009,47130,10800,1,엔비빌,6,7,47130-889,84.8843,351-9,47130,3,,,0
4,,"22,000",2016,2017,동성로,00033,00001,47130,00,3305016,성건동,0352,0002,47130,10800,1,선파크,6,14,47130-1079,84.981,352-2,47130,7,,,0
5,,"6,800",1985,2017,동성로,00018,00000,47130,04,3305016,성건동,0383,0002,47130,10800,1,장미3동,6,26,47130-203,53.77,383-2,47130,5,,,0
6,,"13,200",1996,2017,충효녹지길,00142,00009,47130,00,4716182,충효동,2927,0000,47130,11400,1,대우1차,6,1,47130-15,84.954,2927,47130,4,,,
7,,"26,270",2015,2017,충효1길,00008,00000,47130,00,4716174,충효동,3022,0000,47130,11400,1,경주 충효 신원아침도시,6,2,47130-1020,84.7695,3022,47130,7,,,0
8,,"3,550",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,6,7,47130-14,24.34,2935,47130,2,,,
9,,"10,000",1996,2017,충효5길,00030,00000,47130,01,4716178,충효동,0371,0002,47130,11400,1,충효에덴타운,6,7,47130-318,59.64,371-2,47130,13,,,0
10,,"13,600",1996,2017,충효5길,00030,00000,47130,01,4716178,충효동,0371,0002,47130,11400,1,충효에덴타운,6,9,47130-318,84.97,371-2,47130,15,,,0
11,,"23,500",2004,2017,충효1길,00022,00005,47130,00,4716174,충효동,0044,0003,47130,11400,1,삼정그린뷰경주본가1단지,6,13,47130-132,84.2023,44-3,47130,5,,,0
12,,"12,000",1996,2017,충효녹지길,00142,00009,47130,00,4716182,충효동,2927,0000,47130,11400,1,대우1차,6,14,47130-15,59.964,2927,47130,13,,,
13,,"15,500",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,6,20,47130-16,84.954,2942,47130,12,,,
14,,"15,000",1996,2017,충효녹지길,00142,00009,47130,00,4716182,충효동,2927,0000,47130,11400,1,대우1차,6,21,47130-15,84.954,2927,47130,14,,,
15,,"3,350",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,6,26,47130-14,24.34,2935,47130,2,,,
16,,"10,900",1996,2017,충효5길,00030,00000,47130,01,4716178,충효동,0371,0002,47130,11400,1,충효에덴타운,6,27,47130-318,59.64,371-2,47130,10,,,0
17,,"21,800",2004,2017,충효1길,00022,00010,47130,00,4716174,충효동,0044,0006,47130,11400,1,삼정그린뷰경주본가2단지,6,28,47130-133,84.2023,44-6,47130,4,,,0
18,,"26,900",2010,2017,능원길,00022,00000,47130,01,4715250,도지동,1018,0000,47130,11900,1,코아루그랑블,6,16,47130-932,129.4545,1018,47130,4,,,0
19,,"36,000",2010,2017,원지길12번길,00039,00000,47130,01,4715931,황성동,1168,0000,47130,12400,1,성호마루한,6,1,47130-935,127.5491,1168,47130,3,,,0
20,,"9,000",1986,2017,황성로16번길,00039,00000,47130,01,4716323,황성동,0295,0000,47130,12400,1,황성주공1차,6,2,47130-49,47.1,295,47130,2,,,0
21,,"10,000",1991,2017,용담로116번길,00015,00000,47130,01,4715898,황성동,0893,0000,47130,12400,1,황성주공2차,6,2,47130-50,47.31,893,47130,1,,,0
22,,"13,000",1992,2017,용담로92번길,00008,00003,47130,00,4715900,황성동,0447,0000,47130,12400,1,유원,6,3,47130-36,78.095,447,47130,8,,,
23,,"9,000",2002,2017,용담로92번길,00065,00015,47130,01,4715900,황성동,0562,0002,47130,12400,1,한길골든빌,6,4,47130-138,48.4895,562-2,47130,2,,,0
24,,"22,500",2010,2017,원지길12번길,00039,00000,47130,01,4715931,황성동,1168,0000,47130,12400,1,성호마루한,6,4,47130-935,84.9814,1168,47130,1,,,0
25,,"15,000",1992,2017,용담로104번길,00041,00000,47130,01,4715895,황성동,0535,0010,47130,12400,1,황성현대3차,6,5,47130-46,84.84,535-10,47130,8,,,0
26,,"12,000",1992,2017,용담로92번길,00008,00003,47130,00,4715900,황성동,0447,0000,47130,12400,1,유원,6,6,47130-36,78.095,447,47130,1,,,
27,,"16,500",1992,2017,황성로,00035,00006,47130,00,3305067,황성동,0511,0000,47130,12400,1,럭키황성 101동~105동,6,7,47130-24,84.9,511,47130,9,,,0
28,,"8,900",1986,2017,황성로16번길,00039,00000,47130,01,4716323,황성동,0295,0000,47130,12400,1,황성주공1차,6,7,47130-49,39.72,295,47130,2,,,0
29,,"17,600",1997,2017,황성로69번길,00018,00000,47130,01,4716328,황성동,0552,0002,47130,12400,1,청우4차(401동),6,7,47130-40,84.745,552-2,47130,10,,,0
30,,"42,800",2016,2017,강변로,00540,00000,47130,05,3305004,황성동,1170,0000,47130,12400,1,e편한세상 황성,6,8,47130-1061,102.1593,1170,47130,12,,,0
31,,"8,500",1991,2017,용담로116번길,00015,00000,47130,01,4715898,황성동,0893,0000,47130,12400,1,황성주공2차,6,9,47130-50,39.3,893,47130,2,,,0
32,,"35,000",2009,2017,광중길,00073,00016,47130,01,4715107,황성동,1163,0000,47130,12400,1,현진에버빌1차,6,9,47130-913,120.127,1163,47130,5,,,0
33,,"12,000",1993,2017,용담로92번길,00038,00000,47130,00,4715900,황성동,0508,0001,47130,12400,1,신안그린파크,6,12,47130-31,80.58,508-1,47130,6,,,
34,,"9,000",1991,2017,용담로116번길,00015,00000,47130,01,4715898,황성동,0893,0000,47130,12400,1,황성주공2차,6,12,47130-50,46.98,893,47130,5,,,0
35,,"19,000",1998,2017,황성로,00060,00000,47130,00,3305067,황성동,0277,0006,47130,12400,1,황성현대5,6,12,47130-47,84.6,277-6,47130,11,,,
36,,"13,000",1992,2017,용담로104번길,00041,00000,47130,01,4715895,황성동,0535,0010,47130,12400,1,황성현대3차,6,12,47130-46,59.46,535-10,47130,9,,,0
37,,"16,000",1997,2017,황성로69번길,00010,00000,47130,01,4716328,황성동,0241,0004,47130,12400,1,청우3차(301~303동),6,13,47130-39,84.745,241-4,47130,4,,,0
38,,"20,000",1996,2017,황성로69번길,00038,00006,47130,00,4716328,황성동,0557,0000,47130,12400,1,한신,6,13,47130-43,125.09,557,47130,8,,,
39,,"16,600",1997,2017,황성로69번길,00018,00000,47130,01,4716328,황성동,0552,0002,47130,12400,1,청우4차(401동),6,14,47130-40,84.745,552-2,47130,5,,,0
40,,"8,700",1999,2017,유림로,00006,00009,47130,00,3305049,황성동,0634,0001,47130,12400,1,제일타운,6,15,47130-37,59.76,634-1,47130,20,,,0
41,,"8,000",1991,2017,원지길,00004,00000,47130,01,4715930,황성동,0241,0001,47130,12400,1,청우1차(101동),6,19,47130-41,62.93,241-1,47130,5,,,0
42,,"8,900",1986,2017,황성로16번길,00039,00000,47130,01,4716323,황성동,0295,0000,47130,12400,1,황성주공1차,6,19,47130-49,39.72,295,47130,3,,,0
43,,"11,600",1990,2017,용담로,00024,00025,47130,01,3305082,황성동,0336,0003,47130,12400,1,우주타운,6,20,47130-35,83.07,336-3,47130,4,,,0
44,,"9,000",1986,2017,황성로16번길,00039,00000,47130,01,4716323,황성동,0295,0000,47130,12400,1,황성주공1차,6,20,47130-49,39.72,295,47130,3,,,0
45,,"11,500",1990,2017,용담로,00024,00025,47130,01,3305082,황성동,0336,0003,47130,12400,1,우주타운,6,21,47130-35,77.42,336-3,47130,1,,,0
46,,"10,700",1991,2017,용담로116번길,00015,00000,47130,01,4715898,황성동,0893,0000,47130,12400,1,황성주공2차,6,22,47130-50,47.31,893,47130,4,,,0
47,,"11,800",1997,2017,황성로69번길,00010,00000,47130,01,4716328,황성동,0241,0004,47130,12400,1,청우3차(301~303동),6,23,47130-39,59.98,241-4,47130,17,,,0
48,,"35,500",2009,2017,광중길,00073,00016,47130,01,4715107,황성동,1163,0000,47130,12400,1,현진에버빌1차,6,23,47130-913,123.878,1163,47130,1,,,0
49,,"9,050",1991,2017,용담로116번길,00015,00000,47130,01,4715898,황성동,0893,0000,47130,12400,1,황성주공2차,6,23,47130-50,39.69,893,47130,4,,,0
50,,"8,800",1986,2017,황성로16번길,00039,00000,47130,01,4716323,황성동,0295,0000,47130,12400,1,황성주공1차,6,24,47130-49,39.72,295,47130,5,,,0
51,,"18,500",1998,2017,황성로,00060,00000,47130,00,3305067,황성동,0277,0006,47130,12400,1,황성현대5,6,28,47130-47,84.6,277-6,47130,16,,,
52,,"11,000",1992,2017,유림로33번길,00010,00000,47130,00,4715983,황성동,0643,0006,47130,12400,1,삼익세라믹,6,29,47130-29,81.27,643-6,47130,6,,,
53,,"12,200",1997,2017,황성로69번길,00010,00000,47130,01,4716328,황성동,0241,0004,47130,12400,1,청우3차(301~303동),6,29,47130-39,59.98,241-4,47130,16,,,0
54,,"12,000",1991,2017,원지길,00004,00000,47130,01,4715930,황성동,0241,0001,47130,12400,1,청우1차(101동),6,30,47130-41,71.66,241-1,47130,2,,,0
55,,"7,700",1991,2017,용담로116번길,00015,00000,47130,01,4715898,황성동,0893,0000,47130,12400,1,황성주공2차,6,30,47130-50,39.69,893,47130,5,,,0
56,,"15,800",1993,2017,승삼1길,00009,00000,47130,01,4715729,용강동,1289,0000,47130,12500,1,경주청구,6,5,47130-51,84.96,1289,47130,5,,,0
57,,"9,000",1993,2017,승삼2길,00008,00000,47130,01,4715730,용강동,1291,0000,47130,12500,1,계림시영,6,5,47130-52,49.2,1291,47130,14,,,0
58,,"13,400",1996,2017,승삼1길,00016,00000,47130,01,4715729,용강동,1300,0000,47130,12500,1,서한타운,6,8,47130-58,75.22,1300,47130,4,,,0
59,,"33,700",2010,2017,다불로,00049,00000,47130,01,3305013,용강동,1384,0000,47130,12500,1,삼환나우빌,6,8,47130-926,128.49,1384,47130,8,,,0
60,,"17,200",1993,2017,승삼1길,00009,00000,47130,01,4715729,용강동,1289,0000,47130,12500,1,경주청구,6,11,47130-51,84.96,1289,47130,6,,,0
