,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
21,,"22,700",1997,2017,황골로,00040,00000,41480,01,0,3206104,금촌동,0234,0022,41480,10100,1,두보3(234-22),8,8,41480-17,110.01,234-22,41480,6,,,
22,,"16,200",1999,2017,정담길,00085,00009,41480,01,0,4418712,금촌동,0015,0006,41480,10100,1,동문3차,8,8,41480-13,59.4,15-6,41480,8,,,
23,,"25,000",1997,2017,중앙로,00308,00000,41480,01,0,3206129,금촌동,0052,0039,41480,10100,1,금촌타워(52-39),8,8,41480-11,214.08,52-39,41480,18,,,
24,,"17,350",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),8,9,41480-21,59.96,233-6,41480,18,,,
25,,"28,100",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,9,41480-70,84.87,992,41480,13,,,
26,,"26,400",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,9,41480-70,84.87,992,41480,14,,,
27,,"13,600",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),8,10,41480-26,39.99,922,41480,11,,,
28,,"22,300",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,10,41480-71,59.06,1003,41480,15,,,
29,,"25,700",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,10,41480-70,84.87,992,41480,4,,,
30,,"25,100",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,10,41480-70,84.87,992,41480,2,,,
31,,"17,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),8,11,41480-10,84.75,424-9,41480,11,,,
32,,"29,800",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),8,11,41480-518,97.1878,1008,41480,10,,,
33,,"23,000",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,8,11,41480-72,59.56,1022,41480,14,,,
34,,"26,700",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,11,41480-70,84.87,992,41480,3,,,
35,,"26,100",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,11,41480-70,75.79,992,41480,12,,,
36,,"16,700",1996,2017,황골로,00032,00000,41480,01,0,3206104,금촌동,0234,0020,41480,10100,1,두보2(234-20),8,14,41480-16,59.93,234-20,41480,6,,,
37,,"26,400",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),8,14,41480-240,84.8,1019,41480,4,,,
38,,"23,300",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,8,14,41480-72,59.56,1022,41480,13,,,
39,,"20,200",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,14,41480-71,59.06,1003,41480,1,,,
40,,"22,100",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),8,15,41480-68,59.99,972,41480,11,,,
41,,"26,900",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),8,15,41480-240,84.47,1019,41480,21,,,
42,,"23,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,15,41480-71,59.06,1003,41480,13,,,
43,,"20,500",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),8,16,41480-9,84.87,228-1,41480,6,,,
44,,"22,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,16,41480-71,59.06,1003,41480,11,,,
45,,"25,300",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),8,16,41480-68,84.98,972,41480,12,,,
46,,"21,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),8,16,41480-68,59.99,972,41480,20,,,
47,,"13,650",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),8,16,41480-26,39.99,922,41480,3,,,
48,,"16,700",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),8,16,41480-26,59.98,922,41480,15,,,
49,,"16,400",1994,2017,한마음2길,00005,00000,41480,01,0,4418852,금촌동,0234,0008,41480,10100,1,두보1(234-8),8,16,41480-15,59.805,234-8,41480,13,,,
50,,"16,850",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),8,17,41480-26,59.98,922,41480,8,,,
51,,"17,200",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),8,17,41480-26,59.98,922,41480,8,,,
52,,"16,700",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),8,18,41480-26,59.98,922,41480,15,,,
53,,"22,900",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,18,41480-71,59.06,1003,41480,13,,,
54,,"21,900",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),8,18,41480-68,59.99,972,41480,12,,,
55,,"18,800",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),8,19,41480-21,84.96,233-6,41480,10,,,
56,,"22,500",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),8,19,41480-553,90.1014,1015,41480,8,,,
57,,"32,900",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),8,19,41480-518,124.0861,1008,41480,3,,,
58,,"22,350",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,19,41480-71,59.06,1003,41480,18,,,
59,,"25,300",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,19,41480-70,84.87,992,41480,2,,,
60,,"26,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),8,19,41480-68,84.98,972,41480,9,,,
61,,"17,300",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),8,19,41480-26,59.98,922,41480,7,,,
62,,"18,700",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),8,19,41480-21,84.96,233-6,41480,3,,,
63,,"23,700",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),8,22,41480-68,84.98,972,41480,2,,,
64,,"9,800",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,8,22,41480-750,19.59,1014-2,41480,10,,,
65,,"27,300",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,22,41480-70,84.87,992,41480,10,,,
66,,"20,750",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,23,41480-71,59.06,1003,41480,1,,,
67,,"20,000",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,8,23,41480-72,51.67,1022,41480,11,,,
68,,"12,300",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),8,24,41480-14,53.51,781-2,41480,12,,,
69,,"34,000",2005,2017,후곡로,00080,00000,41480,01,0,3206137,금촌동,0997,0000,41480,10100,1,후곡마을중앙하이츠(997-0),8,24,41480-534,136.3568,997,41480,19,,,
70,,"22,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,24,41480-71,59.06,1003,41480,7,,,
71,,"27,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,8,24,41480-70,84.87,992,41480,11,,,
72,,"13,400",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),8,25,41480-14,53.51,781-2,41480,11,,,
73,,"13,500",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),8,26,41480-14,53.51,781-2,41480,3,,,
74,,"12,700",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),8,26,41480-14,53.51,781-2,41480,3,,,
75,,"27,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),8,27,41480-240,84.8,1019,41480,10,,,
76,,"8,600",1998,2017,시민회관길,00013,00011,41480,01,0,4418518,금촌동,0769,0005,41480,10100,1,장안귀빈(769-5),8,28,41480-66,46.98,769-5,41480,2,,,
77,,"22,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),8,28,41480-68,59.99,972,41480,11,,,
78,,"14,800",1994,2017,한마음2길,00005,00000,41480,01,0,4418852,금촌동,0234,0008,41480,10100,1,두보1(234-8),8,29,41480-15,59.805,234-8,41480,1,,,
79,,"23,300",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,8,29,41480-72,59.56,1022,41480,8,,,
80,,"15,700",1997,2017,황골로,00040,00000,41480,01,0,3206104,금촌동,0234,0022,41480,10100,1,두보3(234-22),8,30,41480-17,59.98,234-22,41480,2,,,
81,,"13,480",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),8,31,41480-14,53.51,781-2,41480,8,,,
82,,"29,800",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),8,31,41480-518,97.1878,1008,41480,10,,,
83,,"22,300",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,31,41480-71,59.72,1003,41480,21,,,
84,,"21,700",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,8,31,41480-71,59.06,1003,41480,17,,,
85,,"21,700",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),8,31,41480-68,59.99,972,41480,14,,,
86,,"14,500",1997,2017,마무리길,00022,00000,41480,02,0,4418199,아동동,0339,0000,41480,10200,1,장안(미우)5(339-0),8,1,41480-2,59.4,339,41480,13,,,
87,,"25,500",2009,2017,시청로,00123,00000,41480,00,0,3206122,아동동,0897,0000,41480,10200,1,신안실크밸리 1차(897-0),8,1,41480-595,84.9588,897,41480,10,,,
88,,"23,500",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,1,41480-6,140.339,283,41480,12,,,
89,,"23,900",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,1,41480-6,140.339,283,41480,23,,,
90,,"8,200",1990,2017,정담길,00065,00017,41480,02,0,4418712,아동동,0291,0010,41480,10200,1,무궁화APT,8,2,41480-1,46.71,291-10,41480,5,,,
91,,"14,500",1991,2017,마무리길,00040,00000,41480,02,0,4418199,아동동,0328,0049,41480,10200,1,장안초원2(328-49),8,8,41480-4,84.6,328-49,41480,1,,,
92,,"17,700",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,8,41480-6,59.977,283,41480,3,,,
93,,"21,500",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,9,41480-6,84.942,283,41480,11,,,
94,,"15,700",1997,2017,마무리길,00022,00000,41480,02,0,4418199,아동동,0339,0000,41480,10200,1,장안(미우)5(339-0),8,11,41480-2,59.4,339,41480,4,,,
95,,"21,000",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,11,41480-6,84.942,283,41480,8,,,
96,,"15,800",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,11,41480-6,51.412,283,41480,9,,,
97,,"9,450",1990,2017,정담길,00065,00019,41480,02,0,4418712,아동동,0291,0010,41480,10200,1,무궁화APT,8,14,41480-1,50.4,291-10,41480,4,,,
98,,"13,500",1990,2017,중앙로,00280,00000,41480,02,0,3206129,아동동,0329,0006,41480,10200,1,장안초원1(329-6),8,14,41480-62,59.73,329-6,41480,7,,,
99,,"11,800",1990,2017,중앙로,00280,00000,41480,02,0,3206129,아동동,0329,0006,41480,10200,1,장안초원1(329-6),8,14,41480-62,59.73,329-6,41480,12,,,
100,,"25,600",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,14,41480-6,115.062,283,41480,5,,,
101,,"24,500",2009,2017,시청로,00123,00000,41480,00,0,3206122,아동동,0897,0000,41480,10200,1,신안실크밸리 1차(897-0),8,16,41480-595,84.9588,897,41480,13,,,
102,,"16,000",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,18,41480-6,51.412,283,41480,22,,,
103,,"20,700",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,18,41480-6,84.942,283,41480,12,,,
104,,"24,500",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,19,41480-6,140.339,283,41480,20,,,
105,,"25,400",2010,2017,시청로,00085,00000,41480,02,0,3206122,아동동,0900,0000,41480,10200,1,신안실크밸리2차(900-0),8,19,41480-623,84.7631,900,41480,6,,,
106,,"12,200",1990,2017,정담길,00065,00017,41480,02,0,4418712,아동동,0291,0010,41480,10200,1,무궁화APT,8,20,41480-1,62.64,291-10,41480,2,,,
107,,"18,500",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,22,41480-6,84.942,283,41480,25,,,
108,,"11,400",1990,2017,중앙로,00280,00000,41480,02,0,3206129,아동동,0329,0006,41480,10200,1,장안초원1(329-6),8,23,41480-62,57.9,329-6,41480,12,,,
109,,"24,300",2009,2017,시청로,00123,00000,41480,00,0,3206122,아동동,0897,0000,41480,10200,1,신안실크밸리 1차(897-0),8,24,41480-595,84.9588,897,41480,8,,,
110,,"25,000",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,25,41480-6,140.339,283,41480,15,,,
111,,"33,000",2010,2017,시청로,00085,00000,41480,02,0,3206122,아동동,0900,0000,41480,10200,1,신안실크밸리2차(900-0),8,25,41480-623,131.1372,900,41480,5,,,
112,,"18,400",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,25,41480-6,84.942,283,41480,25,,,
113,,"18,300",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,25,41480-6,59.977,283,41480,11,,,
114,,"24,000",2009,2017,시청로,00123,00000,41480,02,0,3206122,아동동,0897,0000,41480,10200,1,신안실크밸리 1차(897-0),8,26,41480-595,84.9588,897,41480,8,,,
115,,"18,400",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,28,41480-6,59.977,283,41480,18,,,
116,,"11,500",1990,2017,중앙로,00280,00000,41480,02,0,3206129,아동동,0329,0006,41480,10200,1,장안초원1(329-6),8,29,41480-62,57.9,329-6,41480,4,,,
117,,"19,700",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,30,41480-6,84.942,283,41480,12,,,
118,,"24,500",2010,2017,시청로,00085,00000,41480,02,0,3206122,아동동,0900,0000,41480,10200,1,신안실크밸리2차(900-0),8,30,41480-623,84.7631,900,41480,8,,,
119,,"18,200",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,31,41480-6,59.977,283,41480,13,,,
120,,"19,000",2001,2017,송화로,00013,00000,41480,02,0,3206049,아동동,0283,0000,41480,10200,1,팜스프링(283-0),8,31,41480-6,84.942,283,41480,9,,,
121,,"12,100",2001,2017,평화로,00280,00000,41480,02,0,3206093,야동동,0587,0000,41480,10400,1,대방노블랜드(587-0),8,21,41480-74,45.677,587,41480,2,,,
122,,"15,600",2001,2017,평화로,00280,00000,41480,02,0,3206093,야동동,0587,0000,41480,10400,1,대방노블랜드(587-0),8,28,41480-74,59.73,587,41480,4,,,
123,,"15,800",2001,2017,평화로,00280,00000,41480,02,0,3206093,야동동,0587,0000,41480,10400,1,대방노블랜드(587-0),8,30,41480-74,59.73,587,41480,4,,,
124,,"16,000",2000,2017,평화로,00310,00000,41480,00,,3206093,검산동,0130,0008,41480,10500,1,성원,8,7,41480-28,59.96,130-8,41480,6,,,
125,,"15,100",2000,2017,평화로,00310,00000,41480,00,,3206093,검산동,0130,0008,41480,10500,1,성원,8,15,41480-28,59.96,130-8,41480,9,,,
126,,"17,300",2001,2017,평화로348번길,00050,00000,41480,01,0,4418829,검산동,0310,0000,41480,10500,1,유승,8,21,41480-75,84.792,310,41480,13,,,
127,,"16,800",2000,2017,평화로,00310,00000,41480,00,,3206093,검산동,0130,0008,41480,10500,1,성원,8,22,41480-28,84.75,130-8,41480,10,,,
128,,"15,900",2000,2017,평화로,00310,00000,41480,00,,3206093,검산동,0130,0008,41480,10500,1,성원,8,29,41480-28,59.96,130-8,41480,7,,,
129,,"16,600",2000,2017,평화로,00310,00000,41480,00,,3206093,검산동,0130,0008,41480,10500,1,성원,8,31,41480-28,84.75,130-8,41480,13,,,
130,,"27,250",2004,2017,한빛로,00011,00000,41480,02,0,3206133,야당동,0975,0000,41480,10800,1,자유로아이파크(975-0),8,1,41480-84,84.992,975,41480,1,,,
131,,"38,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,8,4,41480-745,84.0669,991,41480,11,,,
132,,"29,600",2004,2017,한빛로,00011,00000,41480,02,0,3206133,야당동,0975,0000,41480,10800,1,자유로아이파크(975-0),8,5,41480-84,84.992,975,41480,16,,,
133,,"32,200",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,8,5,41480-688,84.98,1031,41480,5,,,
134,,"28,250",2004,2017,한빛로,00011,00000,41480,02,0,3206133,야당동,0975,0000,41480,10800,1,자유로아이파크(975-0),8,5,41480-84,84.992,975,41480,1,,,
135,,"28,500",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,8,6,41480-688,59.67,1031,41480,21,,,
136,,"33,500",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),8,7,41480-601,84.9666,982,41480,19,,,
137,,"32,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,8,7,41480-745,59.4459,991,41480,11,,,
138,,"38,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,8,7,41480-745,84.0669,991,41480,6,,,
139,,"28,700",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,8,7,41480-688,59.85,1031,41480,5,,,
140,,"47,800",2009,2017,미래로,00422,00000,41480,02,0,3012097,야당동,0981,0000,41480,10800,1,한라비발디 센트럴파크(981),8,8,41480-606,120.236,981,41480,20,,,
141,,"38,350",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,8,8,41480-745,84.0669,991,41480,14,,,
142,,"38,400",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,8,9,41480-745,84.0669,991,41480,24,,,
143,,"40,000",2009,2017,미래로,00422,00000,41480,02,0,3012097,야당동,0981,0000,41480,10800,1,한라비발디 센트럴파크(981),8,10,41480-606,100.625,981,41480,1,,,
144,,"29,350",2004,2017,한빛로,00011,00000,41480,02,0,3206133,야당동,0975,0000,41480,10800,1,자유로아이파크(975-0),8,14,41480-84,84.992,975,41480,12,,,
145,,"33,300",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),8,14,41480-601,84.9666,982,41480,12,,,
146,,"34,800",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),8,15,41480-601,84.9462,982,41480,12,,,
147,,"45,000",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,8,15,41480-745,101.4717,991,41480,20,,,
148,,"33,700",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),8,15,41480-601,84.9462,982,41480,12,,,
149,,"34,300",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),8,16,41480-601,84.9666,982,41480,14,,,
150,,"45,800",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,8,17,41480-745,118.7267,991,41480,16,,,
151,,"31,500",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,8,19,41480-688,84.62,1031,41480,9,,,
