부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
450034,50130,288000000,2016,2017-04-08,더힐누리안,84,4
450035,50130,360000000,2013,2017-04-04,제주서귀포혁신도시엘에이치1단지,84,2
450036,50130,380000000,2015,2017-04-28,제주서귀포혁신도시엘에이치2단지,84,2
450037,50130,161000000,1992,2017-04-06,한성,97,3
450038,50130,372500000,2012,2017-04-01,예그린하우스,138,1
450039,50130,150000000,2016,2017-04-03,동홍동 예그린하우스텔4차,39,4
450040,50130,110000000,1990,2017-04-05,세기1(가나동),84,2
450041,50130,91000000,2015,2017-04-05,제이원타워,15,9
450042,50130,185000000,1999,2017-04-05,주공5차(동홍5차),49,3
450043,50130,154000000,1994,2017-04-07,주공4(동홍주공4),50,4
450044,50130,181000000,1999,2017-04-10,주공5차(동홍5차),49,1
450045,50130,121000000,2016,2017-04-10,동홍동 예그린하우스텔4차,31,3
450046,50130,274000000,2016,2017-04-12,금성동홍스마트빌,84,7
450047,50130,100000000,1990,2017-04-18,세기1(가나동),81,3
450048,50130,175000000,1990,2017-04-21,세기1(바동),93,3
450049,50130,170000000,2003,2017-04-24,동홍반석아르미,79,1
450050,50130,91000000,2015,2017-04-24,제이원타워,15,8
450051,50130,110000000,1988,2017-04-27,주공1,39,3
450052,50130,145000000,1999,2017-04-27,주공5차(동홍5차),39,1
450053,50130,185000000,1998,2017-04-29,일호2차,84,2
450054,50130,180000000,1999,2017-04-29,주공5차(동홍5차),49,3
450055,50130,395000000,2004,2017-04-30,일호레노시스시티I,165,4
450056,50130,105000000,1986,2017-04-06,"민우아파트 가동,나동",59,5
450057,50130,179000000,2014,2017-04-06,오페라하우스,49,7
450058,50130,315000000,2011,2017-04-07,지오빌II,84,6
450059,50130,183000000,2014,2017-04-10,오페라하우스,49,6
450060,50130,183000000,2014,2017-04-11,오페라하우스,49,5
450061,50130,183000000,2014,2017-04-15,오페라하우스,49,6
450062,50130,370000000,2008,2017-04-17,지산오차드힐,137,3
450063,50130,309000000,2013,2017-04-21,지오빌Ⅱ-2차,84,7
450064,50130,164000000,2014,2017-04-21,오페라하우스,49,7
450065,50130,164000000,2014,2017-04-21,오페라하우스,49,7
450066,50130,162000000,2014,2017-04-21,오페라하우스,49,6
450067,50130,162000000,2014,2017-04-21,오페라하우스,49,6
450068,50130,160000000,2014,2017-04-21,오페라하우스,49,5
450069,50130,160000000,2014,2017-04-21,오페라하우스,49,5
450070,50130,160000000,2014,2017-04-21,오페라하우스,49,4
450071,50130,158000000,2014,2017-04-21,오페라하우스,49,3
450072,50130,156000000,2014,2017-04-21,오페라하우스,49,2
450073,50130,301000000,2011,2017-04-24,형남3차,83,4
450074,50130,180000000,2014,2017-04-26,오페라하우스,49,5
450075,50130,180000000,2014,2017-04-26,오페라하우스,49,7
450076,50130,180000000,2014,2017-04-27,오페라하우스,49,5
450077,50130,201000000,2006,2017-04-28,노블레스,135,4
450078,50130,320000000,2011,2017-04-28,지오빌II,84,6
450079,50130,178000000,2003,2017-04-10,중문푸른마을,51,2
450080,50130,290000000,2013,2017-04-21,일성드림타운,84,7
450081,50130,191000000,2003,2017-04-24,중문푸른마을,51,3
450082,50130,330000000,2013,2017-04-27,일성드림타운,84,7
450083,50130,134000000,2000,2017-04-14,한빛테크놀즈105동,54,6
450084,50130,360000000,2017,2017-04-15,제주강정유승한내들퍼스트오션,84,9
450085,50130,320800000,2017,2017-04-17,제주강정유승한내들퍼스트오션,84,11
450086,50130,284000000,2017,2017-04-24,서귀포강정골드클래스,84,3
450087,50130,105000000,2013,2017-04-25,윙스스카이2차,27,7
450088,50130,106000000,2002,2017-04-13,서진,49,1
450089,50130,128000000,2002,2017-04-25,서진,49,2
450090,50130,125000000,2000,2017-04-05,한빛테크,58,5
