부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
264261,11140,253000000,1970,2017-07-03,경서,56,7
264262,11140,1150000000,2010,2017-07-03,남산트라팰리스,148,16
264263,11140,1080000000,2010,2017-07-03,남산트라팰리스,148,7
264264,11140,1100000000,2010,2017-07-11,남산트라팰리스,126,21
264265,11140,1070000000,2010,2017-07-27,남산트라팰리스,148,5
264266,11140,997000000,2011,2017-07-05,남산 롯데캐슬 아이리스,113,29
264267,11140,310000000,1975,2017-07-18,삼풍,66,4
264268,11140,290000000,1975,2017-07-27,삼풍,65,2
264269,11140,1230000000,2011,2017-07-31,남산 롯데캐슬 아이리스,133,25
264270,11140,350000000,1970,2017-07-05,진양상가,71,5
264271,11140,309000000,1970,2017-07-17,진양상가,72,5
264272,11140,239000000,2016,2017-07-25,충무로엘크루메크로시티2,22,20
264273,11140,348000000,1968,2017-07-07,신성상가,82,6
264274,11140,264290000,1981,2017-07-10,묵정,52,10
264275,11140,264290000,1981,2017-07-10,묵정,52,3
264276,11140,264290000,1981,2017-07-10,묵정,52,9
264277,11140,264290000,1981,2017-07-10,묵정,52,1
264278,11140,264290000,1981,2017-07-10,묵정,52,1
264279,11140,264290000,1981,2017-07-10,묵정,52,1
264280,11140,264290000,1981,2017-07-10,묵정,52,1
264281,11140,320000000,1982,2017-07-25,충무,54,2
264282,11140,270000000,1972,2017-07-18,하니맨션,73,7
264283,11140,510000000,2002,2017-07-01,남산타운,59,9
264284,11140,169500000,2014,2017-07-01,신당아르브,18,7
264285,11140,680000000,2011,2017-07-01,청구e편한세상,59,9
264286,11140,775000000,2005,2017-07-01,신당푸르지오,145,8
264287,11140,548000000,2002,2017-07-02,남산타운,59,15
264288,11140,830000000,2002,2017-07-03,남산타운,114,17
264289,11140,758000000,2011,2017-07-03,래미안하이베르,117,15
264290,11140,460000000,1999,2017-07-03,약수하이츠,57,12
264291,11140,520000000,1999,2017-07-03,약수하이츠,57,17
264292,11140,485000000,1999,2017-07-04,삼성,59,15
264293,11140,590000000,1999,2017-07-04,약수하이츠,84,20
264294,11140,479000000,1999,2017-07-04,삼성,59,6
264295,11140,400000000,2001,2017-07-05,한진해모로,59,4
264296,11140,750000000,2011,2017-07-05,래미안하이베르,117,7
