부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
199290,26260,213000000,1996,2017-03-01,국제파크,59,8
199291,26260,240000000,2000,2017-03-05,새천년,79,9
199292,26260,252000000,2004,2017-03-06,명장유림노르웨이숲,59,3
199293,26260,320000000,2004,2017-03-06,명장유림노르웨이숲,84,7
199294,26260,158500000,1984,2017-03-07,무지개,74,2
199295,26260,180000000,1983,2017-03-08,조양,57,2
199296,26260,203000000,1992,2017-03-09,명장일양타운,73,8
199297,26260,190000000,1985,2017-03-10,안락시영(충렬),44,4
199298,26260,192000000,1985,2017-03-10,안락시영(충렬),44,2
199299,26260,119000000,1982,2017-03-11,동양맨션,47,3
199300,26260,248000000,2004,2017-03-11,명선하이츠,80,11
199301,26260,118000000,1982,2017-03-12,동양맨션,47,1
199302,26260,155000000,1992,2017-03-13,동남타워,56,8
199303,26260,130000000,1982,2017-03-13,동양맨션,58,3
199304,26260,270000000,1996,2017-03-16,국제파크,84,14
199305,26260,183000000,1983,2017-03-16,조양,60,4
199306,26260,190000000,1985,2017-03-16,안락시영(충렬),44,3
199307,26260,144000000,1982,2017-03-16,동양맨션,58,4
199308,26260,125000000,1986,2017-03-20,협진태양,48,5
199309,26260,272000000,1992,2017-03-21,명장경동,84,1
199310,26260,193000000,1988,2017-03-21,아림파크맨션,72,3
199311,26260,123500000,1981,2017-03-23,대호맨션,56,4
199312,26260,185000000,1983,2017-03-25,조양,57,5
199313,26260,305000000,2002,2017-03-01,대웅그린빌리지,81,7
199314,26260,330000000,2013,2017-03-01,센텀유림노르웨이숲,84,5
199315,26260,190500000,1985,2017-03-07,충렬,50,2
199316,26260,357000000,1999,2017-03-09,안락SKVIEW,84,21
199317,26260,295000000,1999,2017-03-10,안락SKVIEW,59,18
199318,26260,325000000,2000,2017-03-10,에스케이쁘띠메종,84,9
199319,26260,340000000,1999,2017-03-10,안락SKVIEW,84,11
199320,26260,294000000,1999,2017-03-13,안락SKVIEW,59,15
199321,26260,330000000,2005,2017-03-13,안락뜨란채2단지,59,7
199322,26260,72920000,1975,2017-03-14,삼성,60,5
199323,26260,295000000,1999,2017-03-14,안락SKVIEW,59,22
199324,26260,282000000,1999,2017-03-14,안락SKVIEW,59,8
199325,26260,308000000,2001,2017-03-15,안락현대,77,12
199326,26260,187000000,1985,2017-03-16,충렬,50,4
199327,26260,274000000,1999,2017-03-17,안락SKVIEW,59,17
199328,26260,336000000,2007,2017-03-17,롯데캐슬애브뉴,90,8
199329,26260,269000000,2001,2017-03-20,안락현대,59,13
199330,26260,580000000,2015,2017-03-20,안락경동리인,109,16
199331,26260,337000000,2006,2017-03-20,강변뜨란채,59,15
199332,26260,360000000,2005,2017-03-20,안락뜨란채1단지,74,6
199333,26260,340000000,1990,2017-03-20,화목,134,14
199334,26260,340000000,2015,2017-03-22,안락경동리인,55,17
199335,26260,310000000,2001,2017-03-23,안락현대,77,14
199336,26260,212000000,1985,2017-03-23,충렬,63,3
199337,26260,247000000,2000,2017-03-23,에스케이쁘띠메종,59,10
199338,26260,97000000,1983,2017-03-24,한우,45,3
199339,26260,315000000,1990,2017-03-24,화목,134,14
199340,26260,252000000,2000,2017-03-25,에스케이쁘띠메종,59,20
199341,26260,366500000,2006,2017-03-25,강변뜨란채,74,5
199342,26260,137500000,1987,2017-03-25,한성기린(632-1),48,4
199343,26260,336000000,2005,2017-03-27,안락뜨란채2단지,59,9
199344,26260,342000000,2001,2017-03-28,안락현대,84,8
199345,26260,424000000,2005,2017-03-29,안락뜨란채2단지,84,15
199346,26260,319000000,2007,2017-03-29,롯데캐슬애브뉴,84,4
199347,26260,440000000,1999,2017-03-30,안락SKVIEW,134,4
199348,26260,498000000,2001,2017-03-31,안락현대,141,16
199349,26260,124000000,1983,2017-03-31,한우,40,2
199350,26260,210000000,1985,2017-03-31,충렬,62,1
199351,26260,328000000,1997,2017-03-01,동래벽산,84,16
199352,26260,325000000,1983,2017-03-02,한신1,84,3
199353,26260,395000000,2007,2017-03-02,한일유앤아이,84,17
199354,26260,340000000,1980,2017-03-02,한양,82,10
199355,26260,171500000,1997,2017-03-04,동래우성,40,5
199356,26260,238000000,1996,2017-03-04,중앙하이츠2,59,11
199357,26260,243500000,1996,2017-03-07,중앙하이츠2,59,21
199358,26260,389000000,2007,2017-03-07,한일유앤아이,84,13
199359,26260,396000000,2007,2017-03-09,한일유앤아이,84,20
199360,26260,250000000,1983,2017-03-10,한신1,65,2
199361,26260,270000000,1997,2017-03-13,동래벽산,59,9
199362,26260,245000000,1996,2017-03-13,중앙하이츠2,59,24
199363,26260,460000000,1998,2017-03-14,동원로얄듀크,121,17
199364,26260,329000000,1980,2017-03-14,한양,82,11
199365,26260,360000000,2007,2017-03-15,한일유앤아이,76,10
199366,26260,362000000,1998,2017-03-16,동원로얄듀크,84,8
199367,26260,348000000,1996,2017-03-16,중앙하이츠2,84,6
199368,26260,460000000,2007,2017-03-17,한일유앤아이,105,37
199369,26260,310000000,2008,2017-03-17,대신리치플러스,84,11
199370,26260,475000000,1998,2017-03-18,동원로얄듀크,121,18
199371,26260,320000000,1996,2017-03-18,중앙하이츠2,84,9
199372,26260,347000000,1997,2017-03-18,동래벽산,84,19
199373,26260,257000000,1997,2017-03-20,동래벽산,59,12
199374,26260,209000000,1994,2017-03-21,중앙하이츠1,59,19
199375,26260,390000000,2007,2017-03-21,한일유앤아이,84,8
199376,26260,374000000,2007,2017-03-24,한일유앤아이,84,10
199377,26260,300000000,1997,2017-03-25,동래벽산,84,7
199378,26260,389000000,2007,2017-03-25,한일유앤아이,84,12
199379,26260,242000000,1994,2017-03-25,중앙하이츠1,59,10
199380,26260,215000000,1994,2017-03-27,중앙하이츠1,59,20
199381,26260,243000000,1998,2017-03-29,동원로얄듀크,59,14
199382,26260,225000000,1996,2017-03-31,중앙하이츠2,59,6
199383,26260,248000000,1999,2017-03-31,한신,59,7
199384,26260,305000000,1989,2017-03-03,우성베스토피아,84,7
199385,26260,372500000,1989,2017-03-08,우성베스토피아,124,2
199386,26260,410000000,1989,2017-03-16,우성베스토피아,152,11
199387,26260,340000000,1996,2017-03-18,동래복천현대,84,12
199388,26260,378000000,1989,2017-03-27,우성베스토피아,124,7
