부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
283704,11110,670000000,2008,2017-01-09,광화문풍림스페이스본(101동~105동),70,1
283705,11110,893000000,2008,2017-01-14,광화문풍림스페이스본(101동~105동),94,8
283706,11110,1100000000,2008,2017-01-16,광화문풍림스페이스본(101동~105동),160,11
283707,11110,860000000,2008,2017-01-23,광화문풍림스페이스본(101동~105동),94,6
283708,11110,1170000000,2008,2017-01-31,광화문풍림스페이스본(101동~105동),136,3
283709,11110,615000000,1983,2017-01-09,세종,104,9
283710,11110,950000000,2003,2017-01-25,경희궁 파크팰리스,117,14
283711,11110,240000000,2003,2017-01-26,현대뜨레비앙,43,6
283712,11110,220000000,2014,2017-01-03,이화에수풀,19,10
283713,11110,179000000,2014,2017-01-05,이화에수풀,16,10
283714,11110,181000000,2014,2017-01-25,이화에수풀,16,6
283715,11110,403000000,2003,2017-01-21,리치캐슬아파트,73,3
283716,11110,550000000,1999,2017-01-03,아남3,94,6
283717,11110,554000000,1995,2017-01-04,아남1,84,1
283718,11110,645000000,1995,2017-01-09,아남1,84,3
283719,11110,650000000,1995,2017-01-10,아남1,84,17
283720,11110,490000000,2003,2017-01-02,창신이수,84,13
283721,11110,300000000,1966,2017-01-07,동대문,28,4
283722,11110,540000000,1999,2017-01-09,두산,84,9
283723,11110,410000000,1992,2017-01-16,창신쌍용1,79,9
283724,11110,300000000,1992,2017-01-16,창신쌍용1,54,13
283725,11110,328000000,1993,2017-01-17,창신쌍용2,64,7
283726,11110,300000000,1966,2017-01-18,동대문,28,3
283727,11110,120000000,2013,2017-01-03,익성씨티하임,15,15
283728,11110,558000000,2009,2017-01-04,종로청계힐스테이트,84,15
283729,11110,629000000,2008,2017-01-05,종로센트레빌,114,5
283730,11110,625000000,2009,2017-01-06,종로청계힐스테이트,114,8
283731,11110,665000000,2004,2017-01-09,롯데캐슬천지인,112,17
283732,11110,140000000,2013,2017-01-10,종로중흥S클래스,19,14
283733,11110,590000000,2004,2017-01-11,롯데캐슬천지인,84,12
283734,11110,655000000,2008,2017-01-14,종로센트레빌,114,5
283735,11110,464000000,2008,2017-01-21,종로센트레빌,59,11
283736,11110,598000000,2008,2017-01-24,종로센트레빌,114,5
283737,11110,380000000,1995,2017-01-13,동아,59,8
283738,11110,1759420000,2009,2017-01-02,엘리시아,213,5
283739,11110,375000000,1996,2017-01-10,일성빌라트,59,5
283740,11110,460000000,1996,2017-01-16,일성빌라트,84,5
283741,11110,1360000000,2009,2017-01-16,롯데캐슬 로잔,200,1
283742,11110,171000000,1997,2017-01-17,갑을,30,7
283743,11110,200000000,2005,2017-01-18,형우럭스빌(33-1),91,5
283744,11110,1600000000,2009,2017-01-19,엘리시아,200,3
283745,11110,448000000,2001,2017-01-24,롯데낙천대,87,1
283746,11110,330000000,1998,2017-01-26,삼성,59,5
283747,11110,589900000,2000,2017-01-12,현대,84,12
283748,11110,702000000,2008,2017-01-12,인왕산아이파크,84,14
283749,11110,850000000,2008,2017-01-15,인왕산아이파크,114,10
283750,11110,860000000,2008,2017-01-16,인왕산아이파크,114,7
283751,11110,575000000,2008,2017-01-20,인왕산아이파크,59,11
283752,11110,669900000,2000,2017-01-21,현대,114,7
283753,11110,710000000,2008,2017-01-21,인왕산아이파크,114,1
283754,11110,497900000,2000,2017-01-24,현대,60,11
283755,11110,489900000,2000,2017-01-24,현대,60,9
283756,11110,660000000,2008,2017-01-31,인왕산아이파크,84,4
283757,26170,87000000,2014,2017-07-01,부산역유림로미오,16,15
283758,26170,237000000,2006,2017-07-08,반도보라스카이뷰,46,31
283759,26170,190000000,2003,2017-07-11,썬라이즈A동,81,4
283760,26170,86500000,2014,2017-07-12,부산역유림로미오,16,7
283761,26170,200000000,2006,2017-07-13,예그린,76,6
283762,26170,185000000,2003,2017-07-14,KCB센트리움,57,10
283763,26170,85000000,2014,2017-07-17,부산역 유림줄리엣,16,16
283764,26170,100000000,1984,2017-07-18,동일파크,47,4
283765,26170,90000000,2014,2017-07-19,부산역 유림줄리엣,16,17
283766,26170,265000000,2006,2017-07-24,반도보라스카이뷰,51,31
283767,26170,247000000,2002,2017-07-26,동성아트빌,84,1
283768,26170,87000000,2014,2017-07-26,부산역유림로미오,16,12
283769,26170,126500000,1995,2017-07-03,청광,60,4
283770,26170,241000000,2017,2017-07-04,베스안하우스 2차,66,12
283771,26170,22000000,1962,2017-07-05,수정(1186-1),36,5
283772,26170,205500000,2001,2017-07-10,아르미나아파트,58,10
283773,26170,98000000,1989,2017-07-10,협성파크,55,1
283774,26170,20000000,1962,2017-07-14,수정,36,5
283775,26170,30000000,1962,2017-07-15,수정(1175-1),36,5
283776,26170,238000000,2017,2017-07-15,베스안하우스 2차,66,8
283777,26170,37500000,1962,2017-07-17,수정,36,2
283778,26170,227000000,2017,2017-07-18,베스안하우스 2차,66,4
283779,26170,258000000,2001,2017-07-19,아르미나아파트,84,3
283780,26170,209000000,2002,2017-07-19,대근아트빌라(355-1),76,9
283781,26170,22000000,1962,2017-07-26,수정(1175-1),36,1
283782,26170,20000000,1962,2017-07-27,수정(1181-4),36,3
283783,26170,272000000,2001,2017-07-29,아르미나아파트,84,11
283784,26170,96000000,1989,2017-07-29,협성파크,55,3
283785,26170,25000000,1962,2017-07-31,수정,36,4
283786,26170,140000000,2013,2017-07-01,선경뉴빌,46,15
283787,26170,235000000,2006,2017-07-10,두산위브범일뉴타운,59,11
283788,26170,300000000,2006,2017-07-11,두산위브범일뉴타운,84,11
283789,26170,355000000,2002,2017-07-14,동원드림타운,84,23
283790,26170,232000000,2006,2017-07-20,두산위브범일뉴타운,59,15
283791,26170,330000000,2006,2017-07-25,두산위브범일뉴타운,84,22
283792,26170,135000000,1978,2017-07-26,좌천현대,69,2
283793,26170,135000000,2013,2017-07-30,선경뉴빌,49,3
283794,26170,20000000,1962,2017-07-31,좌천시민(741-1),36,4
283795,26170,252500000,1997,2017-07-03,한성기린,98,25
283796,26170,325000000,1978,2017-07-03,한양아파트,74,13
283797,26170,300000000,1978,2017-07-04,삼익,82,6
283798,26170,355000000,2006,2017-07-08,두산위브포세이돈2,84,30
283799,26170,298000000,1978,2017-07-10,삼익,82,4
283800,26170,190000000,1997,2017-07-10,한성기린,60,12
283801,26170,164000000,2003,2017-07-11,성지하나로,74,6
283802,26170,348000000,2006,2017-07-12,두산위브포세이돈2,84,7
283803,26170,292000000,1978,2017-07-15,삼익,82,6
283804,26170,347000000,2006,2017-07-20,두산위브포세이돈2,84,15
283805,26170,345000000,2013,2017-07-20,봄여름가을겨울,84,11
283806,26170,342500000,2010,2017-07-21,진흥마제스타워 범일,84,29
283807,26170,300000000,1978,2017-07-27,삼익,82,5
