부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
240613,31170,239000000,1997,2017-01-02,현대비치타운,84,7
240614,31170,174000000,2007,2017-01-02,외국인사택,48,11
240615,31170,100000000,2002,2017-01-02,굿모닝2,63,4
240616,31170,400000000,2014,2017-01-03,대왕암엘크루,84,24
240617,31170,120000000,2000,2017-01-05,목원브이아이피,72,4
240618,31170,218000000,2000,2017-01-05,한빛빌라트,84,7
240619,31170,130000000,1990,2017-01-05,백화맨션,54,8
240620,31170,160000000,1998,2017-01-06,정림,59,6
240621,31170,200000000,2016,2017-01-06,로하스해비치아파트,84,10
240622,31170,174000000,2007,2017-01-06,외국인사택,48,9
240623,31170,174000000,2007,2017-01-06,외국인사택,48,9
240624,31170,174000000,2007,2017-01-06,외국인사택,48,8
240625,31170,174000000,2007,2017-01-06,외국인사택,48,8
240626,31170,174000000,2007,2017-01-06,외국인사택,48,10
240627,31170,174000000,2007,2017-01-07,외국인사택,48,11
240628,31170,275000000,2014,2017-01-07,대왕암엘크루,59,9
240629,31170,95000000,1991,2017-01-09,우진비둘기3,47,8
240630,31170,174000000,2007,2017-01-09,외국인사택,48,6
240631,31170,174000000,2007,2017-01-09,외국인사택,48,4
240632,31170,174000000,2007,2017-01-09,외국인사택,48,1
240633,31170,313200000,2007,2017-01-09,외국인사택,84,7
240634,31170,313200000,2007,2017-01-09,외국인사택,84,6
240635,31170,313200000,2007,2017-01-09,외국인사택,84,5
240636,31170,313200000,2007,2017-01-09,외국인사택,84,5
240637,31170,321900000,2007,2017-01-09,외국인사택,84,7
240638,31170,313200000,2007,2017-01-09,외국인사택,84,6
240639,31170,313200000,2007,2017-01-09,외국인사택,84,5
240640,31170,313200000,2007,2017-01-09,외국인사택,84,5
240641,31170,313200000,2007,2017-01-09,외국인사택,84,4
240642,31170,313200000,2007,2017-01-09,외국인사택,84,4
240643,31170,313200000,2007,2017-01-09,외국인사택,84,3
240644,31170,239000000,2005,2017-01-09,대호하이빌11차,80,3
240645,31170,321900000,2007,2017-01-10,외국인사택,84,7
240646,31170,274000000,2014,2017-01-10,대왕암엘크루,59,12
240647,31170,174000000,2007,2017-01-10,외국인사택,48,8
240648,31170,174000000,2007,2017-01-10,외국인사택,48,6
240649,31170,321900000,2007,2017-01-11,외국인사택,84,10
240650,31170,174000000,2007,2017-01-11,외국인사택,48,8
240651,31170,174000000,2007,2017-01-11,외국인사택,48,6
240652,31170,174000000,2007,2017-01-11,외국인사택,48,5
240653,31170,174000000,2007,2017-01-11,외국인사택,48,4
240654,31170,313200000,2007,2017-01-11,외국인사택,84,12
240655,31170,321900000,2007,2017-01-12,외국인사택,84,10
240656,31170,200000000,2011,2017-01-12,에스코빌 세븐,84,3
240657,31170,174000000,2007,2017-01-12,외국인사택,48,9
240658,31170,174000000,2007,2017-01-12,외국인사택,48,7
240659,31170,174000000,2007,2017-01-12,외국인사택,48,6
240660,31170,174000000,2007,2017-01-12,외국인사택,48,5
240661,31170,174000000,2007,2017-01-12,외국인사택,48,10
240662,31170,321900000,2007,2017-01-12,외국인사택,84,9
240663,31170,174000000,2007,2017-01-13,외국인사택,48,4
240664,31170,174000000,2007,2017-01-13,외국인사택,48,7
240665,31170,174000000,2007,2017-01-13,외국인사택,48,4
240666,31170,174000000,2007,2017-01-14,외국인사택,48,3
240667,31170,185000000,1997,2017-01-16,현대비치타운,59,15
240668,31170,174000000,2007,2017-01-16,외국인사택,48,6
240669,31170,174000000,2007,2017-01-16,외국인사택,48,3
240670,31170,321900000,2007,2017-01-16,외국인사택,84,6
240671,31170,321900000,2007,2017-01-16,외국인사택,84,10
240672,31170,215000000,2002,2017-01-16,장보아이빌,84,4
240673,31170,174000000,2007,2017-01-17,외국인사택,48,10
240674,31170,334000000,2014,2017-01-17,대왕암엘크루,74,11
240675,31170,174000000,2007,2017-01-17,외국인사택,48,8
240676,31170,108000000,1990,2017-01-18,백화맨션,54,9
240677,31170,174000000,2007,2017-01-18,외국인사택,48,5
240678,31170,174000000,2007,2017-01-18,외국인사택,48,4
240679,31170,313200000,2007,2017-01-19,외국인사택,84,10
240680,31170,174000000,2007,2017-01-19,외국인사택,48,9
240681,31170,174000000,2007,2017-01-19,외국인사택,48,8
240682,31170,174000000,2007,2017-01-19,외국인사택,48,7
240683,31170,174000000,2007,2017-01-19,외국인사택,48,6
240684,31170,174000000,2007,2017-01-19,외국인사택,48,2
240685,31170,174000000,2007,2017-01-19,외국인사택,48,2
240686,31170,313200000,2007,2017-01-19,외국인사택,84,8
240687,31170,313200000,2007,2017-01-19,외국인사택,84,6
240688,31170,321900000,2007,2017-01-19,외국인사택,84,6
240689,31170,313200000,2007,2017-01-19,외국인사택,84,12
240690,31170,313200000,2007,2017-01-19,외국인사택,84,8
240691,31170,313200000,2007,2017-01-19,외국인사택,84,12
240692,31170,170000000,2004,2017-01-20,광운수정,83,13
240693,31170,400000000,2014,2017-01-20,대왕암엘크루,84,19
240694,31170,174000000,2007,2017-01-20,외국인사택,48,7
240695,31170,174000000,2007,2017-01-20,외국인사택,48,6
240696,31170,174000000,2007,2017-01-20,외국인사택,48,5
240697,31170,321900000,2007,2017-01-21,외국인사택,84,4
240698,31170,174000000,2007,2017-01-21,외국인사택,48,5
240699,31170,174000000,2007,2017-01-21,외국인사택,48,2
240700,31170,321900000,2007,2017-01-21,외국인사택,84,9
240701,31170,321900000,2007,2017-01-21,외국인사택,84,5
240702,31170,313200000,2007,2017-01-23,외국인사택,84,12
240703,31170,174000000,2007,2017-01-23,외국인사택,48,7
240704,31170,174000000,2007,2017-01-23,외국인사택,48,2
240705,31170,313200000,2007,2017-01-23,외국인사택,84,7
240706,31170,321900000,2007,2017-01-23,외국인사택,84,6
240707,31170,174000000,2007,2017-01-24,외국인사택,48,4
240708,31170,243000000,2010,2017-01-24,코엔스오션빌리지6차,84,9
240709,31170,220000000,2003,2017-01-25,강산드림빌,84,6
240710,31170,313200000,2007,2017-01-25,외국인사택,84,6
240711,31170,129000000,1990,2017-01-26,백화맨션,63,11
240712,31170,130000000,1991,2017-01-02,대송현대2,53,2
240713,31170,265000000,2015,2017-01-02,화정동명성블루빌3차,79,7
240714,31170,160000000,1990,2017-01-04,대송현대1,59,14
240715,31170,146000000,1992,2017-01-04,현대파라다이스1,55,6
240716,31170,155000000,1990,2017-01-05,대송현대1,59,12
240717,31170,146000000,1991,2017-01-05,대송현대2,53,12
240718,31170,188000000,1993,2017-01-06,대하크리스탈,80,11
240719,31170,218000000,1998,2017-01-09,벽산우진,78,10
240720,31170,141000000,1990,2017-01-11,대송현대1,53,3
240721,31170,243000000,1998,2017-01-12,벽산우진,78,10
240722,31170,199000000,1998,2017-01-12,여명오페라하우스,83,4
240723,31170,128000000,1992,2017-01-14,현대파라다이스2,59,10
240724,31170,143500000,1993,2017-01-14,현대파라다이스3,58,8
240725,31170,161000000,1991,2017-01-16,대송현대2,59,2
240726,31170,208000000,1993,2017-01-16,현대파라다이스3,73,9
240727,31170,127500000,1992,2017-01-16,현대파라다이스1,55,9
240728,31170,144500000,1991,2017-01-16,대송현대2,53,2
240729,31170,137500000,1990,2017-01-17,대송현대1,53,15
