부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
247234,26410,185500000,1985,2017-08-01,범양빌라,69,2
247235,26410,249000000,2003,2017-08-03,드림파크빌리지,84,5
247236,26410,380000000,2006,2017-08-06,로얄팰리스,149,4
247237,26410,294000000,1997,2017-08-14,경동,84,11
247238,26410,467000000,2007,2017-08-16,경동2차,166,1
247239,26410,350000000,2013,2017-08-18,청룡동협성엠파이어,78,18
247240,26410,220000000,2017,2017-08-18,골든팰리스-더파크,49,7
247241,26410,445000000,2006,2017-08-20,로얄팰리스,133,9
247242,26410,290000000,1997,2017-08-21,경동,84,3
247243,26410,115000000,1994,2017-08-23,금룡빌라,59,5
247244,26410,385000000,2013,2017-08-26,청룡동협성엠파이어,78,21
247245,26410,189200000,2017,2017-08-01,휴림아르페,49,13
247246,26410,189200000,2017,2017-08-01,휴림아르페,49,15
247247,26410,140000000,1992,2017-08-02,삼성,49,10
247248,26410,189200000,2017,2017-08-03,휴림아르페,49,10
247249,26410,133000000,1992,2017-08-04,삼성,49,6
247250,26410,135000000,1992,2017-08-05,삼성,49,13
247251,26410,147000000,1992,2017-08-07,미화,84,2
247252,26410,125000000,1990,2017-08-07,일번파크맨션비동,70,2
247253,26410,220000000,1993,2017-08-09,"경동(122-10,123-10)",59,3
247254,26410,267000000,2015,2017-08-09,우석쉐르빌,74,3
247255,26410,198000000,1993,2017-08-10,"경동(122-10,123-10)",59,2
247256,26410,228000000,1992,2017-08-11,국제그린파크,84,11
247257,26410,217000000,1983,2017-08-12,유창,75,5
247258,26410,135000000,1992,2017-08-14,삼성,49,12
247259,26410,173000000,1991,2017-08-14,신풍아트빌라,111,6
247260,26410,240000000,1983,2017-08-15,유창,75,1
247261,26410,170000000,1992,2017-08-17,국제그린파크,73,6
247262,26410,150000000,1983,2017-08-20,유창,75,5
247263,26410,265000000,2002,2017-08-22,세진,84,7
247264,26410,227000000,1985,2017-08-24,삼창,64,1
247265,26410,235000000,1991,2017-08-29,럭키남산,83,12
247266,26410,150000000,1994,2017-08-31,현대그레이스,82,5
247267,26410,170000000,1992,2017-08-31,삼성사원,75,4
247268,26410,157500000,1991,2017-08-01,석산빌라9,79,4
247269,26410,125000000,2005,2017-08-02,구서시티타워,37,25
247270,26410,165000000,1982,2017-08-03,고려,52,4
247271,26410,197000000,1982,2017-08-04,고려,65,4
247272,26410,235000000,1994,2017-08-04,구서우성,73,11
247273,26410,138000000,1983,2017-08-04,삼산,54,4
247274,26410,390000000,1993,2017-08-04,부영벽산,152,2
247275,26410,250000000,1994,2017-08-05,구서우성,84,12
247276,26410,800000000,2010,2017-08-06,구서동 쌍용예가 2단지,156,22
247277,26410,147500000,1986,2017-08-07,동일,50,4
247278,26410,86000000,2014,2017-08-07,삼한 골든 뷰,23,16
247279,26410,528000000,2006,2017-08-07,구서동롯데캐슬골드2단지(1049),110,21
247280,26410,180000000,2003,2017-08-07,에이스하임,57,8
247281,26410,197000000,1982,2017-08-07,창신,61,1
247282,26410,150000000,1986,2017-08-08,동일,59,4
247283,26410,729000000,2010,2017-08-08,구서동 쌍용예가 2단지,157,7
247284,26410,180000000,1982,2017-08-09,한일,50,2
247285,26410,244000000,1997,2017-08-10,구서신동아,59,10
247286,26410,395000000,1989,2017-08-11,선경3,122,6
247287,26410,287000000,2005,2017-08-11,구서시티타워,78,20
247288,26410,530000000,2010,2017-08-12,구서동 쌍용예가 2단지,84,13
247289,26410,304000000,2010,2017-08-14,한진 스카이,79,17
247290,26410,1000000000,2006,2017-08-15,구서동롯데캐슬골드2단지(1049),230,13
247291,26410,780000000,2006,2017-08-15,구서동롯데캐슬골드2단지(1049),230,8
247292,26410,100000000,2004,2017-08-16,유림노르웨이아침,35,15
247293,26410,135000000,1981,2017-08-17,금화,58,4
247294,26410,203000000,1990,2017-08-17,일신,84,2
247295,26410,260000000,1997,2017-08-18,금강부광,84,5
247296,26410,81000000,2014,2017-08-18,삼한 골든 뷰,23,22
247297,26410,199000000,1982,2017-08-19,고려,65,2
247298,26410,357000000,1997,2017-08-19,구서신동아,114,15
247299,26410,456000000,2006,2017-08-21,구서동롯데캐슬골드2단지(1049),110,13
247300,26410,325000000,1989,2017-08-22,선경3,84,3
247301,26410,650000000,2006,2017-08-22,구서동롯데캐슬골드2단지(1049),201,4
247302,26410,267000000,1997,2017-08-22,협성그린,84,9
247303,26410,183000000,1996,2017-08-23,경보,59,11
247304,26410,85000000,2014,2017-08-23,삼한 골든 뷰,23,18
247305,26410,250000000,1996,2017-08-24,경보,84,18
247306,26410,890000000,2006,2017-08-24,구서동롯데캐슬골드2단지(1049),230,19
247307,26410,251000000,1996,2017-08-25,경보,84,18
247308,26410,325000000,2006,2017-08-25,구서동롯데캐슬골드1단지(1051),59,1
247309,26410,555000000,2006,2017-08-26,구서동롯데캐슬골드1단지(1051),110,16
247310,26410,535000000,2016,2017-08-26,구서 SK VIEW 2단지,84,23
247311,26410,445000000,1985,2017-08-27,선경1,120,9
247312,26410,288000000,1989,2017-08-28,선경3,84,1
247313,26410,415000000,2013,2017-08-28,구서 협성 엠파이어,84,15
247314,26410,568000000,2006,2017-08-28,구서동롯데캐슬골드2단지(1049),133,13
247315,26410,417000000,1989,2017-08-29,선경3,139,15
