부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
433765,46110,83000000,2006,2017-09-10,용당프라자,84,5
433766,46110,27000000,1977,2017-09-12,용당,41,3
433767,46110,66000000,1982,2017-09-19,유달,84,1
433768,46110,35000000,1977,2017-09-22,용당,40,4
433769,46110,27000000,1977,2017-09-26,용당,40,3
433770,46110,112500000,1991,2017-09-01,현대산업개발,84,15
433771,46110,132000000,2004,2017-09-01,신안비치팔레스-2차,59,8
433772,46110,57400000,1981,2017-09-04,삼학하이츠,59,4
433773,46110,66000000,1992,2017-09-04,중앙하이츠,56,4
433774,46110,87000000,1992,2017-09-05,근화황제,84,13
433775,46110,90000000,1992,2017-09-05,중앙하이츠,84,8
433776,46110,83000000,1991,2017-09-05,신안비치1,59,10
433777,46110,95000000,1994,2017-09-05,삼학타운,59,11
433778,46110,63500000,1993,2017-09-05,동아봉황,59,8
433779,46110,130690000,2001,2017-09-05,대송에이스빌,84,4
433780,46110,108000000,1991,2017-09-06,신안비치1,84,2
433781,46110,120000000,2004,2017-09-06,신안비치팔레스-2차,59,11
433782,46110,65000000,1992,2017-09-07,중앙하이츠,56,2
433783,46110,163000000,2003,2017-09-07,신안비치팔레스-1차,84,3
433784,46110,75000000,1991,2017-09-08,신안비치1,59,5
433785,46110,107000000,1991,2017-09-09,현대산업개발,84,14
433786,46110,128000000,2003,2017-09-09,신안비치팔레스-1차,59,9
433787,46110,52000000,1993,2017-09-11,남도파크,59,3
433788,46110,164000000,2003,2017-09-11,신안비치팔레스-1차,84,9
433789,46110,80930000,2003,2017-09-12,신안비치팔레스-1차,84,1
433790,46110,82530000,2003,2017-09-12,신안비치팔레스-1차,84,2
433791,46110,77500000,1993,2017-09-13,신안비치2,59,2
433792,46110,71500000,1992,2017-09-14,중앙하이츠,56,13
433793,46110,94000000,1992,2017-09-14,중앙하이츠,75,11
433794,46110,100000000,1990,2017-09-15,동백,84,13
