부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
444340,47170,51000000,1983,2017-04-01,용상2주공,38,2
444341,47170,76000000,1994,2017-04-01,현대2,59,3
444342,47170,31000000,1980,2017-04-02,용상1주공,35,4
444343,47170,83000000,1994,2017-04-03,현대2,59,2
444344,47170,59500000,1987,2017-04-04,용상4주공,39,5
444345,47170,81000000,1994,2017-04-04,현대2,59,11
444346,47170,30000000,1980,2017-04-05,용상1주공,36,5
444347,47170,260000000,2011,2017-04-08,안동 세영 리첼,84,15
444348,47170,103000000,1998,2017-04-09,용상5-1주공,59,16
444349,47170,37500000,1980,2017-04-10,용상1주공,36,2
444350,47170,111000000,1998,2017-04-10,용상5-1주공,59,6
444351,47170,92000000,1998,2017-04-13,용상5-1주공,49,9
444352,47170,199000000,2014,2017-04-19,용상세영리첼2차,59,7
444353,47170,40000000,1987,2017-04-20,용상4주공,47,4
444354,47170,95000000,1999,2017-04-23,용상6주공,49,6
444355,47170,32000000,1980,2017-04-24,용상1주공,35,5
444356,47170,207000000,2014,2017-04-24,용상세영리첼2차,59,16
444357,47170,55700000,1987,2017-04-24,용상4주공,39,4
444358,47170,49500000,1980,2017-04-26,용상1주공,36,2
444359,47170,55500000,1987,2017-04-26,용상4주공,39,5
444360,47170,69000000,1984,2017-04-27,용상3주공,49,3
444361,47170,85000000,1994,2017-04-27,현대2,59,10
444362,47170,86000000,1994,2017-04-28,현대2,59,13
444363,47170,61000000,1987,2017-04-29,용상4주공,39,3
444364,47170,116000000,1998,2017-04-30,용상5-1주공,59,10
444365,47170,273000000,2015,2017-04-12,안동센트럴자이,65,13
444366,47170,244000000,2015,2017-04-14,안동센트럴자이,65,3
444367,47170,315000000,2015,2017-04-17,안동센트럴자이,84,5
444368,47170,329000000,2015,2017-04-17,안동센트럴자이,84,11
444369,47170,336000000,2015,2017-04-17,안동센트럴자이,84,16
444370,47170,340000000,2015,2017-04-24,안동센트럴자이,84,21
444371,47170,305000000,2015,2017-04-28,안동센트럴자이,84,1
444372,47170,223000000,2013,2017-04-01,브라운스톤태화2차,84,10
444373,47170,122000000,1999,2017-04-03,태성드림하이츠,84,13
444374,47170,31000000,1978,2017-04-03,태화주공,28,5
444375,47170,210000000,1999,2017-04-06,삼성2-2,121,2
444376,47170,97000000,1999,2017-04-21,태성드림하이츠,60,5
444377,47170,225000000,2014,2017-04-26,브라운스톤 태화 1단지,84,6
444378,47170,124000000,1991,2017-04-12,상일파크맨션,84,2
444379,47170,135000000,1995,2017-04-04,태성경안타운,84,17
444380,47170,137000000,1995,2017-04-14,태성경안타운,84,16
444381,47170,91000000,1995,2017-04-26,태성경안타운,59,5
444382,47170,144000000,1996,2017-04-14,현대,79,10
444383,47170,144500000,2013,2017-04-14,영남하이파크,84,5
444384,47170,68000000,1996,2017-04-04,경동,59,3
444385,47170,65000000,1994,2017-04-10,대원타운,59,1
444386,47170,108000000,1994,2017-04-10,대원타운,84,10
444387,47170,75000000,1994,2017-04-13,대원타운,59,9
444388,47170,35000000,1998,2017-04-13,안기세영,32,3
444389,47170,103000000,1994,2017-04-15,대원타운,84,14
444390,47170,65000000,1998,2017-04-18,안기세영,59,2
444391,47170,67000000,1996,2017-04-27,경동,59,19
444392,47170,81000000,1991,2017-04-28,천호가든,84,3
444393,47170,40000000,1995,2017-04-14,안막화성,40,5
444394,47170,50000000,1995,2017-04-18,안막화성,49,12
444395,47170,80000000,1996,2017-04-22,현대,67,17
444396,47170,105000000,1995,2017-04-01,옥동3주공,58,8
444397,47170,259000000,2010,2017-04-01,옥동휴먼시아8단지,84,4
444398,47170,290000000,2015,2017-04-03,옥동효성해링턴플레이스,84,15
444399,47170,99000000,1995,2017-04-04,옥동3주공,58,8
444400,47170,275000000,2003,2017-04-04,세영첼시빌,149,7
444401,47170,175000000,1998,2017-04-06,옥동삼성1차,84,12
444402,47170,94000000,1995,2017-04-06,옥동3주공,58,15
444403,47170,170000000,2000,2017-04-07,옥동세영두레마을,82,6
444404,47170,245000000,2010,2017-04-07,옥동휴먼시아8단지,84,2
