부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
458591,47830,77500000,2007,2017-04-08,해동디오팰리스,59,15
458592,47830,258000000,2017,2017-04-10,대가야스카이뷰103동,84,7
458593,47830,87000000,2007,2017-04-11,해동디오팰리스,59,9
458594,47830,81000000,2007,2017-04-13,해동디오팰리스,59,7
458595,47830,177500000,1996,2017-04-17,궁전맨션,84,9
458596,47830,225000000,2016,2017-04-27,대가야스카이뷰102동,84,4
458597,47830,130000000,1996,2017-04-03,금류강남타운,84,6
458598,47830,142500000,1996,2017-04-14,금류강남타운,84,12
458599,47830,78000000,1996,2017-04-14,금류강남타운,42,9
458600,47830,143000000,1997,2017-04-27,2차금류강남타운,84,15
458601,45750,173000000,2016,2017-02-07,임실군 이도리 하이젠 아파트,75,4
458602,45750,81000000,2014,2017-02-21,라오니아1,49,2
458603,45750,176000000,2016,2017-02-23,임실군 이도리 하이젠 아파트,75,14
458604,45750,100000000,2014,2017-02-27,라오니아1,49,4
458605,45750,135000000,2016,2017-02-28,임실군 이도리 하이젠 아파트,59,13
458606,45750,117000000,2003,2017-02-27,운암엘드호수가,84,4
458607,45750,49500000,1991,2017-02-03,훼미리,59,2
458608,45750,48000000,1994,2017-02-10,상아프라자,81,6
458609,45750,45000000,1991,2017-02-20,명진로얄,59,3
458610,45750,135000000,2015,2017-02-27,수클래식,84,7
458611,47900,205000000,2016,2017-05-28,드림파크,84,3
458612,47900,175000000,2016,2017-05-06,대심팰리채,82,5
458613,47900,180000000,2016,2017-05-06,대심팰리채,82,6
458614,47900,65000000,1997,2017-05-08,장미마을,59,2
458615,47900,59000000,1996,2017-05-23,삼우목련아파트,59,12
458616,47900,250000000,2015,2017-05-04,경북도청아이파크,84,9
458617,47900,243000000,2015,2017-05-13,경북도청아이파크,84,4
458618,47900,230000000,2015,2017-05-14,경북도청아이파크,84,8
458619,47900,181500000,2015,2017-05-23,경북도청아이파크,84,1
458620,47900,181500000,2015,2017-05-23,경북도청아이파크,84,1
458621,47840,78000000,1990,2017-10-13,수정2,72,4
458622,47840,107500000,2001,2017-10-23,신성강변타운,47,9
458623,47840,85000000,2001,2017-10-31,신성강변타운,47,10
458624,47840,71000000,1992,2017-10-20,청일가야,59,1
458625,47840,72000000,1992,2017-10-25,청일가야,59,3
458626,47840,186000000,2013,2017-10-10,실리안,69,11
458627,47840,232000000,2015,2017-10-12,성주하나로,84,18
458628,47840,225000000,2013,2017-10-30,실리안,84,17
458629,47840,167000000,2015,2017-10-30,성주하나로,67,9
458630,47840,176000000,2013,2017-10-31,실리안,69,18
458631,46770,199000000,2014,2017-07-12,푸르밸리,84,3
458632,46770,78000000,1998,2017-07-26,남계주공,49,3
