부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
386466,45710,60000000,1998,2017-07-01,삼례주공(1),49,12
386467,45710,77000000,1996,2017-07-12,삼례우성,59,5
386468,45710,41000000,1997,2017-07-20,대영1,42,14
386469,45710,40000000,1998,2017-07-23,삼례주공(1),39,1
386470,45710,55000000,1998,2017-07-27,삼례주공(1),49,7
386471,45710,70000000,1994,2017-07-17,삼례유진청하,84,3
386472,45710,57000000,1998,2017-07-20,삼례대명,59,1
386473,45710,54000000,1990,2017-07-22,우남,78,5
386474,45710,143300000,2017,2017-07-03,제일오투그란데,59,8
386475,45710,120000000,2012,2017-07-01,모아엘가,69,8
386476,45710,143500000,2005,2017-07-02,전주첨단코아루1차,84,12
386477,45710,163000000,2009,2017-07-03,라송센트럴카운티,84,6
386478,45710,145000000,2009,2017-07-03,라송센트럴카운티,71,7
386479,45710,145000000,2012,2017-07-05,모아엘가,69,4
386480,45710,152000000,2005,2017-07-06,전주첨단코아루1차,84,11
386481,45710,143500000,2005,2017-07-06,전주첨단코아루1차,84,13
386482,45710,147500000,2007,2017-07-07,전주렉시안,84,4
386483,45710,202000000,2012,2017-07-07,전주과학산업단지벽산e-솔렌스힐,84,6
386484,45710,180000000,2012,2017-07-07,전주과학산업단지벽산e-솔렌스힐,75,12
386485,45710,151000000,2007,2017-07-10,전주렉시안,84,9
386486,45710,144500000,2009,2017-07-10,라송센트럴카운티,71,7
386487,45710,159500000,2012,2017-07-13,전주과학산업단지벽산e-솔렌스힐,75,5
386488,45710,130000000,2005,2017-07-20,전주첨단코아루1차,84,2
386489,45710,145000000,2009,2017-07-21,라송센트럴카운티,71,5
386490,45710,163000000,2009,2017-07-22,라송센트럴카운티,84,7
386491,45710,153000000,2009,2017-07-22,라송센트럴카운티,84,10
386492,45710,145000000,2005,2017-07-24,전주첨단코아루1차,84,6
386493,45710,150000000,2007,2017-07-25,전주렉시안,84,9
386494,45710,159000000,2009,2017-07-25,라송센트럴카운티,84,13
386495,45710,149000000,2012,2017-07-26,모아엘가,69,12
386496,45710,149000000,2005,2017-07-27,전주첨단코아루1차,84,5
386497,45710,163000000,2012,2017-07-27,전주과학산업단지벽산e-솔렌스힐,75,10
386498,45710,168000000,2009,2017-07-27,라송센트럴카운티,84,15
386499,45710,145840000,2007,2017-07-27,전주렉시안,84,10
386500,45710,167000000,2012,2017-07-29,전주과학산업단지벽산e-솔렌스힐,75,14
386501,45710,125000000,2007,2017-07-31,전주렉시안,59,14
386502,45710,191000000,2015,2017-07-29,봉동광신프로그레스,84,3
386503,45710,62500000,1997,2017-07-12,봉동한신아파트,59,4
386504,45710,62000000,2001,2017-07-03,덕천하이트,59,12
386505,45710,55000000,1997,2017-07-12,용진원주,59,15
386506,45710,67000000,1999,2017-07-14,대영,59,1
386507,45710,168000000,2001,2017-07-01,신세대지큐빌,114,10
386508,45710,117000000,2001,2017-07-04,신세대지큐빌,84,6
386509,45710,88000000,2001,2017-07-11,신세대지큐빌,59,6
386510,45710,105000000,2001,2017-07-13,신세대지큐빌,84,16
386511,45710,81000000,2001,2017-07-22,신세대지큐빌,59,16
386512,45710,118000000,2001,2017-07-22,신세대지큐빌,84,10
386513,45710,87000000,2001,2017-07-29,신세대지큐빌,59,11
386514,45710,210000000,2013,2017-07-02,이노힐스아파트,74,1
386515,45710,255000000,2013,2017-07-08,이노힐스아파트,84,9
386516,45710,259000000,2013,2017-07-14,이노힐스아파트,84,11
386517,45710,258500000,2013,2017-07-19,이노힐스아파트,84,14
386518,45710,280000000,2013,2017-07-24,이노힐스아파트,84,12
386519,45710,220000000,2013,2017-07-28,이노힐스아파트,74,14
386520,45710,80000000,2004,2017-07-07,지엘하늘가,59,13
386521,45710,53000000,2004,2017-07-25,지엘하늘가,39,10
386522,45710,97500000,2001,2017-07-08,남양사이버,59,4
386523,45710,97000000,2001,2017-07-18,남양사이버,59,8
386524,45710,97500000,2001,2017-07-20,남양사이버,59,5
386525,45710,97000000,2001,2017-07-21,남양사이버,59,7
386526,45710,60000000,1999,2017-07-17,부영,48,8
386527,44800,180000000,2006,2017-11-02,세광엔리치타워,84,6
386528,44800,108000000,1997,2017-11-03,미림청솔,84,7
386529,44800,85000000,1991,2017-11-09,우주은하A동,84,7
386530,44800,155000000,1997,2017-11-10,미림청솔,132,6
386531,44800,118000000,1997,2017-11-15,미림청솔,84,13
386532,44800,160000000,2006,2017-11-17,세광엔리치타워,84,7
386533,44800,230000000,2006,2017-11-29,세광엔리치타워,133,4
386534,44800,78000000,2003,2017-11-02,부영1차,49,3
386535,44800,95000000,2004,2017-11-04,부영2차(851-0),59,9
386536,44800,70000000,2003,2017-11-06,부영1차,49,13
386537,44800,77000000,2003,2017-11-08,부영1차,49,13
386538,44800,94500000,2004,2017-11-09,부영2차(851-0),59,9
386539,44800,133000000,2003,2017-11-14,부영1차,80,8
386540,44800,93000000,2004,2017-11-15,부영2차(851-0),59,6
386541,44800,90000000,2004,2017-11-16,부영2차(851-0),59,13
386542,44800,76000000,2003,2017-11-20,부영1차,49,12
386543,44800,76000000,2003,2017-11-23,부영1차,49,9
386544,44800,92000000,2004,2017-11-28,부영2차(851-0),59,7
386545,44800,140000000,2006,2017-11-01,홍성옥암하늘채,84,2
386546,44800,165000000,2006,2017-11-08,홍성옥암하늘채,84,6
386547,44800,140000000,2006,2017-11-14,홍성옥암하늘채,84,4
386548,44800,165000000,2006,2017-11-24,홍성옥암하늘채,84,9
386549,44800,170000000,2006,2017-11-25,홍성옥암하늘채,84,4
386550,44800,127000000,2006,2017-11-27,홍성옥암하늘채,72,2
386551,44800,74200000,2001,2017-11-04,주공아파트1차,46,2
386552,44800,131500000,2001,2017-11-06,주공아파트1차,59,10
386553,44800,185000000,2017,2017-11-06,홍성남장이안,72,12
386554,44800,105000000,2001,2017-11-10,주공아파트1차,59,2
386555,44800,117000000,2001,2017-11-13,주공아파트1차,59,4
386556,44800,79500000,2001,2017-11-20,주공아파트1차,46,5
386557,44800,142000000,2001,2017-11-26,주공아파트1차,84,13
386558,44800,85000000,2001,2017-11-27,주공아파트1차,46,8
386559,44800,75000000,2001,2017-11-28,주공아파트1차,46,4
386560,44800,50000000,1997,2017-11-13,현광,59,19
386561,44800,51000000,1998,2017-11-04,동진아파트,49,8
386562,44800,41000000,1998,2017-11-11,동진아파트,39,5
386563,44800,250000000,2016,2017-11-01,한울마을모아엘가아파트,84,7
386564,44800,234000000,2016,2017-11-04,한울마을모아엘가아파트,78,25
386565,44800,168000000,2014,2017-11-05,극동스타클래스센트럴,59,4
386566,44800,224000000,2014,2017-11-08,효성해링턴플레이스,84,6
386567,44800,225000000,2012,2017-11-09,롯데캐슬,84,8
386568,44800,152000000,2014,2017-11-10,극동스타클래스센트럴,59,1
386569,44800,193000000,2014,2017-11-10,효성해링턴플레이스,67,16
386570,44800,166000000,2014,2017-11-11,극동스타클래스센트럴,59,11
386571,44800,200000000,2015,2017-11-11,엘에이치스타힐스,84,1
386572,44800,180000000,2012,2017-11-12,롯데캐슬,84,2
386573,44800,208000000,2012,2017-11-14,롯데캐슬,84,17
386574,44800,242000000,2016,2017-11-14,한울마을모아엘가아파트,84,14
386575,44800,188000000,2015,2017-11-14,엘에이치스타힐스,84,14
386576,44800,236800000,2016,2017-11-16,한울마을모아엘가아파트,84,2
386577,44800,227000000,2014,2017-11-20,효성해링턴플레이스,84,2
386578,44800,228400000,2012,2017-11-21,롯데캐슬,84,7
386579,44800,248000000,2016,2017-11-21,한울마을모아엘가아파트,84,7
386580,44800,238900000,2014,2017-11-21,효성해링턴플레이스,84,6
386581,44800,192000000,2015,2017-11-25,엘에이치스타힐스,84,10
386582,44800,200000000,2015,2017-11-28,엘에이치스타힐스,84,12
386583,44800,220000000,2012,2017-11-29,롯데캐슬,84,3
386584,44800,248300000,2016,2017-11-29,한울마을모아엘가아파트,84,6
386585,44800,195000000,2012,2017-11-30,롯데캐슬,70,20
386586,44800,40000000,2000,2017-11-21,무지개(5-10),38,4
386587,41290,1400000000,1984,2017-04-03,주공10,124,4
386588,41290,1300000000,2007,2017-04-06,래미안에코팰리스,128,7
386589,41290,1400000000,1984,2017-04-07,주공10,124,1
386590,41290,1250000000,1984,2017-04-10,주공10,105,1
386591,41290,1480000000,1984,2017-04-14,주공10,124,4
386592,41290,776000000,2007,2017-04-26,래미안에코팰리스,59,9
386593,41290,450000000,1982,2017-04-01,주공2,20,1
386594,41290,670000000,2008,2017-04-01,래미안슈르,59,19
386595,41290,670000000,2008,2017-04-01,래미안슈르,59,8
386596,41290,400000000,1982,2017-04-03,주공2,20,1
386597,41290,820000000,2008,2017-04-04,래미안슈르,84,14
386598,41290,800000000,2008,2017-04-04,래미안슈르,84,1
386599,41290,673000000,2008,2017-04-05,래미안슈르,59,12
386600,41290,345540000,1982,2017-04-07,주공2,20,4
386601,41290,450000000,1982,2017-04-08,주공2,20,2
386602,41290,677500000,2008,2017-04-11,래미안슈르,59,16
386603,41290,662500000,2008,2017-04-13,래미안슈르,59,3
386604,41290,351330000,1982,2017-04-14,주공2,20,1
386605,41290,350400000,1982,2017-04-14,주공2,20,1
386606,41290,350400000,1982,2017-04-14,주공2,20,1
386607,41290,351920000,1982,2017-04-14,주공2,20,2
386608,41290,349670000,1982,2017-04-14,주공2,20,1
386609,41290,349670000,1982,2017-04-14,주공2,20,1
