부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
351855,42110,233000000,2007,2017-10-27,춘천요선동한신휴플러스,84,7
351856,42110,338000000,2014,2017-10-10,현진에버빌3차,104,6
351857,42110,224000000,2005,2017-10-11,내안愛양우,84,4
351858,42110,60700000,1999,2017-10-12,동보,28,7
351859,42110,234000000,2005,2017-10-13,내안愛양우,84,12
351860,42110,170000000,1994,2017-10-16,신동아,114,1
351861,42110,78000000,1999,2017-10-16,동보,37,4
351862,42110,54000000,1999,2017-10-23,동보,28,1
351863,42110,335000000,2014,2017-10-23,현진에버빌3차,84,18
351864,42110,325000000,2014,2017-10-25,현진에버빌3차,84,19
351865,42110,320000000,2014,2017-10-28,현진에버빌3차,84,15
351866,42110,83500000,1999,2017-10-30,동보,37,6
351867,42110,220000000,1998,2017-10-10,소양로현대,114,9
351868,42110,357500000,2014,2017-10-12,e편한세상 춘천,112,17
351869,42110,154000000,1992,2017-10-13,서부시장신동아,84,7
351870,42110,265000000,2014,2017-10-13,e편한세상 춘천,78,9
351871,42110,320000000,2014,2017-10-15,e편한세상 춘천,104,16
351872,42110,299000000,2014,2017-10-17,e편한세상 춘천,84,13
351873,42110,285000000,2014,2017-10-17,e편한세상 춘천,84,2
351874,42110,299000000,2014,2017-10-25,e편한세상 춘천,84,11
351875,42110,275000000,2014,2017-10-26,e편한세상 춘천,78,7
351876,42110,298000000,2014,2017-10-28,e편한세상 춘천,84,17
351877,42110,379000000,2014,2017-10-29,e편한세상 춘천,124,4
351878,42110,164000000,1998,2017-10-31,소양로현대,59,7
351879,42110,300000000,2007,2017-10-01,신성미소지움,133,8
351880,42110,80000000,1991,2017-10-11,청와,39,5
351881,42110,280000000,2007,2017-10-12,신성미소지움,84,5
351882,42110,338000000,2007,2017-10-22,신성미소지움,133,12
351883,42110,87000000,1991,2017-10-25,청와,39,9
351884,42110,202000000,2007,2017-10-25,신성미소지움,59,9
351885,42110,138000000,1994,2017-10-11,동부,59,9
351886,42110,192000000,1994,2017-10-14,삼성,101,4
351887,42110,230000000,2007,2017-10-14,강변코아루,83,5
351888,42110,250000000,2006,2017-10-21,롯데인벤스,122,5
351889,42110,230000000,2006,2017-10-26,롯데인벤스,122,8
351890,42110,248000000,2006,2017-10-28,롯데인벤스,122,5
351891,42110,355000000,2007,2017-10-30,강변코아루,146,7
351892,42110,320000000,2007,2017-10-30,강변코아루,119,10
351893,42110,224000000,2013,2017-10-02,춘천뉴시티코아루,79,15
351894,42110,168500000,2002,2017-10-16,현대,68,14
351895,42110,228000000,2013,2017-10-17,춘천뉴시티코아루,84,5
351896,42110,162000000,2002,2017-10-18,현대,68,3
351897,42110,125000000,2002,2017-10-20,현대,59,2
351898,42110,198500000,2008,2017-10-20,롯데캐슬1단지,84,1
351899,42110,147000000,2002,2017-10-20,현대,59,15
351900,42110,235000000,2013,2017-10-21,춘천뉴시티코아루,84,6
351901,42110,236000000,2008,2017-10-23,롯데캐슬2단지,84,12
351902,42110,215500000,2008,2017-10-24,롯데캐슬2단지,84,3
351903,42110,240000000,2013,2017-10-27,춘천뉴시티코아루,79,14
351904,42110,212000000,2013,2017-10-28,춘천뉴시티코아루,79,3
351905,42110,120000000,1994,2017-10-01,석사2,51,8
351906,42110,85000000,1984,2017-10-01,세경1,51,3
351907,42110,132000000,1991,2017-10-02,한신,73,5
351908,42110,139700000,1994,2017-10-05,석사2,58,10
351909,42110,81000000,1989,2017-10-08,주공7,39,1
351910,42110,83000000,1994,2017-10-09,세경4차,50,1
351911,42110,183000000,1996,2017-10-10,후평현대5차,84,11
351912,42110,104000000,1989,2017-10-10,주공6,59,5
351913,42110,93000000,1981,2017-10-11,에리트,63,4
351914,42110,135000000,1991,2017-10-12,대우,84,5
351915,42110,132000000,1994,2017-10-12,석사2,58,7
351916,42110,63000000,1988,2017-10-13,개나리,59,5
351917,42110,250000000,2008,2017-10-13,춘천더샵,84,4
351918,42110,90000000,1994,2017-10-13,세경4차,50,5
351919,42110,130000000,1988,2017-10-13,현대1차,71,10
351920,42110,155000000,1991,2017-10-13,한신,84,10
351921,42110,128000000,1991,2017-10-13,청실,84,3
351922,42110,105000000,1985,2017-10-14,주공4,59,1
351923,42110,79000000,1985,2017-10-14,주공4,49,5
351924,42110,58000000,1994,2017-10-15,세경4차,52,3
351925,42110,58000000,1994,2017-10-15,세경4차,50,3
351926,42110,58000000,1994,2017-10-15,세경4차,50,2
351927,42110,58000000,1994,2017-10-15,세경4차,50,4
351928,42110,160000000,2004,2017-10-16,초록지붕6차,83,6
351929,42110,160000000,1997,2017-10-17,극동,84,5
351930,42110,75000000,1994,2017-10-17,세경4차,50,3
351931,42110,75000000,1994,2017-10-17,세경4차,50,2
351932,42110,77000000,1994,2017-10-17,세경4차,50,4
351933,42110,75000000,1994,2017-10-17,세경4차,50,4
351934,42110,77000000,1994,2017-10-17,세경4차,52,3
351935,42110,160000000,1988,2017-10-17,현대1차,84,4
351936,42110,59000000,1994,2017-10-18,신아,26,4
351937,42110,130000000,1997,2017-10-19,극동,59,2
351938,42110,112000000,1989,2017-10-19,주공5,46,1
351939,42110,82000000,1989,2017-10-19,주공7,39,5
