부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
396850,43730,75000000,1997,2017-02-10,옥향아파트,59,11
396851,43730,147000000,2004,2017-02-10,옥천향수마을아파트,84,15
396852,43730,83000000,1998,2017-02-02,옥천문정주공(2)단지,49,7
396853,43730,164000000,2007,2017-02-07,하늘빛 아파트,59,4
396854,43730,210000000,2007,2017-02-07,하늘빛 아파트,84,15
396855,43730,85000000,1999,2017-02-09,옥천문정주공(3)단지아파트,49,14
396856,43730,84000000,1998,2017-02-10,옥천문정주공(2)단지,49,6
396857,43730,87000000,1999,2017-02-17,옥천문정주공(3)단지아파트,49,11
396858,43730,84500000,1999,2017-02-25,옥천문정주공(3)단지아파트,49,7
396859,43730,31000000,1993,2017-02-25,청솔아파트,39,4
396860,43730,102000000,1992,2017-02-05,현대아파트,74,2
396861,43730,322000000,2017,2017-02-23,예담마을 B동,137,1
396862,43730,82500000,2002,2017-02-19,다산금빛아파트,59,2
396863,41800,157000000,2014,2017-05-30,로하스,84,3
396864,41800,60000000,1991,2017-05-05,세원2동,67,2
396865,41800,80000000,1999,2017-05-12,은서,71,1
396866,41800,75000000,1992,2017-05-15,조흥,77,4
396867,41800,102000000,1999,2017-05-16,은서,78,8
396868,41800,160000000,2006,2017-05-16,전곡예일세띠앙,66,10
396869,41800,40000000,1993,2017-05-16,진상,49,1
396870,41800,103000000,2009,2017-05-17,샤인,59,2
396871,41800,65000000,1992,2017-05-18,청와,56,1
396872,41800,65000000,1992,2017-05-24,조흥,59,2
396873,41800,44500000,1993,2017-05-26,진상,46,1
396874,41800,77000000,1992,2017-05-30,조흥,77,3
396875,41800,146000000,2009,2017-05-10,가람채아파트,58,6
396876,41800,146000000,2009,2017-05-15,가람채아파트,58,5
396877,41800,151000000,2014,2017-11-29,로하스,84,2
396878,41800,85000000,1996,2017-11-14,조흥,59,10
396879,41800,75000000,2002,2017-11-14,전곡석미한아름,38,15
396880,41800,55000000,1991,2017-11-15,세원1동,66,4
396881,41800,107000000,1995,2017-11-20,명정,59,1
396882,41800,146000000,2009,2017-11-28,가람채아파트,58,2
396883,41800,146000000,2009,2017-11-28,가람채아파트,58,4
396884,41800,146000000,2009,2017-11-28,가람채아파트,58,3
396885,41800,146000000,2009,2017-11-28,가람채아파트,58,3
396886,41800,90000000,2006,2017-11-01,백의리아느칸빌,84,1
396887,41800,90000000,2006,2017-11-01,백의리아느칸빌,84,2
396888,41800,90000000,2006,2017-11-01,백의리아느칸빌,84,3
396889,41800,90000000,2006,2017-11-01,백의리아느칸빌,84,4
396890,42780,55500000,1993,2017-06-28,중앙,75,3
396891,42780,134500000,2007,2017-06-05,지포리도성,71,5
396892,42780,68500000,1992,2017-06-23,삼호,84,3
