부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
458231,47820,80000000,1992,2017-04-06,정방동백,83,1
458232,47820,60000000,1995,2017-04-03,성조타운(102동),52,11
458233,47820,229000000,2017,2017-04-03,리치타운,84,10
458234,47820,228000000,2017,2017-04-03,리치타운,84,6
458235,47820,212000000,2016,2017-04-18,청도센트럴파크2차,84,2
458236,47820,191000000,2017,2017-04-18,청도행복마을아파트,76,6
458237,47820,44000000,1995,2017-04-21,성조타운(101동),38,9
458238,47820,48000000,1995,2017-04-25,성조타운(102동),38,4
458239,47820,50000000,1995,2017-04-03,정방원정,58,2
458240,47820,70000000,2005,2017-04-14,청도웰그린,59,3
458241,47820,83500000,2005,2017-04-21,청도웰그린,59,3
458242,47820,80000000,2005,2017-04-24,청도웰그린,59,2
458243,47900,70000000,1990,2017-08-23,풍원,75,9
458244,47900,60000000,1992,2017-08-30,영남타운,59,2
458245,47900,30000000,1991,2017-08-09,쌍용1차,49,2
458246,47900,86000000,2003,2017-08-29,쌍용강변맨션,65,5
458247,47900,100000000,1999,2017-08-07,세종타운,84,5
458248,47900,60000000,1999,2017-08-17,세종타운,84,2
458249,47900,155000000,2013,2017-08-09,스카이뷰103동,84,5
458250,47900,48000000,1990,2017-08-17,로얄맨션가동나동,53,5
458251,47900,165000000,2012,2017-08-21,예천스카이파크,84,8
458252,47900,170000000,2010,2017-08-25,스카이뷰102동,84,4
458253,47900,65000000,1997,2017-08-16,예천세아101동,58,6
458254,47900,239000000,2015,2017-08-26,경북도청아이파크,84,12
458255,46880,83000000,1995,2017-08-08,해주그린,59,5
458256,46880,86000000,1991,2017-08-11,신일,76,4
458257,46880,83500000,2001,2017-08-16,부강,59,2
458258,46880,183000000,2013,2017-08-22,나빌래,84,2
458259,46880,70000000,1997,2017-08-10,금광,59,11
458260,46880,48000000,1994,2017-08-01,고려시멘트사원,49,1
458261,46880,48000000,1994,2017-08-03,고려시멘트사원,49,4
458262,46880,52000000,1994,2017-08-04,고려시멘트사원,49,4
458263,46880,48000000,1994,2017-08-17,고려시멘트사원,49,5
458264,46880,48000000,1994,2017-08-23,고려시멘트사원,49,5
458265,46880,48000000,1994,2017-08-24,고려시멘트사원,49,5
458266,46880,48000000,1994,2017-08-25,고려시멘트사원,49,5
458267,47900,73000000,1995,2017-02-10,우신강변,59,2
458268,47900,64000000,1990,2017-02-22,영남,67,1
458269,47900,55000000,1990,2017-02-27,영남,67,5
458270,47900,200000000,2013,2017-02-06,하이팰리스,59,10
458271,47900,170000000,2016,2017-02-14,로얄캐슬,64,1
458272,47900,70000000,1995,2017-02-13,두영빌라,59,4
458273,47900,220000000,2016,2017-02-16,드림파크,84,6
458274,47900,58500000,1997,2017-02-21,장미마을,59,5
458275,47900,70000000,1997,2017-02-20,예천세아102동,58,15
458276,47900,216260000,2016,2017-02-10,우방아이유쉘1차,84,2
458277,47900,240470000,2016,2017-02-20,우방아이유쉘2차,84,7
458278,47900,242000000,2015,2017-02-25,경북도청아이파크,84,3
458279,47730,167290000,2016,2017-10-17,의성모노스B동,84,2
458280,47730,171290000,2016,2017-10-17,의성모노스B동,84,4
458281,47730,81500000,2003,2017-10-21,청구제네스1,54,12
458282,47730,188000000,2015,2017-10-22,의성 미진 이지비아,79,15
458283,47730,80000000,2003,2017-10-27,청구제네스1,54,4
458284,47730,93500000,2003,2017-10-27,청구제네스1,59,7
458285,47730,74000000,1994,2017-10-19,대동2,59,8
458286,47730,100000000,1996,2017-10-25,우성,84,3
458287,47730,50000000,1993,2017-10-31,양지,59,1
458288,47730,197000000,2017,2017-10-30,SJ산수유,84,9
458289,47730,86000000,2013,2017-10-18,로젠하이츠,49,2
458290,47730,40000000,1991,2017-10-31,양지,58,1
458291,45750,54600000,1992,2017-05-08,상원상아,59,1
458292,45750,81000000,2010,2017-05-08,신우,59,10
458293,45750,165000000,2016,2017-05-10,임실군 이도리 하이젠 아파트,75,8
458294,45750,176000000,2016,2017-05-22,임실군 이도리 하이젠 아파트,75,4
458295,45750,80000000,2010,2017-05-23,신우,59,12
458296,45750,82000000,2010,2017-05-31,신우,59,3
458297,45750,135000000,2015,2017-05-09,수클래식,84,8
458298,45750,129000000,2015,2017-05-17,수클래식,84,2
458299,45750,136000000,2015,2017-05-17,수클래식,84,9
458300,45750,54000000,1991,2017-05-23,명진로얄,59,2
458301,45750,65000000,1991,2017-05-24,명진로얄,81,1
458302,45750,20000000,1991,2017-05-31,명진로얄,59,5
458303,47730,178000000,2016,2017-08-11,의성모노스B동,84,7
458304,47730,167290000,2016,2017-08-28,의성모노스A동,84,2
458305,47730,155800000,2015,2017-08-13,의성 미진 이지비아,76,2
458306,47730,70000000,2003,2017-08-21,청구제네스1,54,6
458307,47730,230000000,2015,2017-08-29,의성 미진 이지비아,84,10
458308,47730,49000000,1991,2017-08-14,태평스카이,40,10
458309,47730,59000000,1991,2017-08-25,태평스카이,59,10
458310,47730,39000000,1993,2017-08-29,양지,40,5
458311,47730,43000000,1985,2017-08-10,성호,55,4
458312,47730,63000000,1994,2017-08-25,경신,49,14
458313,47730,94000000,2002,2017-08-10,대경,84,4
458314,47730,42000000,1991,2017-08-04,양지,59,5
458315,46780,199900000,2016,2017-09-06,보성센트럴뷰,84,11
458316,46780,205000000,2016,2017-09-08,보성센트럴뷰,73,10
458317,46780,205000000,2016,2017-09-08,보성센트럴뷰,84,11
458318,46780,43000000,1992,2017-09-21,정산,84,4
458319,46780,211900000,2016,2017-09-27,보성센트럴뷰,84,12
458320,46780,211900000,2016,2017-09-28,보성센트럴뷰,84,7
458321,46780,181900000,2016,2017-09-28,보성센트럴뷰,84,12
458322,46780,37000000,1991,2017-09-04,영진,59,9
458323,46780,85000000,2003,2017-09-08,보성장미힐,84,15
458324,46780,138000000,2011,2017-09-15,부강골드빌,90,5
458325,46780,47000000,1991,2017-09-18,동호,84,5
458326,46780,61000000,1999,2017-09-29,장미,59,4
458327,46890,78000000,1996,2017-10-10,현대모닝사이드,52,9
458328,46890,100000000,1996,2017-10-16,현대모닝사이드,59,2
458329,46890,90000000,1996,2017-10-23,현대모닝사이드,52,12
458330,46890,72000000,1996,2017-10-24,현대모닝사이드,52,3
458331,46890,150000000,1996,2017-10-24,현대모닝사이드,84,12
458332,46890,90000000,1996,2017-10-30,현대모닝사이드,52,13
458333,46890,100000000,1993,2017-10-16,학림2차,84,9
458334,46890,240000000,2016,2017-10-19,우성팰리스힐,84,9
458335,46890,229500000,2012,2017-10-20,비치팰리스빌101,84,5
458336,46890,110000000,1994,2017-10-24,무등파크맨션,68,2
