부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
397758,42770,77000000,1997,2017-12-02,미소빌,49,12
397759,42770,212000000,2012,2017-12-18,북실마루,84,3
397760,42770,54000000,1989,2017-12-20,아리랑,46,3
397761,42770,100000000,2002,2017-12-11,사북선명,59,11
397762,42770,94000000,2002,2017-12-20,사북선명,59,8
397763,42770,12000000,1984,2017-12-13,함백아파트,40,3
397764,42800,160000000,2013,2017-03-06,서희스타힐스,74,4
397765,42800,64000000,1998,2017-03-08,경림,37,11
397766,42800,200000000,2013,2017-03-11,서희스타힐스,84,7
397767,42800,38100000,1998,2017-03-14,경림,37,13
397768,42800,90000000,1998,2017-03-21,경림,59,2
397769,42800,147000000,2004,2017-03-22,포미재,84,13
397770,42800,200000000,2013,2017-07-13,서희스타힐스,84,7
397771,42800,95000000,1998,2017-07-18,경림,59,7
397772,42800,160000000,2013,2017-07-20,서희스타힐스,84,1
397773,42800,61500000,1998,2017-07-21,경림,37,6
397774,42800,192000000,2013,2017-07-21,서희스타힐스,84,6
397775,42800,195000000,2013,2017-07-28,서희스타힐스,84,4
397776,42800,180000000,2013,2017-02-09,서희스타힐스,84,10
397777,42800,203000000,2013,2017-02-09,서희스타힐스,84,11
397778,42800,60000000,1998,2017-02-13,경림,37,6
397779,42800,84000000,1998,2017-02-20,경림,59,13
397780,42800,195500000,2013,2017-02-22,서희스타힐스,84,2
397781,42800,60000000,1998,2017-02-27,경림,59,2
397782,42750,210000000,2012,2017-05-02,드림채,84,5
397783,42750,210000000,2012,2017-05-09,드림채,84,15
397784,42750,124000000,1999,2017-05-11,주공4,59,8
397785,42750,19000000,1997,2017-05-19,신아,27,5
397786,42750,36000000,1997,2017-05-25,신아,39,8
397787,42750,33000000,1997,2017-05-29,신아,39,6
397788,43800,65000000,1992,2017-01-02,공간가든,54,3
397789,43800,83000000,1992,2017-01-04,공간가든,68,7
397790,43800,59000000,1985,2017-01-28,주공,46,5
397791,43800,55000000,2005,2017-01-08,단양태양드림빌,50,5
397792,43800,37000000,1992,2017-01-10,하나아파트,59,1
397793,43800,30000000,1992,2017-01-20,공간가든2,37,4
397794,43760,205000000,2014,2017-09-06,신성건설 미소지움 괴산,84,8
397795,43760,140000000,2014,2017-09-14,신성건설 미소지움 괴산,59,7
397796,43760,83000000,1985,2017-09-18,괴산,67,1
397797,43760,150000000,2017,2017-09-18,괴산 지안스로가 아파트,84,7
397798,43760,69000000,1998,2017-09-05,태광아파트,60,10
397799,45730,160000000,2001,2017-09-04,무주반딧불,84,1
397800,45730,92000000,2001,2017-09-15,무주반딧불,58,10
397801,45730,165000000,2001,2017-09-30,무주반딧불,84,3
397802,45730,180000000,2016,2017-09-08,미래드림2차아파트,71,15
397803,45730,160000000,2012,2017-09-12,에코리버,84,4
397804,44770,200000000,2014,2017-04-21,발트하임,84,2
397805,44770,243000000,2009,2017-04-10,서천클래시움,84,13
397806,44770,230000000,2009,2017-04-10,서천클래시움,84,3
397807,44770,215000000,2009,2017-04-28,천산스카이빌,84,3
397808,44770,75600000,2001,2017-04-29,천산,59,4
397809,44770,34500000,1989,2017-01-05,영흥맨션,57,5
397810,44770,20700000,1998,2017-01-05,임해,43,3
397811,44770,267000000,2009,2017-01-10,천산스카이빌,125,12
397812,44770,214000000,2009,2017-01-13,천산스카이빌,84,3
397813,44770,268000000,2009,2017-01-31,천산스카이빌,125,4
397814,44770,75000000,1989,2017-05-25,영흥맨션,75,3
397815,44770,16000000,1998,2017-05-16,임해,43,1
397816,44770,19000000,1998,2017-05-22,임해,43,1
397817,44770,140000000,1992,2017-05-03,제일맨션,84,8
397818,44770,180000000,2004,2017-05-19,신영골든빌,83,11
397819,42790,160000000,2015,2017-04-03,대양고운채2차,59,7
397820,42790,172000000,2015,2017-04-05,대양고운채2차,59,15
397821,42790,175000000,2015,2017-04-15,대양고운채2차,59,15
397822,42790,148500000,2015,2017-04-17,대양고운채2차,59,1
397823,42790,182500000,2007,2017-04-27,대양,84,13
397824,44790,122500000,2014,2017-05-07,두영산드레아파트,49,3
397825,44790,140000000,2002,2017-05-10,주공1단지,59,12
397826,44790,155000000,2002,2017-05-19,주공1단지,59,12
397827,44790,90000000,1996,2017-05-24,천강,59,5
397828,44790,99000000,2000,2017-05-29,장안,59,13
397829,45730,64000000,1993,2017-08-01,근영,65,9
397830,45730,170000000,2001,2017-08-01,무주반딧불,84,3
397831,45730,93000000,2001,2017-08-06,무주반딧불,58,2
397832,45730,93000000,2001,2017-08-10,무주반딧불,58,7
397833,45730,125000000,2001,2017-08-25,무주반딧불,84,4
397834,44790,135000000,1996,2017-12-15,천강,84,22
397835,44790,90000000,2000,2017-12-23,장안,59,2
397836,44790,127000000,2014,2017-12-26,두영산드레아파트,49,8
397837,44790,70000000,1992,2017-12-29,은혜,59,3
397838,44790,208000000,2012,2017-12-22,필로스캐슬,84,2
397839,42810,93000000,2003,2017-01-09,내설악,59,5
397840,42810,90000000,2003,2017-01-13,내설악,59,12
397841,42810,190000000,2012,2017-01-04,인제대희지센트,84,15
397842,42810,88000000,2004,2017-01-04,한양쉐르빌(101동),53,8
397843,42810,170000000,2013,2017-01-05,넥슨아파트,84,6
397844,44790,130000000,2014,2017-11-03,두영산드레아파트,49,3
397845,44790,98000000,2000,2017-11-08,장안,59,7
397846,44790,70000000,2000,2017-11-14,장안,49,3
397847,44790,95000000,1992,2017-11-27,은혜,84,9
397848,44790,218000000,2012,2017-11-17,필로스캐슬,84,6
397849,42800,270000000,2013,2017-09-01,서희스타힐스,114,4
397850,42800,205000000,2013,2017-09-04,서희스타힐스,84,10
397851,42800,190000000,2013,2017-09-10,서희스타힐스,74,14
397852,42800,195000000,2013,2017-09-13,서희스타힐스,84,14
397853,42800,70000000,1992,2017-09-07,양구보배,53,3
397854,42790,94000000,1992,2017-11-02,낙원,59,10
397855,42790,75000000,1988,2017-11-23,동산,47,3
397856,42790,141400000,2017,2017-11-19,화천건영아모리움,51,12
397857,42790,155500000,2015,2017-11-30,대양고운채2차,59,3
397858,42790,35000000,1993,2017-11-11,로얄,59,5
397859,42790,68000000,1988,2017-09-05,동산,47,2
397860,42790,136400000,2017,2017-09-11,화천건영아모리움,51,1
397861,42790,165000000,2015,2017-09-06,대양고운채2차,59,8
397862,42790,25000000,1993,2017-09-19,로얄,59,4
397863,42790,25000000,1993,2017-09-20,로얄,59,5
397864,42800,193000000,2013,2017-01-09,서희스타힐스,84,8
397865,42800,244700000,2013,2017-01-19,서희스타힐스,114,6
397866,42800,180000000,2013,2017-01-20,서희스타힐스,84,4
397867,42800,175000000,2013,2017-01-31,서희스타힐스,84,1
397868,42800,84000000,1992,2017-01-31,양구보배,73,1
397869,44790,93000000,1997,2017-04-10,세아,59,10
397870,44790,127000000,1996,2017-04-17,천강,84,19
397871,44790,68000000,1997,2017-04-24,세아,49,9
397872,44790,57000000,2014,2017-04-13,필로스힐,16,8
397873,44790,210000000,2012,2017-04-17,필로스캐슬,84,5
397874,44760,68000000,1986,2017-06-30,동남주공,46,3
397875,44760,95000000,2002,2017-06-15,무지개,83,7
397876,44760,138000000,2002,2017-06-26,대동,84,9
397877,44760,145000000,2002,2017-06-01,강변백자,84,8
397878,44760,110000000,2001,2017-06-14,규암강산,84,4
397879,42790,137000000,2007,2017-06-13,대양,59,15
397880,42790,40000000,1993,2017-06-09,로얄,59,2
397881,42790,53000000,1993,2017-06-09,로얄,59,3
397882,42790,30000000,1993,2017-06-14,로얄,59,3
397883,42790,34500000,1993,2017-06-29,로얄,59,5
397884,42810,190000000,2012,2017-11-08,인제대희지센트,84,11
397885,42810,88000000,2004,2017-11-26,한양쉐르빌(101동),53,10
397886,42810,89000000,2001,2017-11-26,신아,56,5
397887,42810,165000000,2013,2017-11-28,넥슨아파트,84,3
397888,45730,82000000,2001,2017-11-24,무주반딧불,58,3
397889,45730,90000000,2001,2017-11-27,무주반딧불,58,8
397890,45730,132000000,2014,2017-11-10,리버캐슬,67,4
397891,45730,144000000,2012,2017-11-22,에코리버,59,4
397892,45720,137000000,2006,2017-10-07,진안군상고향마을,84,9
397893,45720,89000000,2000,2017-10-21,군상주공(2),59,3
397894,45720,70000000,1995,2017-10-17,대아월랑,59,10
397895,45720,40000000,1995,2017-10-20,대아월랑,39,10
397896,45730,86500000,2001,2017-06-13,무주반딧불,58,10
397897,45730,48000000,1992,2017-06-21,상록,59,1
397898,45730,75000000,1992,2017-06-23,상록,69,3
397899,45730,220000000,2016,2017-06-13,미래드림2차아파트,84,7
397900,45730,90000000,2001,2017-05-10,무주반딧불,58,4
397901,45730,179000000,2013,2017-05-07,미래드림,84,11
397902,45730,52860000,2013,2017-05-02,안성리벤빌,61,5
397903,45730,52730000,2013,2017-05-02,안성리벤빌,61,6
397904,45720,70000000,2000,2017-09-05,군상주공(2),49,2
397905,45720,152000000,2006,2017-09-11,진안군상고향마을,84,7
397906,45720,24000000,1995,2017-09-18,대아월랑,39,12
397907,45720,36000000,1995,2017-09-18,대아월랑,39,4
397908,45720,62000000,1991,2017-04-20,남광진솔,84,3
397909,45720,147000000,2006,2017-04-21,진안군상고향마을,84,7
397910,45720,54500000,2000,2017-04-29,군상주공(2),49,5
397911,45720,55000000,1995,2017-04-28,대아월랑,59,10
397912,43760,188000000,2014,2017-10-07,신성건설 미소지움 괴산,84,4
397913,43760,88000000,1985,2017-10-20,괴산,58,2
397914,43760,31000000,1992,2017-10-20,월드,56,5
397915,43760,42000000,1994,2017-10-31,목도,59,4
