부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
54342,11200,728000000,2014,2017-05-01,텐즈힐(2구역),84,18
54343,11200,750000000,2014,2017-05-01,텐즈힐(2구역),84,4
54344,11200,597000000,2014,2017-05-02,텐즈힐(2구역),55,5
54345,11200,740000000,2014,2017-05-03,텐즈힐(2구역),84,3
54346,11200,738000000,2014,2017-05-09,텐즈힐(2구역),84,3
54347,11200,780000000,2014,2017-05-10,텐즈힐(2구역),84,6
54348,11200,745000000,2014,2017-05-11,텐즈힐(2구역),84,14
54349,11200,742000000,2014,2017-05-12,텐즈힐(2구역),84,10
54350,11200,667000000,2014,2017-05-12,텐즈힐(2구역),59,12
54351,11200,739000000,2014,2017-05-13,텐즈힐(2구역),84,6
54352,11200,640000000,2014,2017-05-15,텐즈힐(2구역),59,3
54353,11200,596000000,2014,2017-05-15,텐즈힐(2구역),55,6
54354,11200,750000000,2014,2017-05-16,텐즈힐(2구역),84,8
54355,11200,745000000,2014,2017-05-20,텐즈힐(2구역),84,25
54356,11200,800000000,2014,2017-05-20,텐즈힐(2구역),84,5
54357,11200,750000000,2014,2017-05-23,텐즈힐(2구역),84,1
54358,11200,789000000,2014,2017-05-24,텐즈힐(2구역),84,13
54359,11200,790000000,2014,2017-05-27,텐즈힐(2구역),84,14
54360,11200,748000000,2014,2017-05-27,텐즈힐(2구역),84,2
54361,11200,784000000,2014,2017-05-27,텐즈힐(2구역),84,14
54362,11200,748000000,2014,2017-05-27,텐즈힐(2구역),84,2
54363,11200,640000000,2014,2017-05-30,텐즈힐(2구역),59,1
54364,11200,675000000,2014,2017-05-31,텐즈힐(2구역),59,4
54365,11200,695000000,2015,2017-05-01,텐즈힐아파트(1단지),59,17
54366,11200,520000000,1996,2017-05-02,청계벽산,84,15
54367,11200,760000000,2015,2017-05-02,텐즈힐아파트(1단지),84,7
54368,11200,133500000,2013,2017-05-02,상리제나우스,12,4
54369,11200,600000000,1996,2017-05-03,청계벽산,114,11
54370,11200,750000000,2015,2017-05-04,텐즈힐아파트(1단지),84,11
54371,11200,620000000,2015,2017-05-04,텐즈힐아파트(1단지),59,1
54372,11200,399000000,2001,2017-05-06,금호베스트빌,59,15
54373,11200,740000000,2015,2017-05-06,텐즈힐아파트(1단지),84,19
54374,11200,780000000,2015,2017-05-06,텐즈힐아파트(1단지),84,19
54375,11200,453000000,2004,2017-05-08,왕십리풍림아이원,59,12
54376,11200,800000000,2015,2017-05-08,텐즈힐아파트(1단지),84,12
54377,11200,500000000,2009,2017-05-08,왕십리 지웰,84,5
54378,11200,455000000,2004,2017-05-08,왕십리풍림아이원,59,3
54379,11200,394000000,2001,2017-05-09,금호베스트빌,59,17
54380,11200,1050000000,2015,2017-05-09,텐즈힐아파트(1단지),129,19
54381,11200,745000000,2015,2017-05-09,텐즈힐아파트(1단지),84,8
54382,11200,605000000,2004,2017-05-09,왕십리풍림아이원,114,9
54383,11200,560000000,1996,2017-05-09,청계벽산,114,10
54384,11200,405000000,2001,2017-05-10,극동미라주,59,9
54385,11200,567000000,1996,2017-05-10,청계벽산,114,6
54386,11200,132000000,2013,2017-05-11,상리제나우스,12,3
54387,11200,763000000,2015,2017-05-11,텐즈힐아파트(1단지),84,18
54388,11200,470000000,2001,2017-05-12,금호베스트빌,84,13
54389,11200,678000000,2015,2017-05-12,텐즈힐아파트(1단지),59,5
54390,11200,480000000,2001,2017-05-13,금호베스트빌,84,12
54391,11200,833000000,2016,2017-05-13,센트라스아파트,84,12
54392,11200,780000000,2015,2017-05-13,텐즈힐아파트(1단지),84,11
54393,11200,760000000,2015,2017-05-13,텐즈힐아파트(1단지),84,10
54394,11200,485000000,2001,2017-05-15,금호베스트빌,84,3
54395,11200,810000000,2015,2017-05-15,텐즈힐아파트(1단지),84,6
54396,11200,750000000,2015,2017-05-15,텐즈힐아파트(1단지),84,20
54397,11200,747000000,2015,2017-05-15,텐즈힐아파트(1단지),84,4
54398,11200,448000000,1996,2017-05-15,무학현대,84,6
54399,11200,1010000000,2015,2017-05-16,텐즈힐아파트(1단지),129,10
54400,11200,830000000,2015,2017-05-16,텐즈힐아파트(1단지),84,10
54401,11200,758000000,2015,2017-05-16,텐즈힐아파트(1단지),84,13
54402,11200,790000000,2015,2017-05-17,텐즈힐아파트(1단지),84,8
54403,11200,820000000,2015,2017-05-18,텐즈힐아파트(1단지),84,4
54404,11200,550000000,1996,2017-05-19,청계벽산,114,1
54405,11200,469000000,2004,2017-05-19,왕십리풍림아이원,59,14
54406,11200,317000000,2002,2017-05-19,상왕아파트,73,1
