부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
458898,48870,89000000,1999,2017-02-01,천령,59,1
458899,48870,297800000,2017,2017-02-01,하이페리온,84,10
458900,48870,55500000,1997,2017-02-10,양지맨션,70,5
458901,48870,90000000,1999,2017-02-13,천령,59,8
458902,48870,182500000,1997,2017-02-20,함양한주,73,10
458903,48870,162500000,2004,2017-02-23,청아,84,2
458904,48870,197000000,2015,2017-02-08,센트럴시티A동,84,1
458905,48870,197000000,2015,2017-02-15,센트럴시티A동,84,6
458906,48870,174000000,2015,2017-02-15,센트럴시티B동,72,1
458907,47920,170000000,2016,2017-01-03,삼정타운,59,10
458908,47920,80500000,2001,2017-01-09,명성한빛,59,5
458909,47920,119000000,2016,2017-01-13,명가타운,39,7
458910,47920,119000000,2016,2017-01-13,명가타운,39,8
458911,47920,119000000,2016,2017-01-13,명가타운,39,7
458912,47920,235000000,2015,2017-01-15,명가(376-1),84,6
458913,47920,65000000,1995,2017-01-17,명성,52,1
458914,47920,172000000,2016,2017-01-18,명가타운,58,10
458915,47920,162000000,2016,2017-01-30,삼정타운,59,10
458916,46880,53300000,1997,2017-04-12,금광,49,13
458917,46880,70000000,1997,2017-04-18,금광,59,9
458918,46880,70000000,1997,2017-04-19,금광,59,1
458919,46880,65000000,1997,2017-04-25,금광,59,4
458920,46880,53000000,1997,2017-04-29,금광,49,4
458921,46880,170000000,2013,2017-04-14,아름드리,84,9
458922,46880,170000000,2013,2017-04-14,아름드리,84,10
458923,46880,50500000,1994,2017-04-06,고려시멘트사원,49,3
458924,46880,45000000,1994,2017-04-07,고려시멘트사원,49,4
458925,46880,220000000,2013,2017-12-07,나빌래,84,12
458926,46880,215000000,2013,2017-12-20,나빌래,84,10
458927,46880,220000000,2013,2017-12-20,나빌래,84,13
458928,46880,88000000,2001,2017-12-26,부강,59,13
458929,46880,75000000,1997,2017-12-22,금광,59,13
458930,46880,75000000,1997,2017-12-29,금광,59,12
458931,46880,74000000,1997,2017-12-29,금광,59,3
458932,46880,170000000,2013,2017-12-11,아름드리,84,7
458933,46880,170000000,2013,2017-12-13,아름드리,84,9
458934,46880,89500000,2004,2017-10-16,부강2차아트빌,59,8
458935,46880,83000000,1995,2017-10-02,해주그린,59,2
458936,46880,94000000,1991,2017-10-27,신일,76,3
458937,46880,225000000,2013,2017-10-27,나빌래,84,7
458938,46880,190000000,2013,2017-10-30,나빌래,84,3
458939,46880,75000000,1997,2017-10-11,금광,59,15
458940,46880,50700000,1997,2017-10-13,금광,49,13
458941,46880,68000000,1997,2017-10-20,금광,59,9
458942,46880,51000000,1997,2017-10-23,금광,49,5
458943,45770,41500000,1990,2017-11-09,신천,58,1
458944,45770,67000000,1990,2017-11-20,신천,84,3
458945,45770,70000000,1990,2017-11-27,신천,84,4
458946,45770,80000000,1995,2017-11-07,해태,84,11
458947,45770,90000000,1995,2017-11-08,해태,59,6
458948,45770,81000000,1995,2017-11-23,해태,59,1
458949,45770,124000000,1995,2017-11-27,해태,84,11
458950,45770,228500000,2013,2017-11-27,광명메이루즈,84,9
458951,45770,173000000,2013,2017-11-28,광명메이루즈,77,2
458952,48860,70000000,1993,2017-04-24,성우목화맨션,59,5
458953,48860,115000000,2014,2017-04-17,산청 삼한사랑채,59,5
458954,48860,185710000,2014,2017-04-18,산청 삼한사랑채,84,8
458955,48860,145000000,2009,2017-04-14,동이보금자리,84,12
458956,48860,220000000,2014,2017-04-01,금강블레스,84,3
458957,48860,120000000,2001,2017-04-02,한라아트빌라,84,1
458958,48860,190000000,2009,2017-04-13,서전골든뷰,84,6
458959,48860,106000000,1996,2017-04-27,원지대동타운,59,15
458960,46780,35000000,1992,2017-10-20,정산,68,6
458961,46780,68000000,1991,2017-10-30,보성,77,3
458962,46780,45000000,1991,2017-10-24,영진,64,6
458963,46780,60000000,1999,2017-10-30,우산주공,49,14
458964,46780,65000000,1999,2017-10-31,우산주공,49,7
458965,46780,118500000,1993,2017-10-11,엘림,84,5
458966,46780,63000000,1999,2017-10-17,장미,59,11
458967,46780,63000000,1999,2017-10-23,장미,59,12
458968,46780,85000000,1992,2017-10-31,우리,84,2
458969,47770,58000000,1990,2017-04-17,도화맨션,84,4
458970,47770,166170000,2015,2017-04-09,영덕 우진 센트럴하임,71,2
458971,47770,195950000,2015,2017-04-12,영덕 우진 센트럴하임,84,3
458972,47770,40000000,2003,2017-04-17,마이다스빌,32,4
458973,47770,170000000,2015,2017-04-18,영덕 우진 센트럴하임,84,2
458974,47770,95000000,1997,2017-04-26,신세계타운,84,10
458975,47770,160000000,2016,2017-04-04,영해동보팰리스,59,10
458976,47770,74500000,1996,2017-04-08,예주비치,59,4
458977,47820,73000000,1990,2017-08-01,청우,72,4
458978,47820,190000000,2017,2017-08-01,청도행복마을아파트,76,8
458979,47820,30000000,2003,2017-08-12,대안(C동D동),44,6
458980,47820,221000000,2017,2017-08-18,리치타운,84,4
458981,47820,190000000,2017,2017-08-19,청도행복마을아파트,76,5
458982,47820,40000000,1995,2017-08-21,성조타운(101동),38,4
458983,47820,150000000,2013,2017-08-28,BS에코파크,59,15
458984,47820,36000000,1991,2017-08-29,대웅맨션(봉기),73,4
458985,48860,65500000,1993,2017-11-15,성우목화맨션,59,5
458986,48860,165240000,2014,2017-11-20,산청 삼한사랑채,72,12
458987,48860,152420000,2014,2017-11-21,산청 삼한사랑채,72,2
458988,48860,185000000,2014,2017-11-25,산청 삼한사랑채,84,11
458989,48860,127000000,2009,2017-11-06,동이보금자리,84,15
458990,48860,85000000,1996,2017-11-01,원지대동타운,59,7
458991,48860,77500000,1991,2017-11-28,신안멘션,61,3
458992,48860,85000000,1991,2017-11-28,신안멘션,82,5
458993,46890,90000000,2003,2017-08-04,동아하이빌,84,4
458994,46890,180000000,2016,2017-08-07,완도진아리채,59,10
458995,46890,96000000,1996,2017-08-23,현대모닝사이드,52,5
458996,46890,50000000,1983,2017-08-25,동백,66,3
458997,46890,66000000,1990,2017-08-14,학림,80,3
458998,46890,255000000,2016,2017-08-18,우성팰리스힐,84,7
458999,46890,100000000,1990,2017-08-22,학림,80,4
459000,46890,113000000,1990,2017-08-23,학림,80,2
459001,47820,40000000,1995,2017-06-09,성조타운(102동),52,7
459002,47820,63000000,1995,2017-06-12,성조타운(102동),59,7
459003,47820,190000000,2017,2017-06-13,청도행복마을아파트,76,7
459004,47820,180000000,2016,2017-06-19,선화팰리스,77,6
459005,47820,40000000,1995,2017-06-27,성조타운(101동),52,8
459006,47820,93000000,2001,2017-06-30,삼우타워,59,12
459007,47820,78000000,1995,2017-06-23,정방원정,82,3
459008,47820,52000000,1995,2017-06-26,정방원정,58,3
459009,45750,132000000,2016,2017-01-10,임실군 이도리 하이젠 아파트,63,2
459010,45750,134300000,2016,2017-01-18,임실군 이도리 하이젠 아파트,57,6
459011,45750,53000000,1992,2017-01-20,상원상아,59,2
459012,45750,60000000,1993,2017-01-20,아도훼밀리,57,3
459013,45750,81000000,2010,2017-01-31,신우,59,10
459014,45750,30000000,1996,2017-01-02,세원,59,6
459015,45750,40700000,1991,2017-01-09,훼미리,59,5
459016,45750,81000000,1995,2017-01-11,오수효성상가프라자,83,10
459017,48890,173000000,2011,2017-01-07,유빌리지1차,83,1
459018,48890,203000000,2006,2017-01-11,리버스카이,84,6
459019,48890,66000000,2001,2017-01-16,코스모스,40,5
459020,48890,125000000,1993,2017-01-16,황강하이츠타운,82,14
459021,48890,64000000,1992,2017-01-31,한주그린파크,59,6
459022,48890,123000000,2004,2017-01-03,주공,59,1
459023,48890,45000000,1990,2017-01-02,초계빌라(1차),67,4
459024,48890,186000000,2015,2017-01-09,초계사랑마을,82,5
459025,46770,45000000,1992,2017-12-05,영진맨션,69,3
459026,46770,185000000,2014,2017-12-04,푸르밸리,84,4
459027,46770,167000000,2013,2017-12-08,신계타운,84,8
459028,46770,68000000,1998,2017-12-10,남계주공,39,10
459029,46770,76000000,1998,2017-12-28,남계주공,49,5
459030,46770,190000000,2017,2017-12-16,센트럴 파크,84,5
459031,46770,64000000,1996,2017-12-22,녹동프라자,59,4
459032,46770,45000000,1998,2017-12-29,주공,39,12
459033,46720,60000000,1985,2017-09-06,송제,58,2
459034,46720,45000000,1985,2017-09-13,송제,58,2
459035,46720,75000000,1991,2017-09-20,서일1,79,5
459036,46720,190000000,2010,2017-09-06,곡성 기차마을 아뜨리움,84,11
459037,46720,168000000,2004,2017-09-11,한양파크빌,79,7
459038,46720,150000000,2004,2017-09-13,한양파크빌,79,10
459039,46720,170000000,2004,2017-09-13,한양파크빌,79,7
459040,46720,55000000,1998,2017-09-30,성암맨션,41,3
459041,48870,230000000,2009,2017-11-03,함양한성사랑채,84,10
459042,48870,135000000,1997,2017-11-06,함양한주,59,11
459043,48870,149000000,1997,2017-11-10,함양한주,59,9
459044,48870,100000000,1992,2017-11-13,위성,72,3
459045,48870,291800000,2017,2017-11-20,하이페리온,84,3
459046,48870,127000000,1997,2017-11-23,함양한주,59,16
459047,48870,288800000,2017,2017-11-23,하이페리온,84,2
459048,48870,75000000,1995,2017-11-05,화림맨션,84,7
459049,46810,190000000,2012,2017-01-05,탑클래스빌,82,10
459050,46810,50000000,1995,2017-01-05,건우1,59,11
459051,46810,77000000,1995,2017-01-19,건우1,59,3
459052,46810,195000000,2013,2017-01-03,이에스아뜨리움,84,2
459053,46810,95000000,2004,2017-01-09,대송베스트빌,73,2
459054,46810,85000000,2012,2017-01-02,청자베스트빌,41,5
459055,46810,70000000,2001,2017-01-13,중흥,59,10
459056,46810,104000000,2001,2017-01-20,중흥,59,4
459057,46780,155020000,2016,2017-11-10,보성센트럴뷰,73,12
459058,46780,211900000,2016,2017-11-14,보성센트럴뷰,84,8
459059,46780,211900000,2016,2017-11-27,보성센트럴뷰,84,11
459060,46780,50000000,1999,2017-11-02,우산주공,39,9
459061,46780,73000000,2003,2017-11-28,보성장미힐,59,4
459062,46780,78000000,1992,2017-11-28,부영,83,14
459063,46780,64000000,1991,2017-11-22,동호,84,2
459064,46780,64000000,1999,2017-11-05,장미,59,7
459065,46880,192000000,2013,2017-02-03,나빌래,84,15
459066,46880,190000000,2013,2017-02-05,나빌래,84,2
459067,46880,85000000,1995,2017-02-15,해주그린,59,5
459068,46880,66500000,1997,2017-02-06,금광,59,4
459069,46880,60000000,1997,2017-02-18,금광,59,4
459070,46880,170000000,2013,2017-02-13,아름드리,84,8
459071,46880,40000000,1994,2017-02-02,고려시멘트사원,49,5
459072,46880,44000000,1994,2017-02-14,고려시멘트사원,49,1
459073,47730,177240000,2016,2017-02-15,의성모노스A동,84,10
459074,47730,78000000,2003,2017-02-04,청구제네스1,54,5
459075,47730,70000000,1994,2017-02-14,대동2,59,1
459076,47730,110000000,1996,2017-02-16,우성,84,11
459077,47730,41000000,1991,2017-02-20,태평스카이,40,6
459078,47730,74000000,1994,2017-02-21,대동2,59,5
459079,47730,85500000,2013,2017-02-06,로젠하이츠,49,8
459080,47730,35000000,1991,2017-02-03,양지,56,3
459081,48840,61000000,2001,2017-06-28,남산,59,3
459082,48840,160000000,1997,2017-06-19,현대,84,14
459083,48840,110000000,1997,2017-06-30,현대,59,2
459084,48840,239910000,2017,2017-06-12,파크에비뉴 2차,84,7
459085,48840,133000000,2000,2017-06-20,효성,59,9
459086,48840,80000000,1992,2017-06-30,남양,58,15
459087,48840,110000000,2002,2017-06-30,남해신우보람,70,3
459088,48840,60000000,1994,2017-06-07,풍산,59,3
459089,46890,90000000,1993,2017-12-11,세림2차해변아파트,59,1
459090,46890,105000000,1996,2017-12-18,현대모닝사이드,59,15
459091,46890,105000000,2003,2017-12-18,동아하이빌,84,14
459092,46890,165000000,2003,2017-12-21,삼호그린빌,84,9
459093,46890,73000000,1996,2017-12-28,현대모닝사이드,52,3
459094,46890,120000000,2010,2017-12-08,오션빌,84,1
459095,46890,240000000,2016,2017-12-18,비치팰리스201,84,7
459096,48820,89000000,2009,2017-11-20,덕진5차휴먼빌,46,10
459097,48820,241020000,2016,2017-11-20,코아루더파크,84,12
459098,48820,175000000,2011,2017-11-02,디에스아이존빌2차,68,9
459099,48820,179000000,2011,2017-11-20,디에스아이존빌2차,68,8
459100,48820,63000000,1991,2017-11-08,대동타운,56,8
459101,48820,172500000,2008,2017-11-17,디에스아이존빌,84,1
459102,48820,40000000,1994,2017-11-17,송림,59,5
459103,46730,174000000,2014,2017-11-19,구례산이고운,67,2
459104,46730,179000000,2014,2017-11-23,구례산이고운,67,11
459105,46730,170000000,2014,2017-11-29,구례산이고운,67,4
459106,46730,71000000,2000,2017-11-07,지리산파크맨션,59,15
459107,46730,74500000,2000,2017-11-10,지리산파크맨션,59,7
459108,46730,120000000,2000,2017-11-10,지리산파크맨션,84,9
459109,46730,159000000,2011,2017-11-25,섬지뜰,83,2
459110,48860,72000000,1993,2017-06-05,성우목화맨션,59,6
459111,48860,187000000,2014,2017-06-01,산청 삼한사랑채,84,13
459112,48860,135500000,2014,2017-06-04,산청 삼한사랑채,59,6
