부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
388386,44150,125000000,2000,2017-09-09,덕성공원빌리지,126,1
388387,44150,115000000,1999,2017-09-11,공주교동대우,59,11
388388,44150,43500000,1990,2017-09-05,경일,47,3
388389,44150,163770000,2017,2017-09-18,공주금성백조예미지,59,8
388390,44150,42000000,1990,2017-09-19,경일,42,4
388391,44150,164200000,2017,2017-09-21,공주금성백조예미지,59,5
388392,44150,85000000,1993,2017-09-28,배원청실,59,5
388393,44150,70000000,1994,2017-09-03,주공2,51,6
388394,44150,74000000,1994,2017-09-04,주공2,58,1
388395,44150,54000000,1994,2017-09-10,주공2,41,13
388396,44150,80000000,1991,2017-09-20,대일아파트3동,84,10
388397,44150,95000000,1994,2017-09-01,한빛,59,7
388398,44150,145000000,2002,2017-09-01,대아아이투빌,84,5
388399,44150,155000000,1994,2017-09-01,한빛,118,4
388400,44150,103500000,1998,2017-09-02,주공4단지,59,5
388401,44150,127000000,2005,2017-09-03,주공5차,51,14
388402,44150,155000000,2002,2017-09-04,대아아이투빌,84,9
388403,44150,120000000,1998,2017-09-05,주공4단지,59,5
388404,44150,255000000,2006,2017-09-05,다숲1단지,84,14
388405,44150,124000000,2005,2017-09-05,주공5차,51,2
388406,44150,110000000,1998,2017-09-08,주공4단지,59,5
388407,44150,235000000,2006,2017-09-09,현대힐스테이트5차,84,14
388408,44150,65000000,1988,2017-09-12,주공2,39,2
388409,44150,158000000,2002,2017-09-12,대아아이투빌,84,17
388410,44150,118000000,1998,2017-09-13,주공4단지,59,13
388411,44150,150000000,2005,2017-09-13,주공5차,59,11
388412,44150,84000000,1996,2017-09-15,대아곰나루,59,6
388413,44150,115000000,1996,2017-09-15,새뜸현대,59,6
388414,44150,155000000,2002,2017-09-16,대아아이투빌,84,3
388415,44150,153000000,1994,2017-09-17,한빛,118,4
388416,44150,65000000,1990,2017-09-18,주공3,39,2
388417,44150,126500000,2005,2017-09-18,주공5차,51,12
388418,44150,55000000,1990,2017-09-19,주공3,39,5
388419,44150,162000000,1992,2017-09-19,"현대아파트(1,2차)",84,9
388420,44150,65000000,1990,2017-09-20,주공3,47,5
388421,44150,220000000,2009,2017-09-20,삼환나우빌,84,5
388422,44150,155000000,2005,2017-09-21,주공5차,59,8
388423,44150,65000000,1990,2017-09-22,주공3,39,2
388424,44150,145000000,1992,2017-09-23,"현대아파트(1,2차)",84,15
388425,44150,113000000,1998,2017-09-23,주공4단지,59,16
388426,44150,60000000,1988,2017-09-25,주공2,39,4
388427,44150,155000000,1996,2017-09-25,새뜸현대,84,7
388428,44150,79000000,1990,2017-09-27,주공3,47,3
388429,44150,138000000,2002,2017-09-27,대아아이투빌,84,2
388430,44150,145000000,1992,2017-09-28,"현대아파트(1,2차)",84,3
388431,44150,185000000,2017,2017-09-29,공주 신관동 효성해링턴 플레이스,59,19
388432,44150,177000000,1999,2017-09-14,새뜸현대4,99,22
388433,44150,153000000,1999,2017-09-16,새뜸현대4,84,1
388434,44150,250000000,2010,2017-09-16,공주신금우남퍼스트빌,84,11
388435,44150,170000000,1999,2017-09-19,새뜸현대4,84,11
388436,44150,279000000,2010,2017-09-25,공주신금우남퍼스트빌,101,8
388437,44150,47500000,1995,2017-09-16,동진비둘기,59,11
