부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
381614,44230,75000000,2001,2017-05-20,오성대,86,3
381615,44230,78000000,2013,2017-05-01,휴드림,29,2
381616,44230,105000000,2012,2017-05-02,하늘채,59,2
381617,44230,78000000,2013,2017-05-02,휴드림,29,2
381618,44230,78000000,2013,2017-05-12,휴드림,29,4
381619,44230,78000000,2013,2017-05-12,휴드림,29,10
381620,44230,78000000,2013,2017-05-12,휴드림,29,6
381621,44230,78000000,2013,2017-05-13,휴드림,29,4
381622,44230,125000000,2013,2017-05-15,솔리움,77,3
381623,44230,78000000,2013,2017-05-19,휴드림,29,3
381624,44230,78000000,2013,2017-05-19,휴드림,29,3
381625,44230,78000000,2013,2017-05-22,휴드림,28,4
381626,44230,78000000,2013,2017-05-22,휴드림,28,5
381627,44230,78000000,2013,2017-05-23,휴드림,29,11
381628,44230,78000000,2013,2017-05-23,휴드림,29,11
381629,44230,78000000,2013,2017-05-26,휴드림,29,6
381630,44230,188180000,2016,2017-05-02,논산 인터불고 코아루,71,8
381631,44230,192000000,2016,2017-05-11,논산 인터불고 코아루,71,12
381632,44230,65000000,2016,2017-05-12,알칸스빌,26,6
381633,44230,65000000,2016,2017-05-12,알칸스빌,26,6
381634,44230,155000000,2015,2017-05-15,논산코아루,59,2
381635,44230,157000000,2015,2017-05-18,논산코아루,59,6
381636,44230,185180000,2016,2017-05-18,논산 인터불고 코아루,71,3
381637,44230,50000000,1990,2017-05-24,두산,76,1
381638,44230,188580000,2016,2017-05-29,논산 인터불고 코아루,71,5
381639,44230,194000000,2016,2017-05-31,논산 인터불고 코아루,71,12
381640,44230,90000000,1997,2017-05-01,대림,59,19
381641,44230,38000000,1989,2017-05-19,주공,39,3
381642,44230,160000000,1997,2017-05-22,대림,101,22
381643,44230,43000000,1989,2017-05-23,주공,47,4
381644,44230,122000000,1997,2017-05-25,대림,84,16
381645,44230,123000000,1997,2017-05-25,대림,84,21
381646,44230,83000000,1997,2017-05-26,대림,59,2
381647,44230,35000000,1989,2017-05-26,무림,57,1
381648,44230,93000000,1997,2017-05-29,대림,59,19
381649,44230,200000000,2012,2017-05-29,모닝빌,84,14
381650,44230,95600000,1997,2017-05-30,대림,59,16
381651,44230,112000000,1991,2017-05-17,부국,120,8
381652,44230,300000000,2007,2017-05-17,계룡리슈빌,124,12
381653,44230,95000000,2002,2017-05-17,주공1단지,46,3
381654,44230,89000000,2002,2017-05-17,주공1단지,46,4
381655,44230,211000000,2007,2017-05-18,계룡리슈빌,84,6
381656,44230,95000000,2002,2017-05-20,주공1단지,46,5
381657,44230,92000000,2002,2017-05-25,주공1단지,46,8
381658,44230,62000000,2000,2017-05-25,세중세미클래식,36,15
381659,44230,57000000,2000,2017-05-29,세중세미클래식,36,3
381660,44230,183000000,2003,2017-05-01,논산제이파크2단지,84,14
381661,44230,172500000,2014,2017-05-01,엘에이치리벤하임,59,3
381662,44230,179000000,2014,2017-05-02,엘에이치리벤하임,59,4
381663,44230,165000000,2003,2017-05-07,논산제이파크1단지,84,8
381664,44230,184000000,2014,2017-05-08,엘에이치리벤하임,59,13
381665,44230,220000000,2014,2017-05-08,엘에이치리벤하임,74,8
381666,44230,166000000,2003,2017-05-09,논산제이파크2단지,84,4
381667,44230,72900000,1994,2017-05-11,놀뫼타운,54,8
381668,44230,80000000,1994,2017-05-12,아주,55,12
381669,44230,144000000,2003,2017-05-12,논산제이파크2단지,84,1
