부동산ID,법정동코드,거래금액,건축년도,계약날짜,아파트명,면적,층
394974,42760,220000000,2015,2017-12-15,평창 스카이원 아파트,83,12
394975,42760,109000000,1992,2017-12-19,강변,77,7
394976,42760,87000000,1992,2017-12-26,강변,77,9
394977,42760,230000000,2015,2017-12-19,프라임아파트 102동,84,5
394978,42760,84000000,2000,2017-12-08,녹주한아름,59,9
394979,42760,143500000,2008,2017-12-08,(995-2),78,5
394980,42760,60000000,1992,2017-12-27,성도,59,3
394981,42760,198000000,2016,2017-12-14,한강스위트,83,8
394982,42760,198000000,2016,2017-12-14,한강스위트,83,8
394983,42760,188000000,2016,2017-12-31,한강스위트,83,2
394984,42760,94000000,2003,2017-12-03,해피밸리,36,9
394985,42760,250000000,2003,2017-12-13,해피밸리,73,14
394986,42760,310000000,2003,2017-12-14,해피밸리,73,14
394987,42760,60000000,2004,2017-12-18,장웅파인힐,35,8
394988,42760,68000000,2004,2017-12-20,장웅파인힐,47,1
394989,42760,95000000,2003,2017-12-29,해피밸리,36,13
394990,42760,48000000,1998,2017-12-14,성원,38,11
394991,42760,76000000,1995,2017-12-15,석미,54,10
394992,42760,45000000,1998,2017-12-28,성원,38,1
394993,42760,55000000,1998,2017-12-01,동보,48,9
394994,42760,270000000,2007,2017-12-08,알펜로제,84,12
394995,42760,140000000,2007,2017-12-08,알펜로제,54,7
394996,42760,38000000,1998,2017-12-17,동보,26,6
394997,42760,37000000,1998,2017-12-22,동보,26,10
394998,42760,37000000,1998,2017-12-23,동보,26,13
394999,42760,148000000,2007,2017-12-26,알펜로제,59,3
395000,44825,55000000,1991,2017-12-07,홍명,80,5
395001,44825,235120000,2017,2017-12-13,동문센텀파크아파트,84,8
395002,44825,80000000,2000,2017-12-14,주공,39,8
395003,44825,235120000,2017,2017-12-14,동문센텀파크아파트,84,9
395004,44825,132000000,2000,2017-12-19,주공,59,1
395005,44825,95000000,2000,2017-12-26,주공,49,14
395006,44825,227920000,2017,2017-12-26,동문센텀파크아파트,80,8
395007,44825,99000000,2000,2017-12-29,주공,49,3
395008,44825,145000000,2006,2017-12-15,진흥W-park,59,3
395009,44825,108000000,1996,2017-12-22,삼성,84,15
395010,44825,36000000,1999,2017-12-27,장산혜성,40,1
395011,44825,32000000,1999,2017-12-01,해송마을1차,39,6
395012,44825,32000000,1999,2017-12-01,해송마을1차,39,5
395013,44825,32000000,1999,2017-12-01,해송마을1차,39,5
395014,44825,37000000,1999,2017-12-05,해송마을1차,39,2
395015,44825,36000000,1998,2017-12-11,삼호(765-2),44,5
395016,44825,30000000,1998,2017-12-13,삼호(765-2),44,1
395017,44825,54000000,1999,2017-12-15,해송마을1차,59,6
395018,44825,36500000,1998,2017-12-17,삼호(765-2),47,1
395019,44825,100000000,2001,2017-12-28,해송마을3차,84,6
395020,44825,142000000,2007,2017-12-11,골든캐슬,77,3
395021,44825,120000000,2008,2017-12-04,카밀리아하우스,84,6
395022,44825,147000000,2008,2017-12-15,카밀리아하우스,84,10
395023,44825,120000000,2008,2017-12-18,카밀리아하우스,84,7
395024,44825,120000000,2008,2017-12-20,카밀리아하우스,84,4
395025,44825,120000000,2008,2017-12-22,카밀리아하우스,84,4
395026,42830,139000000,2006,2017-07-10,열방세이프,80,3
395027,42830,52000000,2006,2017-07-18,열방세이프,74,4
395028,42830,91000000,1995,2017-07-18,정아2,59,8
395029,42830,52000000,1995,2017-07-14,유화,43,6
395030,42830,147000000,2007,2017-07-17,일심샹스빌1단지,84,6
395031,42830,55000000,2002,2017-07-01,명지푸르미,31,5
395032,42830,53000000,2002,2017-07-06,명지푸르미,31,14
395033,42830,134500000,2002,2017-07-22,명지푸르미,84,7
395034,42830,95000000,2002,2017-07-28,명지푸르미,59,1
395035,42830,139000000,2002,2017-07-31,명지푸르미,84,3
395036,42830,138000000,2005,2017-07-03,양양서문주공,59,10
395037,42830,110000000,2005,2017-07-03,양양서문주공,51,10
395038,42830,103000000,2005,2017-07-06,양양서문주공,51,3
395039,42830,115000000,2005,2017-07-07,양양서문주공,51,10
395040,42830,143000000,2005,2017-07-18,양양서문주공,59,11
395041,42830,28500000,1998,2017-07-03,설악실크벨리,25,8
395042,42830,29700000,1998,2017-07-07,설악실크벨리,25,6
395043,42830,30500000,1998,2017-07-12,설악실크벨리,25,9
395044,42830,27500000,1998,2017-07-20,설악실크벨리,25,2
395045,42830,55000000,1998,2017-07-18,삼호,39,3
395046,42830,117500000,2001,2017-07-06,심미,48,6
395047,42830,98000000,2001,2017-07-20,심미,38,7
395048,42830,74000000,1998,2017-07-05,대목바다마을,38,6
395049,42830,65500000,1998,2017-07-06,대목바다마을,38,4
395050,42830,59500000,1998,2017-07-23,대목바다마을,38,1
395051,42830,75000000,1998,2017-07-23,대목바다마을,38,4
395052,42720,82000000,1999,2017-09-09,신아2차,59,8
395053,42720,80000000,1992,2017-09-11,미진1,64,1
395054,42720,53000000,1990,2017-09-13,우신,48,1
395055,42720,188000000,2007,2017-09-16,거림하이츠빌,113,5
395056,42720,81000000,1994,2017-09-23,미진2,52,3
395057,42720,97000000,2001,2017-09-01,주공1차,49,15
395058,42720,222500000,2007,2017-09-06,신성미소지음,84,6
395059,42720,120000000,2004,2017-09-07,주공2차,51,10
395060,42720,125000000,2004,2017-09-08,주공2차,51,9
395061,42720,218000000,2007,2017-09-11,신성미소지음,84,13
395062,42720,135000000,2001,2017-09-13,주공1차,59,6
395063,42720,142000000,2004,2017-09-15,주공2차,59,14
395064,42720,181000000,2016,2017-09-16,홍천오드카운티,59,8
395065,42720,130000000,2004,2017-09-28,주공2차,51,13
395066,42720,126000000,2004,2017-09-28,주공2차,51,6
395067,42720,104000000,2000,2017-09-05,청솔,59,4
395068,42720,95000000,2000,2017-09-07,청솔,59,6
395069,42720,170500000,1996,2017-09-11,현대,84,12
395070,42720,125000000,1996,2017-09-16,현대,59,1
395071,42720,107000000,2000,2017-09-22,청솔,59,4
395072,42720,212000000,2006,2017-09-23,연봉아이파크,84,1
395073,42720,101000000,2000,2017-09-26,청솔,59,13
395074,42720,128000000,2013,2017-09-27,햇살1차,72,2
395075,42720,144000000,2007,2017-09-28,세영더-조은,59,2
395076,42720,41000000,1989,2017-09-29,삼호,40,6
395077,42720,59500000,2000,2017-09-15,삼호2차,48,2
395078,44710,50000000,1990,2017-03-13,미림,59,1
395079,44710,69500000,1992,2017-03-16,동남,73,1
395080,44710,62000000,1995,2017-03-17,대화,59,14
395081,44710,97500000,1994,2017-03-01,한진타운,84,1
395082,44710,71000000,1997,2017-03-01,삼호,49,9
395083,44710,122000000,2000,2017-03-03,주공1차,59,1
395084,44710,65000000,1990,2017-03-07,삼일1,83,1
395085,44710,125000000,2007,2017-03-07,앤이시티(175-3),70,6
395086,44710,64000000,2000,2017-03-10,주공1차,39,13
395087,44710,95000000,1994,2017-03-14,한진타운,59,3
395088,44710,122000000,1994,2017-03-14,한진타운,84,4
395089,44710,73000000,1997,2017-03-15,삼호,49,12
395090,44710,67000000,2000,2017-03-18,주공1차,39,10
395091,44710,70000000,1997,2017-03-19,삼호,49,16
395092,44710,65000000,2000,2017-03-20,주공1차,39,8
395093,44710,65000000,1997,2017-03-20,삼호,49,4
395094,44710,68000000,2000,2017-03-20,주공1차,39,14
395095,44710,108000000,1994,2017-03-21,한진타운,59,4
395096,44710,130000000,1994,2017-03-22,한진타운,84,18
395097,44710,98000000,1994,2017-03-23,한진타운,59,10
