,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"5,350",1992,2017,구영신창길,00077,00000,45130,02,0,4604092,금동,0010,0000,45130,10300,1,동신,1,17,45130-2,59.94,10,45130,2,,
2,,"10,150",2003,2017,구영5길,00021,00003,45130,00,0,4604089,월명동,0015,0001,45130,10400,1,현대오솔,1,5,45130-140,59.98,15-1,45130,10,,
3,,"8,900",1990,2017,대학로,00114,00001,45130,04,0,3268023,금광동,0172,0000,45130,10700,1,삼성,1,23,45130-5,84.87,172,45130,2,,
4,,"9,182",1992,2017,백토로,00093,00000,45130,02,0,3268038,문화동,0026,0000,45130,11000,1,삼성,1,13,45130-9,84.87,26,45130,1,,
5,,"6,400",1996,2017,축동로,00188,00000,45130,02,0,3268101,삼학동,0811,0001,45130,11100,1,삼학대우,1,4,45130-13,59.892,811-1,45130,2,,
6,,"7,800",1992,2017,풍문2길,00030,00000,45130,01,0,4605057,장재동,0045,0004,45130,12800,1,그린장미,1,7,45130-14,71.01,45-4,45130,8,,
7,,"8,300",2002,2017,풍문2길,00035,00000,45130,01,0,4605057,장재동,0212,0000,45130,12800,1,현대세솔,1,14,45130-144,59.978,212,45130,6,,
8,,"9,500",2002,2017,풍문2길,00035,00000,45130,01,0,4605057,장재동,0212,0000,45130,12800,1,현대세솔,1,17,45130-144,59.976,212,45130,9,,
9,,"9,500",2002,2017,풍문2길,00035,00000,45130,01,0,4605057,장재동,0212,0000,45130,12800,1,현대세솔,1,18,45130-144,59.978,212,45130,8,,
10,,"14,500",2006,2017,동흥남길,00009,00000,45130,01,0,4604269,동흥남동,0100,0000,45130,13200,1,동흥남주공,1,27,45130-385,75.32,100,45130,9,,
11,,"3,350",1996,2017,번영로,00188,00022,45130,02,0,3268117,조촌동,0771,0000,45130,13400,1,부향하나로,1,2,45130-146,39.96,771,45130,13,,
12,,"10,000",2001,2017,번영로,00159,00000,45130,02,0,3268117,조촌동,0895,0016,45130,13400,1,현대한솔,1,10,45130-147,84.6305,895-16,45130,2,,
13,,"5,900",1995,2017,양안로,00119,00000,45130,01,0,3268071,조촌동,0907,0002,45130,13400,1,동신개나리,1,16,45130-20,47.62,907-2,45130,14,,
14,,"11,500",2001,2017,번영로,00159,00000,45130,02,0,3268117,조촌동,0895,0016,45130,13400,1,현대한솔,1,24,45130-147,84.6305,895-16,45130,3,,
15,,"7,300",1995,2017,양안로,00119,00000,45130,01,0,3268071,조촌동,0907,0002,45130,13400,1,동신개나리,1,26,45130-20,59.84,907-2,45130,14,,
16,,"4,000",1998,2017,경촌1길,00056,00000,45130,02,0,4604046,경암동,0540,0008,45130,13600,1,부향하나로,1,2,45130-150,39.95,540-8,45130,11,,
17,,"4,200",1992,2017,경촌1길,00052,00000,45130,02,0,4604046,경암동,0540,0013,45130,13600,1,명성타운,1,9,45130-26,59.97,540-13,45130,4,,
18,,"5,900",1994,2017,경촌안1길,00038,00000,45130,02,0,4604050,경암동,0544,0008,45130,13600,1,신흥,1,17,45130-29,59.73,544-8,45130,6,,
19,,"7,750",1997,2017,영명길,00006,00000,45130,01,0,4604764,구암동,0333,0001,45130,13700,1,세풍,1,2,45130-32,59.88,333-1,45130,4,,
20,,"5,700",1994,2017,서당길,00011,00000,45130,01,0,4604505,구암동,0065,0000,45130,13700,1,현대,1,20,45130-31,59.9,65,45130,1,,
21,,"11,700",1996,2017,두란뜸2길,00008,00000,45130,02,0,4604271,사정동,0100,0000,45130,14000,1,금호타운2차,1,10,45130-34,84.6,100,45130,14,,
22,,"10,300",1993,2017,내사길,00043,00000,45130,01,0,4604175,사정동,0421,0000,45130,14000,1,금호타운1차,1,13,45130-33,84.79,421,45130,1,,
23,,"15,750",2011,2017,수송동로,00105,00000,45130,01,0,3268062,수송동,0829,0001,45130,14100,1,수송2차 오투그란데,1,2,45130-417,59.9958,829-1,45130,2,,
24,,"16,600",2011,2017,수송동로,00105,00000,45130,01,0,3268062,수송동,0829,0001,45130,14100,1,수송2차 오투그란데,1,2,45130-417,59.9958,829-1,45130,5,,
25,,"23,500",2008,2017,수송동로,00020,00000,45130,01,0,3268062,수송동,0885,0003,45130,14100,1,한라비발디2단지,1,3,45130-406,84.9709,885-3,45130,16,,
26,,"16,100",2011,2017,수송동로,00105,00000,45130,01,0,3268062,수송동,0829,0001,45130,14100,1,수송2차 오투그란데,1,3,45130-417,59.6644,829-1,45130,4,,
27,,"22,100",2010,2017,수송동로,00100,00000,45130,01,0,3268062,수송동,0830,0001,45130,14100,1,세영리첼,1,4,45130-415,84.952,830-1,45130,5,,
28,,"23,600",2008,2017,축동로,00042,00000,45130,04,0,3268101,수송동,0812,0000,45130,14100,1,제일오투그란데1단지,1,5,45130-403,84.9339,812,45130,17,,
29,,"23,400",2008,2017,축동로,00034,00000,45130,04,0,3268101,수송동,0812,0001,45130,14100,1,제일오투그란데2단지,1,5,45130-404,92.7279,812-1,45130,5,,
30,,"13,500",1997,2017,진포1길,00010,00000,45130,01,0,4604995,수송동,0069,0002,45130,14100,1,현대,1,6,45130-37,84.96,69-2,45130,1,,
31,,"31,000",2008,2017,수송동로,00036,00000,45130,01,0,3268062,수송동,0885,0001,45130,14100,1,한라비발디1단지,1,6,45130-407,123.058,885-1,45130,9,,
32,,"17,500",2011,2017,수송동로,00105,00000,45130,01,0,3268062,수송동,0829,0001,45130,14100,1,수송2차 오투그란데,1,7,45130-417,59.6644,829-1,45130,5,,
33,,"22,700",2008,2017,축동로,00042,00000,45130,04,0,3268101,수송동,0812,0000,45130,14100,1,제일오투그란데1단지,1,9,45130-403,84.8518,812,45130,17,,
34,,"16,000",2011,2017,수송동로,00105,00000,45130,01,0,3268062,수송동,0829,0001,45130,14100,1,수송2차 오투그란데,1,9,45130-417,59.6644,829-1,45130,1,,
35,,"22,000",2010,2017,수송동로,00100,00000,45130,01,0,3268062,수송동,0830,0001,45130,14100,1,세영리첼,1,9,45130-415,84.952,830-1,45130,11,,
36,,"25,500",2008,2017,축동로,00034,00000,45130,04,0,3268101,수송동,0812,0001,45130,14100,1,제일오투그란데2단지,1,9,45130-404,92.7279,812-1,45130,15,,
37,,"25,700",2010,2017,수송동로,00100,00000,45130,01,0,3268062,수송동,0830,0001,45130,14100,1,세영리첼,1,10,45130-415,84.952,830-1,45130,20,,
38,,"22,800",2010,2017,수송동로,00100,00000,45130,01,0,3268062,수송동,0830,0001,45130,14100,1,세영리첼,1,10,45130-415,84.952,830-1,45130,19,,
39,,"20,400",2008,2017,축동로,00042,00000,45130,04,0,3268101,수송동,0812,0000,45130,14100,1,제일오투그란데1단지,1,11,45130-403,68.9724,812,45130,13,,
40,,"17,050",2011,2017,수송동로,00105,00000,45130,01,0,3268062,수송동,0829,0001,45130,14100,1,수송2차 오투그란데,1,11,45130-417,59.6644,829-1,45130,8,,
41,,"21,900",2010,2017,수송동로,00100,00000,45130,01,0,3268062,수송동,0830,0001,45130,14100,1,세영리첼,1,11,45130-415,84.7077,830-1,45130,11,,
