,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
34,,"8,550",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,10,12,43745-7,59.9,255,43745,4,,,0
35,,"12,500",2003,2017,문화로,00097,00000,43745,01,3244008,증평읍 장동리,0921,0000,43745,25027,1,증평4주공,10,14,43745-20,59.92,921,43745,14,,,0
36,,"9,400",2003,2017,문화로,00097,00000,43745,01,3244008,증평읍 장동리,0921,0000,43745,25027,1,증평4주공,10,14,43745-20,51.95,921,43745,4,,,0
37,,"9,400",2003,2017,문화로,00097,00000,43745,01,3244008,증평읍 장동리,0921,0000,43745,25027,1,증평4주공,10,15,43745-20,51.95,921,43745,15,,,0
38,,"7,900",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,10,16,43745-7,59.9,255,43745,4,,,0
39,,"9,700",2003,2017,문화로,00097,00000,43745,01,3244008,증평읍 장동리,0921,0000,43745,25027,1,증평4주공,10,17,43745-20,51.95,921,43745,8,,,0
40,,"11,000",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,10,19,43745-7,84.95,255,43745,3,,,0
41,,"12,400",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,10,20,43745-7,84.95,255,43745,4,,,0
42,,"9,800",2003,2017,문화로,00097,00000,43745,01,3244008,증평읍 장동리,0921,0000,43745,25027,1,증평4주공,10,20,43745-20,51.95,921,43745,2,,,0
43,,"13,400",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,10,23,43745-7,84.95,255,43745,14,,,0
44,,"6,650",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,10,25,43745-7,59.9,255,43745,1,,,0
45,,"12,000",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,10,26,43745-7,84.95,255,43745,2,,,0
46,,"9,000",2003,2017,문화로,00097,00000,43745,01,3244008,증평읍 장동리,0921,0000,43745,25027,1,증평4주공,10,30,43745-20,51.49,921,43745,14,,,0
47,,"4,300",1988,2017,삼일로8길,00033,00000,43745,00,4532076,증평읍 증천리,0728,0000,43745,25028,1,한성,10,6,43745-12,45.01,728,43745,3,,,0
48,,"1,650",1988,2017,삼일로8길,00033,00000,43745,00,4532076,증평읍 증천리,0728,0000,43745,25028,1,한성,10,30,43745-12,39.6,728,43745,1,,,0
49,,"16,000",2006,2017,초중6길,00008,00000,43745,01,4532190,증평읍 초중리,0533,0001,43745,25030,1,한라비발디,10,24,43745-80,84.9714,533-1,43745,7,,,0
50,,"8,300",2005,2017,가장골길,00016,00013,43745,01,4532003,증평읍 초중리,0114,0000,43745,25030,1,일진뜨리에,10,27,43745-79,59.675,114,43745,1,,,0
51,,"19,650",2006,2017,초중6길,00008,00000,43745,01,4532190,증평읍 초중리,0533,0001,43745,25030,1,한라비발디,10,28,43745-80,84.9714,533-1,43745,8,,,0
52,,"16,300",2014,2017,송산로,00011,00000,43745,01,3244030,증평읍 송산리,0721,0000,43745,25032,1,지평더웰,10,16,43745-93,59.9752,721,43745,9,,,0
53,,"2,300",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,10,23,43745-5,28.51,35,43745,13,,,0
