,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
35,,"30,000",2003,2017,경충대로1422번길,00042,00000,41610,01,4433033,쌍령동,0360,0001,41610,10200,1,현대모닝사이드2,4,7,41610-40,132.9713,360-1,41610,2,,,0
36,,"21,500",2002,2017,경충대로1422번길,00026,00000,41610,01,4433033,쌍령동,0349,0000,41610,10200,1,동성2,4,8,41610-7,59.74,349,41610,4,,,0
37,,"23,600",2000,2017,경충대로1422번길,00041,00000,41610,01,4433033,쌍령동,0353,0009,41610,10200,1,쌍령 현대아파트,4,10,41610-6,104.683,353-9,41610,9,,,0
38,,"24,300",2003,2017,경충대로1422번길,00042,00000,41610,01,4433033,쌍령동,0360,0001,41610,10200,1,현대모닝사이드2,4,11,41610-40,84.9014,360-1,41610,9,,,0
39,,"25,000",2002,2017,경충대로1422번길,00026,00000,41610,01,4433033,쌍령동,0349,0000,41610,10200,1,동성2,4,25,41610-7,84.527,349,41610,18,,,0
40,,"23,500",2001,2017,경충대로1422번길,00025,00000,41610,01,4433033,쌍령동,0337,0000,41610,10200,1,동성1,4,29,41610-5,84.98,337,41610,9,,,0
41,,"26,150",2002,2017,광주대로129번길,00011,00005,41610,01,4433085,송정동,0055,0000,41610,10300,1,송정동현대아이파크,4,2,41610-9,84.96,55,41610,20,,,0
42,,"28,500",2001,2017,송정로,00039,00000,41610,03,3211032,송정동,0596,0012,41610,10300,1,파라다이스,4,8,41610-13,84.991,596-12,41610,10,,,0
43,,"29,000",2010,2017,경안천로,00091,00000,41610,01,3203005,송정동,0575,0000,41610,10300,1,우림필유,4,11,41610-2212,84.7629,575,41610,12,,,0
44,,"31,800",2004,2017,경안천로,00129,00000,41610,01,3203005,송정동,0560,0000,41610,10300,1,브라운스톤,4,12,41610-48,123.4,560,41610,12,,,0
45,,"30,000",2004,2017,경안천로,00129,00000,41610,01,3203005,송정동,0560,0000,41610,10300,1,브라운스톤,4,14,41610-48,123.4,560,41610,1,,,0
46,,"33,000",2001,2017,송정로,00039,00000,41610,03,3211032,송정동,0596,0012,41610,10300,1,파라다이스,4,15,41610-13,126.662,596-12,41610,19,,,0
47,,"23,900",2001,2017,중앙로,00211,00000,41610,03,3211038,송정동,0123,0001,41610,10300,1,파라다이스2단지,4,19,41610-8,59.554,123-1,41610,13,,,0
48,,"18,400",1995,2017,송정로,00069,00000,41610,01,3211032,송정동,0580,0000,41610,10300,1,나산,4,22,41610-1,59.76,580,41610,2,,,0
49,,"26,900",2010,2017,경안천로,00145,00000,41610,01,3203005,송정동,0574,0000,41610,10300,1,금강펜테리움2단지,4,25,41610-2207,84.9584,574,41610,2,,,0
50,,"37,000",2010,2017,경안천로,00159,00000,41610,01,3203005,송정동,0573,0000,41610,10300,1,금강펜테리움1단지,4,28,41610-2206,132.4827,573,41610,10,,,0
51,,"20,800",2002,2017,행정타운로,00123,00000,41610,02,3211027,회덕동,0295,0003,41610,10400,1,벽산블루밍,4,4,41610-10,59.809,295-3,41610,1,,,0
52,,"17,400",2004,2017,행정타운로,00082,00000,41610,02,3211027,회덕동,0441,0000,41610,10400,1,대주파크빌,4,4,41610-66,59.768,441,41610,14,,,0
53,,"20,700",2002,2017,행정타운로,00123,00000,41610,02,3211027,회덕동,0295,0003,41610,10400,1,벽산블루밍,4,13,41610-10,59.809,295-3,41610,5,,,0
54,,"19,000",2004,2017,행정타운로,00082,00000,41610,02,3211027,회덕동,0441,0000,41610,10400,1,대주파크빌,4,14,41610-66,59.768,441,41610,14,,,0
55,,"17,700",2004,2017,행정타운로,00082,00000,41610,02,3211027,회덕동,0441,0000,41610,10400,1,대주파크빌,4,15,41610-66,59.768,441,41610,3,,,0
56,,"16,400",2004,2017,행정타운로,00082,00000,41610,02,3211027,회덕동,0441,0000,41610,10400,1,대주파크빌,4,15,41610-66,59.768,441,41610,1,,,0
57,,"21,200",2002,2017,행정타운로,00123,00000,41610,02,3211027,회덕동,0295,0003,41610,10400,1,벽산블루밍,4,18,41610-10,59.809,295-3,41610,10,,,0
58,,"19,250",2002,2017,행정타운로,00123,00000,41610,02,3211027,회덕동,0295,0003,41610,10400,1,벽산블루밍,4,20,41610-10,59.809,295-3,41610,1,,,0
59,,"18,400",2004,2017,행정타운로,00082,00000,41610,02,3211027,회덕동,0441,0000,41610,10400,1,대주파크빌,4,24,41610-66,59.768,441,41610,11,,,0
60,,"31,800",2011,2017,회안대로,00637,00035,41610,02,2012015,탄벌동,0765,0000,41610,10500,1,경남아너스빌1단지,4,4,41610-2512,84.937,765,41610,5,,,0
61,,"35,100",2000,2017,벌원길,00063,00000,41610,01,4433228,탄벌동,0040,0000,41610,10500,1,현대,4,5,41610-14,99.801,40,41610,6,,,0
62,,"36,500",2000,2017,벌원길,00063,00000,41610,01,4433228,탄벌동,0040,0000,41610,10500,1,현대,4,5,41610-14,134.806,40,41610,5,,,0
63,,"18,800",1996,2017,벌원길,00082,00000,41610,00,4433228,탄벌동,0701,0001,41610,10500,1,동보,4,7,41610-11,59.84,701-1,41610,11,,,0
64,,"34,100",2000,2017,벌원길,00063,00000,41610,01,4433228,탄벌동,0040,0000,41610,10500,1,현대,4,14,41610-14,99.801,40,41610,5,,,0
65,,"24,000",1996,2017,벌원길,00082,00000,41610,01,4433228,탄벌동,0701,0001,41610,10500,1,동보,4,17,41610-11,84.91,701-1,41610,5,,,0
66,,"34,000",2000,2017,벌원길,00063,00000,41610,01,4433228,탄벌동,0040,0000,41610,10500,1,현대,4,17,41610-14,99.801,40,41610,7,,,0
67,,"32,000",2011,2017,회안대로,00637,00035,41610,02,2012015,탄벌동,0765,0000,41610,10500,1,경남아너스빌1단지,4,18,41610-2512,84.937,765,41610,6,,,0
68,,"20,500",1996,2017,벌원길,00082,00000,41610,00,4433228,탄벌동,0701,0001,41610,10500,1,동보,4,21,41610-11,59.84,701-1,41610,15,,,0
69,,"19,300",1996,2017,벌원길,00082,00000,41610,00,4433228,탄벌동,0701,0001,41610,10500,1,동보,4,21,41610-11,59.84,701-1,41610,5,,,0
70,,"31,700",2011,2017,회안대로,00637,00035,41610,02,2012015,탄벌동,0765,0000,41610,10500,1,경남아너스빌1단지,4,22,41610-2512,84.937,765,41610,2,,,0
71,,"40,777",2011,2017,회안대로,00637,00036,41610,02,2012015,탄벌동,0766,0000,41610,10500,1,경남아너스빌2단지,4,26,41610-2511,128.339,766,41610,1,,,0
72,,"28,700",2000,2017,벌원길,00063,00000,41610,01,4433228,탄벌동,0040,0000,41610,10500,1,현대,4,29,41610-14,84.896,40,41610,4,,,0
73,,"31,900",2011,2017,회안대로,00637,00035,41610,02,2012015,탄벌동,0765,0000,41610,10500,1,경남아너스빌1단지,4,29,41610-2512,84.937,765,41610,15,,,0
74,,"26,250",2002,2017,태봉로,00062,00000,41610,01,3211040,태전동,0228,0001,41610,11000,1,성원5,4,2,41610-19,84.958,228-1,41610,2,,,0
75,,"36,000",2010,2017,태봉로,00086,00000,41610,01,3211040,태전동,0692,0000,41610,11000,1,태전동우림필유,4,5,41610-2388,101.946,692,41610,1,,,0
76,,"26,400",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,4,7,41610-16,101.1,228,41610,3,,,0
77,,"23,700",2004,2017,회안대로,00350,00025,41610,03,2012015,태전동,0690,0000,41610,11000,1,쌍용스윗닷홈1,4,7,41610-41,59.793,690,41610,9,,,0
78,,"27,500",2000,2017,태봉로,00077,00000,41610,01,3211040,태전동,0193,0000,41610,11000,1,성원3,4,7,41610-18,101.88,193,41610,9,,,0
79,,"34,000",2000,2017,태봉로,00077,00000,41610,01,3211040,태전동,0193,0000,41610,11000,1,성원3,4,10,41610-18,134.94,193,41610,16,,,0
80,,"32,700",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,4,12,41610-16,134.16,228,41610,15,,,0
81,,"22,000",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,4,13,41610-16,59.53,228,41610,6,,,0
82,,"23,900",2004,2017,회안대로,00350,00025,41610,03,2012015,태전동,0690,0000,41610,11000,1,쌍용스윗닷홈1,4,14,41610-41,84.746,690,41610,2,,,0
83,,"24,000",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,4,15,41610-16,84.6,228,41610,2,,,0
84,,"29,800",2002,2017,태봉로,00062,00000,41610,01,3211040,태전동,0228,0001,41610,11000,1,성원5,4,15,41610-19,109.052,228-1,41610,3,,,0
85,,"26,000",2004,2017,회안대로,00350,00023,41610,03,2012015,태전동,0687,0000,41610,11000,1,쌍용스윗닷홈3,4,17,41610-42,84.746,687,41610,15,,,0
86,,"18,500",1999,2017,태봉로13번길,00006,00000,41610,01,4433472,태전동,0667,0000,41610,11000,1,미진,4,20,41610-15,59.88,667,41610,3,,,0
87,,"36,000",2002,2017,태봉로,00062,00000,41610,01,3211040,태전동,0228,0001,41610,11000,1,성원5,4,20,41610-19,134.935,228-1,41610,17,,,0
88,,"25,800",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,4,21,41610-16,84.6,228,41610,19,,,0
89,,"26,000",2000,2017,태봉로,00077,00000,41610,01,3211040,태전동,0193,0000,41610,11000,1,성원3,4,21,41610-18,84.99,193,41610,9,,,0
90,,"28,500",2006,2017,벼루개길42번길,00020,00000,41610,01,4433231,태전동,0691,0000,41610,11000,1,e-편한세상,4,22,41610-1600,84.988,691,41610,2,,,0
91,,"30,800",2000,2017,태봉로,00077,00000,41610,01,3211040,태전동,0193,0000,41610,11000,1,성원3,4,24,41610-18,134.94,193,41610,4,,,0
92,,"25,900",2002,2017,태봉로,00062,00000,41610,01,3211040,태전동,0228,0001,41610,11000,1,성원5,4,29,41610-19,84.958,228-1,41610,17,,,0
93,,"20,000",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,4,30,41610-16,84.6,228,41610,11,,,0
94,,"26,000",2004,2017,회안대로,00350,00023,41610,03,2012015,태전동,0687,0000,41610,11000,1,쌍용스윗닷홈3,4,30,41610-42,84.746,687,41610,13,,,0
95,,"23,800",2000,2017,고불로,00033,00000,41610,05,3211002,장지동,0692,0061,41610,11100,1,현대,4,1,41610-20,84.823,692-61,41610,3,,,0
96,,"23,600",2000,2017,고불로,00033,00000,41610,05,3211002,장지동,0692,0061,41610,11100,1,현대,4,3,41610-20,84.823,692-61,41610,2,,,0
97,,"25,800",2000,2017,고불로,00033,00000,41610,05,3211002,장지동,0692,0061,41610,11100,1,현대,4,5,41610-20,84.823,692-61,41610,7,,,0
98,,"23,200",2000,2017,고불로,00033,00000,41610,05,3211002,장지동,0692,0061,41610,11100,1,현대,4,15,41610-20,84.823,692-61,41610,20,,,0
99,,"39,000",2011,2017,회안대로,00621,00021,41610,04,2012015,장지동,0756,0000,41610,11100,1,벽산블루밍1단지,4,17,41610-2591,122.24,756,41610,5,,,0
100,,"35,500",2011,2017,회안대로,00621,00021,41610,04,2012015,장지동,0756,0000,41610,11100,1,벽산블루밍1단지,4,24,41610-2591,101.85,756,41610,2,,,0
101,,"42,800",2016,2017,순암로36번길,00087,00000,41610,01,4854071,역동,0245,0000,41610,11200,1,이편한세상광주역3단지,4,4,41610-5444,84.7072,245,41610,16,,,0
102,,"18,200",1998,2017,오포로,00903,00000,41610,01,3211035,오포읍 고산리,0182,0004,41610,25021,1,우림(Lumiart),4,1,41610-21,59.68,182-4,41610,12,,,0
103,,"31,500",2002,2017,오포로909번길,00032,00007,41610,01,4433373,오포읍 고산리,0396,0000,41610,25021,1,금호,4,12,41610-22,125.689,396,41610,5,,,0
104,,"55,000",2010,2017,신현로,00012,00037,41610,01,3211034,오포읍 신현리,1229,0000,41610,25022,1,오포e편한세상,4,11,41610-2164,129.6834,1229,41610,9,,,0
105,,"40,000",2002,2017,신현로,00065,00024,41610,01,3211034,오포읍 신현리,0681,0003,41610,25022,1,현대모닝사이드1-A,4,17,41610-47,161.773,681-3,41610,4,,,0
106,,"43,000",2016,2017,태재로,00020,00030,41610,00,3211041,오포읍 신현리,1233,0000,41610,25022,1,신현라온프라이빗,4,19,41610-5456,84.08,1233,41610,11,,,0
107,,"34,750",2002,2017,신현로,00065,00014,41610,01,3211034,오포읍 신현리,0681,0004,41610,25022,1,현대모닝사이드1-B,4,22,41610-23,84.779,681-4,41610,11,,,0
108,,"53,500",2010,2017,신현로,00012,00037,41610,01,3211034,오포읍 신현리,1229,0000,41610,25022,1,오포e편한세상,4,22,41610-2164,129.6834,1229,41610,11,,,0
109,,"24,800",2001,2017,능평로,00193,00000,41610,01,3211009,오포읍 능평리,0141,0002,41610,25023,1,오포베르빌,4,3,41610-25,84.9959,141-2,41610,1,,,0
110,,"31,000",2001,2017,능평로,00193,00000,41610,01,3211009,오포읍 능평리,0141,0002,41610,25023,1,오포베르빌,4,4,41610-25,117.9085,141-2,41610,1,,,0
111,,"37,500",2009,2017,수레실길,00007,00000,41610,01,4433306,오포읍 능평리,0917,0000,41610,25023,1,오포롯데캐슬포레스트,4,6,41610-1953,101.7432,917,41610,2,,,0
112,,"51,250",2008,2017,능평로,00021,00000,41610,01,3211009,오포읍 능평리,0916,0000,41610,25023,1,오포우림필유골드135,4,8,41610-1894,147.22,916,41610,10,,,0
113,,"27,500",2001,2017,능평로,00193,00000,41610,01,3211009,오포읍 능평리,0141,0002,41610,25023,1,오포베르빌,4,13,41610-25,84.9959,141-2,41610,10,,,0
114,,"26,000",2001,2017,능평로,00193,00000,41610,01,3211009,오포읍 능평리,0141,0002,41610,25023,1,오포베르빌,4,18,41610-25,84.9959,141-2,41610,2,,,0
115,,"28,500",2001,2017,능평로,00038,00000,41610,01,3211009,오포읍 능평리,0463,0001,41610,25023,1,광주오포현대아파트(101동~105동),4,21,41610-26,84.861,463-1,41610,13,,,0
116,,"40,500",2009,2017,수레실길,00007,00000,41610,01,4433306,오포읍 능평리,0917,0000,41610,25023,1,오포롯데캐슬포레스트,4,21,41610-1953,101.7432,917,41610,5,,,0
117,,"34,300",2001,2017,능평로,00193,00000,41610,01,3211009,오포읍 능평리,0141,0002,41610,25023,1,오포베르빌,4,22,41610-25,117.9085,141-2,41610,13,,,0
118,,"40,000",2009,2017,수레실길,00007,00000,41610,01,4433306,오포읍 능평리,0917,0000,41610,25023,1,오포롯데캐슬포레스트,4,25,41610-1953,133.4858,917,41610,7,,,0
119,,"24,300",2004,2017,태재로,00130,00000,41610,01,3211041,오포읍 능평리,0914,0000,41610,25023,1,능평리금강KCC,4,27,41610-50,84.99,914,41610,2,,,0
120,,"21,000",2004,2017,오포로,00627,00019,41610,01,3211035,오포읍 문형리,0898,0000,41610,25024,1,신영프로방스,4,3,41610-51,84.9794,898,41610,6,,,0
121,,"20,000",2002,2017,봉골길,00082,00000,41610,01,4433234,오포읍 문형리,0140,0001,41610,25024,1,오포우림퓨전빌,4,28,41610-995,84.217,140-1,41610,6,,,0
122,,"21,700",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,4,1,41610-31,68.72,362,41610,3,,,0
123,,"21,000",2003,2017,마루들길,00294,00000,41610,01,4433167,오포읍 양벌리,0347,0000,41610,25027,1,대주파크빌제1차B블럭,4,7,41610-1129,84.99,347,41610,9,,,0
124,,"21,300",2003,2017,마루들길,00276,00000,41610,01,4433167,오포읍 양벌리,0355,0001,41610,25027,1,대주파크빌1차A블럭,4,9,41610-1130,84.99,355-1,41610,6,,,0
125,,"24,500",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,4,11,41610-31,84.93,362,41610,14,,,0
126,,"21,700",2002,2017,양벌로,00375,00000,41610,01,3211017,오포읍 양벌리,0940,0005,41610,25027,1,대주(2차),4,11,41610-32,84.9989,940-5,41610,9,,,0
127,,"29,000",2000,2017,마루들길,00248,00000,41610,01,4433167,오포읍 양벌리,0359,0000,41610,25027,1,양벌리우림,4,12,41610-29,134.91,359,41610,12,,,0
128,,"22,800",2002,2017,양벌로,00375,00000,41610,01,3211017,오포읍 양벌리,0940,0005,41610,25027,1,대주(2차),4,12,41610-32,84.9989,940-5,41610,13,,,0
129,,"20,000",2003,2017,마루들길,00314,00000,41610,01,4433167,오포읍 양벌리,0343,0001,41610,25027,1,대주파크빌1차C블럭,4,15,41610-1128,84.99,343-1,41610,10,,,0
130,,"33,500",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,4,21,41610-31,134.97,362,41610,12,,,0
131,,"29,000",1999,2017,양벌로,00173,00000,41610,01,3211017,오포읍 양벌리,0285,0000,41610,25027,1,쌍용,4,27,41610-28,134.94,285,41610,7,,,0
132,,"20,000",2002,2017,무들로,00059,00063,41610,01,3211015,초월읍 대쌍령리,0124,0004,41610,25321,1,신일드림빌,4,6,41610-1167,84.801,124-4,41610,6,,,0
133,,"27,700",1999,2017,무들로,00028,00000,41610,01,3211015,초월읍 대쌍령리,0061,0001,41610,25321,1,우림푸른마을,4,16,41610-33,136.21,61-1,41610,7,,,0
134,,"21,000",2002,2017,무들로,00059,00063,41610,01,3211015,초월읍 대쌍령리,0124,0004,41610,25321,1,신일드림빌,4,28,41610-1167,84.801,124-4,41610,12,,,0
135,,"31,500",2004,2017,경충대로,01067,00000,41610,06,2012002,초월읍 쌍동리,0389,0000,41610,25322,1,초월롯데낙천대2,4,1,41610-52,84.93,389,41610,13,,,0
136,,"25,800",2005,2017,경충대로1127번길,00015,00000,41610,01,4433031,초월읍 쌍동리,0392,0000,41610,25322,1,광주초월동광모닝스카이,4,1,41610-1564,84.9995,392,41610,10,,,0
137,,"24,800",2005,2017,경충대로1127번길,00015,00000,41610,01,4433031,초월읍 쌍동리,0392,0000,41610,25322,1,광주초월동광모닝스카이,4,7,41610-1564,84.9995,392,41610,9,,,0
138,,"26,000",2005,2017,경충대로1127번길,00015,00000,41610,01,4433031,초월읍 쌍동리,0392,0000,41610,25322,1,광주초월동광모닝스카이,4,7,41610-1564,84.9995,392,41610,10,,,0
139,,"25,500",2005,2017,경충대로1127번길,00015,00000,41610,01,4433031,초월읍 쌍동리,0392,0000,41610,25322,1,광주초월동광모닝스카이,4,12,41610-1564,84.9995,392,41610,11,,,0
140,,"27,000",2007,2017,경충대로1127번길,00055,00000,41610,01,4433031,초월읍 쌍동리,0393,0000,41610,25322,1,초월e-편한세상1,4,15,41610-1644,84.911,393,41610,15,,,0
141,,"29,700",2004,2017,경충대로,01067,00000,41610,06,2012002,초월읍 쌍동리,0389,0000,41610,25322,1,초월롯데낙천대2,4,24,41610-52,84.93,389,41610,8,,,0
142,,"24,900",2004,2017,경충대로,00921,00000,41610,06,2012002,초월읍 산이리,0433,0000,41610,25323,1,벽산블루밍,4,4,41610-46,84.944,433,41610,13,,,0
143,,"24,800",2004,2017,경충대로,00921,00000,41610,06,2012002,초월읍 산이리,0433,0000,41610,25323,1,벽산블루밍,4,5,41610-46,84.944,433,41610,5,,,0
144,,"24,000",2004,2017,경충대로,00921,00000,41610,06,2012002,초월읍 산이리,0433,0000,41610,25323,1,벽산블루밍,4,16,41610-46,84.944,433,41610,8,,,0
145,,"23,000",2004,2017,경충대로,00923,00000,41610,06,2012002,초월읍 산이리,0432,0000,41610,25323,1,대주파크빌,4,23,41610-45,84.6166,432,41610,2,,,0
146,,"17,850",2004,2017,경충대로,00923,00000,41610,06,2012002,초월읍 산이리,0432,0000,41610,25323,1,대주파크빌,4,30,41610-45,59.9988,432,41610,1,,,0
147,,"24,000",2004,2017,경충대로,00923,00000,41610,06,2012002,초월읍 산이리,0432,0000,41610,25323,1,대주파크빌,4,30,41610-45,84.6166,432,41610,6,,,0
148,,"18,900",2002,2017,경안천로,00293,00000,41610,02,3203005,초월읍 지월리,0546,0000,41610,25329,1,광주1차세광엔리치빌,4,2,41610-1241,84.928,546,41610,3,,,0
149,,"18,200",2004,2017,지월로55번길,00024,00000,41610,01,4433434,초월읍 지월리,0885,0000,41610,25329,1,광주초월금강아미움아파트,4,18,41610-54,84.97,885,41610,9,,,0
150,,"18,500",2002,2017,경안천로,00293,00000,41610,02,3203005,초월읍 지월리,0546,0000,41610,25329,1,광주1차세광엔리치빌,4,19,41610-1241,84.928,546,41610,18,,,0
151,,"19,500",2004,2017,지월로55번길,00024,00000,41610,01,4433434,초월읍 지월리,0885,0000,41610,25329,1,광주초월금강아미움아파트,4,26,41610-54,84.97,885,41610,9,,,0
152,,"19,100",2002,2017,현산로,00119,00000,41610,01,3211028,초월읍 도평리,0200,0000,41610,25332,1,도평리2차우림퓨전빌,4,11,41610-1247,84.573,200,41610,1,,,0
153,,"23,000",2000,2017,현산로,00086,00000,41610,01,3211028,초월읍 도평리,0154,0000,41610,25332,1,도평신일,4,24,41610-35,127.15,154,41610,15,,,0
154,,"18,000",1997,2017,경충대로,00555,00005,41610,07,2012002,곤지암읍 곤지암리,0337,0012,41610,25921,1,엘지,4,4,41610-38,80.55,337-12,41610,8,,,0
155,,"29,000",2000,2017,곤지암로,00108,00000,41610,01,3211003,곤지암읍 곤지암리,0457,0000,41610,25921,1,쌍용2,4,5,41610-37,134.947,457,41610,9,,,0
156,,"23,500",2000,2017,곤지암로,00108,00000,41610,01,3211003,곤지암읍 곤지암리,0457,0000,41610,25921,1,쌍용2,4,6,41610-37,84.804,457,41610,11,,,0
157,,"30,100",2000,2017,곤지암로,00108,00000,41610,01,3211003,곤지암읍 곤지암리,0457,0000,41610,25921,1,쌍용2,4,7,41610-37,134.947,457,41610,14,,,0
158,,"28,000",2000,2017,곤지암로,00108,00000,41610,01,3211003,곤지암읍 곤지암리,0457,0000,41610,25921,1,쌍용2,4,15,41610-37,134.947,457,41610,1,,,0
159,,"15,300",1997,2017,경충대로,00555,00005,41610,07,2012002,곤지암읍 곤지암리,0337,0012,41610,25921,1,엘지,4,28,41610-38,58.86,337-12,41610,18,,,0
160,,"17,090",2005,2017,곤지암로11번길,00011,00010,41610,01,4433063,곤지암읍 곤지암리,0593,0000,41610,25921,1,삼주노블리제,4,28,41610-55,59.8407,593,41610,1,,,0
161,,"16,900",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,3,41610-1319,50.55,125-1,41610,5,,,0
162,,"12,500",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,4,41610-1319,35.63,125-1,41610,2,,,0
163,,"17,000",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,5,41610-1319,50.55,125-1,41610,4,,,0
164,,"16,700",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,7,41610-1319,50.55,125-1,41610,13,,,0
165,,"13,300",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,8,41610-1319,35.63,125-1,41610,5,,,0
166,,"13,000",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,10,41610-1319,35.63,125-1,41610,5,,,0
167,,"12,900",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,15,41610-1319,35.63,125-1,41610,6,,,0
168,,"12,900",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,17,41610-1319,35.63,125-1,41610,8,,,0
169,,"12,700",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,4,21,41610-1319,35.63,125-1,41610,5,,,0
