,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
35,,"22,700",2000,2017,경충대로1422번길,00041,00000,41610,01,4433033,쌍령동,0353,0009,41610,10200,1,쌍령 현대아파트,2,16,41610-6,104.683,353-9,41610,11,,,0
36,,"22,500",2001,2017,경충대로1422번길,00025,00000,41610,01,4433033,쌍령동,0337,0000,41610,10200,1,동성1,2,20,41610-5,84.98,337,41610,4,,,0
37,,"18,800",2001,2017,경충대로1422번길,00025,00000,41610,01,4433033,쌍령동,0337,0000,41610,10200,1,동성1,2,25,41610-5,59.93,337,41610,16,,,0
38,,"22,700",2000,2017,경충대로1422번길,00041,00000,41610,01,4433033,쌍령동,0353,0009,41610,10200,1,쌍령 현대아파트,2,26,41610-6,104.683,353-9,41610,1,,,0
39,,"24,000",2003,2017,경충대로1422번길,00042,00000,41610,01,4433033,쌍령동,0360,0001,41610,10200,1,현대모닝사이드2,2,27,41610-40,84.9014,360-1,41610,8,,,0
40,,"19,900",1995,2017,송정로,00069,00000,41610,01,3211032,송정동,0580,0000,41610,10300,1,나산,2,6,41610-1,59.76,580,41610,23,,,0
41,,"24,500",2001,2017,송정로,00039,00000,41610,03,3211032,송정동,0596,0012,41610,10300,1,파라다이스,2,6,41610-13,84.991,596-12,41610,1,,,0
42,,"34,000",2001,2017,송정로,00039,00000,41610,03,3211032,송정동,0596,0012,41610,10300,1,파라다이스,2,6,41610-13,126.662,596-12,41610,10,,,0
43,,"27,000",2001,2017,송정로,00039,00000,41610,03,3211032,송정동,0596,0012,41610,10300,1,파라다이스,2,9,41610-13,84.991,596-12,41610,9,,,0
44,,"28,500",2001,2017,중앙로,00211,00000,41610,03,3211038,송정동,0123,0001,41610,10300,1,파라다이스2단지,2,11,41610-8,84.991,123-1,41610,3,,,0
45,,"24,200",2001,2017,송정로,00039,00000,41610,03,3211032,송정동,0596,0012,41610,10300,1,파라다이스,2,11,41610-13,84.991,596-12,41610,1,,,0
46,,"23,000",2005,2017,중앙로335번길,00042,00000,41610,01,4433428,송정동,0367,0007,41610,10300,1,대주파크빌,2,17,41610-1551,84.99,367-7,41610,11,,,0
47,,"22,200",1995,2017,송정로,00069,00000,41610,00,3211032,송정동,0580,0000,41610,10300,1,나산,2,18,41610-1,84.75,580,41610,11,,,
48,,"36,500",2010,2017,경안천로,00159,00000,41610,01,3203005,송정동,0573,0000,41610,10300,1,금강펜테리움1단지,2,20,41610-2206,130.2492,573,41610,7,,,0
49,,"26,500",2010,2017,경안천로,00145,00000,41610,01,3203005,송정동,0574,0000,41610,10300,1,금강펜테리움2단지,2,21,41610-2207,84.9584,574,41610,5,,,0
50,,"22,500",2005,2017,중앙로335번길,00042,00000,41610,01,4433428,송정동,0367,0007,41610,10300,1,대주파크빌,2,23,41610-1551,84.99,367-7,41610,5,,,0
51,,"22,700",2005,2017,중앙로335번길,00042,00000,41610,01,4433428,송정동,0367,0007,41610,10300,1,대주파크빌,2,26,41610-1551,84.99,367-7,41610,4,,,0
52,,"17,300",2004,2017,행정타운로,00082,00000,41610,02,3211027,회덕동,0441,0000,41610,10400,1,대주파크빌,2,10,41610-66,59.768,441,41610,13,,,0
53,,"17,800",2004,2017,행정타운로,00082,00000,41610,02,3211027,회덕동,0441,0000,41610,10400,1,대주파크빌,2,20,41610-66,59.768,441,41610,14,,,0
54,,"31,700",2011,2017,회안대로,00637,00035,41610,02,2012015,탄벌동,0765,0000,41610,10500,1,경남아너스빌1단지,2,6,41610-2512,84.937,765,41610,9,,,0
55,,"19,900",1996,2017,벌원길,00082,00000,41610,00,4433228,탄벌동,0701,0001,41610,10500,1,동보,2,8,41610-11,59.84,701-1,41610,2,,,0
56,,"23,600",1996,2017,벌원길,00082,00000,41610,00,4433228,탄벌동,0701,0001,41610,10500,1,동보,2,13,41610-11,84.91,701-1,41610,15,,,0
57,,"21,500",1996,2017,벌원길,00082,00000,41610,01,4433228,탄벌동,0701,0001,41610,10500,1,동보,2,15,41610-11,84.91,701-1,41610,1,,,0
58,,"24,000",1996,2017,벌원길,00082,00000,41610,01,4433228,탄벌동,0701,0001,41610,10500,1,동보,2,20,41610-11,84.91,701-1,41610,20,,,0
59,,"47,794",2011,2017,회안대로,00637,00036,41610,02,2012015,탄벌동,0766,0000,41610,10500,1,경남아너스빌2단지,2,22,41610-2511,159.944,766,41610,8,,,0
60,,"28,000",2005,2017,탄벌길,00060,00000,41610,01,4433463,탄벌동,0762,0000,41610,10500,1,우림루미아트,2,24,41610-1553,125.8375,762,41610,11,,,0
61,,"26,500",1996,2017,벌원길,00082,00000,41610,00,4433228,탄벌동,0701,0001,41610,10500,1,동보,2,27,41610-11,84.91,701-1,41610,18,,,0
62,,"31,500",2011,2017,회안대로,00637,00035,41610,02,2012015,탄벌동,0765,0000,41610,10500,1,경남아너스빌1단지,2,27,41610-2512,84.937,765,41610,14,,,0
63,,"24,400",1996,2017,벌원길,00082,00000,41610,00,4433228,탄벌동,0701,0001,41610,10500,1,동보,2,28,41610-11,84.91,701-1,41610,10,,,0
64,,"26,000",2004,2017,회안대로,00350,00023,41610,03,2012015,태전동,0687,0000,41610,11000,1,쌍용스윗닷홈3,2,1,41610-42,84.746,687,41610,1,,,0
65,,"24,750",2004,2017,회안대로,00350,00023,41610,03,2012015,태전동,0687,0000,41610,11000,1,쌍용스윗닷홈3,2,3,41610-42,84.746,687,41610,2,,,0
66,,"23,000",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,2,13,41610-16,59.53,228,41610,16,,,0
67,,"24,700",2000,2017,태봉로,00061,00000,41610,01,3211040,태전동,0222,0000,41610,11000,1,성원2,2,13,41610-17,84.99,222,41610,3,,,0
68,,"17,700",1999,2017,태봉로13번길,00006,00000,41610,01,4433472,태전동,0667,0000,41610,11000,1,미진,2,14,41610-15,59.88,667,41610,1,,,0
69,,"23,100",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,2,18,41610-16,59.53,228,41610,8,,,0
70,,"24,250",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,2,18,41610-16,84.6,228,41610,3,,,0
71,,"26,400",2004,2017,회안대로,00350,00029,41610,03,2012015,태전동,0688,0000,41610,11000,1,쌍용스윗닷홈2,2,20,41610-43,84.746,688,41610,12,,,0
72,,"23,900",2004,2017,회안대로,00350,00029,41610,03,2012015,태전동,0688,0000,41610,11000,1,쌍용스윗닷홈2,2,24,41610-43,73.019,688,41610,3,,,0
73,,"25,000",1999,2017,태봉로,00050,00000,41610,01,3211040,태전동,0228,0000,41610,11000,1,성원,2,25,41610-16,84.6,228,41610,1,,,0
74,,"48,000",2010,2017,태봉로,00086,00000,41610,01,3211040,태전동,0692,0000,41610,11000,1,태전동우림필유,2,27,41610-2388,124.36,692,41610,10,,,0
75,,"26,900",2004,2017,회안대로,00350,00029,41610,03,2012015,태전동,0688,0000,41610,11000,1,쌍용스윗닷홈2,2,28,41610-43,84.746,688,41610,10,,,0
76,,"25,000",2000,2017,고불로,00033,00000,41610,05,3211002,장지동,0692,0061,41610,11100,1,현대,2,8,41610-20,84.823,692-61,41610,13,,,0
77,,"27,000",2000,2017,고불로,00033,00000,41610,05,3211002,장지동,0692,0061,41610,11100,1,현대,2,15,41610-20,99.956,692-61,41610,20,,,0
78,,"25,930",2011,2017,회안대로,00621,00021,41610,04,2012015,장지동,0756,0000,41610,11100,1,벽산블루밍1단지,2,27,41610-2591,84.94,756,41610,1,,,0
79,,"42,339",2016,2017,순암로36번길,00080,00000,41610,01,4854071,역동,0244,0000,41610,11200,1,이편한세상광주역2단지,2,9,41610-5443,84.9099,244,41610,8,,,0
80,,"27,900",2001,2017,새말길,00093,00000,41610,02,4433275,오포읍 신현리,0588,0001,41610,25022,1,현대모닝사이드2,2,6,41610-24,84.778,588-1,41610,8,,,0
81,,"24,000",2001,2017,새말길,00093,00000,41610,02,4433275,오포읍 신현리,0588,0001,41610,25022,1,현대모닝사이드2,2,10,41610-24,84.778,588-1,41610,1,,,0
82,,"40,400",2010,2017,태재로,00020,00020,41610,01,3211041,오포읍 신현리,1230,0000,41610,25022,1,오포2차 e-편한세상,2,13,41610-2427,84.96,1230,41610,12,,,0
83,,"37,000",2002,2017,신현로,00065,00014,41610,01,3211034,오포읍 신현리,0681,0004,41610,25022,1,현대모닝사이드1-B,2,18,41610-23,84.779,681-4,41610,13,,,0
84,,"39,200",2010,2017,태재로,00020,00020,41610,01,3211041,오포읍 신현리,1230,0000,41610,25022,1,오포2차 e-편한세상,2,23,41610-2427,84.96,1230,41610,4,,,0
85,,"67,500",2008,2017,능평로,00021,00000,41610,01,3211009,오포읍 능평리,0916,0000,41610,25023,1,오포우림필유골드135,2,6,41610-1894,174.72,916,41610,9,,,0
86,,"50,000",2008,2017,능평로,00021,00000,41610,01,3211009,오포읍 능평리,0916,0000,41610,25023,1,오포우림필유골드135,2,15,41610-1894,146.48,916,41610,9,,,0
87,,"27,500",2001,2017,능평로,00038,00000,41610,01,3211009,오포읍 능평리,0463,0001,41610,25023,1,광주오포현대아파트(101동~105동),2,20,41610-26,84.861,463-1,41610,12,,,0
88,,"28,000",2001,2017,능평로,00038,00000,41610,01,3211009,오포읍 능평리,0463,0001,41610,25023,1,광주오포현대아파트(101동~105동),2,22,41610-26,84.861,463-1,41610,15,,,0
89,,"44,600",2009,2017,수레실길,00007,00000,41610,01,4433306,오포읍 능평리,0917,0000,41610,25023,1,오포롯데캐슬포레스트,2,23,41610-1953,127.8968,917,41610,8,,,0
90,,"24,800",2001,2017,능평로,00193,00000,41610,01,3211009,오포읍 능평리,0141,0002,41610,25023,1,오포베르빌,2,24,41610-25,84.9959,141-2,41610,1,,,0
91,,"33,000",2001,2017,능평로,00193,00000,41610,01,3211009,오포읍 능평리,0141,0002,41610,25023,1,오포베르빌,2,25,41610-25,117.9085,141-2,41610,12,,,0
92,,"26,500",2001,2017,능평로,00193,00000,41610,01,3211009,오포읍 능평리,0141,0002,41610,25023,1,오포베르빌,2,28,41610-25,84.9959,141-2,41610,8,,,0
93,,"20,250",2002,2017,봉골길,00082,00000,41610,01,4433234,오포읍 문형리,0140,0001,41610,25024,1,오포우림퓨전빌,2,15,41610-995,84.217,140-1,41610,12,,,0
94,,"18,000",2002,2017,봉골길,00082,00000,41610,01,4433234,오포읍 문형리,0140,0001,41610,25024,1,오포우림퓨전빌,2,24,41610-995,84.217,140-1,41610,3,,,0
95,,"19,500",2002,2017,봉골길,00082,00000,41610,01,4433234,오포읍 문형리,0140,0001,41610,25024,1,오포우림퓨전빌,2,25,41610-995,84.217,140-1,41610,11,,,0
96,,"18,400",2000,2017,회안대로,00090,00000,41610,05,2012015,오포읍 매산리,0586,0011,41610,25026,1,오포대성,2,22,41610-27,84.81,586-11,41610,1,,,0
97,,"19,500",2000,2017,회안대로,00090,00000,41610,05,2012015,오포읍 매산리,0586,0011,41610,25026,1,오포대성,2,23,41610-27,84.81,586-11,41610,2,,,0
98,,"32,000",2000,2017,마루들길,00248,00000,41610,01,4433167,오포읍 양벌리,0359,0000,41610,25027,1,양벌리우림,2,1,41610-29,134.91,359,41610,13,,,0
99,,"25,700",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,2,3,41610-31,84.93,362,41610,10,,,0
100,,"21,900",2003,2017,마루들길,00276,00000,41610,01,4433167,오포읍 양벌리,0355,0001,41610,25027,1,대주파크빌1차A블럭,2,4,41610-1130,84.99,355-1,41610,12,,,0
101,,"22,800",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,2,14,41610-31,68.72,362,41610,16,,,0
102,,"30,700",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,2,14,41610-31,134.97,362,41610,16,,,0
103,,"22,800",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,2,15,41610-31,68.72,362,41610,14,,,0
104,,"22,800",2002,2017,양벌로,00375,00000,41610,01,3211017,오포읍 양벌리,0940,0005,41610,25027,1,대주(2차),2,16,41610-32,84.9989,940-5,41610,10,,,0
105,,"23,600",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,2,18,41610-31,84.93,362,41610,6,,,0
106,,"19,700",2002,2017,양벌로,00375,00000,41610,01,3211017,오포읍 양벌리,0940,0005,41610,25027,1,대주(2차),2,20,41610-32,84.9989,940-5,41610,1,,,0
107,,"21,700",2003,2017,마루들길,00294,00000,41610,01,4433167,오포읍 양벌리,0347,0000,41610,25027,1,대주파크빌제1차B블럭,2,20,41610-1129,84.99,347,41610,6,,,0
108,,"22,000",2002,2017,마루들길,00226,00000,41610,01,4433167,오포읍 양벌리,0362,0000,41610,25027,1,양벌리2쌍용,2,22,41610-31,68.72,362,41610,11,,,0
109,,"18,200",2003,2017,마루들길,00314,00000,41610,01,4433167,오포읍 양벌리,0343,0001,41610,25027,1,대주파크빌1차C블럭,2,27,41610-1128,84.99,343-1,41610,3,,,0
110,,"18,800",2002,2017,무들로,00059,00063,41610,01,3211015,초월읍 대쌍령리,0124,0004,41610,25321,1,신일드림빌,2,22,41610-1167,84.801,124-4,41610,3,,,0
111,,"19,600",2002,2017,무들로,00059,00063,41610,01,3211015,초월읍 대쌍령리,0124,0004,41610,25321,1,신일드림빌,2,25,41610-1167,84.801,124-4,41610,7,,,0
112,,"32,000",2004,2017,경충대로,01065,00000,41610,06,2012002,초월읍 쌍동리,0390,0000,41610,25322,1,초월롯데캐슬아파트,2,6,41610-53,84.93,390,41610,14,,,0
113,,"17,300",2004,2017,경충대로,01065,00000,41610,06,2012002,초월읍 쌍동리,0390,0000,41610,25322,1,초월롯데캐슬아파트,2,8,41610-53,74.71,390,41610,12,,,0
114,,"20,000",2005,2017,경충대로1127번길,00015,00000,41610,01,4433031,초월읍 쌍동리,0392,0000,41610,25322,1,광주초월동광모닝스카이,2,8,41610-1564,105.4136,392,41610,4,,,0
115,,"24,800",2005,2017,경충대로1127번길,00015,00000,41610,01,4433031,초월읍 쌍동리,0392,0000,41610,25322,1,광주초월동광모닝스카이,2,11,41610-1564,84.9995,392,41610,5,,,0
116,,"30,000",2004,2017,경충대로,01065,00000,41610,06,2012002,초월읍 쌍동리,0390,0000,41610,25322,1,초월롯데캐슬아파트,2,28,41610-53,84.93,390,41610,2,,,0
117,,"22,800",2004,2017,경충대로,00923,00000,41610,06,2012002,초월읍 산이리,0432,0000,41610,25323,1,대주파크빌,2,11,41610-45,84.6166,432,41610,2,,,0
118,,"22,800",2004,2017,경충대로,00921,00000,41610,06,2012002,초월읍 산이리,0433,0000,41610,25323,1,벽산블루밍,2,14,41610-46,84.944,433,41610,1,,,0
119,,"17,000",2002,2017,경안천로,00293,00000,41610,02,3203005,초월읍 지월리,0546,0000,41610,25329,1,광주1차세광엔리치빌,2,1,41610-1241,84.928,546,41610,17,,,0
120,,"20,000",2002,2017,경안천로,00293,00000,41610,02,3203005,초월읍 지월리,0546,0000,41610,25329,1,광주1차세광엔리치빌,2,5,41610-1241,84.928,546,41610,14,,,0
121,,"18,200",2004,2017,지월로55번길,00024,00000,41610,01,4433434,초월읍 지월리,0885,0000,41610,25329,1,광주초월금강아미움아파트,2,6,41610-54,84.97,885,41610,4,,,0
122,,"28,100",2000,2017,현산로,00086,00000,41610,01,3211028,초월읍 도평리,0154,0000,41610,25332,1,도평신일,2,3,41610-35,164.68,154,41610,14,,,0
123,,"21,400",2007,2017,현산로,00069,00000,41610,01,3211028,초월읍 도평리,0259,0000,41610,25332,1,대주피오레,2,8,41610-1647,84.5952,259,41610,13,,,0
124,,"20,900",2002,2017,현산로,00099,00000,41610,01,3211028,초월읍 도평리,0205,0000,41610,25332,1,도평리1차우림퓨전빌,2,15,41610-1248,84.573,205,41610,12,,,0
125,,"32,500",2007,2017,현산로,00069,00000,41610,01,3211028,초월읍 도평리,0259,0000,41610,25332,1,대주피오레,2,20,41610-1647,134.5595,259,41610,12,,,0
126,,"21,200",2002,2017,현산로,00099,00000,41610,01,3211028,초월읍 도평리,0205,0000,41610,25332,1,도평리1차우림퓨전빌,2,22,41610-1248,84.573,205,41610,5,,,0
127,,"20,900",2002,2017,현산로,00099,00000,41610,01,3211028,초월읍 도평리,0205,0000,41610,25332,1,도평리1차우림퓨전빌,2,24,41610-1248,84.573,205,41610,3,,,0
128,,"17,000",2002,2017,현산로,00119,00000,41610,01,3211028,초월읍 도평리,0200,0000,41610,25332,1,도평리2차우림퓨전빌,2,28,41610-1247,84.573,200,41610,10,,,0
129,,"24,800",2005,2017,곤지암로11번길,00011,00010,41610,01,4433063,곤지암읍 곤지암리,0593,0000,41610,25921,1,삼주노블리제,2,6,41610-55,84.4872,593,41610,1,,,0
130,,"30,000",2000,2017,곤지암로,00108,00000,41610,01,3211003,곤지암읍 곤지암리,0457,0000,41610,25921,1,쌍용2,2,8,41610-37,134.947,457,41610,10,,,0
131,,"31,000",1998,2017,곤지암로,00120,00000,41610,01,3211003,곤지암읍 곤지암리,0459,0000,41610,25921,1,쌍용1,2,13,41610-36,134.94,459,41610,9,,,0
132,,"22,500",2000,2017,곤지암로,00108,00000,41610,01,3211003,곤지암읍 곤지암리,0457,0000,41610,25921,1,쌍용2,2,28,41610-37,84.976,457,41610,9,,,0
133,,"16,500",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,4,41610-1319,50.55,125-1,41610,8,,,0
134,,"24,500",2003,2017,평촌길,00017,00000,41610,02,4433496,곤지암읍 삼리,0679,0000,41610,25936,1,현진에버빌,2,7,41610-39,84.966,679,41610,1,,,0
135,,"17,700",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,7,41610-1319,50.55,125-1,41610,12,,,0
136,,"25,500",2003,2017,평촌길,00017,00000,41610,02,4433496,곤지암읍 삼리,0679,0000,41610,25936,1,현진에버빌,2,7,41610-39,84.966,679,41610,3,,,0
137,,"12,900",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,13,41610-1319,35.63,125-1,41610,3,,,0
138,,"22,000",2003,2017,평촌길,00017,00000,41610,02,4433496,곤지암읍 삼리,0679,0000,41610,25936,1,현진에버빌,2,14,41610-39,77.096,679,41610,1,,,0
139,,"13,000",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,14,41610-1319,35.63,125-1,41610,19,,,0
140,,"17,700",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,16,41610-1319,50.55,125-1,41610,10,,,0
141,,"17,100",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,21,41610-1319,50.55,125-1,41610,6,,,0
142,,"12,000",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,25,41610-1319,35.63,125-1,41610,1,,,0
143,,"12,950",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,27,41610-1319,35.63,125-1,41610,7,,,0
144,,"12,700",2001,2017,평촌길,00020,00000,41610,02,4433496,곤지암읍 삼리,0125,0001,41610,25936,1,곤지암킴스빌리지,2,28,41610-1319,35.63,125-1,41610,4,,,0
