,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"32,000",2002,2017,북성로,00061,00000,47130,00,3305026,서부동,0019,0000,47130,10200,1,경주우방명사마을,3,20,47130-1,124.36,19,47130,4,,,
2,,"16,000",1992,2017,동문로,00068,00000,47130,00,3305073,성동동,0228,0002,47130,10400,1,장미동산타워,3,6,47130-2,84.96,228-2,47130,7,,,
3,,"15,900",1992,2017,동문로,00068,00000,47130,00,3305073,성동동,0228,0002,47130,10400,1,장미동산타워,3,9,47130-2,84.96,228-2,47130,6,,,
4,,"22,000",2016,2017,북성로,00120,00000,47130,04,3305026,성동동,0340,0001,47130,10400,1,성동라이프2차,3,31,47130-1070,66.1718,340-1,47130,4,,,
5,,"17,400",2014,2017,태종로699번길,00030,00000,47130,01,4716211,노서동,0132,0032,47130,10700,1,가나아파트2차,3,2,47130-1013,80.07,132-32,47130,3,,,0
6,,"21,000",2016,2017,태종로699번길,00029,00001,47130,00,4716211,노서동,0176,0032,47130,10700,1,가나아파트3차,3,27,47130-1077,83.6513,176-32,47130,3,,,0
7,,"21,500",2016,2017,태종로699번길,00029,00001,47130,00,4716211,노서동,0176,0032,47130,10700,1,가나아파트3차,3,27,47130-1077,83.6513,176-32,47130,4,,,0
8,,"19,300",2007,2017,원효로,00079,00000,47130,03,3305048,노서동,0074,0000,47130,10700,1,그랜드파크,3,28,47130-900,122.49,74,47130,2,,,0
9,,"2,750",1997,2017,국민주택길34번길,00003,00000,47130,01,4715150,성건동,0620,0636,47130,10800,1,대신유니하우스,3,3,47130-123,21,620-636,47130,5,,,0
10,,"2,750",1997,2017,국민주택길34번길,00003,00000,47130,01,4715150,성건동,0620,0636,47130,10800,1,대신유니하우스,3,3,47130-123,21,620-636,47130,9,,,0
11,,"10,500",1986,2017,동성로,00007,00000,47130,04,3305016,성건동,0416,0002,47130,10800,1,보우207동,3,14,47130-886,60.63,416-2,47130,1,,,0
12,,"13,200",1987,2017,원효로,00015,00000,47130,04,3305048,성건동,0378,0005,47130,10800,1,한라파크,3,24,47130-10,72.66,378-5,47130,3,,,0
13,,"14,000",2016,2017,원효로45번길,00010,00000,47130,01,4715967,성건동,0342,0039,47130,10800,1,이룸찬B동,3,30,47130-1056,42.0084,342-39,47130,3,,,0
14,,"13,800",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,3,2,47130-16,84.954,2942,47130,4,,,
15,,"28,500",2010,2017,태종로,00399,00000,47130,06,3305061,충효동,0053,0001,47130,11400,5,이안,3,4,47130-924,84.99,BL-53-1,47130,7,,,0
16,,"26,900",2015,2017,충효1길,00008,00000,47130,00,4716174,충효동,3022,0000,47130,11400,1,경주 충효 신원아침도시,3,4,47130-1020,84.7695,3022,47130,6,,,0
17,,"12,800",1996,2017,충효녹지길,00142,00009,47130,00,4716182,충효동,2927,0000,47130,11400,1,대우1차,3,5,47130-15,59.964,2927,47130,3,,,
18,,"13,000",1995,2017,충효2길,00032,00000,47130,01,4716175,충효동,0057,0001,47130,11400,1,삼보마을1차,3,7,47130-17,59.945,57-1,47130,4,,,0
19,,"11,100",1996,2017,충효녹지길,00142,00009,47130,00,4716182,충효동,2927,0000,47130,11400,1,대우1차,3,9,47130-15,59.964,2927,47130,13,,,
20,,"11,000",1996,2017,충효3길,00028,00003,47130,01,4716176,충효동,0270,0001,47130,11400,1,현대,3,13,47130-21,59.99,270-1,47130,3,,,0
21,,"3,400",1996,2017,충효녹지길,00134,00009,47130,00,4716182,충효동,2935,0000,47130,11400,1,대신그린타운,3,14,47130-14,24.34,2935,47130,12,,,
22,,"10,000",1996,2017,충효5길,00030,00000,47130,01,4716178,충효동,0371,0002,47130,11400,1,충효에덴타운,3,15,47130-318,59.64,371-2,47130,13,,,0
23,,"29,500",2010,2017,태종로,00000,00000,47130,00,3305061,충효동,0053,0001,47130,11400,5,이안,3,16,47130-924,101.9195,BL-53-1,47130,5,,,0
24,,"14,950",1996,2017,충효녹지길,00142,00009,47130,00,4716182,충효동,2927,0000,47130,11400,1,대우1차,3,17,47130-15,84.954,2927,47130,6,,,
25,,"26,800",2015,2017,충효1길,00008,00000,47130,00,4716174,충효동,3022,0000,47130,11400,1,경주 충효 신원아침도시,3,17,47130-1020,84.8054,3022,47130,6,,,0
26,,"11,500",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,3,22,47130-16,59.998,2942,47130,14,,,
27,,"12,000",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,3,23,47130-16,59.998,2942,47130,9,,,
28,,"20,300",2004,2017,충효1길,00022,00010,47130,00,4716174,충효동,0044,0006,47130,11400,1,삼정그린뷰경주본가2단지,3,24,47130-133,84.2023,44-6,47130,1,,,0
29,,"21,800",2004,2017,충효1길,00022,00010,47130,00,4716174,충효동,0044,0006,47130,11400,1,삼정그린뷰경주본가2단지,3,25,47130-133,84.2023,44-6,47130,3,,,0
30,,"11,700",1996,2017,충효5길,00013,00000,47130,00,4716178,충효동,2942,0000,47130,11400,1,대우2차,3,28,47130-16,59.998,2942,47130,7,,,
31,,"18,000",2004,2017,충효1길,00022,00005,47130,00,4716174,충효동,0044,0003,47130,11400,1,삼정그린뷰경주본가1단지,3,31,47130-132,72.4961,44-3,47130,2,,,0
32,,"13,300",1997,2017,황성로69번길,00018,00000,47130,01,4716328,황성동,0552,0002,47130,12400,1,청우4차(401동),3,3,47130-40,59.98,552-2,47130,9,,,0
33,,"31,000",2009,2017,광중길,00073,00016,47130,01,4715107,황성동,1163,0000,47130,12400,1,현진에버빌1차,3,3,47130-913,132.745,1163,47130,12,,,0
34,,"15,400",1996,2017,황성로69번길,00040,00000,47130,00,4716328,황성동,0557,0000,47130,12400,1,한신,3,3,47130-43,84.925,557,47130,3,,,
35,,"9,000",1991,2017,용담로116번길,00015,00000,47130,01,4715898,황성동,0893,0000,47130,12400,1,황성주공2차,3,4,47130-50,39.3,893,47130,3,,,0
36,,"16,000",1997,2017,황성로69번길,00010,00000,47130,01,4716328,황성동,0241,0004,47130,12400,1,청우3차(301~303동),3,5,47130-39,84.745,241-4,47130,18,,,0
37,,"20,200",1996,2017,황성로69번길,00040,00000,47130,00,4716328,황성동,0557,0000,47130,12400,1,한신,3,6,47130-43,125.09,557,47130,10,,,
38,,"35,700",2009,2017,광중길,00073,00016,47130,01,4715107,황성동,1163,0000,47130,12400,1,현진에버빌1차,3,6,47130-913,120.127,1163,47130,6,,,0
39,,"8,200",2002,2017,용담로92번길,00065,00015,47130,01,4715900,황성동,0562,0002,47130,12400,1,한길골든빌,3,6,47130-138,40.2082,562-2,47130,3,,,0
