,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"15,300",1995,2017,범골로,00060,00000,41150,00,3181017,의정부동,0288,0000,41150,10100,1,동화,3,1,41150-1,59.89,288,41150,15,,,
2,,"18,000",1995,2017,경의로132번길,00080,00000,41150,01,4343039,의정부동,0396,0001,41150,10100,1,신도2,3,2,41150-2,59.94,396-1,41150,15,,,0
3,,"25,900",2005,2017,호국로,01303,00000,41150,01,3000136,의정부동,0220,0110,41150,10100,1,한라비발디루트,3,2,41150-1732,84.97,220-110,41150,5,,,0
4,,"24,000",2007,2017,경의로132번길,00037,00000,41150,01,4343039,의정부동,0383,0000,41150,10100,1,의정부동영무예다음,3,4,41150-1766,72.9885,383,41150,8,,,0
5,,"8,200",2013,2017,평화로,00490,00000,41150,01,3181063,의정부동,0138,0015,41150,10100,1,비비르파크,3,4,41150-2019,19.06,138-15,41150,9,,,0
6,,"18,500",1995,2017,경의로132번길,00080,00000,41150,01,4343039,의정부동,0396,0001,41150,10100,1,신도2,3,6,41150-2,59.94,396-1,41150,4,,,0
7,,"14,700",2013,2017,경의로117번길,00025,00000,41150,01,4343036,의정부동,0098,0023,41150,10100,1,대봉그린아파트,3,6,41150-2007,30,98-23,41150,5,,,0
8,,"8,000",2012,2017,호국로,01340,00000,41150,01,3000136,의정부동,0015,0003,41150,10100,1,미리온타워,3,7,41150-1944,19.62,15-3,41150,14,,,0
9,,"8,800",2013,2017,평화로,00471,00000,41150,01,3181063,의정부동,0166,0012,41150,10100,1,맥스타워,3,9,41150-1994,18.09,166-12,41150,11,,,0
10,,"12,200",2014,2017,호국로1298번길,00038,00000,41150,01,4343459,의정부동,0199,0010,41150,10100,1,우미쁘띠린 2차,3,10,41150-2052,19.77,199-10,41150,5,,,0
11,,"16,000",1995,2017,범골로,00060,00000,41150,00,3181017,의정부동,0288,0000,41150,10100,1,동화,3,11,41150-1,59.89,288,41150,13,,,
12,,"8,400",2014,2017,시민로,00027,00000,41150,01,3181060,의정부동,0487,0004,41150,10100,1,남해오네뜨,3,11,41150-2081,15.7546,487-4,41150,16,,,0
13,,"9,000",2013,2017,평화로,00471,00000,41150,01,3181063,의정부동,0166,0012,41150,10100,1,맥스타워,3,11,41150-1994,18.23,166-12,41150,17,,,0
14,,"8,800",2013,2017,신흥로232번길,00005,00030,41150,01,4343253,의정부동,0497,0004,41150,10100,1,신한헤스티아,3,12,41150-1978,19.315,497-4,41150,7,,,0
15,,"17,900",1995,2017,경의로132번길,00087,00014,41150,00,4343039,의정부동,0397,0012,41150,10100,1,신도3,3,13,41150-3,59.94,397-12,41150,2,,,0
16,,"18,400",1995,2017,경의로132번길,00080,00000,41150,01,4343039,의정부동,0396,0001,41150,10100,1,신도2,3,15,41150-2,59.94,396-1,41150,7,,,0
17,,"18,300",1995,2017,경의로132번길,00087,00014,41150,00,4343039,의정부동,0397,0012,41150,10100,1,신도3,3,16,41150-3,59.94,397-12,41150,17,,,0
18,,"8,900",2013,2017,평화로,00471,00000,41150,01,3181063,의정부동,0166,0012,41150,10100,1,맥스타워,3,18,41150-1994,18.23,166-12,41150,19,,,0
19,,"21,100",1995,2017,범골로,00060,00000,41150,00,3181017,의정부동,0288,0000,41150,10100,1,동화,3,20,41150-1,84.58,288,41150,8,,,
20,,"12,500",2013,2017,평화로483번길,00052,00000,41150,01,4343409,의정부동,0167,0002,41150,10100,1,해뜨는마을,3,20,41150-1983,48.37,167-2,41150,13,,,0
21,,"16,300",1995,2017,범골로,00060,00000,41150,00,3181017,의정부동,0288,0000,41150,10100,1,동화,3,21,41150-1,59.89,288,41150,5,,,
22,,"26,400",2005,2017,호국로,01303,00000,41150,01,3000136,의정부동,0220,0110,41150,10100,1,한라비발디루트,3,21,41150-1732,84.4,220-110,41150,15,,,0
23,,"20,000",1995,2017,경의로132번길,00087,00014,41150,01,4343039,의정부동,0397,0012,41150,10100,1,신도3,3,21,41150-3,84.67,397-12,41150,13,,,0
24,,"8,400",2014,2017,시민로,00027,00000,41150,01,3181060,의정부동,0487,0004,41150,10100,1,남해오네뜨,3,22,41150-2081,15.7546,487-4,41150,12,,,0
