,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"32,500",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,4,27230-1043,84.84,715,27230,15,,
1,"25,700",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,5,27230-1043,59.85,715,27230,4,,
2,"31,000",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,8,27230-1043,84.49,715,27230,9,,
3,"31,857",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,9,27230-1043,84.49,715,27230,24,,
4,"39,500",2005,2017,옥산로,00103,00000,27230,01,0,3007021,칠성동2가,0002,0005,27230,10200,1,침산1차푸르지오(2-5),3,10,27230-989,97.14,2-5,27230,8,,
5,"32,500",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,14,27230-1043,84.49,715,27230,8,,
6,"29,700",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,15,27230-1043,74.68,715,27230,5,,
7,"10,000",1982,2017,공평로,00183,00001,27230,02,0,3007017,칠성동2가,0407,0022,27230,10200,1,새동네,3,16,27230-8,63.45,407-22,27230,4,,
8,"43,500",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,16,27230-1043,115.98,715,27230,5,,
9,"53,500",2005,2017,침산로21길,00023,00000,27230,01,0,4235418,칠성동2가,0002,0002,27230,10200,1,침산1차푸르지오(2-2),3,16,27230-988,123.4,2-2,27230,25,,
10,"38,300",2014,2017,중앙대로,00540,00000,27230,01,0,2007001,칠성동2가,0723,0000,27230,10200,1,칠성동 코오롱하늘채,3,18,27230-1061,84.9778,723,27230,22,,
11,"26,900",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,19,27230-1043,59.87,715,27230,12,,
12,"32,800",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,20,27230-1043,84.84,715,27230,21,,
13,"10,000",1981,2017,칠성시장로,00087,00021,27230,02,0,3145042,칠성동2가,0403,0015,27230,10200,1,금성,3,24,27230-3,42.5,403-15,27230,1,,
14,"22,000",2000,2017,중앙대로105길,00017,00000,27230,01,0,4235325,칠성동2가,0350,0006,27230,10200,1,우방플러스빌,3,24,27230-11,84.99,350-6,27230,5,,
15,"32,500",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,25,27230-1043,84.49,715,27230,8,,
16,"32,700",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,26,27230-1043,84.49,715,27230,17,,
17,"32,700",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,27,27230-1043,84.49,715,27230,13,,
18,"32,500",2012,2017,칠성남로,00101,00000,27230,02,0,3145040,칠성동2가,0715,0000,27230,10200,1,대구역 서희스타힐스,3,29,27230-1043,84.84,715,27230,13,,
19,"39,700",2005,2017,옥산로,00103,00000,27230,01,0,3007021,칠성동2가,0002,0005,27230,10200,1,침산1차푸르지오(2-5),3,30,27230-989,96.88,2-5,27230,29,,
20,"15,650",1993,2017,고성북로,00003,00000,27230,01,0,3145007,고성동2가,0112,0003,27230,10400,1,고성,3,1,27230-18,59.92,112-3,27230,3,,
21,"15,000",1993,2017,고성북로,00003,00000,27230,01,0,3145007,고성동2가,0112,0003,27230,10400,1,고성,3,4,27230-18,59.92,112-3,27230,4,,
22,"14,450",1993,2017,고성북로,00003,00000,27230,01,0,3145007,고성동2가,0112,0003,27230,10400,1,고성,3,4,27230-18,59.92,112-3,27230,6,,
23,"7,700",1993,2017,고성북로,00003,00000,27230,01,0,3145007,고성동2가,0112,0003,27230,10400,1,고성,3,15,27230-18,40.06,112-3,27230,1,,
24,"15,500",1993,2017,고성북로,00003,00000,27230,01,0,3145007,고성동2가,0112,0003,27230,10400,1,고성,3,30,27230-18,59.92,112-3,27230,4,,
25,"16,800",1982,2017,고성북로,00036,00000,27230,02,0,3145007,고성동3가,0005,0139,27230,10500,1,고성동광명,3,22,27230-19,66.935,5-139,27230,4,,
26,"27,100",1999,2017,침산로21길,00010,00000,27230,02,0,4235418,침산동,0233,0003,27230,10600,1,동아침산2무지개,3,2,27230-25,84.74,233-3,27230,19,,
27,"27,800",2016,2017,침산로,00246,00000,27230,04,0,3007023,침산동,0620,0007,27230,10600,1,갤러리아 수,3,2,27230-1094,84.765,620-7,27230,8,,
28,"11,600",1993,2017,옥산로17길,00050,00000,27230,02,0,4235293,침산동,0369,0002,27230,10600,1,제일,3,2,27230-30,37.8,369-2,27230,3,,
29,"25,400",1999,2017,침산남로37길,00024,00000,27230,01,0,4235410,침산동,0123,0001,27230,10600,1,침산화성2,3,3,27230-37,85,123-1,27230,10,,
30,"44,800",2006,2017,침산로,00153,00000,27230,04,0,3007023,침산동,0269,0010,27230,10600,1,명성푸르지오,3,3,27230-1004,140.71,269-10,27230,5,,
31,"24,500",1999,2017,침산로21길,00024,00000,27230,02,0,4235418,침산동,0372,0003,27230,10600,1,대한동아무지개,3,4,27230-24,84.74,372-3,27230,1,,
32,"50,500",2006,2017,침산로22길,00031,00000,27230,02,0,4235419,침산동,0105,0073,27230,10600,1,코오롱하늘채1단지,3,4,27230-1009,106.382,105-73,27230,3,,
33,"26,200",1999,2017,침산남로37길,00024,00000,27230,01,0,4235410,침산동,0123,0001,27230,10600,1,침산화성2,3,4,27230-37,85,123-1,27230,12,,
34,"16,000",1996,2017,침산남로31길,00011,00000,27230,01,0,4235408,침산동,0286,0001,27230,10600,1,옥석타운,3,4,27230-29,59.91,286-1,27230,14,,
35,"59,800",2006,2017,중앙대로,00591,00000,27230,02,0,2007001,침산동,0105,0001,27230,10600,1,코오롱하늘채2단지,3,6,27230-1008,178.6726,105-1,27230,10,,
36,"27,000",2013,2017,성북로9길,00012,00000,27230,01,0,4235244,침산동,1750,0000,27230,10600,1,침산동2차쌍용예가,3,7,27230-1053,59.9804,1750,27230,11,,
37,"9,200",1991,2017,성북로,00008,00000,27230,01,0,3145032,침산동,0456,0007,27230,10600,1,침산2지구,3,8,27230-32,37.9,456-7,27230,8,,
38,"21,000",1999,2017,침산로21길,00036,00000,27230,02,0,4235418,침산동,0400,0001,27230,10600,1,침산쌍용,3,8,27230-36,59.84,400-1,27230,14,,
39,"29,200",2005,2017,중앙대로,00570,00000,27230,02,0,2007001,침산동,0101,0001,27230,10600,1,삼정그린코아,3,9,27230-990,84.78,101-1,27230,10,,
40,"21,400",1999,2017,침산로21길,00024,00000,27230,02,0,4235418,침산동,0372,0003,27230,10600,1,대한동아무지개,3,11,27230-24,59.76,372-3,27230,13,,
41,"32,800",2013,2017,성북로9길,00012,00000,27230,01,0,4235244,침산동,1750,0000,27230,10600,1,침산동2차쌍용예가,3,11,27230-1053,84.9894,1750,27230,3,,
42,"17,200",1984,2017,중앙대로118길,00033,00000,27230,01,0,4235328,침산동,0100,0010,27230,10600,1,한우새로운맨션,3,11,27230-39,74.31,100-10,27230,2,,
43,"11,900",1979,2017,중앙대로118길,00046,00000,27230,01,0,4235328,침산동,0101,0003,27230,10600,1,삼주,3,13,27230-27,47.01,101-3,27230,10,,
44,"31,900",2013,2017,성북로9길,00012,00000,27230,01,0,4235244,침산동,1750,0000,27230,10600,1,침산동2차쌍용예가,3,13,27230-1053,84.9428,1750,27230,3,,
45,"15,350",1996,2017,침산남로31길,00011,00000,27230,01,0,4235408,침산동,0286,0001,27230,10600,1,옥석타운,3,14,27230-29,51.87,286-1,27230,9,,
46,"23,000",1999,2017,침산로21길,00010,00000,27230,02,0,4235418,침산동,0233,0003,27230,10600,1,동아침산2무지개,3,15,27230-25,59.76,233-3,27230,12,,
47,"22,500",1999,2017,침산로21길,00010,00000,27230,02,0,4235418,침산동,0233,0003,27230,10600,1,동아침산2무지개,3,15,27230-25,59.76,233-3,27230,14,,
48,"16,500",1996,2017,침산로,00163,00000,27230,04,0,3007023,침산동,0341,0001,27230,10600,1,현대,3,16,27230-40,59.5575,341-1,27230,7,,
49,"17,200",1979,2017,중앙대로118길,00046,00000,27230,01,0,4235328,침산동,0101,0003,27230,10600,1,삼주,3,17,27230-27,77.79,101-3,27230,10,,
50,"34,000",2013,2017,성북로9길,00012,00000,27230,01,0,4235244,침산동,1750,0000,27230,10600,1,침산동2차쌍용예가,3,18,27230-1053,84.9428,1750,27230,4,,
51,"20,900",1999,2017,침산로21길,00024,00000,27230,02,0,4235418,침산동,0372,0003,27230,10600,1,대한동아무지개,3,19,27230-24,59.76,372-3,27230,6,,
52,"16,100",1996,2017,침산남로31길,00011,00000,27230,01,0,4235408,침산동,0286,0001,27230,10600,1,옥석타운,3,20,27230-29,59.91,286-1,27230,12,,
53,"30,900",2005,2017,침산남로,00160,00000,27230,01,0,3145043,침산동,0213,0001,27230,10600,1,롯데캐슬오페라,3,21,27230-248,76.94,213-1,27230,15,,
54,"50,000",2006,2017,중앙대로,00591,00000,27230,02,0,2007001,침산동,0105,0001,27230,10600,1,코오롱하늘채2단지,3,23,27230-1008,106.382,105-1,27230,14,,
55,"21,800",1999,2017,침산로21길,00010,00000,27230,02,0,4235418,침산동,0233,0003,27230,10600,1,동아침산2무지개,3,25,27230-25,59.76,233-3,27230,12,,
56,"50,000",2006,2017,중앙대로,00591,00000,27230,02,0,2007001,침산동,0105,0001,27230,10600,1,코오롱하늘채2단지,3,25,27230-1008,106.382,105-1,27230,22,,
57,"36,000",2004,2017,침산남로,00130,00000,27230,01,0,3145043,침산동,0252,0002,27230,10600,1,침산3차푸르지오,3,29,27230-215,84.9704,252-2,27230,9,,
58,"26,800",2016,2017,침산로,00246,00000,27230,04,0,3007023,침산동,0620,0007,27230,10600,1,갤러리아 수,3,29,27230-1094,84.8775,620-7,27230,2,,
59,"13,100",1993,2017,옥산로17길,00050,00000,27230,02,0,4235293,침산동,0369,0002,27230,10600,1,제일,3,30,27230-30,50.4,369-2,27230,6,,
60,"34,900",2013,2017,성북로9길,00012,00000,27230,01,0,4235244,침산동,1750,0000,27230,10600,1,침산동2차쌍용예가,3,30,27230-1053,84.9428,1750,27230,7,,
61,"23,900",2017,2017,오봉로,00036,00009,27230,02,0,3145036,노원동1가,0153,0000,27230,10700,1,우진스카이,3,17,27230-1098,69.9959,153,27230,8,,
62,"18,000",2001,2017,노원로10길,00105,00000,27230,01,0,4235104,노원동2가,0189,0002,27230,10800,1,성경로얄센트로,3,21,27230-114,84.71,189-2,27230,6,,
63,"20,000",1996,2017,팔달로41길,00052,00000,27230,01,0,4235462,노원동2가,0225,0000,27230,10800,1,대신,3,28,27230-110,127.94,225,27230,8,,
64,"34,600",2008,2017,대현로10길,00082,00000,27230,01,0,4235157,대현동,0521,0000,27230,11000,1,대현e-편한세상,3,1,27230-1024,84.9744,521,27230,9,,
65,"31,200",2010,2017,대현남로,00025,00000,27230,01,0,3145022,대현동,0531,0000,27230,11000,1,대현휴먼시아2단지,3,2,27230-1039,84.96,531,27230,4,,
66,"24,700",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,3,27230-1010,75.78,527,27230,1,,
67,"35,500",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,11,27230-1010,108.95,527,27230,17,,
68,"24,000",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,11,27230-1010,59.44,527,27230,17,,
69,"22,700",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,12,27230-1010,59.44,527,27230,5,,
70,"23,800",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,15,27230-1010,59.92,527,27230,7,,
71,"32,300",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,15,27230-1010,108.95,527,27230,2,,
72,"30,500",2010,2017,대현남로,00025,00000,27230,01,0,3145022,대현동,0531,0000,27230,11000,1,대현휴먼시아2단지,3,17,27230-1039,84.97,531,27230,5,,
73,"30,600",2008,2017,대현로10길,00082,00000,27230,01,0,4235157,대현동,0521,0000,27230,11000,1,대현e-편한세상,3,18,27230-1024,76.4055,521,27230,12,,
74,"24,250",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,20,27230-1010,59.92,527,27230,15,,
75,"35,800",2010,2017,대현남로,00025,00000,27230,01,0,3145022,대현동,0531,0000,27230,11000,1,대현휴먼시아2단지,3,20,27230-1039,114.67,531,27230,12,,
76,"44,500",2008,2017,대현로10길,00082,00000,27230,01,0,4235157,대현동,0521,0000,27230,11000,1,대현e-편한세상,3,20,27230-1024,128.2637,521,27230,4,,
77,"32,000",2010,2017,대현남로,00025,00000,27230,01,0,3145022,대현동,0531,0000,27230,11000,1,대현휴먼시아2단지,3,22,27230-1039,84.97,531,27230,10,,
78,"22,600",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,25,27230-1010,59.44,527,27230,5,,
79,"24,800",2006,2017,대현남로,00028,00000,27230,01,0,3145022,대현동,0527,0000,27230,11000,1,대현뜨란채,3,29,27230-1010,59.44,527,27230,7,,
80,"25,100",2010,2017,대현남로,00025,00000,27230,01,0,3145022,대현동,0531,0000,27230,11000,1,대현휴먼시아2단지,3,30,27230-1039,59.88,531,27230,15,,
81,"34,500",1999,2017,동북로,00163,00000,27230,01,0,3007005,산격동,0500,0001,27230,11100,1,산격대우,3,3,27230-48,114.79,500-1,27230,4,,
82,"10,100",1987,2017,동북로37길,00058,00016,27230,01,0,4235185,산격동,0469,0000,27230,11100,1,산격에덴4,3,6,27230-55,40.995,469,27230,4,,
83,"25,750",1999,2017,동북로,00163,00000,27230,01,0,3007005,산격동,0500,0001,27230,11100,1,산격대우,3,9,27230-48,84.945,500-1,27230,20,,
84,"16,000",1998,2017,유통단지로3길,00007,00000,27230,01,0,4235307,산격동,0615,0022,27230,11100,1,산격거평,3,11,27230-47,59.975,615-22,27230,6,,
85,"26,900",1999,2017,동북로,00163,00000,27230,01,0,3007005,산격동,0500,0001,27230,11100,1,산격대우,3,14,27230-48,84.96,500-1,27230,1,,
86,"10,000",1980,2017,동북로37길,00013,00010,27230,01,0,4235185,산격동,0493,0000,27230,11100,1,산격보성,3,15,27230-50,40.09,493,27230,1,,
87,"23,000",1999,2017,동북로,00163,00000,27230,01,0,3007005,산격동,0500,0001,27230,11100,1,산격대우,3,18,27230-48,59.87,500-1,27230,6,,
88,"16,300",1987,2017,동북로37길,00058,00016,27230,01,0,4235185,산격동,0469,0000,27230,11100,1,산격에덴4,3,18,27230-55,59.37,469,27230,4,,
89,"9,200",1989,2017,신천동로,00936,00000,27230,02,0,3007020,산격동,0762,0002,27230,11100,1,동성맨션,3,20,27230-45,83.37,762-2,27230,4,,
90,"15,700",1999,2017,동북로,00163,00000,27230,01,0,3007005,산격동,0500,0001,27230,11100,1,산격대우,3,20,27230-48,43.225,500-1,27230,16,,
91,"23,400",1999,2017,동북로,00163,00000,27230,01,0,3007005,산격동,0500,0001,27230,11100,1,산격대우,3,27,27230-48,59.87,500-1,27230,16,,
92,"40,000",1999,2017,동북로,00163,00000,27230,01,0,3007005,산격동,0500,0001,27230,11100,1,산격대우,3,29,27230-48,134.46,500-1,27230,19,,
93,"30,000",2009,2017,동북로,00131,00000,27230,01,0,3007005,산격동,1838,0000,27230,11100,1,산격양우내안애,3,31,27230-1037,84.9324,1838,27230,8,,
94,"17,000",1999,2017,복현로,00173,00000,27230,01,0,3145028,복현동,0539,0001,27230,11200,1,복현화성,3,1,27230-75,59.91,539-1,27230,2,,
95,"29,500",2016,2017,복현로,00130,00000,27230,01,0,3145028,복현동,0701,0000,27230,11200,1,복현3차 서한이다음,3,1,27230-1095,84.5621,701,27230,11,,
96,"22,000",1999,2017,복현로,00173,00000,27230,01,0,3145028,복현동,0539,0001,27230,11200,1,복현화성,3,1,27230-75,75.38,539-1,27230,10,,
97,"6,200",1981,2017,복현로20길,00087,00000,27230,01,0,4235217,복현동,0028,0005,27230,11200,1,복현이오스,3,2,27230-221,42.104,28-5,27230,5,,
98,"25,600",2016,2017,검단로,00008,00011,27230,02,0,3145004,복현동,0539,0013,27230,11200,1,복현동 리더스타운 아파트,3,2,27230-1096,83.1292,539-13,27230,6,,
99,"6,450",1981,2017,복현로20길,00087,00000,27230,01,0,4235217,복현동,0028,0005,27230,11200,1,복현이오스,3,2,27230-221,43.38,28-5,27230,4,,
100,"22,500",1996,2017,복현로,00137,00000,27230,01,0,3145028,복현동,0539,0111,27230,11200,1,복현대백맨션,3,3,27230-68,84.99,539-111,27230,10,,
101,"36,450",2013,2017,동북로,00345,00000,27230,02,0,3007005,복현동,0694,0000,27230,11200,1,복현푸르지오,3,3,27230-1056,84.9966,694,27230,7,,
102,"12,000",1982,2017,동북로49길,00010,00000,27230,01,0,4235186,복현동,0320,0001,27230,11200,1,복현시영(1차),3,4,27230-79,49.135,320-1,27230,4,,
103,"54,400",2013,2017,동북로,00345,00000,27230,02,0,3007005,복현동,0694,0000,27230,11200,1,복현푸르지오,3,4,27230-1056,122.559,694,27230,9,,
