,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"27,000",2010,2017,발산로,00036,00000,29140,01,0,3160012,양동,0460,0000,29140,10400,1,양동 휴먼시아,2,7,29140-320,84.96,460,29140,8,,
1,"22,150",2010,2017,발산로,00036,00000,29140,01,0,3160012,양동,0460,0000,29140,10400,1,양동 휴먼시아,2,11,29140-320,74.9,460,29140,17,,
2,"31,500",2010,2017,발산로,00036,00000,29140,01,0,3160012,양동,0460,0000,29140,10400,1,양동 휴먼시아,2,14,29140-320,108.85,460,29140,16,,
3,"5,250",2012,2017,경열로45번길,00013,00000,29140,01,0,4280012,농성동,0112,0001,29140,10600,1,농성동유탑유블레스,2,2,29140-335,19.7906,112-1,29140,3,,
4,"5,250",2012,2017,경열로45번길,00013,00000,29140,01,0,4280012,농성동,0112,0001,29140,10600,1,농성동유탑유블레스,2,2,29140-335,19.7906,112-1,29140,6,,
5,"16,900",1983,2017,내방로,00430,00000,29140,01,0,3160004,농성동,0422,0003,29140,10600,1,삼익,2,8,29140-9,84.11,422-3,29140,3,,
6,"5,000",2012,2017,경열로45번길,00013,00000,29140,01,0,4280012,농성동,0112,0001,29140,10600,1,농성동유탑유블레스,2,9,29140-335,19.7906,112-1,29140,7,,
7,"8,400",2012,2017,경열로45번길,00013,00000,29140,01,0,4280012,농성동,0112,0001,29140,10600,1,농성동유탑유블레스,2,10,29140-335,30.0792,112-1,29140,13,,
8,"15,570",1989,2017,월산로,00210,00000,29140,01,0,3009015,농성동,0020,0000,29140,10600,1,중흥파크맨션,2,11,29140-13,84.81,20,29140,5,,
9,"18,400",1983,2017,내방로,00430,00000,29140,01,0,3160004,농성동,0422,0003,29140,10600,1,삼익,2,17,29140-9,108.67,422-3,29140,6,,
10,"15,300",1983,2017,내방로,00430,00000,29140,01,0,3160004,농성동,0422,0003,29140,10600,1,삼익,2,22,29140-9,84.11,422-3,29140,5,,
11,"4,900",2012,2017,경열로45번길,00013,00000,29140,01,0,4280012,농성동,0112,0001,29140,10600,1,농성동유탑유블레스,2,24,29140-335,19.7906,112-1,29140,5,,
12,"16,000",1989,2017,월산로,00210,00000,29140,01,0,3009015,농성동,0020,0000,29140,10600,1,중흥파크맨션,2,28,29140-13,84.81,20,29140,6,,
13,"5,000",2012,2017,경열로45번길,00013,00000,29140,01,0,4280012,농성동,0112,0001,29140,10600,1,농성동유탑유블레스,2,28,29140-335,19.7906,112-1,29140,8,,
14,"5,000",2012,2017,경열로45번길,00013,00000,29140,01,0,4280012,농성동,0112,0001,29140,10600,1,농성동유탑유블레스,2,28,29140-335,19.7906,112-1,29140,6,,
15,"34,700",2010,2017,화운로,00278,00000,29140,01,0,3160065,광천동,0895,0000,29140,11500,1,e편한세상,2,4,29140-316,84.8921,895,29140,5,,
16,"9,300",1984,2017,광천효광길,00025,00000,29140,01,0,4280025,광천동,0571,0001,29140,11500,1,인동,2,9,29140-23,59.43,571-1,29140,4,,
17,"34,400",2010,2017,화운로,00278,00000,29140,01,0,3160065,광천동,0895,0000,29140,11500,1,e편한세상,2,12,29140-316,84.8921,895,29140,15,,
18,"46,300",2010,2017,화운로,00278,00000,29140,01,0,3160065,광천동,0895,0000,29140,11500,1,e편한세상,2,13,29140-316,134.5698,895,29140,4,,
19,"43,800",2010,2017,화운로,00278,00000,29140,01,0,3160065,광천동,0895,0000,29140,11500,1,e편한세상,2,15,29140-316,113.7384,895,29140,11,,
20,"34,000",2010,2017,화운로,00278,00000,29140,01,0,3160065,광천동,0895,0000,29140,11500,1,e편한세상,2,22,29140-316,84.8921,895,29140,3,,
21,"44,100",2010,2017,화운로,00278,00000,29140,01,0,3160065,광천동,0895,0000,29140,11500,1,e편한세상,2,22,29140-316,113.7384,895,29140,14,,
22,"17,000",1997,2017,광천효광길,00006,00000,29140,01,0,4280025,광천동,0670,0000,29140,11500,1,남화,2,23,29140-17,59.96,670,29140,8,,
23,"33,750",2010,2017,화운로,00278,00000,29140,01,0,3160065,광천동,0895,0000,29140,11500,1,e편한세상,2,24,29140-316,84.8921,895,29140,6,,
24,"15,500",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,1,29140-24,59.97,871,29140,3,,
25,"16,200",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,2,29140-24,59.97,871,29140,12,,
26,"16,400",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,16,29140-24,59.97,871,29140,15,,
27,"25,900",2001,2017,상무버들로,00045,00000,29140,01,0,3160061,유촌동,0852,0000,29140,11600,1,호반리젠시빌,2,16,29140-134,80.779,852,29140,15,,
28,"16,700",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,19,29140-24,59.97,871,29140,2,,
29,"12,900",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,21,29140-24,49.96,871,29140,20,,
30,"16,700",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,22,29140-24,59.97,871,29140,8,,
31,"18,500",2000,2017,상무버들로40번길,00014,00000,29140,01,0,4280205,유촌동,0864,0000,29140,11600,1,버들마을,2,22,29140-135,72.78,864,29140,18,,
32,"16,850",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,23,29140-24,59.97,871,29140,10,,
33,"16,000",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,23,29140-24,59.97,871,29140,8,,
34,"23,950",2001,2017,상무버들로,00045,00000,29140,01,0,3160061,유촌동,0852,0000,29140,11600,1,호반리젠시빌,2,24,29140-134,80.779,852,29140,7,,
35,"16,100",1999,2017,상무버들로,00015,00000,29140,01,0,3160061,유촌동,0871,0000,29140,11600,1,상무버들마을주공2,2,28,29140-24,59.97,871,29140,6,,
36,"17,000",2000,2017,상무버들로40번길,00014,00000,29140,01,0,4280205,유촌동,0864,0000,29140,11600,1,버들마을,2,28,29140-135,84.87,864,29140,2,,
