,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"9,900",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,3,7,30200-42,49.5,383,30200,11,,
1,"18,500",1996,2017,원내로,00052,00000,30200,01,0,3167055,원내동,0394,0000,30200,10100,1,샘물타운,3,8,30200-40,84.94,394,30200,12,,
2,"15,000",1996,2017,원내로,00052,00000,30200,01,0,3167055,원내동,0394,0000,30200,10100,1,샘물타운,3,9,30200-40,74.94,394,30200,2,,
3,"12,200",1996,2017,원내로,00052,00000,30200,01,0,3167055,원내동,0394,0000,30200,10100,1,샘물타운,3,10,30200-40,60,394,30200,3,,
4,"18,200",1996,2017,원내로,00052,00000,30200,01,0,3167055,원내동,0394,0000,30200,10100,1,샘물타운,3,11,30200-40,84.94,394,30200,6,,
5,"9,150",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,3,11,30200-42,49.5,383,30200,2,,
6,"19,100",1996,2017,원내로,00052,00000,30200,01,0,3167055,원내동,0394,0000,30200,10100,1,샘물타운,3,13,30200-40,84.94,394,30200,6,,
7,"10,350",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,3,15,30200-42,49.5,383,30200,11,,
8,"7,500",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,3,18,30200-42,39.84,383,30200,13,,
9,"8,500",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,3,21,30200-42,49.5,383,30200,7,,
10,"14,300",1996,2017,원내로,00052,00000,30200,01,0,3167055,원내동,0394,0000,30200,10100,1,샘물타운,3,22,30200-40,74.94,394,30200,1,,
11,"17,800",1998,2017,진잠로42번길,00030,00000,30200,01,0,4301423,원내동,0357,0000,30200,10100,1,신우한아름,3,23,30200-41,84.99,357,30200,14,,
12,"13,800",1998,2017,진잠로42번길,00030,00000,30200,01,0,4301423,원내동,0357,0000,30200,10100,1,신우한아름,3,23,30200-41,60,357,30200,8,,
13,"16,600",1998,2017,진잠로42번길,00030,00000,30200,01,0,4301423,원내동,0357,0000,30200,10100,1,신우한아름,3,25,30200-41,84.99,357,30200,4,,
14,"12,600",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,3,25,30200-42,59.996,383,30200,14,,
15,"12,680",1998,2017,진잠로42번길,00030,00000,30200,01,0,4301423,원내동,0357,0000,30200,10100,1,신우한아름,3,29,30200-41,60,357,30200,4,,
16,"9,650",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,3,30,30200-42,49.5,383,30200,11,,
17,"7,000",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,3,31,30200-42,39.84,383,30200,5,,
18,"21,000",2006,2017,진잠로149번길,00030,00000,30200,01,0,4301420,교촌동,0616,0000,30200,10200,1,미메이드,3,4,30200-507,84.9351,616,30200,4,,
19,"25,100",2006,2017,진잠로149번길,00030,00000,30200,01,0,4301420,교촌동,0616,0000,30200,10200,1,미메이드,3,6,30200-507,84.9351,616,30200,20,,
20,"19,300",2005,2017,진잠로149번길,00024,00000,30200,01,0,4301420,교촌동,0617,0000,30200,10200,1,제이파크,3,10,30200-436,84.9783,617,30200,2,,
21,"21,000",2006,2017,진잠로149번길,00030,00000,30200,01,0,4301420,교촌동,0616,0000,30200,10200,1,미메이드,3,10,30200-507,84.9411,616,30200,4,,
22,"20,200",2005,2017,진잠로149번길,00024,00000,30200,01,0,4301420,교촌동,0617,0000,30200,10200,1,제이파크,3,11,30200-436,84.9796,617,30200,14,,
23,"22,700",2006,2017,진잠로149번길,00030,00000,30200,01,0,4301420,교촌동,0616,0000,30200,10200,1,미메이드,3,16,30200-507,84.9351,616,30200,6,,
24,"25,000",2005,2017,진잠로149번길,00024,00000,30200,01,0,4301420,교촌동,0617,0000,30200,10200,1,제이파크,3,24,30200-436,122.3174,617,30200,9,,
25,"18,000",2005,2017,진잠로149번길,00024,00000,30200,01,0,4301420,교촌동,0617,0000,30200,10200,1,제이파크,3,28,30200-436,84.9783,617,30200,1,,
26,"18,800",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,3,1,30200-54,84.65,316-1,30200,11,,
27,"17,500",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,3,2,30200-54,84.65,316-1,30200,7,,
28,"17,400",2006,2017,대정로28번안길,00080,00000,30200,01,0,4301127,대정동,0317,0001,30200,10300,1,드리움2단지,3,7,30200-486,74.75,317-1,30200,12,,
29,"18,700",2006,2017,대정로28번안길,00080,00000,30200,01,0,4301127,대정동,0317,0001,30200,10300,1,드리움2단지,3,9,30200-486,84.76,317-1,30200,5,,
30,"16,000",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,3,10,30200-54,59.73,316-1,30200,10,,
31,"17,900",2006,2017,대정로28번안길,00080,00000,30200,01,0,4301127,대정동,0317,0001,30200,10300,1,드리움2단지,3,11,30200-486,84.76,317-1,30200,10,,
32,"17,500",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,3,12,30200-54,84.65,316-1,30200,2,,
33,"14,650",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,3,13,30200-54,59.75,316-1,30200,10,,
34,"17,400",2006,2017,대정로28번안길,00080,00000,30200,01,0,4301127,대정동,0317,0001,30200,10300,1,드리움2단지,3,13,30200-486,74.16,317-1,30200,3,,
35,"18,300",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,3,20,30200-54,84.65,316-1,30200,10,,
36,"13,850",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,3,20,30200-54,59.73,316-1,30200,1,,
37,"18,900",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,3,21,30200-54,84.65,316-1,30200,10,,
