,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"32,000",1997,2017,동평로,00352,00000,26230,01,0,3129011,양정동,0458,0005,26230,10100,1,현대1차,7,1,26230-65,84.99,458-5,26230,10,,
1,"31,500",2015,2017,연수로,00057,00000,26230,01,0,3129044,양정동,0109,0009,26230,10100,1,양정센텀,7,1,26230-1729,129.45,109-9,26230,8,,
2,"33,900",1998,2017,거제대로,00037,00000,26230,01,0,2006004,양정동,0458,0020,26230,10100,1,현대2차,7,1,26230-66,84.99,458-20,26230,9,,
3,"28,000",1997,2017,동평로,00352,00000,26230,01,0,3129011,양정동,0458,0005,26230,10100,1,현대1차,7,2,26230-65,59.95,458-5,26230,20,,
4,"27,300",1997,2017,동평로,00352,00000,26230,01,0,3129011,양정동,0458,0005,26230,10100,1,현대1차,7,2,26230-65,59.95,458-5,26230,6,,
5,"26,800",1985,2017,연수로,00029,00000,26230,01,0,3129044,양정동,0271,0002,26230,10100,1,산호맨션,7,3,26230-60,83.52,271-2,26230,5,,
6,"45,650",2006,2017,거제대로,00026,00000,26230,01,0,2006004,양정동,0525,0000,26230,10100,1,대원칸타빌멤버스,7,3,26230-1694,118.6193,525,26230,36,,
7,"39,350",2006,2017,중앙대로969번길,00011,00000,26230,01,0,4187703,양정동,0273,0001,26230,10100,1,롯데갤러리움,7,3,26230-1669,115.28,273-1,26230,13,,
8,"31,000",1998,2017,거제대로,00037,00000,26230,01,0,2006004,양정동,0458,0020,26230,10100,1,현대2차,7,3,26230-66,84.99,458-20,26230,1,,
9,"17,500",1997,2017,동평로,00352,00000,26230,01,0,3129011,양정동,0458,0005,26230,10100,1,현대1차,7,4,26230-65,42.63,458-5,26230,3,,
10,"34,000",1998,2017,거제대로,00037,00000,26230,01,0,2006004,양정동,0458,0020,26230,10100,1,현대2차,7,4,26230-66,84.99,458-20,26230,10,,
11,"27,400",1997,2017,동평로,00352,00000,26230,01,0,3129011,양정동,0458,0005,26230,10100,1,현대1차,7,5,26230-65,59.95,458-5,26230,6,,
12,"25,000",1983,2017,동평로,00409,00000,26230,01,0,3129011,양정동,0406,0004,26230,10100,1,백조,7,6,26230-58,77.79,406-4,26230,3,,
13,"34,500",1998,2017,거제대로,00037,00000,26230,01,0,2006004,양정동,0458,0020,26230,10100,1,현대2차,7,6,26230-66,84.99,458-20,26230,19,,
14,"40,600",1998,2017,거제대로,00037,00000,26230,01,0,2006004,양정동,0458,0020,26230,10100,1,현대2차,7,6,26230-66,114.98,458-20,26230,19,,
15,"28,000",1985,2017,연수로,00029,00000,26230,01,0,3129044,양정동,0271,0002,26230,10100,1,산호맨션,7,7,26230-60,84.15,271-2,26230,1,,
