,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"13,900",1998,2017,진잠로42번길,00030,00000,30200,01,0,4301423,원내동,0357,0000,30200,10100,1,신우한아름,4,1,30200-41,60,357,30200,13,,
1,"12,000",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,3,30200-42,59.996,383,30200,15,,
2,"17,900",1998,2017,진잠로42번길,00030,00000,30200,01,0,4301423,원내동,0357,0000,30200,10100,1,신우한아름,4,6,30200-41,84.99,357,30200,9,,
3,"12,500",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,6,30200-42,59.996,383,30200,13,,
4,"14,000",1996,2017,원내로,00052,00000,30200,01,0,3167055,원내동,0394,0000,30200,10100,1,샘물타운,4,10,30200-40,74.94,394,30200,1,,
5,"19,500",1996,2017,원내로,00052,00000,30200,01,0,3167055,원내동,0394,0000,30200,10100,1,샘물타운,4,10,30200-40,99.39,394,30200,5,,
6,"9,400",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,12,30200-42,49.5,383,30200,8,,
7,"17,000",1998,2017,진잠로42번길,00030,00000,30200,01,0,4301423,원내동,0357,0000,30200,10100,1,신우한아름,4,14,30200-41,84.99,357,30200,1,,
8,"10,500",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,19,30200-42,49.5,383,30200,10,,
9,"10,000",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,20,30200-42,49.5,383,30200,8,,
10,"10,000",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,20,30200-42,49.5,383,30200,15,,
11,"9,000",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,21,30200-42,49.5,383,30200,6,,
12,"10,000",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,28,30200-42,49.5,383,30200,4,,
13,"7,900",1995,2017,진잠로42번길,00088,00000,30200,01,0,4301423,원내동,0383,0000,30200,10100,1,진잠타운,4,28,30200-42,39.84,383,30200,13,,
14,"22,000",2006,2017,진잠로149번길,00030,00000,30200,01,0,4301420,교촌동,0616,0000,30200,10200,1,미메이드,4,17,30200-507,84.9351,616,30200,1,,
15,"15,250",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,4,14,30200-54,59.73,316-1,30200,13,,
16,"15,100",2004,2017,대정로28번길,00050,00000,30200,01,0,4301126,대정동,0316,0001,30200,10300,1,드리움1단지,4,15,30200-54,59.73,316-1,30200,9,,
17,"31,500",2011,2017,학하남로,00010,00000,30200,01,0,3342043,계산동,0721,0000,30200,10600,1,오투그란데,4,21,30200-580,92.8934,721,30200,5,,
18,"38,500",2011,2017,학하로,00033,00000,30200,02,0,3342039,계산동,0749,0000,30200,10600,1,계룡리슈빌(학의뜰),4,27,30200-577,128.541,749,30200,1,,
19,"38,700",2011,2017,학하로,00033,00000,30200,02,0,3342039,계산동,0749,0000,30200,10600,1,계룡리슈빌(학의뜰),4,28,30200-577,128.541,749,30200,1,,
20,"15,800",2006,2017,계룡로,00064,00000,30200,01,0,3010024,봉명동,0468,0003,30200,11100,1,미성샤르망,4,1,30200-495,68.307,468-3,30200,15,,
21,"15,000",2006,2017,계룡로,00064,00000,30200,01,0,3010024,봉명동,0468,0003,30200,11100,1,미성샤르망,4,1,30200-495,68.267,468-3,30200,4,,
22,"32,000",2010,2017,봉명로,00093,00000,30200,01,0,3342027,봉명동,1036,0000,30200,11100,1,도안6단지 센트럴시티,4,2,30200-565,84.97,1036,30200,1,,
23,"26,500",2014,2017,계룡로52번길,00011,00000,30200,01,0,4301020,봉명동,0466,0002,30200,11100,1,유성세움펠리피아주상복합,4,2,30200-638,84.9786,466-2,30200,12,,
24,"8,600",2004,2017,문화원로,00131,00000,30200,01,0,3167023,봉명동,0662,0001,30200,11100,1,투유2,4,5,30200-56,41.45,662-1,30200,9,,
25,"43,000",2014,2017,도안동로,00523,00000,30200,01,0,3166054,봉명동,1021,0000,30200,11100,1,베르디움,4,5,30200-617,84.9572,1021,30200,13,,
26,"6,750",2013,2017,온천로,00026,00000,30200,01,0,3167045,봉명동,0445,0004,30200,11100,1,리베라 아이누리2,4,5,30200-611,19.8039,445-4,30200,13,,
27,"23,700",2013,2017,온천로,00060,00000,30200,01,0,3167045,봉명동,0549,0001,30200,11100,1,SCIENCE TOWN,4,5,30200-609,76.5542,549-1,30200,26,,
28,"23,500",2006,2017,대학로,00034,00000,30200,01,0,3167083,봉명동,0536,0010,30200,11100,1,노블레스타워,4,5,30200-497,114.96,536-10,30200,17,,
29,"17,000",2004,2017,문화원로146번길,00007,00028,30200,01,0,4301153,봉명동,0678,0004,30200,11100,1,위드리버,4,5,30200-57,75.192,678-4,30200,15,,
30,"6,800",2012,2017,문화원로,00140,00000,30200,01,0,3167023,봉명동,0676,0003,30200,11100,1,하이랜드3,4,7,30200-589,25.9915,676-3,30200,3,,
31,"45,000",2010,2017,계룡로,00055,00000,30200,01,0,3010024,봉명동,0469,0046,30200,11100,1,유성자이,4,8,30200-566,122.89,469-46,30200,14,,
32,"15,200",2017,2017,문화원로,00113,00000,30200,01,0,3167023,봉명동,0640,0005,30200,11100,1,나이스타운12차,4,8,30200-679,47.9447,640-5,30200,13,,
33,"4,300",2011,2017,문화원로,00107,00000,30200,01,0,3167023,봉명동,0640,0002,30200,11100,1,하이랜드,4,8,30200-572,15.4518,640-2,30200,12,,
34,"42,000",2010,2017,계룡로,00055,00000,30200,01,0,3010024,봉명동,0469,0046,30200,11100,1,유성자이,4,10,30200-566,122.89,469-46,30200,22,,
35,"4,300",2011,2017,문화원로,00107,00000,30200,01,0,3167023,봉명동,0640,0002,30200,11100,1,하이랜드,4,10,30200-572,15.4518,640-2,30200,5,,
36,"14,300",2004,2017,문화원로146번길,00007,00028,30200,01,0,4301153,봉명동,0678,0004,30200,11100,1,위드리버,4,11,30200-57,66.432,678-4,30200,12,,
37,"42,500",2014,2017,도안동로,00523,00000,30200,01,0,3166054,봉명동,1021,0000,30200,11100,1,베르디움,4,11,30200-617,84.9823,1021,30200,6,,
38,"7,070",2013,2017,온천로,00026,00000,30200,01,0,3167045,봉명동,0445,0004,30200,11100,1,리베라 아이누리2,4,11,30200-611,19.8039,445-4,30200,12,,
39,"35,000",2010,2017,봉명로,00093,00000,30200,01,0,3342027,봉명동,1036,0000,30200,11100,1,도안6단지 센트럴시티,4,11,30200-565,74.78,1036,30200,14,,
40,"7,300",2011,2017,계룡로74번길,00020,00000,30200,01,0,4301024,봉명동,0448,0005,30200,11100,1,리베라 아이누리,4,12,30200-584,28.6579,448-5,30200,7,,
41,"9,000",2015,2017,대학로,00045,00000,30200,01,0,3167083,봉명동,0607,0003,30200,11100,1,스카이뷰로드,4,12,30200-650,19.9893,607-3,30200,7,,
42,"4,700",2011,2017,문화원로,00109,00000,30200,01,0,3167023,봉명동,0640,0003,30200,11100,1,하이랜드2,4,13,30200-579,16.2948,640-3,30200,3,,
43,"6,700",2013,2017,온천로,00026,00000,30200,01,0,3167045,봉명동,0445,0004,30200,11100,1,리베라 아이누리2,4,14,30200-611,19.8039,445-4,30200,14,,
44,"33,900",2010,2017,봉명로,00093,00000,30200,01,0,3342027,봉명동,1036,0000,30200,11100,1,도안6단지 센트럴시티,4,15,30200-565,74.9,1036,30200,10,,
45,"45,600",2010,2017,계룡로,00055,00000,30200,01,0,3010024,봉명동,0469,0046,30200,11100,1,유성자이,4,17,30200-566,122.89,469-46,30200,25,,
46,"58,900",2014,2017,도안동로,00523,00000,30200,01,0,3166054,봉명동,1021,0000,30200,11100,1,베르디움,4,18,30200-617,84.9317,1021,30200,25,,
47,"7,270",2015,2017,계룡로105번길,00020,00000,30200,00,0,4301009,봉명동,0550,0009,30200,11100,1,K-town,4,18,30200-644,18.2346,550-9,30200,7,,
48,"45,800",2014,2017,도안동로,00523,00000,30200,01,0,3166054,봉명동,1021,0000,30200,11100,1,베르디움,4,18,30200-617,84.9572,1021,30200,17,,
49,"8,630",2004,2017,문화원로,00131,00000,30200,01,0,3167023,봉명동,0662,0001,30200,11100,1,투유2,4,20,30200-56,41.45,662-1,30200,10,,
50,"40,500",2014,2017,봉명로,00094,00000,30200,01,0,3342027,봉명동,1037,0000,30200,11100,1,도안신도시7단지예미지백조의호수,4,20,30200-629,84.9241,1037,30200,7,,
51,"26,000",2014,2017,계룡로52번길,00011,00000,30200,01,0,4301020,봉명동,0466,0002,30200,11100,1,유성세움펠리피아주상복합,4,21,30200-638,84.9786,466-2,30200,5,,
52,"16,000",2014,2017,계룡로52번길,00011,00000,30200,01,0,4301020,봉명동,0466,0002,30200,11100,1,유성세움펠리피아주상복합,4,21,30200-638,54.6547,466-2,30200,10,,
53,"4,900",2004,2017,문화원로,00119,00000,30200,01,0,3167023,봉명동,0640,0007,30200,11100,1,봉명시티빌,4,22,30200-55,24.29,640-7,30200,9,,
54,"45,200",2014,2017,도안동로,00523,00000,30200,01,0,3166054,봉명동,1021,0000,30200,11100,1,베르디움,4,22,30200-617,84.9317,1021,30200,14,,
55,"22,800",2013,2017,온천로,00060,00000,30200,01,0,3167045,봉명동,0549,0001,30200,11100,1,SCIENCE TOWN,4,24,30200-609,70.3303,549-1,30200,19,,
