0339,수서,S1103,서울 도시철도 3호선,환승역,I4105,분당선,1168000000
0340,가락시장,S1103,서울 도시철도 3호선,환승역,S1108,서울 도시철도 8호선,1171000000
0341,경찰병원,S1103,서울 도시철도 3호선,일반역,"","",1171000000
0342,오금,S1103,서울 도시철도 3호선,환승역,S1105,서울 도시철도 5호선,1171000000
0409,당고개,S1104,서울 도시철도 4호선,일반역,"","",1135000000
0410,상계,S1104,서울 도시철도 4호선,일반역,"","",1135000000
0411,노원,S1104,서울 도시철도 4호선,환승역,S1107,서울 도시철도 7호선,1135000000
0412,창동,S1104,서울 도시철도 4호선,환승역,S1101,서울 도시철도 1호선,1132000000
0413,쌍문,S1104,서울 도시철도 4호선,일반역,"","",1132000000
0414,수유,S1104,서울 도시철도 4호선,일반역,"","",1130500000
0415,미아,S1104,서울 도시철도 4호선,일반역,"","",1130500000
0416,미아사거리,S1104,서울 도시철도 4호선,일반역,"","",1130500000
0417,길음,S1104,서울 도시철도 4호선,일반역,"","",1129000000
0418,성신여대입구,S1104,서울 도시철도 4호선,환승역,"",우이신설,1129000000
0419,한성대입구,S1104,서울 도시철도 4호선,일반역,"","",1129000000
0420,혜화,S1104,서울 도시철도 4호선,일반역,"","",1111000000
0421,동대문,S1104,서울 도시철도 4호선,환승역,S1101,서울 도시철도 1호선,1111000000
0422,동대문역사문화공원,S1104,서울 도시철도 4호선,환승역,S1102+S1105,서울 도시철도 2호선+서울 도시철도 5호선,1114000000
0423,충무로,S1104,서울 도시철도 4호선,환승역,S1103,서울 도시철도 3호선,1114000000
0424,명동,S1104,서울 도시철도 4호선,일반역,"","",1114000000
0425,회현,S1104,서울 도시철도 4호선,일반역,"","",1114000000
0426,서울역,S1104,서울 도시철도 4호선,환승역,S1101+I2801,서울 도시철도 1호선+공항선,1117000000
0427,숙대입구,S1104,서울 도시철도 4호선,일반역,"","",1117000000
0428,삼각지,S1104,서울 도시철도 4호선,환승역,S1106,서울 도시철도 6호선,1117000000
0429,신용산,S1104,서울 도시철도 4호선,일반역,"","",1117000000
0430,이촌,S1104,서울 도시철도 4호선,환승역,I4107,경의중앙선,1117000000
0431,동작,S1104,서울 도시철도 4호선,환승역,S1109,서울 도시철도 9호선,1159000000
0432,총신대입구,S1104,서울 도시철도 4호선,환승역,S1107,서울 도시철도 7호선,1159000000
0433,사당,S1104,서울 도시철도 4호선,환승역,S1102,서울 도시철도 2호선,1159000000
0434,남태령,S1104,서울 도시철도 4호선,일반역,"","",1165000000
100,양촌역,L4101,김포골드라인,일반역,"",-,4157000000
100,녹동역,S2901,광주도시철도 1호선,일반역,"","",2911000000
100,동매역,S2601,부산도시철도 1호선,일반역,"","",2638000000
100,소요산역,k0205,경원선,일반역,"","",4125000000
101,소태역,S2901,광주도시철도 1호선,일반역,"","",2911000000
101,사상역,L4801,부산-김해경전철,환승역,L4801+S2602,부산-김해경전철+부산도시철도 2호선,2653000000
101,판암,S3001,대전도시철도 1호선,일반역,"","",3011000000
101,동두천역,k0205,경원선,일반역,"","",4125000000
101,구래역,L4101,김포골드라인,일반역,"",-,4157000000
101,신평역,S2601,부산도시철도 1호선,일반역,"","",2638000000
102,마산역,L4101,김포골드라인,일반역,"",-,4157000000
102,괘법르네시떼역,L4801,부산-김해경전철,일반역,"","",2653000000
102,괘법르네시떼역,L4801,부산-김해경전철,일반역,"","",2653000000
102,신흥,S3001,대전도시철도 1호선,일반역,"","",3011000000
102,보산역,k0205,경원선,일반역,"","",4125000000
102,하단역,S2601,부산도시철도 1호선,일반역,"","",2638000000
102,학동증심사입구역,S2901,광주도시철도 1호선,일반역,"","",2911000000
103,대동,S3001,대전도시철도 1호선,일반역,"","",3011000000
103,동두천중앙역,k0205,경원선,일반역,"","",4125000000
103,당리역,S2601,부산도시철도 1호선,일반역,"","",2638000000
103,서부산유통지구역,L4801,부산-김해경전철,일반역,"","",2644000000
103,장기역,L4101,김포골드라인,일반역,"",-,4157000000
103,서부산유통지구역,L4801,부산-김해경전철,일반역,"","",2644000000
103,남광주역,S2901,광주도시철도 1호선,일반역,"","",2911000000
104,운양역,L4101,김포골드라인,일반역,"",-,4157000000
104,사하역,S2601,부산도시철도 1호선,일반역,"","",2638000000
104,공항역,L4801,부산-김해경전철,일반역,"","",2644000000
104,지행역,k0205,경원선,일반역,"","",4125000000
104,문화전당역(구도청),S2901,광주도시철도 1호선,일반역,"","",2911000000
104,대전,S3001,대전도시철도 1호선,일반역,"","",3011000000
104,공항역,L4801,부산-김해경전철,일반역,"","",2644000000
105,걸포북변역,L4101,김포골드라인,일반역,"",-,4157000000
105,금남로4가역,S2901,광주도시철도 1호선,일반역,"","",2911000000
105,덕두역,L4801,부산-김해경전철,일반역,"","",2644000000
105,덕두역,L4801,부산-김해경전철,일반역,"","",2644000000
105,중앙로,S3001,대전도시철도 1호선,일반역,"","",3014000000
105,괴정역,S2601,부산도시철도 1호선,일반역,"","",2638000000
105,덕정역,k0205,경원선,일반역,"","",4163000000
106,중구청,S3001,대전도시철도 1호선,일반역,"","",3014000000
106,등구역,L4801,부산-김해경전철,일반역,"","",2644000000
106,덕계역,k0205,경원선,일반역,"","",4163000000
106,사우(김포시청)역,L4101,김포골드라인,일반역,"",-,4157000000
106,등구역,L4801,부산-김해경전철,일반역,"","",2644000000
106,금남로5가역,S2901,광주도시철도 1호선,일반역,"","",2917000000
106,대티역,S2601,부산도시철도 1호선,일반역,"","",2638000000
107,풍무역,L4101,김포골드라인,일반역,"",-,4157000000
107,서대신역,S2601,부산도시철도 1호선,일반역,"","",2614000000
107,대저역,L4801,부산-김해경전철,환승역,L4801+S2603,부산-김해경전철+부산도시철도 3호선,2644000000
107,양동시장역,S2901,광주도시철도 1호선,일반역,"","",2914000000
107,양주역,k0205,경원선,일반역,"","",4163000000
107,대저역,L4801,부산-김해경전철,환승역,L4801+S2603,부산-김해경전철+부산도시철도 3호선,2644000000
107,서대전네거리,S3001,대전도시철도 1호선,일반역,"","",3014000000
108,녹양역,k0205,경원선,일반역,"","",4115000000
108,오룡,S3001,대전도시철도 1호선,일반역,"","",3014000000
108,고촌역,L4101,김포골드라인,일반역,"",-,4157000000
108,동대신역,S2601,부산도시철도 1호선,일반역,"","",2614000000
108,돌고개역,S2901,광주도시철도 1호선,일반역,"","",2914000000
108,평강역,L4801,부산-김해경전철,일반역,"","",2644000000
108,평강역,L4801,부산-김해경전철,일반역,"","",2644000000
109,토성역,S2601,부산도시철도 1호선,일반역,"","",2614000000
109,대사역,L4801,부산-김해경전철,일반역,"","",2644000000
109,가능역,k0205,경원선,일반역,"","",4115000000
109,용문,S3001,대전도시철도 1호선,일반역,"","",3017000000
109,대사역,L4801,부산-김해경전철,일반역,"","",2644000000
109,김포공항역,L4101,김포골드라인,환승역,"","공항철도,서울교통공사5호선,서울교통공사9호선운영㈜",1150000000
109,농성역,S2901,광주도시철도 1호선,일반역,"","",2914000000
110,화정역,S2901,광주도시철도 1호선,일반역,"","",2914000000
110,자갈치역,S2601,부산도시철도 1호선,일반역,"","",2611000000
110,불암역,L4801,부산-김해경전철,일반역,"","",4825000000
110,탄방,S3001,대전도시철도 1호선,일반역,"","",3017000000
110,의정부역,k0205,경원선,일반역,"","",4115000000
110,불암역,L4801,부산-김해경전철,일반역,"","",4825000000
111,쌍촌역,S2901,광주도시철도 1호선,일반역,"","",2914000000
111,이촌역,k0205,경의중앙선,환승역,"",경의중앙/4,1117000000
111,지내역,L4801,부산-김해경전철,일반역,"","",4825000000
111,회룡역,k0205,경원선,환승역,"",경원/경전철,4115000000
111,시청,S3001,대전도시철도 1호선,일반역,"","",3017000000
111,남포역,S2601,부산도시철도 1호선,일반역,"","",2611000000
111,지내역,L4801,부산-김해경전철,일반역,"","",4825000000
112,김해대학역,L4801,부산-김해경전철,일반역,"","",4825000000
112,운천역,S2901,광주도시철도 1호선,일반역,"","",2914000000
112,정부청사,S3001,대전도시철도 1호선,일반역,"","",3017000000
112,중앙역,S2601,부산도시철도 1호선,일반역,"","",2611000000
112,서빙고역,k0203,경의중앙선,일반역,"","",1117000000
112,김해대학역,L4801,부산-김해경전철,일반역,"","",4825000000
112,망월사역,k0205,경원선,일반역,"","",4115000000
113,부산역,S2601,부산도시철도 1호선,일반역,"","",2617000000
113,인제대역,L4801,부산-김해경전철,일반역,"","",4825000000
