,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"3,700",1987,2017,남산4길,00042,00000,43130,01,0,4514187,교현동,1060,0000,43130,10500,1,남산주공3,10,10,43130-8,39.63,1060,43130,5,,
2,,"7,100",1984,2017,남산4길,00035,00000,43130,01,0,4514187,교현동,1061,0000,43130,10500,1,남산주공2,10,11,43130-6,54.09,1061,43130,4,,
3,,"7,200",1984,2017,남산4길,00035,00000,43130,01,0,4514187,교현동,1061,0000,43130,10500,1,남산주공2,10,11,43130-6,53.96,1061,43130,5,,
4,,"4,200",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,10,13,43130-4,35.75,518,43130,3,,
5,,"3,500",1987,2017,남산4길,00042,00000,43130,01,0,4514187,교현동,1060,0000,43130,10500,1,남산주공3,10,18,43130-8,32.43,1060,43130,2,,
6,,"3,400",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,10,21,43130-4,34.97,518,43130,4,,
7,,"8,500",1995,2017,삼원로,00163,00000,43130,00,0,3238030,교현동,1309,0000,43130,10500,1,성원,10,21,43130-11,53.19,1309,43130,9,,
8,,"7,300",1990,2017,만리산13길,00020,00000,43130,01,0,4514436,교현동,0132,0000,43130,10500,1,금산,10,22,43130-5,76.815,132,43130,4,,
9,,"12,800",1990,2017,봉현로,00314,00000,43130,00,0,3238028,교현동,0397,0000,43130,10500,1,동아,10,22,43130-9,84.35,397,43130,3,,
10,,"4,300",1986,2017,남산4길,00028,00000,43130,01,0,4514187,교현동,1083,0000,43130,10500,1,남산주공1,10,22,43130-7,38.52,1083,43130,4,,
11,,"4,000",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,10,24,43130-4,35.75,518,43130,2,,
12,,"22,000",2008,2017,금봉8길,00023,00000,43130,01,0,4514157,교현동,1358,0000,43130,10500,1,중흥S-클래스,10,25,43130-446,84.805,1358,43130,2,,
13,,"5,000",1990,2017,만리산13길,00020,00000,43130,01,0,4514436,교현동,0132,0000,43130,10500,1,금산,10,26,43130-5,64.305,132,43130,1,,
14,,"3,950",1986,2017,남산4길,00028,00000,43130,01,0,4514187,교현동,1083,0000,43130,10500,1,남산주공1,10,26,43130-7,38.52,1083,43130,3,,
15,,"3,000",1986,2017,만리산9길,00054,00000,43130,01,0,4514447,교현동,0155,0000,43130,10500,1,충일,10,28,43130-15,44.82,155,43130,5,,
16,,"10,500",1990,2017,봉현로,00313,00000,43130,01,0,3238028,교현동,0397,0000,43130,10500,1,동아,10,30,43130-9,73.59,397,43130,2,,
17,,"12,900",1996,2017,용산로,00033,00000,43130,01,0,3238049,용산동,0335,0000,43130,10600,1,영진보람,10,1,43130-20,59.86,335,43130,12,,
18,,"7,000",1995,2017,염밭로,00091,00000,43130,02,0,3238047,용산동,0455,0004,43130,10600,1,대림,10,3,43130-17,52.72,455-4,43130,4,,
19,,"11,500",2003,2017,남산로,00114,00000,43130,01,0,3238008,용산동,1680,0000,43130,10600,1,용산주공3차,10,10,43130-70,51.49,1680,43130,11,,
20,,"11,100",1999,2017,남산로,00125,00000,43130,01,0,3238008,용산동,1678,0000,43130,10600,1,용산주공2차,10,14,43130-69,59.71,1678,43130,12,,
21,,"11,300",2003,2017,남산로,00114,00000,43130,01,0,3238008,용산동,1680,0000,43130,10600,1,용산주공3차,10,14,43130-70,51.95,1680,43130,4,,
22,,"11,100",1996,2017,용산로,00033,00000,43130,01,0,3238049,용산동,0335,0000,43130,10600,1,영진보람,10,17,43130-20,59.86,335,43130,12,,
23,,"13,850",2003,2017,남산로,00114,00000,43130,01,0,3238008,용산동,1680,0000,43130,10600,1,용산주공3차,10,23,43130-70,59.64,1680,43130,9,,
24,,"26,500",2008,2017,염밭로,00022,00000,43130,02,0,3238047,용산동,2627,0000,43130,10600,1,동일하이빌,10,24,43130-441,119.027,2627,43130,7,,
25,,"11,700",1999,2017,남산로,00125,00000,43130,01,0,3238008,용산동,1678,0000,43130,10600,1,용산주공2차,10,25,43130-69,59.71,1678,43130,13,,
26,,"11,500",1996,2017,용산로,00033,00000,43130,01,0,3238049,용산동,0335,0000,43130,10600,1,영진보람,10,26,43130-20,59.86,335,43130,9,,
27,,"7,350",1992,2017,염밭로,00079,00004,43130,02,0,3238047,용산동,0475,0000,43130,10600,1,신원10차,10,31,43130-18,59.39,475,43130,2,,
28,,"10,000",1994,2017,신촌2길,00029,00000,43130,01,0,4514910,호암동,0547,0006,43130,10700,1,호반현대,10,10,43130-28,59.76,547-6,43130,14,,
29,,"6,600",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,10,43130-73,56.88,542-1,43130,5,,
30,,"6,200",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,10,43130-73,56.88,542-1,43130,1,,
31,,"6,600",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,10,43130-73,56.88,542-1,43130,5,,
32,,"6,200",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,10,43130-73,56.88,542-1,43130,1,,
33,,"6,200",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,10,43130-73,56.88,542-1,43130,1,,
34,,"6,600",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,10,43130-73,56.88,542-1,43130,5,,
35,,"6,200",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,10,43130-73,56.88,542-1,43130,1,,
36,,"6,200",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,10,43130-73,56.88,542-1,43130,1,,
37,,"4,700",1989,2017,신촌2길,00014,00000,43130,01,0,4514910,호암동,0542,0001,43130,10700,1,세경,10,12,43130-73,56.88,542-1,43130,1,,
38,,"4,700",1989,2017,신촌2길,00014,00000,43130,01,0,4514910,호암동,0542,0001,43130,10700,1,세경,10,12,43130-73,56.88,542-1,43130,3,,
39,,"3,100",1995,2017,호암중앙2로,00031,00000,43130,01,0,3238085,호암동,0152,0000,43130,10700,1,부강아파트,10,13,43130-71,26.01,152,43130,5,,
40,,"3,300",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,13,43130-73,56.88,542-1,43130,1,,
41,,"4,700",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,13,43130-73,56.88,542-1,43130,5,,
42,,"3,300",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,13,43130-73,56.88,542-1,43130,1,,
43,,"3,300",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,13,43130-73,56.88,542-1,43130,1,,
44,,"4,700",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,13,43130-73,56.88,542-1,43130,5,,
45,,"4,700",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,13,43130-73,56.88,542-1,43130,5,,
46,,"3,300",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,13,43130-73,56.88,542-1,43130,1,,
47,,"3,300",1989,2017,신촌1길,00006,00000,43130,01,0,4514909,호암동,0542,0001,43130,10700,1,세경,10,13,43130-73,56.88,542-1,43130,1,,
48,,"12,000",1994,2017,신촌2길,00029,00000,43130,01,0,4514910,호암동,0547,0006,43130,10700,1,호반현대,10,16,43130-28,84.96,547-6,43130,11,,
49,,"6,700",1989,2017,신촌2길,00014,00000,43130,01,0,4514910,호암동,0542,0001,43130,10700,1,세경,10,16,43130-73,56.88,542-1,43130,4,,
50,,"7,200",1989,2017,신촌2길,00014,00000,43130,01,0,4514910,호암동,0542,0001,43130,10700,1,세경,10,16,43130-73,56.88,542-1,43130,3,,
51,,"7,200",1989,2017,신촌2길,00014,00000,43130,01,0,4514910,호암동,0542,0001,43130,10700,1,세경,10,16,43130-73,56.88,542-1,43130,1,,
52,,"7,200",1989,2017,신촌2길,00014,00000,43130,01,0,4514910,호암동,0542,0001,43130,10700,1,세경,10,16,43130-73,56.88,542-1,43130,4,,
53,,"9,300",1994,2017,호암중앙2로,00027,00000,43130,01,0,3238085,호암동,0135,0000,43130,10700,1,진도,10,21,43130-26,59.76,135,43130,1,,
54,,"10,000",1994,2017,신촌2길,00029,00000,43130,01,0,4514910,호암동,0547,0006,43130,10700,1,호반현대,10,31,43130-28,84.96,547-6,43130,1,,
55,,"3,600",1995,2017,호암중앙2로,00031,00000,43130,01,0,3238085,호암동,0152,0000,43130,10700,1,부강아파트,10,31,43130-71,26.01,152,43130,7,,
