,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"12,700",1984,2017,분성로335번길,00038,00000,48250,01,0,4805400,동상동,0835,0000,48250,10100,1,광남,4,25,48250-1,69.68,835,48250,4,,
1,"33,400",2005,2017,가야로451번길,00009,00000,48250,01,0,4805040,동상동,1099,0000,48250,10100,1,롯데캐슬가야1단지,4,26,48250-1664,134.4329,1099,48250,3,,
2,"13,300",1985,2017,분성로302번길,00007,00001,48250,01,0,4805395,서상동,0333,0009,48250,10200,1,범환맨션,4,30,48250-8,83.52,333-9,48250,4,,
3,"7,500",1985,2017,호계로472번길,00039,00027,48250,02,0,4805876,부원동,0013,0000,48250,10300,1,중앙,4,6,48250-56,56.97,13,48250,2,,
4,"38,900",2014,2017,김해대로,02326,00000,48250,01,0,2335001,부원동,1043,0000,48250,10300,1,부원역푸르지오,4,12,48250-1858,81.841,1043,48250,20,,
5,"7,800",1985,2017,호계로472번길,00039,00027,48250,02,0,4805876,부원동,0013,0000,48250,10300,1,중앙,4,18,48250-56,50.79,13,48250,2,,
6,"41,800",2014,2017,김해대로,02326,00000,48250,01,0,2335001,부원동,1043,0000,48250,10300,1,부원역푸르지오,4,20,48250-1858,84.995,1043,48250,12,,
7,"35,000",2014,2017,김해대로,02326,00000,48250,01,0,2335001,부원동,1043,0000,48250,10300,1,부원역푸르지오,4,23,48250-1858,81.841,1043,48250,2,,
8,"11,700",1984,2017,가락로7번길,00043,00001,48250,00,0,4805027,봉황동,0018,0004,48250,10400,1,회현아파트,4,6,48250-71,59,18-4,48250,5,,
9,"9,000",1986,2017,김해대로2301번길,00005,00000,48250,01,0,4805183,봉황동,0018,0008,48250,10400,1,새회현,4,21,48250-69,44.64,18-8,48250,5,,
10,"12,500",1990,2017,구지로112번길,00014,00012,48250,01,0,4805097,대성동,0413,0004,48250,10500,1,홍익,4,10,48250-12,80.03,413-4,48250,1,,
11,"15,900",1995,2017,구지로,00102,00001,48250,02,0,3335009,대성동,0088,0000,48250,10500,1,가람,4,10,48250-199,71.46,88,48250,9,,
12,"19,400",2004,2017,구산로5번길,00089,00000,48250,01,0,4805096,구산동,1052,0001,48250,10600,1,한일유앤아이,4,1,48250-247,59.779,1052-1,48250,15,,
13,"15,600",1990,2017,가락로,00313,00000,48250,04,0,3335002,구산동,0530,0000,48250,10600,1,거송월드타운,4,3,48250-13,80.26,530,48250,4,,
14,"32,300",2013,2017,김해대로,01902,00000,48250,03,0,2335001,구산동,1094,0000,48250,10600,1,삼계구산아이파크2단지,4,4,48250-1837,84.9951,1094,48250,16,,
15,"30,000",2013,2017,김해대로,01902,00000,48250,03,0,2335001,구산동,1094,0000,48250,10600,1,삼계구산아이파크2단지,4,4,48250-1837,84.9951,1094,48250,3,,
16,"36,600",2013,2017,김해대로1902번길,00062,00000,48250,01,0,4805177,구산동,1076,0000,48250,10600,1,구산 이진캐스빌2단지,4,5,48250-1819,84.9826,1076,48250,16,,
17,"14,300",2000,2017,가락로294번길,00018,00000,48250,01,0,4805014,구산동,0429,0000,48250,10600,1,구산3주공,4,7,48250-16,59.99,429,48250,9,,
18,"25,950",2013,2017,김해대로1902번길,00062,00000,48250,01,0,4805177,구산동,1076,0000,48250,10600,1,구산 이진캐스빌2단지,4,8,48250-1819,73.1143,1076,48250,2,,
19,"16,200",2000,2017,가락로294번길,00018,00000,48250,01,0,4805014,구산동,0429,0000,48250,10600,1,구산3주공,4,9,48250-16,59.99,429,48250,10,,
20,"8,000",1992,2017,가락로,00242,00020,48250,00,,3335002,구산동,0321,0000,48250,10600,1,구산제2주공,4,9,48250-20,41.85,321,48250,8,,
21,"9,400",1992,2017,가락로,00242,00020,48250,00,,3335002,구산동,0321,0000,48250,10600,1,구산제2주공,4,10,48250-20,41.85,321,48250,12,,
22,"17,400",2001,2017,구산로5번길,00057,00000,48250,01,0,4805096,구산동,1052,0003,48250,10600,1,동원,4,10,48250-248,59.982,1052-3,48250,3,,
23,"19,230",2004,2017,구산로5번길,00089,00000,48250,01,0,4805096,구산동,1052,0001,48250,10600,1,한일유앤아이,4,10,48250-247,59.779,1052-1,48250,8,,
24,"18,900",2004,2017,구산로5번길,00089,00000,48250,01,0,4805096,구산동,1052,0001,48250,10600,1,한일유앤아이,4,11,48250-247,59.779,1052-1,48250,13,,
25,"17,700",2004,2017,구산로5번길,00089,00000,48250,01,0,4805096,구산동,1052,0001,48250,10600,1,한일유앤아이,4,11,48250-247,59.779,1052-1,48250,5,,
26,"12,700",1999,2017,가락로294번길,00007,00000,48250,01,0,4805014,구산동,0410,0000,48250,10600,1,구산4주공,4,12,48250-246,49.62,410,48250,8,,
27,"17,450",2001,2017,구산로5번길,00057,00000,48250,01,0,4805096,구산동,1052,0003,48250,10600,1,동원,4,12,48250-248,59.982,1052-3,48250,1,,
28,"10,200",1994,2017,가락로,00237,00000,48250,04,0,3335002,구산동,0256,0000,48250,10600,1,시영,4,13,48250-18,49.88,256,48250,4,,
29,"18,200",2004,2017,구산로5번길,00089,00000,48250,01,0,4805096,구산동,1052,0001,48250,10600,1,한일유앤아이,4,13,48250-247,59.779,1052-1,48250,10,,
30,"16,000",2000,2017,가락로294번길,00018,00000,48250,01,0,4805014,구산동,0429,0000,48250,10600,1,구산3주공,4,14,48250-16,59.99,429,48250,9,,
31,"29,800",2013,2017,김해대로1902번길,00030,00000,48250,01,0,4805177,구산동,1074,0000,48250,10600,1,일동미라주,4,14,48250-1813,84.5434,1074,48250,8,,
32,"14,000",2001,2017,구산로5번길,00057,00000,48250,01,0,4805096,구산동,1052,0003,48250,10600,1,동원,4,14,48250-248,59.982,1052-3,48250,2,,
33,"17,300",2004,2017,구산로5번길,00089,00000,48250,01,0,4805096,구산동,1052,0001,48250,10600,1,한일유앤아이,4,14,48250-247,59.779,1052-1,48250,2,,
34,"11,500",1994,2017,가락로,00237,00000,48250,04,0,3335002,구산동,0256,0000,48250,10600,1,시영,4,14,48250-18,49.88,256,48250,4,,
35,"30,000",2013,2017,김해대로1902번길,00030,00000,48250,01,0,4805177,구산동,1074,0000,48250,10600,1,일동미라주,4,15,48250-1813,84.5434,1074,48250,5,,
36,"30,500",2013,2017,김해대로,01902,00000,48250,03,0,2335001,구산동,1094,0000,48250,10600,1,삼계구산아이파크2단지,4,15,48250-1837,84.9968,1094,48250,10,,
37,"15,000",1995,2017,가락로,00223,00000,48250,04,0,3335002,구산동,0257,0000,48250,10600,1,광남백조,4,17,48250-14,60.08,257,48250,5,,
38,"21,900",2013,2017,김해대로1902번길,00030,00000,48250,01,0,4805177,구산동,1074,0000,48250,10600,1,일동미라주,4,17,48250-1813,59.9715,1074,48250,4,,
39,"23,400",1993,2017,가락로,00242,00015,48250,04,0,3335002,구산동,0316,0000,48250,10600,1,대동삼업,4,18,48250-17,133.72,316,48250,11,,
40,"14,700",2001,2017,구산로5번길,00057,00000,48250,01,0,4805096,구산동,1052,0003,48250,10600,1,동원,4,18,48250-248,49.915,1052-3,48250,16,,
41,"8,900",1992,2017,가락로,00242,00020,48250,00,,3335002,구산동,0321,0000,48250,10600,1,구산제2주공,4,18,48250-20,41.85,321,48250,6,,
42,"19,000",2004,2017,구산로5번길,00089,00000,48250,01,0,4805096,구산동,1052,0001,48250,10600,1,한일유앤아이,4,19,48250-247,59.779,1052-1,48250,11,,
43,"38,750",2013,2017,김해대로1902번길,00088,00000,48250,01,0,4805177,구산동,1077,0000,48250,10600,1,구산 이진캐스빌1단지,4,19,48250-1821,84.9958,1077,48250,17,,
44,"23,400",2013,2017,김해대로1902번길,00030,00000,48250,01,0,4805177,구산동,1074,0000,48250,10600,1,일동미라주,4,19,48250-1813,59.9715,1074,48250,6,,
45,"13,800",2001,2017,구산로5번길,00057,00000,48250,01,0,4805096,구산동,1052,0003,48250,10600,1,동원,4,19,48250-248,49.915,1052-3,48250,11,,
46,"18,000",2004,2017,구산로5번길,00089,00000,48250,01,0,4805096,구산동,1052,0001,48250,10600,1,한일유앤아이,4,21,48250-247,59.779,1052-1,48250,6,,
