,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"9,150",1991,2017,설봉로,00084,00000,41500,01,0,3207026,창전동,0410,0010,41500,10100,1,대호1,5,9,41500-4,54.27,410-10,41500,6,,,
1,"17,700",1991,2017,향교로,00144,00011,41500,01,0,3207076,창전동,0001,0002,41500,10100,1,"현대2(201동,202동)",5,10,41500-16,71.175,1-2,41500,4,,,
2,"12,700",1985,2017,애련정로136번길,00033,00009,41500,01,0,4421498,창전동,0049,0001,41500,10100,1,현대1,5,15,41500-15,52.88,49-1,41500,6,,,
3,"12,400",1985,2017,애련정로136번길,00033,00009,41500,01,0,4421498,창전동,0049,0001,41500,10100,1,현대1,5,20,41500-15,52.88,49-1,41500,10,,,
4,"12,000",1985,2017,애련정로136번길,00033,00009,41500,01,0,4421498,창전동,0049,0001,41500,10100,1,현대1,5,23,41500-15,52.88,49-1,41500,10,,,
5,"16,000",1993,2017,영창로227번길,00028,00000,41500,01,0,4421533,창전동,0456,0000,41500,10100,1,대호2,5,27,41500-5,74.58,456,41500,13,,,
6,"17,300",1991,2017,향교로,00144,00011,41500,01,0,3207076,창전동,0001,0002,41500,10100,1,"현대2(201동,202동)",5,28,41500-16,71.175,1-2,41500,3,,,
7,"15,350",1998,2017,영창로,00090,00000,41500,02,0,3207041,관고동,0185,0012,41500,10200,1,두산,5,2,41500-18,59.97,185-12,41500,1,,,
8,"16,000",1998,2017,영창로,00090,00000,41500,02,0,3207041,관고동,0185,0012,41500,10200,1,두산,5,6,41500-18,59.97,185-12,41500,18,,,
9,"14,500",1994,2017,경충대로2674번길,00036,00000,41500,01,0,4421051,관고동,0026,0005,41500,10200,1,대원새설봉,5,16,41500-17,59.58,26-5,41500,4,,,
10,"12,000",1991,2017,경충대로2716번길,00019,00000,41500,01,0,4421058,관고동,0226,0008,41500,10200,1,산호1,5,16,41500-20,71.01,226-8,41500,1,,,
11,"8,700",1992,2017,경충대로2652번길,00010,00018,41500,01,0,4421050,중리동,0446,0018,41500,10300,1,고려중리,5,12,41500-24,59.76,446-18,41500,3,,,
12,"19,000",2016,2017,중리천로,00112,00007,41500,03,0,3207052,중리동,0463,0002,41500,10300,1,프르디앙아파트,5,24,41500-960,57.51,463-2,41500,2,,,
13,"29,500",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,5,15,41500-677,84.95,82-7,41500,14,,,
14,"25,700",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,5,26,41500-677,84.95,82-7,41500,3,,,
15,"26,500",2005,2017,구만리로,00042,00000,41500,01,0,3207004,증일동,0082,0007,41500,10400,1,이천현대홈타운,5,27,41500-677,84.95,82-7,41500,1,,,
16,"34,300",2014,2017,애련정로,00057,00000,41500,02,0,3207036,안흥동,0307,0007,41500,10700,1,브라운스톤이천,5,1,41500-862,84.446,307-7,41500,11,,,
17,"14,200",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,5,3,41500-28,49.77,469,41500,8,,,
18,"20,500",1997,2017,애련정로,00041,00000,41500,00,0,3207036,안흥동,0300,0001,41500,10700,1,일성,5,10,41500-29,84.81,300-1,41500,12,,,
19,"12,200",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,5,12,41500-28,39.69,469,41500,7,,,
20,"33,350",2014,2017,애련정로,00057,00000,41500,02,0,3207036,안흥동,0307,0007,41500,10700,1,브라운스톤이천,5,13,41500-862,84.446,307-7,41500,4,,,
21,"16,200",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,5,20,41500-28,59.71,469,41500,12,,,
22,"15,800",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,5,20,41500-28,59.71,469,41500,2,,,
23,"14,500",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,5,21,41500-28,59.71,469,41500,1,,,
24,"16,000",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,5,26,41500-28,59.71,469,41500,7,,,
25,"16,800",1997,2017,증신로25번길,00069,00000,41500,01,0,4421762,안흥동,0469,0000,41500,10700,1,안흥주공,5,28,41500-28,59.71,469,41500,9,,,
26,"31,200",2008,2017,안흥로,00060,00000,41500,02,0,3207070,갈산동,0782,0000,41500,10800,1,갈산동현진에버빌,5,8,41500-723,84.96,782,41500,3,,,
27,"34,400",2008,2017,안흥로,00060,00000,41500,02,0,3207070,갈산동,0782,0000,41500,10800,1,갈산동현진에버빌,5,12,41500-723,98.81,782,41500,2,,,
28,"6,800",1984,2017,애련정로136번길,00091,00000,41500,02,0,4421498,갈산동,0614,0002,41500,10800,1,보은,5,13,41500-30,49.82,614-2,41500,2,,,
29,"39,000",2013,2017,안흥로,00067,00000,41500,02,0,3207070,갈산동,0789,0000,41500,10800,1,갈산화성파크드림,5,16,41500-797,116.7194,789,41500,14,,,
30,"16,200",2003,2017,갈산로87번길,00059,00000,41500,01,0,4421011,갈산동,0777,0000,41500,10800,1,신일해피트리,5,17,41500-78,59.779,777,41500,2,,,
31,"20,000",2003,2017,갈산로87번길,00059,00000,41500,01,0,4421011,갈산동,0777,0000,41500,10800,1,신일해피트리,5,20,41500-78,84.841,777,41500,6,,,
32,"35,250",2006,2017,향교로,00168,00000,41500,02,0,3207076,갈산동,0781,0000,41500,10800,1,힐스테이트,5,23,41500-695,141.49,781,41500,3,,,
33,"30,800",2006,2017,향교로,00168,00000,41500,02,0,3207076,갈산동,0781,0000,41500,10800,1,힐스테이트,5,24,41500-695,84.99,781,41500,13,,,
34,"41,000",2008,2017,향교로,00159,00000,41500,02,0,3207076,갈산동,0783,0000,41500,10800,1,설봉1차푸르지오,5,30,41500-725,127.0695,783,41500,15,,,
35,"10,500",1996,2017,이섭대천로1439번길,00015,00000,41500,01,0,4421597,증포동,0218,0007,41500,10900,1,대원,5,2,41500-36,39.825,218-7,41500,17,,,
