,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"8,000",1993,2017,시장로,00045,00000,43770,01,0,3247032,음성읍 읍내리,0350,0001,43770,25021,1,삼보,7,3,43770-2,59.99,350-1,43770,9,,,
1,"17,300",2017,2017,시장로,00053,00000,43770,00,0,3247032,음성읍 읍내리,0352,0008,43770,25021,1,아우룸아파트,7,7,43770-327,65.3706,352-8,43770,4,,,
2,"17,300",2017,2017,시장로,00053,00000,43770,00,0,3247032,음성읍 읍내리,0352,0008,43770,25021,1,아우룸아파트,7,7,43770-327,65.3706,352-8,43770,8,,,
3,"17,300",2017,2017,시장로,00053,00000,43770,00,0,3247032,음성읍 읍내리,0352,0008,43770,25021,1,아우룸아파트,7,7,43770-327,65.3706,352-8,43770,7,,,
4,"17,300",2017,2017,시장로,00053,00000,43770,00,0,3247032,음성읍 읍내리,0352,0008,43770,25021,1,아우룸아파트,7,7,43770-327,65.3706,352-8,43770,5,,,
5,"18,800",2016,2017,중앙로50번길,00014,00000,43770,00,0,4854512,음성읍 읍내리,0400,0021,43770,25021,1,시티빌아파트,7,10,43770-324,80.2227,400-21,43770,7,,,
6,"5,500",1996,2017,교동1길,00009,00006,43770,01,0,4541039,음성읍 읍내리,0692,0001,43770,25021,1,청솔,7,12,43770-4,59.755,692-1,43770,7,,,
7,"22,900",2012,2017,설성공원길,00023,00007,43770,01,0,4541668,음성읍 읍내리,0950,0000,43770,25021,1,음성지평더웰,7,14,43770-248,84.98,950,43770,12,,,
8,"4,500",1994,2017,설성로,00022,00000,43770,01,0,3247028,음성읍 읍내리,0805,0000,43770,25021,1,한성진주아파트,7,15,43770-7,39.96,805,43770,6,,,
9,"18,800",2016,2017,중앙로50번길,00014,00000,43770,00,0,4854512,음성읍 읍내리,0400,0021,43770,25021,1,시티빌아파트,7,15,43770-324,80.2227,400-21,43770,8,,,
10,"8,500",1993,2017,시장로,00045,00000,43770,01,0,3247032,음성읍 읍내리,0350,0001,43770,25021,1,삼보,7,17,43770-2,59.99,350-1,43770,6,,,
11,"4,700",1994,2017,설성로,00022,00000,43770,01,0,3247028,음성읍 읍내리,0805,0000,43770,25021,1,한성진주아파트,7,20,43770-7,46.14,805,43770,13,,,
12,"7,000",1994,2017,문화16길,00005,00000,43770,01,0,4541225,음성읍 읍내리,0896,0000,43770,25021,1,신동아,7,21,43770-3,59.87,896,43770,5,,,
13,"13,800",1994,2017,설성로,00022,00000,43770,01,0,3247028,음성읍 읍내리,0805,0000,43770,25021,1,한성진주아파트,7,21,43770-7,84.95,805,43770,9,,,
14,"8,100",1994,2017,설성로,00022,00000,43770,01,0,3247028,음성읍 읍내리,0805,0000,43770,25021,1,한성진주아파트,7,23,43770-7,59.64,805,43770,6,,,
15,"6,500",1993,2017,용광로,00041,00000,43770,01,0,3014005,음성읍 읍내리,0679,0002,43770,25021,1,무지개,7,24,43770-1,83.495,679-2,43770,8,,,
16,"4,400",1994,2017,설성로,00022,00000,43770,01,0,3247028,음성읍 읍내리,0805,0000,43770,25021,1,한성진주아파트,7,24,43770-7,39.96,805,43770,6,,,
17,"8,400",1994,2017,설성로,00022,00000,43770,01,0,3247028,음성읍 읍내리,0805,0000,43770,25021,1,한성진주아파트,7,26,43770-7,59.64,805,43770,4,,,
18,"4,450",1994,2017,설성로,00022,00000,43770,01,0,3247028,음성읍 읍내리,0805,0000,43770,25021,1,한성진주아파트,7,28,43770-7,40.56,805,43770,12,,,
19,"4,200",1994,2017,설성로,00022,00000,43770,01,0,3247028,음성읍 읍내리,0805,0000,43770,25021,1,한성진주아파트,7,28,43770-7,39.96,805,43770,12,,,
20,"7,500",1992,2017,시장로,00026,00008,43770,01,0,3247032,음성읍 평곡리,0924,0003,43770,25022,1,유신,7,8,43770-8,84.96,924-3,43770,7,,,
21,"15,450",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,1,43770-199,84.9794,149,43770,14,,,
22,"14,200",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,4,43770-199,84.9794,149,43770,10,,,
23,"10,900",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,7,43770-199,59.975,149,43770,5,,,
24,"14,900",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,8,43770-199,84.9794,149,43770,14,,,
25,"7,500",1990,2017,오성길24번길,00004,00000,43770,01,0,4541390,음성읍 신천리,0215,0001,43770,25029,1,유웅,7,10,43770-9,80.19,215-1,43770,1,,,
26,"9,700",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,15,43770-199,59.975,149,43770,1,,,
27,"10,200",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,16,43770-199,59.975,149,43770,4,,,
28,"11,500",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,17,43770-199,59.975,149,43770,6,,,
29,"15,500",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,17,43770-199,84.9794,149,43770,11,,,
30,"12,200",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,21,43770-199,59.975,149,43770,13,,,
31,"11,400",2005,2017,반기문로,00045,00015,43770,01,0,3247020,음성읍 신천리,0149,0000,43770,25029,1,금광포란재,7,25,43770-199,59.975,149,43770,6,,,
32,"20,000",2004,2017,무극로,00203,00010,43770,01,0,3247019,금왕읍 무극리,0585,0011,43770,25321,1,명운네스트빌,7,6,43770-31,118.8755,585-11,43770,8,,,
33,"8,800",1998,2017,무극로,00243,00008,43770,01,0,3247019,금왕읍 무극리,0503,0000,43770,25321,1,유수장미,7,8,43770-35,59.34,503,43770,4,,,
34,"8,400",1998,2017,무극로,00243,00008,43770,01,0,3247019,금왕읍 무극리,0503,0000,43770,25321,1,유수장미,7,9,43770-35,59.34,503,43770,5,,,
35,"11,900",2002,2017,대금로,01457,00008,43770,01,0,3014058,금왕읍 무극리,0034,0003,43770,25321,1,음성금왕휴먼시아(구.주공2단지),7,11,43770-34,59.64,34-3,43770,14,,,
36,"7,450",1995,2017,무극로,00243,00007,43770,01,0,3247019,금왕읍 무극리,0504,0016,43770,25321,1,풍산장미,7,12,43770-14,59.88,504-16,43770,7,,,
37,"5,060",1998,2017,무극로,00243,00008,43770,01,0,3247019,금왕읍 무극리,0503,0000,43770,25321,1,유수장미,7,22,43770-35,36.08,503,43770,2,,,
38,"17,000",2007,2017,대금로,01458,00005,43770,01,0,3014058,금왕읍 금석리,0340,0007,43770,25322,1,음성금왕두진하트리움,7,2,43770-214,65.6244,340-7,43770,13,,,
39,"16,100",2007,2017,대금로,01458,00005,43770,01,0,3014058,금왕읍 금석리,0340,0007,43770,25322,1,음성금왕두진하트리움,7,8,43770-214,65.6244,340-7,43770,2,,,
40,"15,800",2007,2017,대금로,01458,00005,43770,01,0,3014058,금왕읍 금석리,0340,0007,43770,25322,1,음성금왕두진하트리움,7,29,43770-214,65.6244,340-7,43770,2,,,
41,"7,000",2002,2017,대금로,01243,00000,43770,01,0,3014058,금왕읍 오선리,0025,0004,43770,25337,1,극동미라주,7,19,43770-39,59.55,25-4,43770,1,,,
42,"4,100",2009,2017,덕금로211번길,00077,00000,43770,01,0,4541159,맹동면 용촌리,0056,0001,43770,33025,1,음성미영황새마을,7,3,43770-220,36.46,56-1,43770,4,,,
43,"3,600",2009,2017,덕금로211번길,00077,00000,43770,01,0,4541159,맹동면 용촌리,0056,0001,43770,33025,1,음성미영황새마을,7,18,43770-220,36.46,56-1,43770,5,,,
44,"4,000",2009,2017,덕금로211번길,00077,00000,43770,01,0,4541159,맹동면 용촌리,0056,0001,43770,33025,1,음성미영황새마을,7,25,43770-220,36.46,56-1,43770,4,,,
45,"16,000",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,1,43770-283,74.42,246,43770,2,,,
46,"15,700",2014,2017,사예로,00020,00000,43770,00,,3247073,맹동면 동성리,0445,0000,43770,33031,1,충북혁신도시 LH쌍용예가,7,1,43770-294,59.93,445,43770,15,,,
47,"20,000",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,3,43770-283,74.42,246,43770,8,,,
48,"15,000",2014,2017,사예로,00020,00000,43770,00,,3247073,맹동면 동성리,0445,0000,43770,33031,1,충북혁신도시 LH쌍용예가,7,13,43770-294,59.93,445,43770,3,,,
49,"20,850",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,14,43770-283,84.53,246,43770,14,,,
50,"15,700",2014,2017,사예로,00020,00000,43770,00,,3247073,맹동면 동성리,0445,0000,43770,33031,1,충북혁신도시 LH쌍용예가,7,15,43770-294,59.93,445,43770,11,,,
51,"15,000",2014,2017,사예로,00020,00000,43770,00,,3247073,맹동면 동성리,0445,0000,43770,33031,1,충북혁신도시 LH쌍용예가,7,17,43770-294,59.93,445,43770,2,,,
52,"24,460",2017,2017,장성1길,00009,00000,43770,00,0,4541722,맹동면 동성리,0523,0000,43770,33031,1,충북혁신도시 영무예다음3차,7,17,43770-328,84.9493,523,43770,13,,,
53,"16,100",2014,2017,사예로,00020,00000,43770,00,,3247073,맹동면 동성리,0445,0000,43770,33031,1,충북혁신도시 LH쌍용예가,7,19,43770-294,59.93,445,43770,22,,,
54,"17,000",2014,2017,사예로,00020,00000,43770,00,,3247073,맹동면 동성리,0445,0000,43770,33031,1,충북혁신도시 LH쌍용예가,7,20,43770-294,59.94,445,43770,10,,,
55,"19,500",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,21,43770-283,84.53,246,43770,10,,,
56,"18,800",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,21,43770-283,84.4,246,43770,3,,,
57,"19,900",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,23,43770-283,84.53,246,43770,24,,,
58,"20,950",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,24,43770-283,84.53,246,43770,22,,,
59,"15,800",2014,2017,사예로,00020,00000,43770,00,,3247073,맹동면 동성리,0445,0000,43770,33031,1,충북혁신도시 LH쌍용예가,7,25,43770-294,59.93,445,43770,18,,,
60,"20,800",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,26,43770-283,84.53,246,43770,12,,,
61,"17,700",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,27,43770-283,74.42,246,43770,12,,,
62,"19,000",2014,2017,학예로,00055,00000,43770,01,0,3247074,맹동면 동성리,0246,0000,43770,33031,1,엘에이치이노밸리,7,28,43770-283,84.4,246,43770,10,,,
63,"16,000",2014,2017,사예로,00020,00000,43770,00,,3247073,맹동면 동성리,0445,0000,43770,33031,1,충북혁신도시 LH쌍용예가,7,28,43770-294,59.94,445,43770,19,,,
64,"5,000",1991,2017,오산로,00031,00001,43770,01,0,3247037,대소면 오산리,0114,0005,43770,34021,1,풍산,7,27,43770-19,41.07,114-5,43770,1,,,
65,"3,800",1998,2017,대성로77번길,00015,00000,43770,01,0,4541136,대소면 태생리,0308,0000,43770,34022,1,한진신세대,7,3,43770-44,34.8,308,43770,3,,,
