,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"10,000",1992,2017,독순로,00140,00000,43150,02,0,3239015,동현동,0029,0002,43150,10300,1,현대,12,2,43150-5,84.93,29-2,43150,2,,,
1,"3,350",1989,2017,의병대로30길,00005,00000,43150,00,,4517826,동현동,0063,0001,43150,10300,1,세경,12,6,43150-3,38.25,63-1,43150,1,,,
2,"3,800",1989,2017,의병대로30길,00004,00000,43150,01,0,4517826,동현동,0063,0001,43150,10300,1,세경,12,7,43150-3,38.88,63-1,43150,2,,,
3,"9,500",2002,2017,용두대로15길,00047,00000,43150,01,0,4517625,하소동,0139,0000,43150,11100,1,청구,12,4,43150-13,59.81,139,43150,1,,,
4,"13,200",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,12,9,43150-12,84.42,110,43150,11,,,
5,"7,900",1995,2017,하소로,00088,00000,43150,01,0,3239075,하소동,0353,0000,43150,11100,1,주공2,12,12,43150-11,58.74,353,43150,12,,,
6,"13,500",2002,2017,용두대로15길,00047,00000,43150,01,0,4517625,하소동,0139,0000,43150,11100,1,청구,12,12,43150-13,84.73,139,43150,12,,,
7,"3,500",1989,2017,용두대로15길,00011,00000,43150,01,0,4517625,하소동,0082,0000,43150,11100,1,주공,12,18,43150-10,39.69,82,43150,5,,,
8,"29,000",2007,2017,용두대로7길,00025,00000,43150,01,0,4517661,하소동,0198,0000,43150,11100,1,제천그린코아루2차,12,20,43150-213,162.0245,198,43150,15,,,
9,"7,000",1995,2017,하소로,00088,00000,43150,01,0,3239075,하소동,0353,0000,43150,11100,1,주공2,12,22,43150-11,58.74,353,43150,15,,,
10,"15,000",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,12,22,43150-12,84.42,110,43150,9,,,
11,"10,600",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,12,24,43150-12,59.985,110,43150,7,,,
12,"14,000",2002,2017,용두대로15길,00047,00000,43150,01,0,4517625,하소동,0139,0000,43150,11100,1,청구,12,24,43150-13,84.73,139,43150,1,,,
13,"15,500",2006,2017,대학로12길,00008,00000,43150,01,0,4517244,신월동,1414,0000,43150,11200,1,부영사랑으로,12,12,43150-208,84.8902,1414,43150,8,,,
14,"12,000",1990,2017,용두천로,00235,00000,43150,08,0,3239051,청전동,0072,0000,43150,11300,1,현대,12,1,43150-25,84.945,72,43150,11,,,
15,"3,270",1991,2017,청전대로,00166,00000,43150,01,0,2239003,청전동,0639,0000,43150,11300,1,비둘기,12,5,43150-18,35.52,639,43150,8,,,
16,"2,400",1980,2017,청전대로15길,00070,00000,43150,01,0,4517982,청전동,0004,0000,43150,11300,1,주공,12,5,43150-23,42.54,4,43150,3,,,
17,"4,500",1980,2017,청전대로15길,00070,00000,43150,01,0,4517982,청전동,0004,0000,43150,11300,1,주공,12,5,43150-23,49.22,4,43150,3,,,
