,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"17,800",1991,2017,영랑로7길,00013,00000,42210,01,0,4469167,영랑동,0200,0000,42210,10100,1,동현,12,2,42210-1,84.96,200,42210,8,,,
1,"10,300",1990,2017,영랑로4길,00010,00000,42210,01,0,4469164,영랑동,0157,0000,42210,10100,1,양우비치타워맨션,12,7,42210-4,59.985,157,42210,15,,,
2,"10,300",1990,2017,영랑로4길,00010,00000,42210,01,0,4469164,영랑동,0157,0000,42210,10100,1,양우비치타워맨션,12,7,42210-4,59.985,157,42210,9,,,
3,"13,700",1991,2017,영랑로7길,00013,00000,42210,01,0,4469167,영랑동,0200,0000,42210,10100,1,동현,12,11,42210-1,84.96,200,42210,4,,,
4,"16,200",1991,2017,영랑로7길,00013,00000,42210,01,0,4469167,영랑동,0200,0000,42210,10100,1,동현,12,19,42210-1,84.96,200,42210,8,,,
5,"27,070",2017,2017,번영로129번길,00022,00000,42210,00,0,4469084,동명동,0596,0000,42210,10200,1,e편한세상 영랑호,12,4,,84.9147,596,42210,25,,,
6,"45,320",2017,2017,번영로129번길,00022,00000,42210,00,0,4469084,동명동,0596,0000,42210,10200,1,e편한세상 영랑호,12,9,,114.7859,596,42210,19,,,
7,"10,400",1994,2017,미시령로,03421,00000,42210,02,0,3223023,금호동,0605,0003,42210,10400,1,금호로얄맨션,12,13,42210-8,59.97,605-3,42210,7,,,
8,"34,800",2006,2017,미시령로,03439,00000,42210,00,,3223023,금호동,0627,0000,42210,10400,1,속초e-편한세상,12,15,42210-137,120.724,627,42210,6,,,
9,"23,800",2006,2017,미시령로,03439,00000,42210,00,,3223023,금호동,0627,0000,42210,10400,1,속초e-편한세상,12,27,42210-137,84.975,627,42210,2,,,
10,"26,800",2006,2017,미시령로,03439,00000,42210,00,,3223023,금호동,0627,0000,42210,10400,1,속초e-편한세상,12,29,42210-137,84.975,627,42210,15,,,
11,"10,350",1990,2017,번영로43번길,00052,00000,42210,03,0,4469090,교동,0898,0000,42210,10600,1,주공2,12,1,42210-33,39.6,898,42210,2,,,
12,"20,000",2000,2017,미시령로3337번길,00007,00000,42210,01,0,4469064,교동,0783,0000,42210,10600,1,대명늘푸른,12,2,42210-15,84.6036,783,42210,10,,,
13,"15,500",1998,2017,동해대로,04271,00000,42210,00,,2000023,교동,0961,0000,42210,10600,1,청초대우,12,4,42210-35,59.97,961,42210,8,,,
14,"21,500",2006,2017,미시령로3337번길,00020,00000,42210,00,,4469064,교동,1027,0000,42210,10600,1,명지미래힐,12,4,42210-139,84.9295,1027,42210,10,,,
15,"14,500",1991,2017,만천4길,00001,00000,42210,01,0,4469044,교동,0767,0224,42210,10600,1,럭키설악1,12,5,42210-18,84.93,767-224,42210,12,,,
