,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"4,300",1989,2017,성서1길,00050,00000,43130,02,0,4514798,성서동,0161,0000,43130,10300,1,현대,6,5,43130-1,31.37,161,43130,7,,,
1,"3,500",1989,2017,성서1길,00050,00000,43130,02,0,4514798,성서동,0161,0000,43130,10300,1,현대,6,9,43130-1,31.37,161,43130,1,,,
2,"14,000",1989,2017,성서1길,00050,00000,43130,02,0,4514798,성서동,0161,0000,43130,10300,1,현대,6,15,43130-1,94.04,161,43130,7,,,
3,"9,000",1989,2017,성서1길,00050,00000,43130,02,0,4514798,성서동,0161,0000,43130,10300,1,현대,6,29,43130-1,61.61,161,43130,6,,,
4,"7,500",1990,2017,만리산13길,00020,00000,43130,01,0,4514436,교현동,0132,0000,43130,10500,1,금산,6,4,43130-5,64.305,132,43130,3,,,
5,"4,200",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,6,6,43130-4,34.97,518,43130,4,,,
6,"4,700",1986,2017,남산4길,00028,00000,43130,01,0,4514187,교현동,1083,0000,43130,10500,1,남산주공1,6,7,43130-7,47.25,1083,43130,4,,,
7,"3,850",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,6,11,43130-4,35.5,518,43130,4,,,
8,"5,700",1984,2017,남산4길,00035,00000,43130,01,0,4514187,교현동,1061,0000,43130,10500,1,남산주공2,6,13,43130-6,54.09,1061,43130,5,,,
9,"7,500",1992,2017,만리산14길,00003,00000,43130,00,0,4514437,교현동,0130,0001,43130,10500,1,신원11,6,17,43130-12,59.39,130-1,43130,1,,,
10,"3,000",1986,2017,남산4길,00028,00000,43130,01,0,4514187,교현동,1083,0000,43130,10500,1,남산주공1,6,19,43130-7,38.52,1083,43130,5,,,
11,"11,050",1990,2017,봉현로,00313,00000,43130,01,0,3238028,교현동,0397,0000,43130,10500,1,동아,6,19,43130-9,84.35,397,43130,1,,,
12,"9,000",1990,2017,예성로,00279,00000,43130,05,0,3238048,교현동,1087,0000,43130,10500,1,부강맨션,6,20,43130-10,62.55,1087,43130,1,,,
13,"4,600",1986,2017,남산4길,00028,00000,43130,01,0,4514187,교현동,1083,0000,43130,10500,1,남산주공1,6,23,43130-7,38.52,1083,43130,2,,,
14,"12,800",1990,2017,봉현로,00314,00000,43130,00,0,3238028,교현동,0397,0000,43130,10500,1,동아,6,23,43130-9,84.35,397,43130,6,,,
15,"27,000",2008,2017,금봉8길,00023,00000,43130,01,0,4514157,교현동,1358,0000,43130,10500,1,중흥S-클래스,6,26,43130-446,84.805,1358,43130,10,,,
16,"3,300",1979,2017,예성로,00273,00000,43130,05,0,3238048,교현동,0518,0000,43130,10500,1,교현,6,27,43130-4,34.97,518,43130,4,,,
17,"7,200",1990,2017,예성로,00279,00000,43130,05,0,3238048,교현동,1087,0000,43130,10500,1,부강맨션,6,29,43130-10,62.55,1087,43130,8,,,
18,"12,000",1999,2017,남산로,00125,00000,43130,01,0,3238008,용산동,1678,0000,43130,10600,1,용산주공2차,6,1,43130-69,59.71,1678,43130,10,,,
19,"4,350",1981,2017,거룡2길,00017,00000,43130,01,0,4514044,용산동,2102,0000,43130,10600,1,용산주공1차,6,5,43130-21,37.79,2102,43130,5,,,
20,"4,450",1981,2017,거룡2길,00017,00000,43130,01,0,4514044,용산동,2102,0000,43130,10600,1,용산주공1차,6,6,43130-21,37.79,2102,43130,5,,,
21,"10,700",1996,2017,용산로,00033,00000,43130,01,0,3238049,용산동,0335,0000,43130,10600,1,영진보람,6,7,43130-20,59.86,335,43130,2,,,
22,"5,000",1981,2017,거룡2길,00017,00000,43130,01,0,4514044,용산동,2102,0000,43130,10600,1,용산주공1차,6,8,43130-21,37.79,2102,43130,3,,,
23,"4,650",1981,2017,거룡2길,00017,00000,43130,01,0,4514044,용산동,2102,0000,43130,10600,1,용산주공1차,6,10,43130-21,42.55,2102,43130,4,,,
24,"4,800",1981,2017,거룡2길,00017,00000,43130,01,0,4514044,용산동,2102,0000,43130,10600,1,용산주공1차,6,10,43130-21,41.99,2102,43130,4,,,
25,"11,200",1996,2017,용산로,00033,00000,43130,01,0,3238049,용산동,0335,0000,43130,10600,1,영진보람,6,11,43130-20,59.86,335,43130,3,,,
