,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"10,700",1992,2017,월덕천길,00017,00000,41550,01,0,4424523,봉산동,0042,0000,41550,10100,1,한주,5,8,41550-2,59.55,42,41550,5,,,
1,"26,000",2006,2017,혜산로,00037,00016,41550,01,0,3208049,숭인동,0083,0000,41550,10200,1,안성 우정에쉐르,5,13,41550-243,118.889,83,41550,19,,,
2,"13,500",1994,2017,혜산로,00037,00024,41550,01,0,3208049,숭인동,0088,0000,41550,10200,1,동신,5,20,41550-3,84.84,88,41550,9,,,
3,"11,100",1994,2017,혜산로,00037,00024,41550,01,0,3208049,숭인동,0088,0000,41550,10200,1,동신,5,25,41550-3,59.91,88,41550,2,,,
4,"25,300",2006,2017,혜산로,00037,00016,41550,01,0,3208049,숭인동,0083,0000,41550,10200,1,안성 우정에쉐르,5,26,41550-243,118.889,83,41550,2,,,
5,"8,900",2016,2017,장기로,00037,00000,41550,05,0,3208041,인지동,0007,0000,41550,11300,1,골든캐슬타워,5,17,41550-411,24.62,7,41550,12,,,
6,"8,950",2016,2017,장기로,00037,00000,41550,05,0,3208041,인지동,0007,0000,41550,11300,1,골든캐슬타워,5,24,41550-411,24.62,7,41550,12,,,
7,"7,100",2016,2017,장기로,00037,00000,41550,05,0,3208041,인지동,0007,0000,41550,11300,1,골든캐슬타워,5,26,41550-411,19.26,7,41550,4,,,
8,"7,100",2016,2017,장기로,00037,00000,41550,05,0,3208041,인지동,0007,0000,41550,11300,1,골든캐슬타워,5,26,41550-411,19.26,7,41550,4,,,
9,"8,700",2016,2017,장기로,00037,00000,41550,05,0,3208041,인지동,0007,0000,41550,11300,1,골든캐슬타워,5,31,41550-411,24.62,7,41550,3,,,
10,"6,800",1987,2017,안성맞춤대로,01127,00000,41550,03,0,2000021,금산동,0100,0000,41550,11400,1,금산주공아파트,5,3,41550-9,47.25,100,41550,5,,,
11,"7,000",1987,2017,안성맞춤대로,01127,00000,41550,03,0,2000021,금산동,0100,0000,41550,11400,1,금산주공아파트,5,19,41550-9,38.52,100,41550,3,,,
12,"13,300",1991,2017,금산1길,00013,00000,41550,01,0,4424097,금산동,0050,0001,41550,11400,1,삼부,5,24,41550-10,84.94,50-1,41550,9,,,
13,"11,500",1991,2017,금산1길,00013,00000,41550,01,0,4424097,금산동,0050,0001,41550,11400,1,삼부,5,29,41550-10,84.94,50-1,41550,10,,,
14,"29,700",2009,2017,석정2길,00013,00008,41550,01,0,4424394,석정동,0355,0000,41550,11800,1,신원아침도시,5,16,41550-270,119.76,355,41550,13,,,
15,"7,000",1995,2017,석정2길,00005,00000,41550,02,0,4424394,아양동,0384,0000,41550,11900,1,아양주공2,5,1,41550-14,42.9,384,41550,9,,,
16,"9,000",1995,2017,석정2길,00005,00000,41550,02,0,4424394,아양동,0384,0000,41550,11900,1,아양주공2,5,1,41550-14,42.9,384,41550,2,,,
17,"8,200",1991,2017,아양로,00023,00000,41550,02,0,3208035,아양동,0300,0000,41550,11900,1,아양주공1,5,8,41550-13,40,300,41550,1,,,
18,"8,200",1991,2017,아양로,00023,00000,41550,02,0,3208035,아양동,0300,0000,41550,11900,1,아양주공1,5,9,41550-13,39.61,300,41550,1,,,
19,"8,200",1991,2017,아양로,00023,00000,41550,02,0,3208035,아양동,0300,0000,41550,11900,1,아양주공1,5,12,41550-13,39.61,300,41550,4,,,
20,"8,400",1991,2017,아양로,00023,00000,41550,02,0,3208035,아양동,0300,0000,41550,11900,1,아양주공1,5,13,41550-13,40,300,41550,3,,,
21,"9,300",1995,2017,석정2길,00005,00000,41550,02,0,4424394,아양동,0384,0000,41550,11900,1,아양주공2,5,13,41550-14,42.9,384,41550,3,,,
22,"7,100",1991,2017,아양로,00023,00000,41550,02,0,3208035,아양동,0300,0000,41550,11900,1,아양주공1,5,14,41550-13,39.61,300,41550,5,,,
23,"7,700",1991,2017,아양로,00023,00000,41550,02,0,3208035,아양동,0300,0000,41550,11900,1,아양주공1,5,15,41550-13,39.61,300,41550,1,,,
24,"7,900",1991,2017,아양로,00023,00000,41550,02,0,3208035,아양동,0300,0000,41550,11900,1,아양주공1,5,24,41550-13,39.61,300,41550,1,,,
25,"10,400",1995,2017,석정2길,00005,00000,41550,02,0,4424394,아양동,0384,0000,41550,11900,1,아양주공2,5,26,41550-14,49.44,384,41550,13,,,
26,"8,000",1991,2017,아양로,00023,00000,41550,02,0,3208035,아양동,0300,0000,41550,11900,1,아양주공1,5,31,41550-13,39.61,300,41550,1,,,
27,"9,840",1995,2017,석정2길,00005,00000,41550,02,0,4424394,아양동,0384,0000,41550,11900,1,아양주공2,5,31,41550-14,42.9,384,41550,13,,,
28,"7,340",1998,2017,안성맞춤대로,01320,00021,41550,07,0,2000021,금석동,0081,0000,41550,12000,1,동남,5,2,41550-26,58.74,81,41550,3,,,
29,"8,200",1998,2017,안성맞춤대로,01320,00021,41550,07,0,2000021,금석동,0081,0000,41550,12000,1,동남,5,7,41550-26,58.74,81,41550,6,,,
30,"7,800",1998,2017,안성맞춤대로,01320,00021,41550,07,0,2000021,금석동,0081,0000,41550,12000,1,동남,5,12,41550-26,58.74,81,41550,11,,,
31,"12,000",1998,2017,안성맞춤대로,01320,00021,41550,07,0,2000021,금석동,0081,0000,41550,12000,1,동남,5,23,41550-26,58.74,81,41550,4,,,
32,"7,200",1998,2017,안성맞춤대로,01320,00021,41550,07,0,2000021,금석동,0081,0000,41550,12000,1,동남,5,26,41550-26,58.74,81,41550,17,,,
33,"6,600",1998,2017,안성맞춤대로,01320,00021,41550,07,0,2000021,금석동,0081,0000,41550,12000,1,동남,5,30,41550-26,58.74,81,41550,1,,,
34,"7,800",1988,2017,중앙로,00212,00000,41550,08,0,3208066,옥산동,0010,0000,41550,12200,1,옥산주공,5,10,41550-12,47.25,10,41550,4,,,
35,"16,000",1993,2017,고수1로,00019,00000,41550,01,0,3208006,당왕동,0534,0000,41550,12500,1,대우1,5,12,41550-15,70.686,534,41550,10,,,
36,"14,300",1993,2017,고수1로,00019,00000,41550,01,0,3208006,당왕동,0534,0000,41550,12500,1,대우1,5,17,41550-15,70.686,534,41550,1,,,
37,"17,300",1993,2017,남파로,00130,00000,41550,00,0,3208014,당왕동,0536,0000,41550,12500,1,쌍용,5,17,41550-17,84.96,536,41550,12,,,
38,"15,300",1993,2017,고수1로,00019,00000,41550,01,0,3208006,당왕동,0534,0000,41550,12500,1,대우1,5,19,41550-15,70.686,534,41550,6,,,
39,"14,000",1997,2017,고수2로,00020,00000,41550,00,0,3208007,당왕동,0535,0000,41550,12500,1,대우경남,5,26,41550-16,59.347,535,41550,11,,,
40,"19,500",1997,2017,고수2로,00020,00000,41550,00,0,3208007,당왕동,0535,0000,41550,12500,1,대우경남,5,29,41550-16,84.974,535,41550,12,,,
41,"22,350",2006,2017,남파로,00073,00009,41550,07,0,3208014,신소현동,0175,0000,41550,12900,1,안성신소현코아루,5,13,41550-245,84.98,175,41550,11,,,
42,"19,500",2006,2017,남파로,00073,00009,41550,07,0,3208014,신소현동,0175,0000,41550,12900,1,안성신소현코아루,5,27,41550-245,71.08,175,41550,20,,,
43,"20,000",2006,2017,남파로,00073,00009,41550,07,0,3208014,신소현동,0175,0000,41550,12900,1,안성신소현코아루,5,30,41550-245,84.99,175,41550,18,,,
44,"16,000",2007,2017,서운로,00791,00009,41550,02,0,3208030,중리동,0616,0000,41550,13300,1,동광,5,3,41550-247,84.927,616,41550,7,,,
45,"14,200",2007,2017,서운로,00791,00009,41550,02,0,3208030,중리동,0616,0000,41550,13300,1,동광,5,7,41550-247,84.927,616,41550,1,,,
46,"12,600",2007,2017,서운로,00791,00009,41550,02,0,3208030,중리동,0616,0000,41550,13300,1,동광,5,10,41550-247,59.854,616,41550,4,,,
47,"12,700",2007,2017,서운로,00791,00009,41550,02,0,3208030,중리동,0616,0000,41550,13300,1,동광,5,18,41550-247,59.854,616,41550,13,,,
48,"12,900",2007,2017,서운로,00791,00009,41550,02,0,3208030,중리동,0616,0000,41550,13300,1,동광,5,30,41550-247,59.854,616,41550,5,,,
49,"12,100",2007,2017,서운로,00791,00009,41550,02,0,3208030,중리동,0616,0000,41550,13300,1,동광,5,30,41550-247,59.854,616,41550,2,,,
50,"13,400",2001,2017,양기길,00046,00000,41550,01,0,4424461,공도읍 양기리,0567,0000,41550,25021,1,송정그린빌,5,6,41550-27,59.9485,567,41550,4,,,
51,"12,800",2001,2017,양기길,00046,00000,41550,01,0,4424461,공도읍 양기리,0567,0000,41550,25021,1,송정그린빌,5,10,41550-27,59.9485,567,41550,9,,,
52,"15,500",2001,2017,양기길,00046,00000,41550,01,0,4424461,공도읍 양기리,0567,0000,41550,25021,1,송정그린빌,5,11,41550-27,84.9909,567,41550,12,,,
53,"15,450",2001,2017,양기길,00046,00000,41550,01,0,4424461,공도읍 양기리,0567,0000,41550,25021,1,송정그린빌,5,12,41550-27,84.9909,567,41550,14,,,
54,"12,800",2001,2017,양기길,00046,00000,41550,01,0,4424461,공도읍 양기리,0567,0000,41550,25021,1,송정그린빌,5,19,41550-27,59.9485,567,41550,17,,,
55,"13,000",2001,2017,양기길,00046,00000,41550,01,0,4424461,공도읍 양기리,0567,0000,41550,25021,1,송정그린빌,5,23,41550-27,59.9485,567,41550,3,,,
56,"13,150",2001,2017,양기길,00046,00000,41550,01,0,4424461,공도읍 양기리,0567,0000,41550,25021,1,송정그린빌,5,24,41550-27,59.9485,567,41550,16,,,
57,"15,000",2001,2017,양기길,00046,00000,41550,01,0,4424461,공도읍 양기리,0567,0000,41550,25021,1,송정그린빌,5,31,41550-27,84.9909,567,41550,20,,,
58,"8,850",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,1,41550-29,39.36,752,41550,14,,,
59,"10,000",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,1,41550-29,49.77,752,41550,11,,,
60,"10,200",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,2,41550-29,49.77,752,41550,5,,,
61,"12,900",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,4,41550-29,59.76,752,41550,5,,,
62,"10,300",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,5,41550-29,49.77,752,41550,17,,,
63,"10,400",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,5,41550-29,49.77,752,41550,8,,,
64,"10,480",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,8,41550-29,49.77,752,41550,6,,,
65,"10,350",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,10,41550-29,49.77,752,41550,12,,,
66,"8,000",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,11,41550-29,49.77,752,41550,2,,,
67,"10,400",2002,2017,서동대로,04079,00000,41550,05,0,2012006,공도읍 용두리,0752,0000,41550,25025,1,주은풍림,5,11,41550-29,49.77,752,41550,8,,,
