,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"3,400",1989,2017,의병대로30길,00005,00000,43150,00,,4517826,동현동,0063,0001,43150,10300,1,세경,4,3,43150-3,38.25,63-1,43150,-1,,,
1,"10,300",1992,2017,독순로,00140,00000,43150,02,0,3239015,동현동,0029,0002,43150,10300,1,현대,4,4,43150-5,71.37,29-2,43150,8,,,
2,"3,850",1989,2017,의병대로30길,00005,00000,43150,00,,4517826,동현동,0063,0001,43150,10300,1,세경,4,5,43150-3,38.25,63-1,43150,1,,,
3,"3,600",1989,2017,의병대로30길,00004,00000,43150,01,0,4517826,동현동,0063,0001,43150,10300,1,세경,4,6,43150-3,38.88,63-1,43150,3,,,
4,"4,500",1989,2017,의병대로30길,00010,00000,43150,01,0,4517826,동현동,0063,0001,43150,10300,1,세경,4,13,43150-3,56.88,63-1,43150,5,,,
5,"7,500",1994,2017,독순로23길,00019,00000,43150,02,0,4517280,교동,0001,0001,43150,10500,1,두진,4,13,43150-6,59.965,1-1,43150,12,,,
6,"20,300",2016,2017,원화산로,00043,00000,43150,02,0,3239054,화산동,1009,0000,43150,10900,1,서희스타힐스,4,11,43150-281,84.8916,1009,43150,9,,,
7,"10,000",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,4,3,43150-12,59.985,110,43150,19,,,
8,"27,800",2007,2017,용두대로7길,00025,00000,43150,01,0,4517661,하소동,0198,0000,43150,11100,1,제천그린코아루2차,4,10,43150-213,141.0815,198,43150,5,,,
9,"9,000",1995,2017,하소로,00088,00000,43150,01,0,3239075,하소동,0353,0000,43150,11100,1,주공2,4,11,43150-11,58.74,353,43150,5,,,
10,"8,000",1995,2017,하소로,00088,00000,43150,01,0,3239075,하소동,0353,0000,43150,11100,1,주공2,4,11,43150-11,58.74,353,43150,9,,,
11,"9,700",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,4,12,43150-12,59.985,110,43150,15,,,
12,"8,500",1995,2017,하소로,00088,00000,43150,01,0,3239075,하소동,0353,0000,43150,11100,1,주공2,4,13,43150-11,58.74,353,43150,15,,,
13,"23,900",2008,2017,용두대로7길,00036,00000,43150,01,0,4517661,하소동,0156,0000,43150,11100,1,현대힐스테이트,4,13,43150-216,84.935,156,43150,13,,,
14,"10,800",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,4,19,43150-12,59.985,110,43150,5,,,
15,"11,400",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,4,20,43150-12,59.985,110,43150,8,,,
16,"8,500",1995,2017,하소로,00088,00000,43150,01,0,3239075,하소동,0353,0000,43150,11100,1,주공2,4,21,43150-11,58.74,353,43150,9,,,
17,"11,650",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,4,21,43150-12,59.985,110,43150,5,,,
18,"12,300",1996,2017,용두대로15길,00038,00000,43150,01,0,4517625,하소동,0110,0000,43150,11100,1,하소현대,4,21,43150-12,59.985,110,43150,10,,,
19,"4,500",1989,2017,용두대로15길,00011,00000,43150,01,0,4517625,하소동,0082,0000,43150,11100,1,주공,4,22,43150-10,39.69,82,43150,4,,,
20,"8,200",1995,2017,하소로,00088,00000,43150,01,0,3239075,하소동,0353,0000,43150,11100,1,주공2,4,26,43150-11,58.74,353,43150,10,,,
21,"8,500",1995,2017,하소로,00088,00000,43150,01,0,3239075,하소동,0353,0000,43150,11100,1,주공2,4,27,43150-11,58.74,353,43150,11,,,
22,"5,700",1991,2017,고암로,00022,00000,43150,01,0,3239003,청전동,0646,0000,43150,11300,1,청전2주공,4,3,43150-24,40,646,43150,3,,,
23,"13,800",1995,2017,칠성로,00005,00000,43150,04,0,3239071,청전동,0987,0000,43150,11300,1,덕일한마음,4,6,43150-16,84.495,987,43150,2,,,
24,"4,400",1991,2017,청전대로,00166,00000,43150,01,0,2239003,청전동,0639,0000,43150,11300,1,비둘기,4,14,43150-18,35.52,639,43150,11,,,
25,"3,800",1991,2017,고암로,00022,00000,43150,01,0,3239003,청전동,0646,0000,43150,11300,1,청전2주공,4,18,43150-24,39.61,646,43150,4,,,
26,"11,200",1995,2017,칠성로,00019,00000,43150,04,0,3239071,청전동,0985,0000,43150,11300,1,두진백로,4,19,43150-17,60,985,43150,8,,,
27,"14,350",1995,2017,칠성로,00019,00000,43150,04,0,3239071,청전동,0985,0000,43150,11300,1,두진백로,4,20,43150-17,84.93,985,43150,12,,,
28,"11,000",1990,2017,용두천로,00235,00000,43150,08,0,3239051,청전동,0072,0000,43150,11300,1,현대,4,23,43150-25,84.945,72,43150,3,,,
29,"11,150",1995,2017,칠성로,00005,00000,43150,04,0,3239071,청전동,0987,0000,43150,11300,1,덕일한마음,4,24,43150-16,59.85,987,43150,8,,,
30,"11,800",1995,2017,칠성로,00019,00000,43150,04,0,3239071,청전동,0985,0000,43150,11300,1,두진백로,4,24,43150-17,60,985,43150,8,,,
31,"3,400",1991,2017,청전대로,00166,00000,43150,01,0,2239003,청전동,0639,0000,43150,11300,1,비둘기,4,25,43150-18,35.52,639,43150,16,,,
32,"5,500",1991,2017,명륜로2길,00012,00000,43150,01,0,4517315,청전동,0480,0004,43150,11300,1,성한,4,26,43150-19,45.36,480-4,43150,5,,,
33,"3,800",1991,2017,청전대로,00166,00000,43150,01,0,2239003,청전동,0639,0000,43150,11300,1,비둘기,4,27,43150-18,35.52,639,43150,13,,,
34,"5,400",1991,2017,명륜로2길,00001,00000,43150,01,0,4517315,청전동,0480,0004,43150,11300,1,성한,4,27,43150-19,54.63,480-4,43150,4,,,
35,"15,500",2003,2017,신죽하로,00165,00000,43150,01,0,3239041,모산동,0543,0009,43150,11400,1,로즈웰모산힐,4,21,43150-43,84.905,543-9,43150,14,,,
36,"17,000",2003,2017,신죽하로,00165,00000,43150,01,0,3239041,모산동,0543,0009,43150,11400,1,로즈웰모산힐,4,27,43150-43,84.905,543-9,43150,10,,,
37,"9,650",1997,2017,용두천로,00384,00000,43150,09,0,3239051,고암동,1101,0000,43150,11500,1,두진백로,4,3,43150-29,59.84,1101,43150,1,,,
38,"4,300",2000,2017,용두천로,00378,00000,43150,09,0,3239051,고암동,1142,0000,43150,11500,1,고암두진4차,4,3,43150-51,33,1142,43150,2,,,
39,"4,000",1987,2017,고암로14길,00013,00000,43150,02,0,4517036,고암동,1250,0000,43150,11500,1,고암주공2,4,5,43150-44,39.72,1250,43150,2,,,
40,"21,200",2009,2017,용두천로46길,00012,00000,43150,01,0,4517694,고암동,1254,0000,43150,11500,1,보미파란채,4,9,43150-224,84.997,1254,43150,7,,,
41,"7,500",1988,2017,고암로,00088,00000,43150,02,0,3239003,고암동,1163,0001,43150,11500,1,부강,4,11,43150-30,58.928,1163-1,43150,4,,,
42,"4,100",2000,2017,용두천로,00378,00000,43150,09,0,3239051,고암동,1142,0000,43150,11500,1,고암두진4차,4,13,43150-51,33,1142,43150,3,,,
43,"6,250",1988,2017,고암로,00088,00000,43150,02,0,3239003,고암동,1163,0001,43150,11500,1,부강,4,14,43150-30,58.928,1163-1,43150,3,,,
44,"11,200",1993,2017,용두천로44길,00005,00000,43150,01,0,4517693,고암동,1129,0001,43150,11500,1,금용,4,17,43150-28,83.64,1129-1,43150,2,,,
45,"13,000",1993,2017,용두천로44길,00005,00000,43150,01,0,4517693,고암동,1129,0001,43150,11500,1,금용,4,21,43150-28,140.64,1129-1,43150,5,,,
46,"4,300",1987,2017,고암로14길,00013,00000,43150,02,0,4517036,고암동,1250,0000,43150,11500,1,고암주공2,4,21,43150-44,47.1,1250,43150,5,,,
47,"10,700",1997,2017,용두천로,00384,00000,43150,09,0,3239051,고암동,1101,0000,43150,11500,1,두진백로,4,24,43150-29,60,1101,43150,10,,,
48,"7,500",1993,2017,용두천로44길,00005,00000,43150,01,0,4517693,고암동,1129,0001,43150,11500,1,금용,4,28,43150-28,59.91,1129-1,43150,4,,,
49,"10,800",1993,2017,용두천로44길,00005,00000,43150,01,0,4517693,고암동,1129,0001,43150,11500,1,금용,4,30,43150-28,83.64,1129-1,43150,2,,,
50,"6,600",1995,2017,청전대로,00211,00000,43150,02,0,2239003,장락동,0637,0007,43150,11600,1,제천미림청솔,4,1,43150-36,49.77,637-7,43150,2,,,
51,"15,000",2003,2017,내토로65길,00017,00000,43150,01,0,4517201,장락동,0460,0000,43150,11600,1,천일베리굿,4,4,43150-42,84.917,460,43150,6,,,
52,"7,600",1999,2017,죽하로,00048,00000,43150,01,0,3239067,장락동,1026,0000,43150,11600,1,장락주공2단지,4,4,43150-52,49.96,1026,43150,15,,,
53,"21,900",2008,2017,내토로57길,00019,00000,43150,01,0,4517194,장락동,0325,0000,43150,11600,1,장락파라디아,4,5,43150-218,84.9375,325,43150,13,,,
54,"24,800",2008,2017,신죽하로,00083,00024,43150,03,0,3239041,장락동,1046,0000,43150,11600,1,장락동롯데캐슬,4,5,43150-221,118.19,1046,43150,12,,,
55,"24,600",2008,2017,내토로57길,00019,00000,43150,01,0,4517194,장락동,0325,0000,43150,11600,1,장락파라디아,4,6,43150-218,140.9681,325,43150,1,,,
56,"8,070",1995,2017,청전대로,00211,00000,43150,02,0,2239003,장락동,0637,0007,43150,11600,1,제천미림청솔,4,10,43150-36,49.77,637-7,43150,12,,,
57,"11,550",2003,2017,내토로65길,00017,00000,43150,01,0,4517201,장락동,0460,0000,43150,11600,1,천일베리굿,4,10,43150-42,59.952,460,43150,13,,,
58,"16,800",2001,2017,장락로,00169,00000,43150,01,0,3239061,장락동,0536,0004,43150,11600,1,장락로즈웰,4,12,43150-35,84.952,536-4,43150,13,,,
59,"10,500",1999,2017,죽하로,00048,00000,43150,01,0,3239067,장락동,1026,0000,43150,11600,1,장락주공2단지,4,12,43150-52,59.8,1026,43150,9,,,
60,"7,800",1995,2017,청전대로,00211,00000,43150,02,0,2239003,장락동,0637,0007,43150,11600,1,제천미림청솔,4,12,43150-36,49.77,637-7,43150,12,,,
61,"9,000",1999,2017,죽하로,00048,00000,43150,01,0,3239067,장락동,1026,0000,43150,11600,1,장락주공2단지,4,13,43150-52,59.8,1026,43150,15,,,
62,"24,000",2008,2017,신죽하로,00083,00024,43150,03,0,3239041,장락동,1046,0000,43150,11600,1,장락동롯데캐슬,4,17,43150-221,118.19,1046,43150,13,,,
63,"8,270",1999,2017,죽하로,00048,00000,43150,01,0,3239067,장락동,1026,0000,43150,11600,1,장락주공2단지,4,19,43150-52,49.96,1026,43150,11,,,
64,"7,100",1995,2017,청전대로,00211,00000,43150,02,0,2239003,장락동,0637,0007,43150,11600,1,제천미림청솔,4,28,43150-36,49.77,637-7,43150,2,,,
65,"7,100",1994,2017,의병대로36길,00028,00000,43150,01,0,4517833,신백동,0205,0005,43150,12000,1,장미,4,1,43150-39,59.74,205-5,43150,5,,,
66,"9,000",1996,2017,탑안로4길,00011,00000,43150,01,0,4518081,신백동,0110,0000,43150,12000,1,덕일한마음1,4,4,43150-41,59.94,110,43150,9,,,
67,"8,200",1996,2017,탑안로4길,00011,00000,43150,01,0,4518081,신백동,0110,0000,43150,12000,1,덕일한마음1,4,5,43150-41,59.95,110,43150,3,,,
68,"10,700",1993,2017,관전로1길,00035,00000,43150,01,0,4517052,신백동,0208,0005,43150,12000,1,극동2,4,5,43150-45,84.9,208-5,43150,3,,,
69,"8,300",1996,2017,탑안로4길,00011,00000,43150,01,0,4518081,신백동,0110,0000,43150,12000,1,덕일한마음1,4,6,43150-41,59.94,110,43150,10,,,
70,"4,500",1992,2017,의병대로36길,00022,00000,43150,01,0,4517833,신백동,0198,0003,43150,12000,1,화성2차,4,11,43150-40,45.6,198-3,43150,1,,,
71,"3,800",1992,2017,신백로14길,00021,00000,43150,01,0,4517527,신백동,0198,0003,43150,12000,1,화성2차,4,13,43150-40,45.6,198-3,43150,5,,,
72,"4,300",1992,2017,신백로14길,00021,00000,43150,01,0,4517527,신백동,0198,0003,43150,12000,1,화성2차,4,14,43150-40,45.6,198-3,43150,2,,,
73,"8,000",1996,2017,탑안로4길,00011,00000,43150,01,0,4518081,신백동,0110,0000,43150,12000,1,덕일한마음1,4,14,43150-41,59.94,110,43150,4,,,
74,"11,000",1993,2017,관전로1길,00035,00000,43150,01,0,4517052,신백동,0208,0005,43150,12000,1,극동2,4,15,43150-45,84.9,208-5,43150,8,,,
75,"8,720",1996,2017,탑안로4길,00011,00000,43150,01,0,4518081,신백동,0110,0000,43150,12000,1,덕일한마음1,4,17,43150-41,59.94,110,43150,10,,,
76,"4,770",1988,2017,신백로14길,00013,00000,43150,01,0,4517527,신백동,0201,0001,43150,12000,1,화성(1~8동),4,17,43150-46,44.64,201-1,43150,1,,,
77,"7,200",1994,2017,의병대로36길,00028,00000,43150,01,0,4517833,신백동,0205,0005,43150,12000,1,장미,4,19,43150-39,59.74,205-5,43150,7,,,
78,"8,400",1996,2017,탑안로4길,00011,00000,43150,01,0,4518081,신백동,0110,0000,43150,12000,1,덕일한마음1,4,19,43150-41,59.95,110,43150,9,,,
79,"9,000",1996,2017,탑안로4길,00011,00000,43150,01,0,4518081,신백동,0110,0000,43150,12000,1,덕일한마음1,4,20,43150-41,59.94,110,43150,13,,,
80,"12,500",1993,2017,관전로1길,00035,00000,43150,01,0,4517052,신백동,0208,0005,43150,12000,1,극동2,4,20,43150-45,84.99,208-5,43150,12,,,
81,"9,400",1993,2017,관전로1길,00035,00000,43150,01,0,4517052,신백동,0208,0005,43150,12000,1,극동2,4,20,43150-45,59.98,208-5,43150,13,,,
82,"5,000",1988,2017,신백로14길,00014,00000,43150,01,0,4517527,신백동,0201,0001,43150,12000,1,화성(1~8동),4,21,43150-46,44.64,201-1,43150,3,,,
83,"6,400",1994,2017,의병대로36길,00028,00000,43150,01,0,4517833,신백동,0205,0005,43150,12000,1,장미,4,26,43150-39,59.74,205-5,43150,13,,,
84,"4,500",1992,2017,신백로14길,00027,00000,43150,01,0,4517527,신백동,0198,0003,43150,12000,1,화성2차,4,26,43150-40,43.44,198-3,43150,5,,,
85,"14,100",2007,2017,바이오밸리로,00202,00000,43150,02,0,3239025,왕암동,0905,0000,43150,12400,1,현진에버빌1차,4,25,43150-215,64.4232,905,43150,9,,,
86,"22,500",2005,2017,원뜰로,00014,00000,43150,02,0,3239053,천남동,0009,0010,43150,12500,1,코아루,4,15,43150-205,84.8856,9-10,43150,14,,,
87,"6,400",1994,2017,제원로2길,00007,00000,43150,01,0,4517922,봉양읍 주포리,0235,0000,43150,25021,1,중앙,4,5,43150-1,59.71,235,43150,4,,,
88,"8,000",1994,2017,제원로2길,00007,00000,43150,01,0,4517922,봉양읍 주포리,0235,0000,43150,25021,1,중앙,4,18,43150-1,84.5,235,43150,9,,,
89,"5,000",1994,2017,제원로2길,00007,00000,43150,01,0,4517922,봉양읍 주포리,0235,0000,43150,25021,1,중앙,4,24,43150-1,59.71,235,43150,3,,,
90,"7,000",1994,2017,제원로2길,00007,00000,43150,01,0,4517922,봉양읍 주포리,0235,0000,43150,25021,1,중앙,4,30,43150-1,84.5,235,43150,5,,,
91,"8,300",2004,2017,용두대로36길,00005,00012,43150,01,0,4517646,봉양읍 미당리,0820,0000,43150,25023,1,미당한마음,4,6,43150-56,59.545,820,43150,3,,,
92,"7,000",2004,2017,용두대로36길,00005,00012,43150,01,0,4517646,봉양읍 미당리,0820,0000,43150,25023,1,미당한마음,4,12,43150-56,59.545,820,43150,13,,,
93,"8,000",2004,2017,용두대로36길,00005,00012,43150,01,0,4517646,봉양읍 미당리,0820,0000,43150,25023,1,미당한마음,4,13,43150-56,59.545,820,43150,14,,,
