,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"13,300",1995,2017,계성3길,00056,00023,44270,01,0,4595037,읍내동,0310,0010,44270,10100,1,세원목화,11,3,44270-3,71.875,310-10,44270,6,,,
1,"36,000",2011,2017,북문로,00015,00000,44270,01,0,3265154,읍내동,1451,0000,44270,10100,1,당진1차푸르지오,11,3,44270-417,127.7434,1451,44270,6,,,
2,"21,470",2005,2017,무수동7길,00124,00000,44270,01,0,4595227,읍내동,1061,0000,44270,10100,1,코오롱하늘채,11,7,44270-342,84.961,1061,44270,17,,,
3,"13,100",1990,2017,계성2길,00090,00000,44270,01,0,4595036,읍내동,0299,0015,44270,10100,1,정우,11,8,44270-6,103.165,299-15,44270,3,,,
4,"29,000",2016,2017,북문로,00016,00000,44270,01,,3265154,읍내동,1486,0000,44270,10100,1,당진2차 푸르지오,11,8,44270-513,84.953,1486,44270,3,,,
5,"31,500",2016,2017,북문로,00016,00000,44270,01,,3265154,읍내동,1486,0000,44270,10100,1,당진2차 푸르지오,11,8,44270-513,84.9631,1486,44270,7,,,
6,"26,500",2005,2017,무수동7길,00078,00000,44270,01,0,4595227,읍내동,1096,0000,44270,10100,1,이안,11,8,44270-343,121.433,1096,44270,14,,,
7,"27,000",2010,2017,무수동옛길,00099,00000,44270,01,0,4595723,읍내동,1448,0000,44270,10100,1,남산공원 휴먼빌,11,9,44270-399,99.9654,1448,44270,5,,,
8,"15,800",1990,2017,당진중앙2로,00212,00010,44270,01,0,3265016,읍내동,0025,0006,44270,10100,1,신성,11,10,44270-4,84.99,25-6,44270,10,,,
9,"27,300",2016,2017,북문로,00016,00000,44270,01,,3265154,읍내동,1486,0000,44270,10100,1,당진2차 푸르지오,11,10,44270-513,74.9801,1486,44270,10,,,
10,"13,900",1990,2017,당진중앙2로,00212,00010,44270,01,0,3265016,읍내동,0025,0006,44270,10100,1,신성,11,13,44270-4,74.33,25-6,44270,11,,,
11,"25,200",2005,2017,무수동7길,00078,00000,44270,01,0,4595227,읍내동,1096,0000,44270,10100,1,이안,11,13,44270-343,121.433,1096,44270,11,,,
