,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"24,900",2002,2017,문화로101번길,00009,00000,41610,01,0,4433215,경안동,0157,0002,41610,10100,1,푸르지오,7,3,41610-4,59.9211,157-2,41610,6,,,
1,"16,000",1995,2017,포돌이로11번길,00010,00000,41610,01,0,4433500,경안동,0127,0000,41610,10100,1,두진,7,11,41610-2,49.88,127,41610,10,,,
2,"23,500",1995,2017,포돌이로11번길,00010,00000,41610,01,0,4433500,경안동,0127,0000,41610,10100,1,두진,7,11,41610-2,84.312,127,41610,13,,,
3,"23,800",1995,2017,포돌이로11번길,00010,00000,41610,01,0,4433500,경안동,0127,0000,41610,10100,1,두진,7,14,41610-2,84.312,127,41610,7,,,
4,"16,700",1995,2017,포돌이로11번길,00010,00000,41610,01,0,4433500,경안동,0127,0000,41610,10100,1,두진,7,17,41610-2,49.88,127,41610,8,,,
5,"20,500",2002,2017,경충대로1422번길,00026,00000,41610,01,0,4433033,쌍령동,0349,0000,41610,10200,1,동성2,7,3,41610-7,59.74,349,41610,14,,,
6,"22,500",2001,2017,경충대로1422번길,00025,00000,41610,01,0,4433033,쌍령동,0337,0000,41610,10200,1,동성1,7,8,41610-5,84.98,337,41610,7,,,
7,"26,500",2013,2017,경충대로,01498,00000,41610,01,0,2012002,쌍령동,0501,0000,41610,10200,1,서희스타힐스,7,8,41610-3395,84.99,501,41610,11,,,
8,"33,900",2003,2017,경충대로1422번길,00042,00000,41610,01,0,4433033,쌍령동,0360,0001,41610,10200,1,현대모닝사이드2,7,8,41610-40,132.9713,360-1,41610,12,,,
9,"24,000",2000,2017,경충대로1422번길,00041,00000,41610,01,0,4433033,쌍령동,0353,0009,41610,10200,1,쌍령 현대아파트,7,13,41610-6,104.683,353-9,41610,7,,,
10,"25,500",2002,2017,경충대로1422번길,00026,00000,41610,01,0,4433033,쌍령동,0349,0000,41610,10200,1,동성2,7,15,41610-7,84.527,349,41610,5,,,
11,"22,600",2001,2017,경충대로1422번길,00025,00000,41610,01,0,4433033,쌍령동,0337,0000,41610,10200,1,동성1,7,16,41610-5,84.98,337,41610,14,,,
12,"23,500",2003,2017,경충대로1422번길,00042,00000,41610,01,0,4433033,쌍령동,0360,0001,41610,10200,1,현대모닝사이드2,7,18,41610-40,84.9014,360-1,41610,10,,,
13,"25,300",2003,2017,경충대로1422번길,00042,00000,41610,01,0,4433033,쌍령동,0360,0001,41610,10200,1,현대모닝사이드2,7,18,41610-40,84.9014,360-1,41610,11,,,
14,"25,600",2003,2017,경충대로1422번길,00042,00000,41610,01,0,4433033,쌍령동,0360,0001,41610,10200,1,현대모닝사이드2,7,19,41610-40,84.9014,360-1,41610,9,,,
15,"26,300",2000,2017,경충대로1422번길,00041,00000,41610,01,0,4433033,쌍령동,0353,0009,41610,10200,1,쌍령 현대아파트,7,21,41610-6,104.683,353-9,41610,17,,,
16,"24,000",2000,2017,경충대로1422번길,00041,00000,41610,01,0,4433033,쌍령동,0353,0009,41610,10200,1,쌍령 현대아파트,7,27,41610-6,104.683,353-9,41610,12,,,
17,"24,300",2001,2017,경충대로1422번길,00025,00000,41610,01,0,4433033,쌍령동,0337,0000,41610,10200,1,동성1,7,28,41610-5,84.98,337,41610,15,,,
