,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"26,200",2007,2017,가화로,00223,00000,41820,01,0,3000142,가평읍 읍내리,0771,0001,41820,25021,1,에이원파란채,7,3,41820-275,115.803,771-1,41820,6,,,
1,"8,400",1992,2017,중촌로,00024,00000,41820,01,0,3216061,가평읍 읍내리,0637,0000,41820,25021,1,준수아파트B동,7,13,41820-15,60,637,41820,2,,,
2,"19,600",2007,2017,가화로,00223,00000,41820,01,0,3000142,가평읍 읍내리,0771,0001,41820,25021,1,에이원파란채,7,31,41820-275,84.987,771-1,41820,2,,,
3,"26,800",2006,2017,문화로,00112,00000,41820,01,0,3216052,가평읍 대곡리,0360,0000,41820,25022,1,우림필유 1단지,7,1,41820-268,84.9,360,41820,14,,,
4,"30,000",2006,2017,문화로,00112,00000,41820,01,0,3216052,가평읍 대곡리,0360,0000,41820,25022,1,우림필유 1단지,7,12,41820-268,102.23,360,41820,7,,,
5,"27,000",2006,2017,문화로,00112,00000,41820,01,0,3216052,가평읍 대곡리,0360,0000,41820,25022,1,우림필유 1단지,7,20,41820-268,84.9,360,41820,3,,,
6,"24,500",2014,2017,자잠로,00086,00000,41820,01,0,3216035,설악면 선촌리,0663,0000,41820,31022,1,북한강코아루,7,6,41820-370,84.65,663,41820,7,,,
7,"25,000",2014,2017,자잠로,00086,00000,41820,01,0,3216035,설악면 선촌리,0663,0000,41820,31022,1,북한강코아루,7,12,41820-370,84.84,663,41820,11,,,
8,"20,500",2012,2017,강변나루로,00054,00000,41820,01,0,3216002,청평면 청평리,0837,0000,41820,32521,1,청평삼성쉐르빌,7,4,41820-334,84.66,837,41820,1,,,
9,"12,800",1998,2017,경춘로,00807,00018,41820,02,0,3000120,청평면 청평리,0470,0037,41820,32521,1,청구,7,6,41820-10,59.83,470-37,41820,15,,,
10,"19,200",2008,2017,골안길,00007,00028,41820,01,0,4448014,청평면 청평리,0306,0000,41820,32521,1,경남아너스빌,7,8,41820-279,84.8896,306,41820,4,,,
11,"16,000",2007,2017,구청평로,00056,00000,41820,01,0,3216005,청평면 청평리,0626,0008,41820,32521,1,로얄,7,11,41820-270,84.86,626-8,41820,10,,,
12,"16,800",1998,2017,경춘로,00807,00018,41820,02,0,3000120,청평면 청평리,0470,0037,41820,32521,1,청구,7,14,41820-10,84.84,470-37,41820,11,,,
13,"16,000",1998,2017,경춘로,00807,00018,41820,02,0,3000120,청평면 청평리,0470,0037,41820,32521,1,청구,7,14,41820-10,84.84,470-37,41820,3,,,
14,"14,600",1998,2017,경춘로,00807,00018,41820,02,0,3000120,청평면 청평리,0470,0037,41820,32521,1,청구,7,14,41820-10,84.84,470-37,41820,14,,,
15,"26,200",2007,2017,경춘로,00807,00045,41820,02,0,3000120,청평면 청평리,0472,0000,41820,32521,1,청평세양청마루,7,15,41820-269,121.056,472,41820,8,,,
16,"31,000",2012,2017,강변나루로,00054,00000,41820,01,0,3216002,청평면 청평리,0837,0000,41820,32521,1,청평삼성쉐르빌,7,18,41820-334,119.79,837,41820,10,,,
17,"22,000",2012,2017,강변나루로,00054,00000,41820,01,0,3216002,청평면 청평리,0837,0000,41820,32521,1,청평삼성쉐르빌,7,18,41820-334,84.66,837,41820,12,,,
18,"17,800",2007,2017,경춘로,00807,00045,41820,02,0,3000120,청평면 청평리,0472,0000,41820,32521,1,청평세양청마루,7,19,41820-269,84.99,472,41820,3,,,
19,"15,260",1998,2017,경춘로,00807,00018,41820,02,0,3000120,청평면 청평리,0470,0037,41820,32521,1,청구,7,21,41820-10,84.84,470-37,41820,16,,,
20,"22,900",2012,2017,강변나루로,00054,00000,41820,01,0,3216002,청평면 청평리,0837,0000,41820,32521,1,청평삼성쉐르빌,7,21,41820-334,84.68,837,41820,4,,,
21,"13,500",1998,2017,경춘로,00807,00018,41820,02,0,3000120,청평면 청평리,0470,0037,41820,32521,1,청구,7,25,41820-10,59.83,470-37,41820,11,,,
22,"19,000",2012,2017,강변나루로,00054,00000,41820,01,0,3216002,청평면 청평리,0837,0000,41820,32521,1,청평삼성쉐르빌,7,27,41820-334,69.87,837,41820,5,,,
23,"19,800",2008,2017,골안길,00007,00028,41820,01,0,4448014,청평면 청평리,0306,0000,41820,32521,1,경남아너스빌,7,29,41820-279,84.8896,306,41820,9,,,
24,"19,500",2007,2017,경춘로,00807,00045,41820,02,0,3000120,청평면 청평리,0472,0000,41820,32521,1,청평세양청마루,7,31,41820-269,84.99,472,41820,10,,,
