,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,"28,000",2016,2017,선수촌로,00055,00000,42150,00,0,3220063,홍제동,1037,0000,42150,10100,1,우미린아파트,9,6,42150-459,84.9871,1037,42150,1,,,
1,"28,500",2016,2017,선수촌로,00055,00000,42150,00,0,3220063,홍제동,1037,0000,42150,10100,1,우미린아파트,9,9,42150-459,84.9843,1037,42150,1,,,
2,"7,500",1989,2017,하슬라로30번길,00007,00000,42150,01,0,4460993,홍제동,0989,0000,42150,10100,1,삼우,9,11,42150-2,59.68,989,42150,2,,,
3,"31,000",2016,2017,선수촌로,00055,00000,42150,00,0,3220063,홍제동,1037,0000,42150,10100,1,우미린아파트,9,11,42150-459,84.9871,1037,42150,19,,,
4,"25,500",2007,2017,토성로,00039,00000,42150,01,0,3220046,홍제동,1007,0000,42150,10100,1,강릉홍제힐스테이트,9,11,42150-423,84.961,1007,42150,11,,,
5,"21,500",2015,2017,토성로,00056,00000,42150,01,,3220046,홍제동,1055,0000,42150,10100,1,홍제한신휴플러스,9,15,42150-452,59.96,1055,42150,6,,,
6,"25,500",2005,2017,홍제로71번길,00001,00000,42150,01,0,4461050,홍제동,0158,0000,42150,10100,1,홍제푸르지오,9,16,42150-407,105.715,158,42150,8,,,
7,"23,000",2007,2017,토성로,00039,00000,42150,01,0,3220046,홍제동,1007,0000,42150,10100,1,강릉홍제힐스테이트,9,18,42150-423,84.961,1007,42150,3,,,
8,"24,550",2007,2017,토성로,00039,00000,42150,01,0,3220046,홍제동,1007,0000,42150,10100,1,강릉홍제힐스테이트,9,19,42150-423,84.961,1007,42150,5,,,
9,"24,650",2005,2017,홍제로71번길,00001,00000,42150,01,0,4461050,홍제동,0158,0000,42150,10100,1,홍제푸르지오,9,20,42150-407,105.715,158,42150,8,,,
10,"24,800",2007,2017,토성로,00039,00000,42150,01,0,3220046,홍제동,1007,0000,42150,10100,1,강릉홍제힐스테이트,9,20,42150-423,84.992,1007,42150,8,,,
11,"24,700",2007,2017,토성로,00039,00000,42150,01,0,3220046,홍제동,1007,0000,42150,10100,1,강릉홍제힐스테이트,9,28,42150-423,84.961,1007,42150,14,,,
12,"27,000",2007,2017,토성로,00039,00000,42150,01,0,3220046,홍제동,1007,0000,42150,10100,1,강릉홍제힐스테이트,9,29,42150-423,127.802,1007,42150,2,,,
13,"23,000",2005,2017,홍제로71번길,00001,00000,42150,01,0,4461050,홍제동,0158,0000,42150,10100,1,홍제푸르지오,9,30,42150-407,84.9,158,42150,11,,,
14,"13,000",1992,2017,홍제로,00007,00017,42150,00,0,3220052,남문동,0183,0002,42150,10200,1,삼익그린맨션,9,1,42150-4,84.08,183-2,42150,11,,,
15,"22,700",1999,2017,교동광장로,00138,00015,42150,01,0,3220005,교동,1767,0000,42150,11000,1,교동2현대,9,1,42150-14,84.97,1767,42150,13,,,
16,"30,000",2006,2017,종합운동장길,00092,00000,42150,01,0,4460892,교동,0357,0000,42150,11000,1,교동이-편한세상,9,1,42150-417,152.24,357,42150,6,,,
17,"14,300",1997,2017,수리골길17번길,00021,00000,42150,01,0,4460589,교동,0018,0016,42150,11000,1,교동대림,9,1,42150-15,84.98,18-16,42150,5,,,
18,"16,450",1999,2017,가작로,00078,00000,42150,01,0,3220001,교동,1750,0000,42150,11000,1,교동1주공,9,2,42150-164,59.89,1750,42150,10,,,
19,"26,800",2006,2017,종합운동장길,00092,00000,42150,01,0,4460892,교동,0357,0000,42150,11000,1,교동이-편한세상,9,5,42150-417,84.7155,357,42150,19,,,
20,"8,100",1985,2017,하슬라로10번길,00007,00000,42150,01,0,4460987,교동,1429,0001,42150,11000,1,민락,9,6,42150-18,54.81,1429-1,42150,3,,,
21,"31,900",2006,2017,종합운동장길,00092,00000,42150,01,0,4460892,교동,0357,0000,42150,11000,1,교동이-편한세상,9,6,42150-417,123.7566,357,42150,18,,,
22,"32,900",1999,2017,원대로128번길,00014,00000,42150,01,0,4460753,교동,1759,0000,42150,11000,1,현대하이빌,9,6,42150-29,152.94,1759,42150,7,,,
