,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
1950,G10,대전광역시교육청,서구,학원,8813,정림주니어터미술학원,20080416,20080416,개원,,,150,15.0,예능(대),예능(중),미술/,미술,,Y,N,302855,대전광역시 서구 정림로 52 ,3층(정림동),20210912
1951,G10,대전광역시교육청,서구,학원,3000013763,정보보호교육학원,20200129,20200129,개원,,,6675,83.0,직업기술,컴퓨터,컴퓨터(정보처리/통신기기/인터넷/소프트웨어)/,컴퓨터(정보처리/통신기기/인터넷/소프트웨어),,Y,N,35264,대전광역시 서구 계룡로 637,/ 7층 (탄방동),20210912
1952,G10,대전광역시교육청,서구,학원,3020,정상학원,20040512,20040512,개원,,,40,40.0,입시.검정 및 보습,보통교과,,보습,,Y,,302803,대전광역시 서구 갈마로313번길 20 ,2층(가장동),20210912
1953,G10,대전광역시교육청,서구,학원,3000014234,정석속독학원,20210728,20210728,개원,,,20,20.0,기타(대),기타(중),,기타(소),,Y,N,35294,대전광역시 서구 도솔로296번길 48,/ 2층 (괴정동),20210912
1954,G10,대전광역시교육청,서구,학원,3000013478,정수독서실,20190514,20190514,개원,,,102,102.0,독서실,독서실(중),,독서실(일반인),,Y,N,35229,대전광역시 서구 둔지로 36,/ 801호 (둔산동),20210912
1955,G10,대전광역시교육청,서구,학원,8126,정예단과학원,20070213,20070213,개원,,,70,90.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,302812,대전광역시 서구 관저동로 64-61 ,2층(관저동),20210912
1956,G10,대전광역시교육청,서구,학원,3064,정유진국어학원,20040609,20040609,개원,,,148,65.0,입시.검정 및 보습,보통교과,보습/,보습,,N,N,302847,대전광역시 서구 월평북로 87, 형원빌딩302호 (월평동),20210912
1957,G10,대전광역시교육청,서구,학원,1000002933,정철영어수학학원,19970410,19970410,개원,,,60,50.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35329,대전광역시 서구 배재로 168,/ 2층 (도마동),20210912
1958,G10,대전광역시교육청,서구,학원,3000012183,제이드림실용음악학원,20160318,20160318,개원,,,136,20.0,예능(대),예능(중),음악/,음악,,Y,N,35412,대전광역시 서구 복수남로36번길 13,/ 2층 (복수동),20210912
1959,G10,대전광역시교육청,서구,학원,3000011696,제이드모델학원,20150127,20150127,개원,,,120,50.0,기타(대),기타(중),,모델,,Y,N,35229,대전광역시 서구 둔지로 36,/ 601호(둔산동/ 갤러리타워) (둔산동),20210912
1960,G10,대전광역시교육청,서구,학원,3000011498,제이스어학원,20140805,20140805,개원,,,50,10.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,302792,대전광역시 서구 청사로 65,/ 403호/409호 (월평동/황실타운상가),20210912
1961,G10,대전광역시교육청,서구,학원,3000012162,제이씨(J.C.)학원,20160302,20160302,개원,,,315,82.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,35260,대전광역시 서구 둔산남로 96,/ 301호 (탄방동),20210912
1962,G10,대전광역시교육청,서구,학원,3000013650,제이씨일본어학원,20191108,20191108,개원,,,50,62.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,35241,대전광역시 서구 둔산중로 38,/ 309호 일부 (둔산동/ 둔산메트로존),20210912
1963,G10,대전광역시교육청,서구,학원,3000012789,제이알(JR)코딩영재원학원,20170728,20170728,개원,,,276,21.0,기타(대),기타(중),컴퓨터(소)/,컴퓨터(소),,Y,N,35241,대전광역시 서구 문예로 37,/ 3층 일부 (둔산동),20210912
1964,G10,대전광역시교육청,서구,학원,8543,제이앤이클래스학원,20071018,20071018,개원,,,18,77.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35201,대전광역시 서구 만년로 45,/ 208호/209호/2010호 (만년동),20210912
1965,G10,대전광역시교육청,서구,학원,3000014043,제이에스수학전문학원,20210116,20210108,개원,,,50,50.0,입시.검정 및 보습,보통교과,보습/,보습,,N,N,35234,대전광역시 서구 둔산로74번길 19,/ 2층 (둔산동),20210912
1966,G10,대전광역시교육청,서구,학원,3000012396,제이엔고등영어수학전문학원,20161007,20161007,개원,,,150,62.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35315,대전광역시 서구 도산로253번길 45,/ 3층일부(내동) (내동),20210912
1967,G10,대전광역시교육청,서구,학원,9413,제이와이(J&Y)음악학원,20090518,20090518,개원,,,125,25.0,예능(대),예능(중),음악/,음악,,Y,,302870,대전광역시 서구 복수남로12번길 44,/ 2층일부 (복수동),20210912
1968,G10,대전광역시교육청,서구,학원,3000013669,제이제이수학학원,20191122,20191122,개원,,,66,20.0,입시.검정 및 보습,보통교과,,보습,,Y,N,35241,대전광역시 서구 둔산로 134,/ 801호 (둔산동/ 아베스빌딩),20210912
1969,G10,대전광역시교육청,서구,학원,3000013998,제이케이클라쓰업영어학원,20201119,20201119,개원,,,30,20.0,입시.검정 및 보습,보통교과,,보습,,Y,N,35357,대전광역시 서구 원도안로179번길 16-3,/ 1층 (도안동),20210912
