,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
7572,C10,부산광역시교육청,해운대구,교습소,3000015880,웹스터영어교습소,20161110,20161110,개원,,,84,6.0,입시.검정 및 보습,보통교과,초등영어1,보습,,Y,N,48111,부산광역시 해운대구 세실로 31,/ 307호/308호 (좌동/ 대승프라임),20210604
7573,C10,부산광역시교육청,해운대구,교습소,3000020128,위너스영어교습소,20210617,20210617,개원,,,27,9.0,입시.검정 및 보습,보통교과,,보습,,Y,N,48119,부산광역시 해운대구 마린시티2로 33,/ 836호 (우동/ 해운대두산위브더제니스 104동),20210620
7574,C10,부산광역시교육청,해운대구,교습소,10665,위드사이언스과학교습소,20071109,20071109,개원,,,35,7.0,입시.검정 및 보습,보통교과,초등과학실험,보습,,Y,N,612852,부산광역시 해운대구 좌동순환로 80,/ 504호앞쪽일부 (좌동/ 정선빌딩),20210604
7575,C10,부산광역시교육청,해운대구,교습소,3000014431,위드수학교습소,20150608,20150608,개원,,,21,7.0,입시.검정 및 보습,보통교과,,보습,,Y,N,612852,부산광역시 해운대구 좌동순환로 80,/ 504호안쪽일부 (좌동/ 정선빌딩),20210604
7576,C10,부산광역시교육청,해운대구,교습소,3000017895,위드유영어교습소,20181206,20181206,개원,,,12,6.0,입시.검정 및 보습,보통교과,,보습,,Y,N,48051,부산광역시 해운대구 해운대로81번길 81,/ 2층일부 (재송동),20210604
7577,C10,부산광역시교육청,해운대구,교습소,3000018111,위브놀작센터미술교습소,20190222,20190222,개원,,,72,9.0,예능(대),예능(중),고급 미술1,미술,고급 미술1:110000/ 고급 미술2:100000/ 고급 미술3:90000/ 고급 미술4:60000/ 고급 미술5:200000/ 고급 미술6:220000/ 고급 미술7:120000/ 고급 미술8:180000,Y,N,48062,부산광역시 해운대구 해운대로383번길 70,/ 301호 (우동/ 해운대센텀 두산위브 201),20210604
7578,C10,부산광역시교육청,해운대구,교습소,3000018512,유과탐과학교습소,20190621,20190621,개원,,,15,5.0,입시.검정 및 보습,보통교과,초등 과학,보습,,Y,N,48119,부산광역시 해운대구 마린시티2로 33,/ 104동 605호 (우동/ 해운대두산위브더제니스),20210604
7579,C10,부산광역시교육청,해운대구,교습소,3000011606,유니상상미술관미술교습소,20120622,20120622,개원,,,21,7.0,예능(대),예능(중),초급미술,미술,,Y,N,48075,부산광역시 해운대구 대천로103번길 61,/  404-1호  (좌동/ 엘지아파트상가),20210604
7580,C10,부산광역시교육청,해운대구,교습소,3000017928,유니스영어교습소,20181217,20181217,개원,,,15,5.0,입시.검정 및 보습,보통교과,초등영어,보습,,Y,N,48047,부산광역시 해운대구 해운대로76번길 48-11,/ 2층 일부 (재송동),20210604
7581,C10,부산광역시교육청,해운대구,교습소,3000020155,유니팝미술교습소,20210623,20210623,개원,,,18,9.0,예능(대),예능(중),,미술,,Y,N,48096,부산광역시 해운대구 중동2로34번길 15,/ 218호 (중동/ 롯데캐슬스타),20210704
7582,C10,부산광역시교육청,해운대구,교습소,3000017511,유니팝미술교습소,20180625,20180625,개원,,,27,9.0,예능(대),예능(중),미술고급A,미술,미술고급A:100000/ 미술고급B:140000/ 미술고급C:120000,Y,N,48063,부산광역시 해운대구 해운대로469번길 110,/ 202호 (우동/ 해운대자이2차),20210627
7583,C10,부산광역시교육청,해운대구,교습소,3000018419,유라영어교습소,20190520,20190520,개원,,,9,9.0,국제화,외국어,영어,실용외국어(유아/초·중·고),영어:870000,Y,N,48119,부산광역시 해운대구 마린시티2로 33,/ 801호 (우동/ 해운대두산위브더제니스 104동),20210604
7584,C10,부산광역시교육청,해운대구,교습소,13435,유레카수학교습소,20091028,20091028,개원,,,12,6.0,입시.검정 및 보습,보통교과,중등수학,보습,,Y,N,612791,부산광역시 해운대구 대천로67번길 15,신성아파트 상가 205호 (좌동),20210604
7585,C10,부산광역시교육청,해운대구,교습소,3000016205,유베스트영어교습소,20170227,20170227,개원,,,16,8.0,입시.검정 및 보습,보통교과,,보습,,Y,N,48054,부산광역시 해운대구 재반로125번길 25,/ 1층일부 (재송동),20210604
7586,C10,부산광역시교육청,해운대구,교습소,3000012635,유지현중국어교습소,20130801,20130801,개원,,,84,6.0,국제화,외국어,기초중국어,실용외국어(유아/초·중·고),,Y,N,612824,부산광역시 해운대구 마린시티2로 33,/ 104동 718호 (우동/해운대두산위브더제니스),20210604
7587,C10,부산광역시교육청,해운대구,교습소,14620,유클래스수학교습소,20100614,20100614,개원,,,27,9.0,입시.검정 및 보습,보통교과,수학(초),보습,,Y,N,612843,부산광역시 해운대구 좌동순환로 305,신호프라자 5층 일부 (좌동),20210604
7588,C10,부산광역시교육청,해운대구,교습소,3000010725,윤선생영어교실송수영어교습소,20110905,20110905,개원,,,16,8.0,입시.검정 및 보습,보통교과,초등영어,보습,,Y,N,48047,부산광역시 해운대구 해운대로76번길 58,/ 4층 (재송동),20210604
7589,C10,부산광역시교육청,해운대구,교습소,3000013894,윤선생우리집앞영어교실삼어영어교습소,20141128,20141128,개원,,,36,9.0,입시.검정 및 보습,보통교과,초등 1,보습,,Y,N,612718,부산광역시 해운대구 삼어로 77,/ 205호 (반여동/ 일동미라주아파트상가),20210604
7590,C10,부산광역시교육청,해운대구,교습소,3000018875,윤선생우리집앞영어교실상당영어교습소,20191126,20191126,개원,,,36,9.0,입시.검정 및 보습,보통교과,초등영어,보습,,Y,N,48075,부산광역시 해운대구 좌동순환로 175,/ 602호 일부 (좌동/ 대아프라자),20210604
7591,C10,부산광역시교육청,해운대구,교습소,3000014604,윤선생우리집앞영어교실해림영어교습소,20150807,20150807,개원,,,18,6.0,입시.검정 및 보습,보통교과,영어(초등),보습,,Y,N,612826,부산광역시 해운대구 해운대로 435,/ 205동301호 (우동/ 해운대자이2단지상가),20210604
7592,C10,부산광역시교육청,해운대구,교습소,3000017959,윤선생우리집앞영어부산장산영어교습소,20181228,20181231,개원,,,42,6.0,입시.검정 및 보습,보통교과,중등영어,보습,중등영어:300000/ 고등영어:400000/ 중등영어:250000/ 고등영어:300000/ 초등영어:180000/ 중등영어:250000/ 고등영어:300000,Y,N,48106,부산광역시 해운대구 양운로 98,/ 605호 (좌동/ 대하프라자),20210604
7593,C10,부산광역시교육청,해운대구,교습소,3000014990,윤선생해원영어교습소,20151229,20151229,개원,,,14,7.0,입시.검정 및 보습,보통교과,,보습,,Y,N,48119,부산광역시 해운대구 마린시티2로 33,/ B동 828호 (우동/ 해운대 두산위브더제니스상가),20210604
7594,C10,부산광역시교육청,해운대구,교습소,3000011262,윤선영수능영어교습소,20120305,20120305,개원,,,8,4.0,입시.검정 및 보습,보통교과,중등영어,보습,,Y,N,612752,부산광역시 해운대구 세실로 126,/ 건영아파트상가 204호 (좌동/건영아파트),20210604
7595,C10,부산광역시교육청,해운대구,교습소,3000011804,윤태건재즈피아노교습소,20120925,20120925,개원,,,8,4.0,예능(대),예능(중),초급,음악,,Y,N,612835,부산광역시 해운대구 양운로 103,/ 4층 (좌동),20210604
7596,C10,부산광역시교육청,해운대구,교습소,3000019700,율수학교습소,20201211,20201211,개원,,,12,6.0,입시.검정 및 보습,보통교과,,보습,,Y,N,48037,부산광역시 해운대구 반여로 131,/ 516호 (반여동/ 아시아선수촌프레스센),20210604
7597,C10,부산광역시교육청,해운대구,교습소,9449,으뜸수학교습소,20061110,20061110,개원,,,56,7.0,입시.검정 및 보습,보통교과,초등,보습,,Y,N,48050,부산광역시 해운대구 센텀중앙로 145,/ 6동 210호 (재송동/ 더샾센텀파크 1차 아파트상가),20210604
7598,C10,부산광역시교육청,해운대구,교습소,3000017894,은송미술교습소,20181204,20181204,개원,,,12,2.0,예능(대),예능(중),,미술,,Y,N,48050,부산광역시 해운대구 센텀중앙로 145,/ 상가2동 117호 (재송동/ 더샵센텀파크1차아파트),20210604
7599,C10,부산광역시교육청,해운대구,교습소,3000015580,은수학교습소,20160712,20160712,개원,,,10,5.0,입시.검정 및 보습,보통교과,초등수학,보습,,Y,N,48075,부산광역시 해운대구 좌동순환로 175,/ 602호 일부 (좌동/ 대아프라자),20210604
7600,C10,부산광역시교육청,해운대구,교습소,3000012921,은진수학교습소,20131120,20131120,개원,,,18,9.0,입시.검정 및 보습,보통교과,중등수학(90분3회4.2주),보습,,Y,N,612700,부산광역시 해운대구 마린시티2로 2,/ 1602호 (우동/ 마린파크),20210604
7601,C10,부산광역시교육청,해운대구,교습소,3000018350,은피아노교습소,20190424,20190424,개원,,,10,2.0,예능(대),예능(중),피아노(중급),음악,,Y,N,48050,부산광역시 해운대구 센텀중앙로 145,/ 상가2동 209호 (재송동/ 더샵센텀파크1차아파트),20210604
7602,C10,부산광역시교육청,해운대구,교습소,2000012972,음악사랑음악교습소,19860428,19860428,개원,,,207,9.0,예능(대),예능(중),초급1,음악,,N,N,612827,부산광역시 해운대구 해운대로 361,삼환상가203호 (우동),20210604
