,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
3660,N10,충청남도교육청,천안시,학원,5219,한별음악학원,20100305,20100303,개원,,,66,11.0,예능(대),예능(중),음악/,음악,,Y,N,331956,충청남도 천안시 서북구 쌍용4길 11,/ 1층 (쌍용동/솔공인중개사),20210613
3661,N10,충청남도교육청,천안시,학원,1000006105,한성음악학원,20011025,20011025,개원,,,130,10.0,예능(대),예능(중),음악/,음악,,Y,N,331827,충청남도 천안시 서북구 입장면 성진로 852,/ 2층 (입장면),20210613
3662,N10,충청남도교육청,천안시,학원,3000014716,한솔영어수학백석학원,20210224,20210223,개원,,,161,23.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31091,충청남도 천안시 서북구 한들3로 85-85,/ 201호 (백석동/ 백석메디컬 센터),20210613
3663,N10,충청남도교육청,천안시,학원,3000014305,한솔영어수학학원,20191203,20191203,개원,,,300,60.0,입시.검정 및 보습,보통교과,,입시,,Y,N,31202,충청남도 천안시 동남구 풍세로 801-20,/ 1층 일부 (용곡동),20210613
3664,N10,충청남도교육청,천안시,학원,4231,한솔플러스영어수학구성제1학원,20080922,20080922,개원,,,144,36.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,330986,충청남도 천안시 동남구 충절로 311,/ 203호 (구성동),20210613
3665,N10,충청남도교육청,천안시,학원,5464,한솔플러스영어수학구성제2학원,20100825,20100820,개원,,,240,40.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,330986,충청남도 천안시 동남구 청수로 132-1,  1동 201호 (구성동),20210613
3666,N10,충청남도교육청,천안시,학원,3000014715,한솔플러스영어수학성성학원,20210222,20210222,개원,,,225,45.0,입시.검정 및 보습,보통교과,입시/입시·논술/,입시,,Y,N,31079,충청남도 천안시 서북구 성성10길 55,/ 201호 (성성동),20210613
3667,N10,충청남도교육청,천안시,학원,3000014189,한솔플러스영어수학신부학원,20190821,20190821,개원,,,402,67.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31115,충청남도 천안시 동남구 북일로 63,/ 204-205호 (신부동),20210613
3668,N10,충청남도교육청,천안시,학원,3000014830,한솔플러스영어수학쌍용미라학원,20210531,20210531,개원,,,100,25.0,입시.검정 및 보습,보통교과,,입시,,Y,N,31155,충청남도 천안시 서북구 미라2길 18-1,/ 2층 일부 (쌍용동),20210613
3669,N10,충청남도교육청,천안시,학원,3000013557,한솔플러스영어수학쌍정학원,20180529,20180529,개원,,,108,18.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31179,충청남도 천안시 서북구 충무로 5-47,/ 201호 (쌍용동),20210613
3670,N10,충청남도교육청,천안시,학원,3000014224,한솔플러스영어수학피아노학원,20190920,20190920,개원,,,360,90.0,종합(대),,입시/음악/,,,Y,N,31254,충청남도 천안시 동남구 병천면 병천2로 15,/ 1층(일부) (병천면),20210613
3671,N10,충청남도교육청,천안시,학원,2192,한수학한다수학전문학원,20050527,20050527,개원,,,150,30.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331958,충청남도 천안시 서북구 늘푸른3길 55, 천농연3층 (두정동),20210613
3672,N10,충청남도교육청,천안시,학원,1866,한스뮤직학원,20050118,20050118,개원,,,64,8.0,예능(대),예능(중),음악/,음악,,Y,N,331734,충청남도 천안시 서북구 시청로 39,/ 201호 (불당동/ 대동다숲아파트),20210613
3673,N10,충청남도교육청,천안시,학원,3677,한스영어학원,20071112,20071112,개원,,,184,46.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,330944,충청남도 천안시 동남구 터미널2로 41,(신부동/송덕빌딩),20210613
3674,N10,충청남도교육청,천안시,학원,1145,한스잉글리쉬학원,20040216,20040216,개원,,,200,50.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331779,충청남도 천안시 서북구 두정역서1길 22, 우남아파트 상가 203호 205호 2층 (두정동),20210613
3675,N10,충청남도교육청,천안시,학원,3000012024,한슬국어논술학원,20150203,20150203,개원,,,144,36.0,입시.검정 및 보습,보통교과,입시/,입시,,,N,331982,충청남도 천안시 서북구 불당17길 27,/ 605호 (불당동/ 그랜드플라자),20210613
3676,N10,충청남도교육청,천안시,학원,3000013828,한양간호학원,20190102,20181231,개원,,,160,80.0,직업기술,간호보조기술,간호조무사/,간호조무사,,Y,N,31156,충청남도 천안시 서북구 불당21로 67-12,/ 703호 (불당동/ 퍼스트프라자),20210613
3677,N10,충청남도교육청,천안시,학원,4984,한양학원,20091115,20091214,개원,,,40,40.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31123,충청남도 천안시 동남구 만남로 6,/ 6층 일부 (신부동/ CARAT21),20210613
3678,N10,충청남도교육청,천안시,학원,3000012683,한우리독서토론논술학원,20160628,20160628,개원,,,120,30.0,입시.검정 및 보습,보통교과,,입시·논술,,Y,N,31099,충청남도 천안시 서북구 늘푸른5길 26,/ 4층 (두정동),20210613
3679,N10,충청남도교육청,천안시,학원,3000010966,한우물입시학원,20121005,20121005,개원,,,240,53.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331958,충청남도 천안시 서북구 두정로 128,/ 안정빌딩 202호 (두정동),20210613
3680,N10,충청남도교육청,천안시,학원,3000011660,한울영수전문학원,20140602,20140529,개원,,,300,50.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,330250,충청남도 천안시 동남구 용곡2길 43-14,/ 한별빌딩 201호 (용곡동),20210613
3681,N10,충청남도교육청,천안시,학원,3000011358,한음음악학원,20130830,20130830,개원,,,90,15.0,예능(대),예능(중),음악/,음악,,Y,N,331795,충청남도 천안시 서북구 한들3로 107,/ 205호(상가) (백석동/백석리슈빌아파트),20210613
3682,N10,충청남도교육청,천안시,학원,2146,한일영재학원,20050420,20050420,개원,,,270,90.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331964,충청남도 천안시 서북구 두정로 123,/ 2층 (두정동),20210613
3683,N10,충청남도교육청,천안시,학원,748,할렐루야피아노학원,20020808,20020805,개원,,,90,10.0,예능(대),예능(중),음악/,음악,,Y,N,330843,충청남도 천안시 동남구 목천읍 서리1길 57-3,(목천읍/ 목천당구장),20210613
3684,N10,충청남도교육청,천안시,학원,3000014609,함께같이해You커피학원,20201023,20201015,개원,,,12,12.0,직업기술,산업응용기술,,식음료품(바리스타/소믈리에),,Y,N,31103,충청남도 천안시 서북구 봉정로 382,/ 502호/ 5층 (두정동/ 성광빌딩),20210613
3685,N10,충청남도교육청,천안시,학원,3000014746,함께하는수학학원,20210318,20210318,개원,,,266,38.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31156,충청남도 천안시 서북구 불당34길 3-11,/ 203호 (불당동),20210613
3686,N10,충청남도교육청,천안시,학원,3000012176,함스드럼실용음악학원,20150610,20150610,개원,,,104,13.0,예능(대),예능(중),,음악,,Y,N,331948,충청남도 천안시 서북구 쌍용18길 24,/ 2층 (쌍용동/ 신일인테리어),20210613
3687,N10,충청남도교육청,천안시,학원,3000011629,해마루학원,20140429,20140429,개원,,,360,90.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331963,충청남도 천안시 서북구 두정역서5길 4,/ 203호 (두정동/두정프라자),20210613
3688,N10,충청남도교육청,천안시,학원,3000014255,해법수학셀파수학교실수학전문학원,20191017,20191017,개원,,,180,30.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31085,충청남도 천안시 서북구 3공단6로 123,/ 208-209호 (차암동/ 효성해링턴플레이스 스마일시티),20210613
3689,N10,충청남도교육청,천안시,학원,4916,해법영어수학전문학원,20091023,20091020,개원,,,160,40.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331866,충청남도 천안시 서북구 충무로 5-16, 동일하이빌 상가 2층 (쌍용동),20210613
3690,N10,충청남도교육청,천안시,학원,3000013816,해법영어수학학원,20181227,20181227,개원,,,120,30.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31066,충청남도 천안시 동남구 각원사길 46,/ 3층 (안서동),20210613
3691,N10,충청남도교육청,천안시,학원,4382,해법영어전문학원,20081213,20081213,개원,,,270,30.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,331950,충청남도 천안시 서북구 쌍용11길 47 ,201호 202호(쌍용동),20210613
3692,N10,충청남도교육청,천안시,학원,3000010296,해법윤수학학원,20110905,20110901,개원,,,420,60.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,330250,충청남도 천안시 동남구 일봉로 87-4,/ 3층 (용곡동/나현빌딩),20210613
