,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
857,I10,세종특별자치시교육청,세종특별자치시,학원,3000011897,일대일포인트수학학원,20200323,20200323,개원,,,64,16.0,입시.검정 및 보습,보통교과,,보습,,Y,N,30127,세종특별자치시  새롬중앙로 62-15,/ 622호 (새롬동/ 해피라움W),20210604
858,I10,세종특별자치시교육청,세종특별자치시,학원,3000012102,일등급수학아름학원,20210427,20210427,개원,,,111,37.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,30100,세종특별자치시  보듬3로 91,/ 708-1호 708-2호 (아름동/ 해피라움4),20210604
859,I10,세종특별자치시교육청,세종특별자치시,학원,3000011594,일리국어논술전문학원,20181017,20181017,개원,,,168,42.0,입시.검정 및 보습,보통교과,,보습,,Y,N,30126,세종특별자치시  새롬중앙로 59,/ 601호 (새롬동/ 새롬빌딩),20210604
860,I10,세종특별자치시교육청,세종특별자치시,학원,3000011008,일프로영수전문학원(1%영수전문학원),20150515,20150527,개원,,,200,20.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,339011,세종특별자치시  보듬3로 100,/ 해피라움1동 501호 (아름동),20210604
861,I10,세종특별자치시교육청,세종특별자치시,학원,3000012129,임선화피아노음악학원,20210608,20210608,개원,,,144,16.0,예능(대),예능(중),,음악,,Y,N,30034,세종특별자치시  조치원읍 신흥고샅길 3,/ 3층 (조치원읍),20210613
862,I10,세종특별자치시교육청,세종특별자치시,학원,3000012175,잇올스파르타독학재수학원,20210811,20210811,개원,,,144,29.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,30127,세종특별자치시  한누리대로 275,/ 7층 일부 (나성동/ 형성프라자),20210912
863,I10,세종특별자치시교육청,세종특별자치시,학원,3000012148,잉글리시아이수루배영어학원,20210629,20210629,개원,,,120,24.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,30146,세종특별자치시  한누리대로 1864,/ 수루배마을1단지 상가동 B118호 (반곡동),20210704
864,I10,세종특별자치시교육청,세종특별자치시,학원,3000011574,잉글리시인빅터스어학원,20180903,20180903,개원,,,210,42.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,30124,세종특별자치시  다정중앙로 53,/ 601/ 602호 (다정동/ 페스티발1),20210604
865,I10,세종특별자치시교육청,세종특별자치시,학원,3000011250,잉글리시토킹돔새롬어학원,20170302,20170302,개원,,,216,36.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,30126,세종특별자치시  새롬중앙로 47,/ 세움빌딩 507호 (새롬동),20210604
866,I10,세종특별자치시교육청,세종특별자치시,학원,3000011038,잉글리시토킹돔세종고운어학원,20150831,20150831,개원,20180719,20180725,200,40.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,339002,세종특별자치시  마음로 70,/ 에셀프라자 805/ 806호 (고운동/ 에셀프라자),20210604
867,I10,세종특별자치시교육청,세종특별자치시,학원,3000011341,자라다남아미술학원,20170627,20170630,개원,,,40,10.0,예능(대),예능(중),미술/,미술,,Y,N,30063,세종특별자치시  고운서길 16,/ 에이스프라자2 604/ 605호 (고운동),20210604
868,I10,세종특별자치시교육청,세종특별자치시,학원,3000011016,재능스스로러닝센터세종직영학원,20150706,20150706,개원,,,100,4.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,339011,세종특별자치시  보듬3로 92,/ 해피라움 2동 603호 (아름동/ 해피라움2),20210604
869,I10,세종특별자치시교육청,세종특별자치시,학원,3000011589,재능스스로학습센터세종고운직영학원,20181011,20181011,개원,,,210,10.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,30063,세종특별자치시  마음로 74,/ 403호 (고운동/ 그랜드프라자),20210604
870,I10,세종특별자치시교육청,세종특별자치시,학원,3000011588,재능스스로학습센터세종보람직영학원,20181011,20181011,개원,,,175,8.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,30150,세종특별자치시  남세종로 454,/ 304호 (보람동/ 강남제일타워),20210604
871,I10,세종특별자치시교육청,세종특별자치시,학원,3000011401,재재미술관미술학원,20170918,20170918,개원,,,80,14.0,예능(대),예능(중),미술/,미술,,Y,N,30150,세종특별자치시  소담1로 12,/ 지엘플렉스Ⅰ 603호 (소담동),20210725
872,I10,세종특별자치시교육청,세종특별자치시,학원,3000011839,잭스잉글리쉬어학원,20200120,20200120,개원,,,288,48.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,30151,세종특별자치시  한누리대로 2016,/ 601-A (소담동/ 타임빌딩),20210604
873,I10,세종특별자치시교육청,세종특별자치시,학원,3000011458,잼코딩학원,20180116,20180116,개원,,,240,60.0,기타(대),기타(중),,컴퓨터(소),,Y,N,30130,세종특별자치시  한누리대로 157,/ 금강프라자 302호 (나성동),20210604
874,I10,세종특별자치시교육청,세종특별자치시,학원,3000011444,젊은평입시미술학원,20171229,20171229,개원,,,480,120.0,예능(대),예능(중),,미술,,Y,N,30126,세종특별자치시  새롬중앙로 67,/ 307~308호/ 404~406호 (새롬동/ 오렌지빌딩),20210604
875,I10,세종특별자치시교육청,세종특별자치시,학원,3000011363,정다운피아노학원,20170724,20170724,개원,,,144,24.0,예능(대),예능(중),,음악,,Y,N,30127,세종특별자치시  새롬중앙로 62-15,/ 해피라움W 503호 (새롬동),20210604
876,I10,세종특별자치시교육청,세종특별자치시,학원,3000011563,정도국어학원,20180809,20180809,개원,,,216,36.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,30126,세종특별자치시  새롬중앙로 67,/ 오렌지빌딩 601호 (새롬동),20210604
