,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
2520,P10,전라북도교육청,전주시,교습소,35990,한국분재교습소,19870109,19870109,개원,,,2,2.0,기타(대),기타(중),분재,꽃기예,,N,,560260,전라북도 전주시 완산구 춘향로 5215,(대성동/남고동교회),20210613
2521,P10,전라북도교육청,전주시,교습소,3000014098,한들코딩컴퓨터교습소,20190226,20190226,개원,,,4,4.0,기타(대),기타(중),,컴퓨터(소),알고리즘(초/중):180000/ 코딩(중):127900/ 코딩(고):115200,Y,N,54974,전라북도 전주시 완산구 화산천변7길 5,/ 3층 북향1칸 (중화산동2가),20210613
2522,P10,전라북도교육청,전주시,교습소,3000012781,한들한우리독서논술교습소,20160520,20160520,개원,,,12,4.0,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,54974,전라북도 전주시 완산구 화산천변1길 8-5,/ 2층 (중화산동2가),20210613
2523,P10,전라북도교육청,전주시,교습소,2000000050,한리버피아노과외교습소,19830401,19830401,개원,,,4,4.0,예능(대),예능(중),피아노기초,음악,피아노기초:41500,N,,560816,전라북도 전주시 완산구 장승배기로 324-1 (),,20210613
2524,P10,전라북도교육청,전주시,교습소,2000000132,한림피아노교습소,19880329,19880329,개원,,,8,4.0,예능(대),예능(중),피아노기초,음악,,N,,560031,전라북도 전주시 완산구 경기전길 45,(풍남동1가),20210613
2525,P10,전라북도교육청,전주시,교습소,2000000266,한소리피아노과외교습소,19921015,19921015,개원,,,8,4.0,예능(대),예능(중),피아노기초,음악,피아노기초:47200/ 피아노일반:52500,Y,,560110,전라북도 전주시 완산구 기린대로 106-3,(남노송동),20210613
2526,P10,전라북도교육청,전주시,교습소,3000014988,한솔잉글리시클래스영어교습소,20210527,20210527,개원,,,9,3.0,입시.검정 및 보습,보통교과,,보습,,Y,N,55148,전라북도 전주시 덕진구 세병로 41,/ 402동 501호 (송천동2가/ 에코시티 데시앙 4블럭),20210613
2527,P10,전라북도교육청,전주시,교습소,3000014823,한솔플라톤아카데미평화독서논술교습소,20201126,20201126,개원,,,48,8.0,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,55126,전라북도 전주시 완산구 소대배기로 26,/ 302호 (평화동2가),20210613
2528,P10,전라북도교육청,전주시,교습소,3000014559,한솔혁신만성영어교습소,20200218,20200218,개원,,,21,7.0,입시.검정 및 보습,보통교과,초등영어,보습,초등영어:200000/ 중등영어:250000/ 고등영어:300000,Y,N,54873,전라북도 전주시 덕진구 오공로 90,/ 상가동 205호 (중동/ 호반베르디움더클래스2),20210620
2529,P10,전라북도교육청,전주시,교습소,39630,한수수학교습소,20070306,20070306,개원,,,5,5.0,입시.검정 및 보습,보통교과,고등수학,보습,,Y,N,560821,전라북도 전주시 완산구 유연로 263,/ 5층일부 (서신동),20210613
2530,P10,전라북도교육청,전주시,교습소,3000010403,한우리논술교습소,20110919,20110919,개원,,,10,5.0,입시.검정 및 보습,보통교과,논술(초),입시·논술,논술(초):130000/ 논술(중):160000,Y,N,561817,전라북도 전주시 덕진구 송천로 39,/ 201호 (송천동1가/ 서호2차아파트),20210613
2531,P10,전라북도교육청,전주시,교습소,3000012826,한우리독서논술교습소,20160621,20160621,개원,,,21,7.0,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,54890,전라북도 전주시 덕진구 가련산로 23,/ 501호 일부 (덕진동2가),20210613
2532,P10,전라북도교육청,전주시,교습소,3000014392,한우리독서토론논술교습소,20191017,20191017,개원,,,15,5.0,입시.검정 및 보습,보통교과,,보습,,Y,N,54847,전라북도 전주시 덕진구 쪽구름로 68,/ 3층일부 (동산동),20210613
2533,P10,전라북도교육청,전주시,교습소,3000014979,한우리독서토론논술효천논술교습소,20210521,20210520,개원,,,27,9.0,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,55079,전라북도 전주시 완산구 효천중앙로 51,/ 201-2호 일부 (효자동2가),20210613
2534,P10,전라북도교육청,전주시,교습소,3000014310,한우리독서토론양현논술교습소,20190731,20190731,개원,20200224,20200329,18,6.0,입시.검정 및 보습,보통교과,논술(초),보습·논술,논술(초):80000/ 논술(중):108000/ 논술(고):150000,Y,N,54859,전라북도 전주시 덕진구 만성중앙로 53-39,/ 404호 우측 (만성동),20210613
2535,P10,전라북도교육청,전주시,교습소,3000014433,한우리독서토론평화논술교습소,20191118,20191118,개원,,,18,9.0,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,55123,전라북도 전주시 완산구 소대배기로 5,/ 402호 (평화동2가/ 전주 성가 신협),20210613
2536,P10,전라북도교육청,전주시,교습소,3000012088,한우리서신독서토론논술교습소,20150112,20150112,개원,,,12,4.0,입시.검정 및 보습,보통교과,논술(초등),보습·논술,,Y,N,560739,전라북도 전주시 완산구 서신로 102-1,/ 211호-1(우측) (서신동/ 광진선수촌아파트),20210613
2537,P10,전라북도교육청,전주시,교습소,38542,한음뮤직아카데미음악교습소,20050622,20050622,개원,,,30,5.0,예능(대),예능(중),초등기초(초급),음악,,Y,N,560821,전라북도 전주시 완산구 서신천변13길 13,/ 1층일부 (서신동),20210613
2538,P10,전라북도교육청,전주시,교습소,2000000035,할렐루야피아노과외교습소,19810528,19810528,개원,,,4,4.0,예능(대),예능(중),피아노기초,음악,,Y,N,561806,전라북도 전주시 덕진구 매봉로 20-1 (),,20210613
2539,P10,전라북도교육청,전주시,교습소,2000000343,해바리기미술과외교습소,19951014,19951014,개원,,,4,4.0,예능(대),예능(중),미술기초,미술,,Y,,560807,전라북도 전주시 완산구 거마산2길 21-2 (),,20210613
2540,P10,전라북도교육청,전주시,교습소,3000011780,해법영어교실평화일성영어교습소,20140530,20140530,개원,,,24,8.0,입시.검정 및 보습,보통교과,초등영어A,보습,초등영어A:150000/ 초등영어B:170000/ 중등영어:210000,Y,N,560788,전라북도 전주시 완산구 평화19길 20,/ 202호 (평화동1가/일성아파트),20210808
2541,P10,전라북도교육청,전주시,교습소,41207,해법영어교실흑석교습소,20090724,20090724,개원,,,16,8.0,입시.검정 및 보습,보통교과,초등영어,입시,,Y,,560817,전라북도 전주시 완산구 흑석로 53,/ 대승상가 1층 104호 (서서학동/푸른맨션),20210613
2542,P10,전라북도교육청,전주시,교습소,40709,해인국어교습소,20081107,20081107,개원,,,12,4.0,입시.검정 및 보습,보통교과,초등 국어,보습,초등 국어:120000/ 중등 국어:200000/ 고등 국어:250000,Y,N,560839,전라북도 전주시 완산구 화산천변6길 8,/ 2층 일부 (중화산동2가),20210613
2543,P10,전라북도교육청,전주시,교습소,2000000577,햇살피아노교습소,20020425,20020425,개원,,,8,4.0,예능(대),예능(중),초급(초등/중등/고등),음악,,Y,N,561782,전라북도 전주시 덕진구 진북로 17,/ 202/203호 (진북동/동국해성아파트 상가동),20210613
2544,P10,전라북도교육청,전주시,교습소,3000013003,행복한수학교습소,20161118,20161118,개원,,,8,4.0,입시.검정 및 보습,보통교과,,보습,,Y,N,55080,전라북도 전주시 완산구 거마평로 121,/ 상산타운 상가 2동 2층 205호 (효자동1가),20210613
2545,P10,전라북도교육청,전주시,교습소,42176,행복한아이의그림이야기미술전문교습소,20101215,20101215,개원,,,36,9.0,예능(대),예능(중),미술A(주5회반),미술,미술A(주5회반):120000/ 미술B(주3회반):90000/ 미술C(주2회반):60000/ 미술D(주1회반):30000,Y,N,560906,전라북도 전주시 완산구 호암로 41,/ 상가 201호 (효자동2가/아르팰리스휴먼시아),20210613
2546,P10,전라북도교육청,전주시,교습소,3000012570,헤론수학교습소,20151229,20151229,개원,,,12,4.0,입시.검정 및 보습,보통교과,,보습,,Y,N,55057,전라북도 전주시 완산구 범안1길 33,/ 206호  (효자동2가),20210613
2547,P10,전라북도교육청,전주시,교습소,3000014879,헤세드바이올린교습소,20210130,20210130,개원,,,3,1.0,예능(대),예능(중),바이올린기초(초급),음악,바이올린기초(초급):180000/ 바이올린기초(중급):180000/ 바이올린기초(고급):180000,Y,N,54969,전라북도 전주시 완산구 홍산1길 21,/ 105동 136호 (효자동2가/ 서희스타힐스),20210613
2548,P10,전라북도교육청,전주시,교습소,3000010819,헬렌영어교습소,20120615,20120615,개원,,,15,5.0,입시.검정 및 보습,보통교과,,입시,,Y,,560848,전라북도 전주시 완산구 삼천천변2길 53,/ 상가1동 103호 (삼천동1가/우성삼천2차아파트),20210613
