,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"20,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,2,41480-68,59.99,972,41480,2,,
2,,"22,200",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,1,3,41480-72,59.56,1022,41480,10,,
3,,"8,200",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,1,3,41480-750,19.59,1014-2,41480,8,,
4,,"8,200",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,1,3,41480-750,19.59,1014-2,41480,4,,
5,,"19,800",2006,2017,금신초교길,00072,00000,41480,01,0,4418069,금촌동,1014,0000,41480,10100,1,한일유앤아이1차(1014-0),1,3,41480-550,74.8794,1014,41480,7,,
6,,"20,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,4,41480-68,59.99,972,41480,17,,
7,,"21,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,1,4,41480-71,59.72,1003,41480,12,,
8,,"21,300",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,1,4,41480-71,59.06,1003,41480,8,,
9,,"20,700",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,4,41480-68,59.99,972,41480,15,,
10,,"26,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),1,5,41480-240,84.03,1019,41480,11,,
11,,"15,400",1996,2017,황골로,00012,00000,41480,01,0,3206104,금촌동,0230,0002,41480,10100,1,장미2(230-2),1,7,41480-20,59.96,230-2,41480,17,,
12,,"22,200",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,1,7,41480-72,59.56,1022,41480,9,,
13,,"21,600",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,7,41480-68,59.99,972,41480,5,,
14,,"15,600",1993,2017,아동로,00020,00000,41480,01,0,3206055,금촌동,0051,0049,41480,10100,1,장안미래(51-49),1,7,41480-24,84.6,51-49,41480,6,,
15,,"12,600",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),1,9,41480-14,53.51,781-2,41480,7,,
16,,"15,600",1993,2017,정담길,00090,00000,41480,01,0,4418712,금촌동,0011,0007,41480,10100,1,동문1차아파트101동,1,9,,71.865,11-7,41480,15,,
17,,"21,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,1,9,41480-71,59.06,1003,41480,5,,
18,,"14,500",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),1,9,41480-26,49.97,922,41480,8,,
19,,"16,000",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),1,9,41480-26,59.98,922,41480,11,,
20,,"25,000",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,1,10,41480-70,84.87,992,41480,9,,
21,,"16,500",1997,2017,황골로,00040,00000,41480,01,0,3206104,금촌동,0234,0022,41480,10100,1,두보3(234-22),1,11,41480-17,59.96,234-22,41480,15,,
22,,"26,800",2007,2017,금신초교길,00056,00000,41480,01,0,4418069,금촌동,1014,0001,41480,10100,1,한일 유앤아이2차(1014-1),1,11,41480-567,124.821,1014-1,41480,2,,
23,,"26,300",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),1,11,41480-240,84.03,1019,41480,2,,
24,,"22,300",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,1,11,41480-72,59.56,1022,41480,10,,
25,,"20,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,1,11,41480-71,59.06,1003,41480,15,,
26,,"21,400",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,1,11,41480-71,59.06,1003,41480,14,,
27,,"26,000",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,1,11,41480-70,84.87,992,41480,14,,
28,,"19,900",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,11,41480-68,59.99,972,41480,2,,
29,,"20,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,11,41480-68,59.99,972,41480,19,,
30,,"20,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,11,41480-68,59.99,972,41480,3,,
31,,"13,500",1994,2017,한마음2길,00005,00000,41480,01,0,4418852,금촌동,0234,0008,41480,10100,1,두보1(234-8),1,12,41480-15,59.805,234-8,41480,1,,
32,,"19,500",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),1,12,41480-21,84.96,233-6,41480,8,,
33,,"14,800",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),1,13,41480-26,49.97,922,41480,9,,
34,,"21,800",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,1,13,41480-72,59.56,1022,41480,3,,
35,,"19,400",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,1,13,41480-71,59.06,1003,41480,1,,
36,,"24,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,13,41480-68,84.98,972,41480,17,,
37,,"15,000",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),1,13,41480-26,49.97,922,41480,14,,
38,,"16,500",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),1,16,41480-9,59.96,228-1,41480,9,,
39,,"26,400",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),1,16,41480-518,97.1878,1008,41480,1,,
40,,"16,400",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),1,16,41480-26,59.98,922,41480,6,,
41,,"16,500",1993,2017,아동로,00020,00000,41480,01,0,3206055,금촌동,0051,0049,41480,10100,1,장안미래(51-49),1,16,41480-24,84.6,51-49,41480,14,,
42,,"24,150",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),1,17,41480-68,84.98,972,41480,17,,
43,,"21,200",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,1,17,41480-71,59.06,1003,41480,17,,
