,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
35,,"8,500",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,1,7,43745-7,59.9,255,43745,9,,,0
36,,"12,600",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,1,7,43745-7,84.95,255,43745,6,,,0
37,,"7,000",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,1,9,43745-7,59.9,255,43745,3,,,0
38,,"14,800",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,1,17,43745-7,162.1,255,43745,1,,,0
39,,"8,100",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,1,26,43745-7,59.9,255,43745,7,,,0
40,,"8,000",1992,2017,장뜰로,00110,00000,43745,01,3244017,증평읍 장동리,0255,0000,43745,25027,1,증평삼일,1,31,43745-7,59.9,255,43745,11,,,0
41,,"2,100",1988,2017,삼일로8길,00033,00000,43745,00,4532076,증평읍 증천리,0728,0000,43745,25028,1,한성,1,20,43745-12,39.6,728,43745,5,,,0
42,,"23,400",2006,2017,초중6길,00008,00000,43745,01,4532190,증평읍 초중리,0533,0001,43745,25030,1,한라비발디,1,6,43745-80,127.6455,533-1,43745,14,,,0
43,,"9,200",2005,2017,가장골길,00016,00013,43745,01,4532003,증평읍 초중리,0114,0000,43745,25030,1,일진뜨리에,1,14,43745-79,59.675,114,43745,10,,,0
44,,"23,000",2006,2017,초중6길,00008,00000,43745,01,4532190,증평읍 초중리,0533,0001,43745,25030,1,한라비발디,1,19,43745-80,127.6455,533-1,43745,9,,,0
45,,"17,300",2006,2017,초중6길,00008,00000,43745,01,4532190,증평읍 초중리,0533,0001,43745,25030,1,한라비발디,1,20,43745-80,84.9714,533-1,43745,3,,,0
46,,"9,250",2005,2017,가장골길,00016,00013,43745,01,4532003,증평읍 초중리,0114,0000,43745,25030,1,일진뜨리에,1,21,43745-79,59.675,114,43745,10,,,0
47,,"23,400",2006,2017,초중6길,00008,00000,43745,01,4532190,증평읍 초중리,0533,0001,43745,25030,1,한라비발디,1,25,43745-80,127.6455,533-1,43745,6,,,0
48,,"16,800",2014,2017,송산로,00011,00000,43745,01,3244030,증평읍 송산리,0721,0000,43745,25032,1,지평더웰,1,17,43745-93,59.9752,721,43745,9,,,0
49,,"16,500",2014,2017,송산로,00011,00000,43745,01,3244030,증평읍 송산리,0721,0000,43745,25032,1,지평더웰,1,24,43745-93,59.9752,721,43745,3,,,0
50,,"2,200",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,1,2,43745-5,28.51,35,43745,1,,,0
51,,"2,300",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,1,2,43745-5,28.51,35,43745,9,,,0
52,,"2,300",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,1,2,43745-5,28.51,35,43745,3,,,0
53,,"2,300",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,1,2,43745-5,28.51,35,43745,15,,,0
54,,"2,300",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,1,2,43745-5,28.51,35,43745,11,,,0
55,,"5,200",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,1,10,43745-5,59.94,35,43745,11,,,0
56,,"5,600",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,1,10,43745-5,59.94,35,43745,15,,,0
57,,"2,350",2001,2017,광장로,00534,00000,43745,01,3014040,증평읍 용강리,0035,0000,43745,25035,1,서호이타운,1,17,43745-5,28.51,35,43745,14,,,0
