,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"5,000",2003,2017,강변길,00116,00008,47770,01,0,4754020,영덕읍 남석리,0028,0017,47770,25023,1,삼호강변빌라,1,13,47770-18,84.93,28-17,47770,7,,
2,,"20,695",2015,2017,읍사무소1길,00042,00021,47770,00,0,4754503,영덕읍 우곡리,0522,0000,47770,25027,1,영덕 우진 센트럴하임,1,2,47770-133,84.8021,522,47770,12,,
3,,"20,500",2015,2017,읍사무소1길,00042,00021,47770,00,0,4754503,영덕읍 우곡리,0522,0000,47770,25027,1,영덕 우진 센트럴하임,1,5,47770-133,84.9697,522,47770,3,,
4,,"20,695",2015,2017,읍사무소1길,00042,00021,47770,00,0,4754503,영덕읍 우곡리,0522,0000,47770,25027,1,영덕 우진 센트럴하임,1,6,47770-133,84.8021,522,47770,6,,
5,,"7,330",1997,2017,중앙길,00020,00000,47770,01,0,4754311,영덕읍 우곡리,0283,0000,47770,25027,1,신세계타운,1,9,47770-8,59.91,283,47770,7,,
6,,"20,695",2015,2017,읍사무소1길,00042,00021,47770,00,0,4754503,영덕읍 우곡리,0522,0000,47770,25027,1,영덕 우진 센트럴하임,1,9,47770-133,84.8021,522,47770,6,,
7,,"7,050",2003,2017,영덕로,00163,00000,47770,01,0,3318006,영덕읍 우곡리,0217,0000,47770,25027,1,마이다스빌,1,25,47770-16,59.85,217,47770,2,,
8,,"20,695",2015,2017,읍사무소1길,00042,00021,47770,00,0,4754503,영덕읍 우곡리,0522,0000,47770,25027,1,영덕 우진 센트럴하임,1,25,47770-133,84.8021,522,47770,8,,
9,,"15,450",2014,2017,신강구길,00084,00000,47770,00,,4754195,강구면 오포리,0012,0004,47770,31032,1,삼광하이츠,1,13,47770-120,75.42,12-4,47770,3,,
10,,"12,000",2014,2017,축산항4길,00016,00000,47770,00,0,4754342,축산면 축산리,0090,0001,47770,35032,1,동보팰리스,1,6,47770-127,52.307,90-1,47770,7,,
11,,"6,300",1990,2017,예주5길,00012,00001,47770,01,0,4754236,영해면 성내리,0431,0008,47770,36030,1,궁전,1,10,47770-14,71.29,431-8,47770,1,,
