,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"17,000",1995,2017,범골로,00060,00000,41150,00,3181017,의정부동,0288,0000,41150,10100,1,동화,11,1,41150-1,59.89,288,41150,10,,,
2,,"22,700",1995,2017,범골로,00060,00000,41150,00,3181017,의정부동,0288,0000,41150,10100,1,동화,11,2,41150-1,84.58,288,41150,15,,,
3,,"8,800",2013,2017,신흥로232번길,00005,00030,41150,01,4343253,의정부동,0497,0004,41150,10100,1,신한헤스티아,11,2,41150-1978,19.315,497-4,41150,12,,,0
4,,"9,000",2013,2017,신흥로232번길,00005,00030,41150,01,4343253,의정부동,0497,0004,41150,10100,1,신한헤스티아,11,2,41150-1978,19.315,497-4,41150,8,,,0
5,,"15,500",2012,2017,시민로156번길,00054,00000,41150,01,4343202,의정부동,0097,0012,41150,10100,1,한솔그랑빌A,11,10,41150-1916,40.5975,97-12,41150,8,,,0
6,,"27,750",2005,2017,호국로,01303,00000,41150,01,3000136,의정부동,0220,0110,41150,10100,1,한라비발디루트,11,17,41150-1732,96.46,220-110,41150,6,,,0
7,,"8,300",2013,2017,신흥로232번길,00005,00031,41150,01,4343253,의정부동,0496,0004,41150,10100,1,아이비타워,11,17,41150-2021,13.89,496-4,41150,11,,,0
8,,"24,000",1998,2017,백석로,00033,00000,41150,02,3181015,호원동,0351,0001,41150,10200,1,삼익,11,1,41150-8,84.66,351-1,41150,13,,,0
9,,"24,800",1996,2017,평화로322번길,00037,00000,41150,01,4343399,호원동,0432,0009,41150,10200,1,한주4,11,1,41150-35,84.995,432-9,41150,8,,,0
10,,"19,900",1997,2017,회룡로105번길,00037,00000,41150,01,4343487,호원동,0327,0001,41150,10200,1,신원,11,1,41150-16,60,327-1,41150,17,,,0
11,,"33,000",1997,2017,범골로29번길,00034,00000,41150,01,4343148,호원동,0401,0001,41150,10200,1,신도6,11,1,41150-13,127.07,401-1,41150,6,,,0
12,,"25,700",1996,2017,회룡로149번길,00009,00000,41150,01,4343490,호원동,0419,0002,41150,10200,1,신도5,11,2,41150-12,84.604,419-2,41150,10,,,0
13,,"19,800",1994,2017,평화로290번길,00011,00000,41150,01,4343398,호원동,0436,0001,41150,10200,1,한주1,11,2,41150-33,59.93,436-1,41150,2,,,0
14,,"25,100",1995,2017,안말로,00090,00000,41150,01,3181030,호원동,0451,0000,41150,10200,1,우성5,11,2,41150-24,59.981,451,41150,14,,,
15,,"21,350",1997,2017,회룡로105번길,00037,00000,41150,01,4343487,호원동,0327,0001,41150,10200,1,신원,11,2,41150-16,60,327-1,41150,14,,,0
16,,"25,900",1997,2017,회룡로105번길,00037,00000,41150,01,4343487,호원동,0327,0001,41150,10200,1,신원,11,3,41150-16,84.93,327-1,41150,20,,,0
17,,"21,000",1996,2017,안말로85번길,00061,00000,41150,01,4343272,호원동,0443,0000,41150,10200,1,성호(443-0),11,3,41150-1739,59.986,443,41150,11,,,0
18,,"22,500",1997,2017,호동로,00056,00000,41150,02,3181053,호원동,0360,0000,41150,10200,1,호원가든1,11,3,41150-39,59.93,360,41150,3,,,0
19,,"19,200",1996,2017,평화로322번길,00037,00000,41150,01,4343399,호원동,0432,0009,41150,10200,1,한주4,11,3,41150-35,59.995,432-9,41150,1,,,0
20,,"26,500",1996,2017,안말로85번길,00061,00000,41150,01,4343272,호원동,0442,0000,41150,10200,1,성호,11,4,41150-9,84.442,442,41150,18,,,0
21,,"23,000",1999,2017,범골로,00023,00000,41150,02,3181017,호원동,0376,0007,41150,10200,1,뉴익호원가든3,11,6,41150-5,59.97,376-7,41150,21,,,0
22,,"27,200",1997,2017,전좌로156번길,00019,00000,41150,01,4343331,호원동,0308,0045,41150,10200,1,한국개나리,11,6,41150-28,106.98,308-45,41150,5,,,0
23,,"26,000",1998,2017,,00124,00000,41150,02,3181063,호원동,0467,0005,41150,10200,1,신도7,11,7,41150-15,84.019,467-5,41150,12,,,0
24,,"23,300",1997,2017,,00363,00007,41150,02,3181063,호원동,0428,0000,41150,10200,1,회룡한주,11,7,41150-43,59.995,428,41150,7,,,0
25,,"24,200",1995,2017,안말로,00090,00000,41150,01,3181030,호원동,0451,0000,41150,10200,1,우성5,11,7,41150-24,59.981,451,41150,11,,,
26,,"19,900",1996,2017,회룡로149번길,00010,00000,41150,01,4343490,호원동,0421,0000,41150,10200,1,신도4,11,8,41150-11,59.94,421,41150,3,,,0
27,,"26,500",2017,2017,,00156,00000,41150,02,3181063,호원동,0466,0015,41150,10200,1,신일골든 휴 아파트,11,8,41150-2364,59.113,466-15,41150,6,,,0
28,,"18,200",2006,2017,평화로,00196,00000,41150,02,3181063,호원동,0459,0000,41150,10200,1,신일엘리시움,11,8,41150-1737,44.258,459,41150,11,,,0
29,,"17,000",2006,2017,평화로,00196,00000,41150,02,3181063,호원동,0459,0000,41150,10200,1,신일엘리시움,11,8,41150-1737,53.512,459,41150,11,,,0
30,,"27,000",1997,2017,호동로,00056,00000,41150,02,3181053,호원동,0360,0000,41150,10200,1,호원가든1,11,8,41150-39,84.96,360,41150,4,,,0
31,,"19,800",1996,2017,회룡로138번길,00018,00000,41150,01,4343534,호원동,0422,0000,41150,10200,1,우남,11,10,41150-19,59.9,422,41150,11,,,0
32,,"38,000",2004,2017,평화로202번길,00020,00000,41150,01,4343391,호원동,0461,0000,41150,10200,1,신일유토빌플러스,11,10,41150-141,103.146,461,41150,2,,,0
33,,"34,500",2003,2017,호암로,00256,00000,41150,01,3181054,호원동,0055,0004,41150,10200,1,신일유토빌,11,10,41150-44,84.97,55-4,41150,6,,,0
