,0,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,"34,500",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),11,13,41480-601,84.9666,982,41480,13,,,
131,,"28,200",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,11,13,41480-688,59.67,1031,41480,14,,,
132,,"34,500",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),11,14,41480-601,84.9462,982,41480,16,,,
133,,"33,900",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),11,16,41480-601,84.9666,982,41480,21,,,
134,,"44,000",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,16,41480-745,101.4717,991,41480,11,,,
135,,"30,600",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,11,16,41480-688,84.87,1031,41480,26,,,
136,,"31,400",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,11,18,41480-688,84.95,1031,41480,10,,,
137,,"38,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,18,41480-745,84.045,991,41480,20,,,
138,,"38,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,18,41480-745,84.0669,991,41480,3,,,
139,,"44,900",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,18,41480-745,118.5592,991,41480,4,,,
140,,"54,700",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,18,41480-745,118.5592,991,41480,26,,,
141,,"38,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,18,41480-745,84.1874,991,41480,12,,,
142,,"30,100",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,11,18,41480-688,84.93,1031,41480,5,,,
143,,"42,800",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,19,41480-745,101.8525,991,41480,13,,,
144,,"33,700",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),11,20,41480-601,84.9666,982,41480,7,,,
145,,"31,000",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,11,20,41480-688,84.93,1031,41480,10,,,
146,,"30,700",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,11,20,41480-688,74.81,1031,41480,12,,,
147,,"37,800",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,21,41480-745,84.045,991,41480,27,,,
148,,"38,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,21,41480-745,84.1887,991,41480,6,,,
149,,"37,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,21,41480-745,84.045,991,41480,21,,,
150,,"33,400",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),11,22,41480-601,84.9666,982,41480,9,,,
151,,"29,400",2004,2017,한빛로,00011,00000,41480,02,0,3206133,야당동,0975,0000,41480,10800,1,자유로아이파크(975-0),11,24,41480-84,84.992,975,41480,5,,,
152,,"38,500",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,24,41480-745,84.045,991,41480,17,,,
153,,"33,900",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),11,24,41480-601,84.9666,982,41480,9,,,
154,,"32,000",2004,2017,한빛로,00011,00000,41480,02,0,3206133,야당동,0975,0000,41480,10800,1,자유로아이파크(975-0),11,25,41480-84,101.986,975,41480,17,,,
155,,"41,300",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,25,41480-745,118.7267,991,41480,5,,,
156,,"32,500",2009,2017,한빛로,00067,00000,41480,02,0,3206133,야당동,0982,0000,41480,10800,1,휴먼빌 레이크팰리스(982),11,25,41480-601,84.9666,982,41480,5,,,
157,,"33,000",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,26,41480-745,59.3315,991,41480,19,,,
158,,"33,300",2012,2017,한빛로,00070,00000,41480,02,0,3206133,야당동,0991,0000,41480,10800,1,한빛마을 5단지 캐슬앤칸타빌,11,27,41480-745,59.6237,991,41480,15,,,
159,,"26,400",2011,2017,와석순환로,00015,00000,41480,02,0,3206063,야당동,1031,0000,41480,10800,1,운정아모리움,11,29,41480-688,59.85,1031,41480,17,,,
160,,"26,400",2005,2017,청석로,00350,00000,41480,02,0,3206086,다율동,0982,0000,41480,10900,1,청석마을동문굿모닝힐(982-0),11,1,41480-533,84.881,982,41480,13,,,
161,,"25,500",2005,2017,청석로,00350,00000,41480,02,0,3206086,다율동,0982,0000,41480,10900,1,청석마을동문굿모닝힐(982-0),11,4,41480-533,84.881,982,41480,8,,,
162,,"32,900",2006,2017,청석로,00300,00000,41480,00,0,3206086,다율동,0986,0000,41480,10900,1,청석마을대원효성(986-0),11,10,41480-543,129.159,986,41480,7,,,
163,,"29,000",2006,2017,청석로,00300,00000,41480,00,0,3206086,다율동,0986,0000,41480,10900,1,청석마을대원효성(986-0),11,13,41480-543,129.97,986,41480,6,,,
164,,"27,000",2005,2017,청석로,00350,00000,41480,02,0,3206086,다율동,0982,0000,41480,10900,1,청석마을동문굿모닝힐(982-0),11,16,41480-533,84.92,982,41480,5,,,
165,,"31,000",2006,2017,청석로,00300,00000,41480,00,0,3206086,다율동,0986,0000,41480,10900,1,청석마을대원효성(986-0),11,16,41480-543,129.159,986,41480,5,,,
166,,"24,000",2005,2017,청석로,00350,00000,41480,02,0,3206086,다율동,0982,0000,41480,10900,1,청석마을동문굿모닝힐(982-0),11,20,41480-533,84.881,982,41480,15,,,
167,,"24,500",2005,2017,청석로,00350,00000,41480,02,0,3206086,다율동,0982,0000,41480,10900,1,청석마을동문굿모닝힐(982-0),11,20,41480-533,84.881,982,41480,15,,,
168,,"26,800",2006,2017,청석로,00300,00000,41480,00,0,3206086,다율동,0986,0000,41480,10900,1,청석마을대원효성(986-0),11,21,41480-543,110.122,986,41480,2,,,
169,,"27,600",2006,2017,청석로,00300,00000,41480,00,0,3206086,다율동,0986,0000,41480,10900,1,청석마을대원효성(986-0),11,21,41480-543,110.122,986,41480,13,,,
170,,"29,000",2006,2017,청석로,00300,00000,41480,00,0,3206086,다율동,0986,0000,41480,10900,1,청석마을대원효성(986-0),11,21,41480-543,110.122,986,41480,11,,,
171,,"35,000",2006,2017,청석로,00300,00000,41480,00,0,3206086,다율동,0986,0000,41480,10900,1,청석마을대원효성(986-0),11,24,41480-543,129.159,986,41480,15,,,
172,,"27,500",2006,2017,책향기로,00209,00000,41480,02,0,3206084,동패동,1711,0000,41480,11300,1,책향기마을우남퍼스트빌(1711),11,2,41480-544,101.9776,1711,41480,2,,,
173,,"26,900",2005,2017,책향기로,00448,00000,41480,02,0,3206084,동패동,1702,0000,41480,11300,1,진흥효자(1702),11,3,41480-532,84.95,1702,41480,9,,,
174,,"27,400",2005,2017,책향기로,00448,00000,41480,02,0,3206084,동패동,1702,0000,41480,11300,1,진흥효자(1702),11,4,41480-532,84.95,1702,41480,8,,,
175,,"26,900",2005,2017,책향기로,00448,00000,41480,02,0,3206084,동패동,1702,0000,41480,11300,1,진흥효자(1702),11,6,41480-532,84.95,1702,41480,10,,,
176,,"25,200",2001,2017,동패로,00117,00000,41480,02,0,3206022,동패동,0200,0001,41480,11300,1,교하벽산(200-1),11,8,41480-44,84.556,200-1,41480,1,,,
177,,"27,400",2006,2017,책향기로,00403,00000,41480,02,0,3206084,동패동,1690,0000,41480,11300,1,숲속길마을 월드메르디앙 센트럴파크,11,8,41480-531,84.99,1690,41480,9,,,
178,,"28,000",2005,2017,책향기로,00371,00000,41480,02,0,3206084,동패동,1687,0000,41480,11300,1,숲속길마을 6단지 동문굿모닝힐,11,8,41480-520,101.95,1687,41480,5,,,
179,,"27,000",2001,2017,동패로,00117,00000,41480,02,0,3206022,동패동,0200,0001,41480,11300,1,교하벽산(200-1),11,8,41480-44,84.556,200-1,41480,11,,,
180,,"27,000",2005,2017,책향기로,00441,00000,41480,02,0,3206084,동패동,1698,0000,41480,11300,1,책향기마을10단지동문굿모닝힐(1698),11,9,41480-530,84.881,1698,41480,13,,,
181,,"33,500",2010,2017,미래로,00345,00000,41480,03,0,3012097,동패동,1772,0000,41480,11300,1,한울마을 7단지 삼부르네상스 아파트,11,9,41480-627,84.2235,1772,41480,12,,,
182,,"27,000",2005,2017,책향기로,00441,00000,41480,02,0,3206084,동패동,1698,0000,41480,11300,1,책향기마을10단지동문굿모닝힐(1698),11,10,41480-530,84.881,1698,41480,13,,,
183,,"40,000",2010,2017,미래로,00345,00000,41480,03,0,3012097,동패동,1772,0000,41480,11300,1,한울마을 7단지 삼부르네상스 아파트,11,10,41480-627,120.2854,1772,41480,9,,,
184,,"31,500",2007,2017,책향기로,00183,00000,41480,02,0,3206084,동패동,1708,0000,41480,11300,1,상록데시앙(1708),11,10,41480-562,84.998,1708,41480,15,,,
185,,"30,000",2007,2017,책향기로,00183,00000,41480,02,0,3206084,동패동,1708,0000,41480,11300,1,상록데시앙(1708),11,10,41480-562,84.99,1708,41480,7,,,
186,,"27,250",2005,2017,책향기로,00448,00000,41480,02,0,3206084,동패동,1702,0000,41480,11300,1,진흥효자(1702),11,11,41480-532,84.95,1702,41480,12,,,
187,,"29,900",2010,2017,미래로,00345,00000,41480,03,0,3012097,동패동,1772,0000,41480,11300,1,한울마을 7단지 삼부르네상스 아파트,11,13,41480-627,59.3074,1772,41480,8,,,
188,,"35,000",2010,2017,미래로,00345,00000,41480,03,0,3012097,동패동,1772,0000,41480,11300,1,한울마을 7단지 삼부르네상스 아파트,11,13,41480-627,84.2235,1772,41480,19,,,
189,,"24,800",2001,2017,동패로,00117,00000,41480,02,0,3206022,동패동,0200,0001,41480,11300,1,교하벽산(200-1),11,14,41480-44,66.539,200-1,41480,15,,,
190,,"24,300",2001,2017,동패로,00117,00000,41480,02,0,3206022,동패동,0200,0001,41480,11300,1,교하벽산(200-1),11,14,41480-44,66.539,200-1,41480,9,,,
191,,"32,400",2007,2017,책향기로,00183,00000,41480,02,0,3206084,동패동,1708,0000,41480,11300,1,상록데시앙(1708),11,15,41480-562,84.998,1708,41480,11,,,
192,,"30,200",2005,2017,책향기로,00371,00000,41480,02,0,3206084,동패동,1687,0000,41480,11300,1,숲속길마을 6단지 동문굿모닝힐,11,16,41480-520,123.12,1687,41480,7,,,
193,,"30,000",2001,2017,동패로,00117,00000,41480,02,0,3206022,동패동,0200,0001,41480,11300,1,교하벽산(200-1),11,17,41480-44,111.213,200-1,41480,4,,,
194,,"27,400",2005,2017,책향기로,00448,00000,41480,02,0,3206084,동패동,1702,0000,41480,11300,1,진흥효자(1702),11,18,41480-532,84.95,1702,41480,11,,,
195,,"32,500",2007,2017,책향기로,00183,00000,41480,02,0,3206084,동패동,1708,0000,41480,11300,1,상록데시앙(1708),11,18,41480-562,84.998,1708,41480,15,,,
196,,"31,800",2007,2017,책향기로,00183,00000,41480,02,0,3206084,동패동,1708,0000,41480,11300,1,상록데시앙(1708),11,18,41480-562,84.998,1708,41480,15,,,
197,,"27,950",2005,2017,책향기로,00448,00000,41480,02,0,3206084,동패동,1702,0000,41480,11300,1,진흥효자(1702),11,18,41480-532,84.95,1702,41480,9,,,
198,,"31,500",2005,2017,책향기로,00371,00000,41480,02,0,3206084,동패동,1687,0000,41480,11300,1,숲속길마을 6단지 동문굿모닝힐,11,20,41480-520,123.12,1687,41480,5,,,
199,,"22,500",2006,2017,책향기로,00209,00000,41480,02,0,3206084,동패동,1711,0000,41480,11300,1,책향기마을우남퍼스트빌(1711),11,21,41480-544,128.9612,1711,41480,4,,,
200,,"30,000",2005,2017,책향기로,00371,00000,41480,02,0,3206084,동패동,1687,0000,41480,11300,1,숲속길마을 6단지 동문굿모닝힐,11,22,41480-520,101.95,1687,41480,8,,,
201,,"30,000",2007,2017,책향기로,00183,00000,41480,02,0,3206084,동패동,1708,0000,41480,11300,1,상록데시앙(1708),11,22,41480-562,84.99,1708,41480,13,,,
202,,"26,000",2001,2017,동패로,00117,00000,41480,02,0,3206022,동패동,0200,0001,41480,11300,1,교하벽산(200-1),11,24,41480-44,84.556,200-1,41480,13,,,
203,,"27,850",2006,2017,책향기로,00403,00000,41480,02,0,3206084,동패동,1690,0000,41480,11300,1,숲속길마을 월드메르디앙 센트럴파크,11,24,41480-531,84.99,1690,41480,10,,,
204,,"27,300",2001,2017,동패로,00117,00000,41480,02,0,3206022,동패동,0200,0001,41480,11300,1,교하벽산(200-1),11,27,41480-44,84.556,200-1,41480,12,,,
205,,"29,200",2005,2017,책향기로,00441,00000,41480,02,0,3206084,동패동,1698,0000,41480,11300,1,책향기마을10단지동문굿모닝힐(1698),11,27,41480-530,84.881,1698,41480,9,,,
206,,"30,000",2005,2017,책향기로,00420,00000,41480,02,0,3206084,동패동,1703,0000,41480,11300,1,책향기 마을 11단지 신동아 파밀리에,11,27,41480-529,107.85,1703,41480,4,,,
207,,"28,700",2006,2017,책향기로,00403,00000,41480,02,0,3206084,동패동,1690,0000,41480,11300,1,숲속길마을 월드메르디앙 센트럴파크,11,28,41480-531,84.99,1690,41480,6,,,
208,,"24,500",2001,2017,동패로,00117,00000,41480,02,0,3206022,동패동,0200,0001,41480,11300,1,교하벽산(200-1),11,29,41480-44,66.539,200-1,41480,6,,,
209,,"29,000",2005,2017,책향기로,00371,00000,41480,02,0,3206084,동패동,1687,0000,41480,11300,1,숲속길마을 6단지 동문굿모닝힐,11,30,41480-520,101.95,1687,41480,10,,,
210,,"25,500",2005,2017,책향기로,00337,00000,41480,03,0,3206084,문발동,0560,0000,41480,11500,1,숲속길마을동문굿모닝힐(560),11,1,41480-521,84.881,560,41480,5,,,
211,,"25,000",2001,2017,와석순환로,00347,00000,41480,03,0,3206063,목동동,0002,0117,41480,11700,1,해솔마을 2단지 월드메르디앙(2-117),11,1,41480-39,84.94,2-117,41480,4,,,
212,,"25,400",2001,2017,미래로,00535,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,3,41480-40,84.993,2-110,41480,3,,,
213,,"23,600",2001,2017,와석순환로,00347,00000,41480,03,0,3206063,목동동,0002,0117,41480,11700,1,해솔마을 2단지 월드메르디앙(2-117),11,4,41480-39,84.94,2-117,41480,6,,,
214,,"30,000",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,4,41480-628,59.3074,679,41480,13,,,
215,,"30,300",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,4,41480-628,59.3074,679,41480,10,,,
216,,"42,500",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,4,41480-628,120.2854,679,41480,7,,,
217,,"26,100",2001,2017,미래로,00535,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,4,41480-40,84.993,2-110,41480,16,,,
218,,"27,800",2001,2017,미래로,00535,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,4,41480-40,104.02,2-110,41480,4,,,
219,,"22,900",2001,2017,미래로,00537,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,6,41480-40,59.998,2-110,41480,3,,,
220,,"33,500",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,6,41480-628,84.2235,679,41480,12,,,
221,,"26,000",2002,2017,와석순환로,00307,00000,41480,03,0,3206063,목동동,0101,0000,41480,11700,1,산내마을11단지현대아이파크,11,6,41480-43,84.9843,101,41480,17,,,
222,,"26,200",2001,2017,미래로,00535,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,7,41480-40,84.993,2-110,41480,18,,,
223,,"24,000",2001,2017,청암로,00028,00000,41480,03,0,3206088,목동동,0114,0037,41480,11700,1,산내마을8단지(114-37),11,7,41480-45,73.095,114-37,41480,6,,,
224,,"24,800",2001,2017,청암로,00028,00000,41480,03,0,3206088,목동동,0114,0037,41480,11700,1,산내마을8단지(114-37),11,7,41480-45,73.095,114-37,41480,9,,,
225,,"27,800",2001,2017,청암로,00028,00000,41480,03,0,3206088,목동동,0114,0037,41480,11700,1,산내마을8단지(114-37),11,7,41480-45,84.715,114-37,41480,1,,,
226,,"33,000",2001,2017,청암로,00028,00000,41480,03,0,3206088,목동동,0114,0037,41480,11700,1,산내마을8단지(114-37),11,8,41480-45,147.995,114-37,41480,6,,,
227,,"39,900",2013,2017,청암로,00027,00000,41480,03,0,3206088,목동동,0922,0000,41480,11700,1,산내마을6단지한라비발디,11,8,41480-775,101.99,922,41480,8,,,
228,,"29,200",2010,2017,해솔로,00020,00000,41480,03,0,3206134,목동동,0667,0000,41480,11700,1,해솔마을4단지 벽산우남연리지(667),11,8,41480-630,59.9987,667,41480,13,,,
229,,"32,000",2002,2017,와석순환로,00307,00000,41480,03,0,3206063,목동동,0101,0000,41480,11700,1,산내마을11단지현대아이파크,11,9,41480-43,133.9043,101,41480,2,,,
230,,"30,500",2010,2017,해솔로,00085,00000,41480,03,0,3206134,목동동,0647,0000,41480,11700,1,해솔마을1단지 두산위브 (647),11,9,41480-618,84.981,647,41480,2,,,
231,,"25,600",2001,2017,청암로,00028,00000,41480,03,0,3206088,목동동,0114,0037,41480,11700,1,산내마을8단지(114-37),11,10,41480-45,73.095,114-37,41480,7,,,
232,,"27,750",2010,2017,해솔로,00020,00000,41480,03,0,3206134,목동동,0667,0000,41480,11700,1,해솔마을4단지 벽산우남연리지(667),11,10,41480-630,59.9987,667,41480,10,,,
233,,"26,750",2001,2017,미래로,00537,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,11,41480-40,84.993,2-110,41480,16,,,
234,,"34,500",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,12,41480-628,84.2235,679,41480,9,,,
235,,"35,500",2013,2017,청암로,00027,00000,41480,03,0,3206088,목동동,0922,0000,41480,11700,1,산내마을6단지한라비발디,11,13,41480-775,84.99,922,41480,4,,,
236,,"25,500",2002,2017,와석순환로,00307,00000,41480,03,0,3206063,목동동,0101,0000,41480,11700,1,산내마을11단지현대아이파크,11,14,41480-43,84.9843,101,41480,1,,,
237,,"39,200",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,14,41480-628,120.2854,679,41480,12,,,
238,,"24,900",2001,2017,청암로,00028,00000,41480,03,0,3206088,목동동,0114,0037,41480,11700,1,산내마을8단지(114-37),11,14,41480-45,73.095,114-37,41480,2,,,
239,,"24,200",2001,2017,와석순환로,00347,00000,41480,03,0,3206063,목동동,0002,0117,41480,11700,1,해솔마을 2단지 월드메르디앙(2-117),11,15,41480-39,84.94,2-117,41480,12,,,
240,,"27,000",2001,2017,와석순환로,00347,00000,41480,03,0,3206063,목동동,0002,0117,41480,11700,1,해솔마을 2단지 월드메르디앙(2-117),11,16,41480-39,100.17,2-117,41480,8,,,
241,,"39,700",2013,2017,청암로,00027,00000,41480,03,0,3206088,목동동,0922,0000,41480,11700,1,산내마을6단지한라비발디,11,16,41480-775,101.99,922,41480,18,,,
242,,"39,500",2010,2017,해솔로,00020,00000,41480,03,0,3206134,목동동,0667,0000,41480,11700,1,해솔마을4단지 벽산우남연리지(667),11,16,41480-630,119.4578,667,41480,20,,,
243,,"25,700",2001,2017,미래로,00537,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,17,41480-40,84.993,2-110,41480,5,,,
244,,"39,000",2010,2017,해솔로,00085,00000,41480,03,0,3206134,목동동,0647,0000,41480,11700,1,해솔마을1단지 두산위브 (647),11,17,41480-618,124.667,647,41480,18,,,
245,,"27,100",2010,2017,해솔로,00085,00000,41480,03,0,3206134,목동동,0647,0000,41480,11700,1,해솔마을1단지 두산위브 (647),11,17,41480-618,59.144,647,41480,11,,,
246,,"31,200",2001,2017,미래로,00537,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,18,41480-40,134.825,2-110,41480,3,,,
247,,"33,000",2010,2017,해솔로,00085,00000,41480,03,0,3206134,목동동,0647,0000,41480,11700,1,해솔마을1단지 두산위브 (647),11,18,41480-618,84.981,647,41480,5,,,
248,,"27,450",2001,2017,청암로,00028,00000,41480,03,0,3206088,목동동,0114,0037,41480,11700,1,산내마을8단지(114-37),11,18,41480-45,84.715,114-37,41480,14,,,
249,,"34,400",2010,2017,해솔로,00020,00000,41480,03,0,3206134,목동동,0667,0000,41480,11700,1,해솔마을4단지 벽산우남연리지(667),11,20,41480-630,84.9245,667,41480,10,,,
250,,"27,800",2001,2017,미래로,00537,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,21,41480-40,104.02,2-110,41480,3,,,
251,,"39,700",2013,2017,청암로,00027,00000,41480,03,0,3206088,목동동,0922,0000,41480,11700,1,산내마을6단지한라비발디,11,21,41480-775,101.99,922,41480,7,,,
252,,"41,800",2013,2017,청암로,00027,00000,41480,03,0,3206088,목동동,0922,0000,41480,11700,1,산내마을6단지한라비발디,11,21,41480-775,101.99,922,41480,21,,,
253,,"41,000",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,21,41480-628,120.8484,679,41480,30,,,
254,,"34,000",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,21,41480-628,84.2235,679,41480,22,,,
255,,"23,700",2001,2017,와석순환로,00347,00000,41480,03,0,3206063,목동동,0002,0117,41480,11700,1,해솔마을 2단지 월드메르디앙(2-117),11,24,41480-39,84.94,2-117,41480,6,,,
256,,"29,800",2002,2017,와석순환로,00307,00000,41480,03,0,3206063,목동동,0101,0000,41480,11700,1,산내마을11단지현대아이파크,11,25,41480-43,111.3595,101,41480,6,,,
257,,"32,500",2013,2017,청암로,00027,00000,41480,03,0,3206088,목동동,0922,0000,41480,11700,1,산내마을6단지한라비발디,11,25,41480-775,59.99,922,41480,16,,,
258,,"39,500",2013,2017,청암로,00027,00000,41480,03,0,3206088,목동동,0922,0000,41480,11700,1,산내마을6단지한라비발디,11,26,41480-775,101.99,922,41480,14,,,
259,,"37,000",2010,2017,해솔로,00085,00000,41480,03,0,3206134,목동동,0647,0000,41480,11700,1,해솔마을1단지 두산위브 (647),11,27,41480-618,104.589,647,41480,18,,,
260,,"30,900",2010,2017,해솔로,00020,00000,41480,03,0,3206134,목동동,0667,0000,41480,11700,1,해솔마을4단지 벽산우남연리지(667),11,27,41480-630,84.8784,667,41480,2,,,
261,,"26,000",2001,2017,청암로,00028,00000,41480,03,0,3206088,목동동,0114,0037,41480,11700,1,산내마을8단지(114-37),11,29,41480-45,84.715,114-37,41480,8,,,
262,,"34,700",2010,2017,가온로,00067,00000,41480,02,0,3206001,목동동,0679,0000,41480,11700,1,해솔마을 5단지 삼부르네상스(679),11,29,41480-628,84.2235,679,41480,10,,,
263,,"23,800",2001,2017,미래로,00537,00000,41480,06,0,3012097,목동동,0002,0110,41480,11700,1,해솔마을3단지운정현대,11,30,41480-40,59.998,2-110,41480,10,,,
264,,"27,000",2001,2017,금바위로,00047,00000,41480,03,0,3206010,와동동,0205,0000,41480,12200,1,가람마을8단지 동문굿모닝힐,11,1,41480-42,84.454,205,41480,17,,,
265,,"35,700",2010,2017,가람로,00022,00000,41480,02,0,3206106,와동동,1308,0000,41480,12200,1,가람마을1단지벽산한라(1308),11,2,41480-638,101.929,1308,41480,16,,,
266,,"36,900",2011,2017,가람로,00070,00000,41480,02,0,3206106,와동동,1321,0000,41480,12200,1,가람마을4단지 한양수자인,11,3,41480-700,119.83,1321,41480,15,,,
267,,"26,900",2001,2017,금바위로,00047,00000,41480,03,0,3206010,와동동,0205,0000,41480,12200,1,가람마을8단지 동문굿모닝힐,11,4,41480-42,84.454,205,41480,16,,,
268,,"48,700",2014,2017,가온로,00205,00000,41480,03,0,3206001,와동동,1404,0000,41480,12200,1,해솔마을7단지롯데캐슬,11,4,41480-880,113.991,1404,41480,25,,,
269,,"40,900",2010,2017,가온로,00245,00000,41480,03,0,3206001,와동동,1356,0000,41480,12200,1,가람마을 10단지 월드메르디앙(1356),11,4,41480-634,119.2983,1356,41480,11,,,
270,,"25,900",2001,2017,금바위로,00047,00000,41480,03,0,3206010,와동동,0205,0000,41480,12200,1,가람마을8단지 동문굿모닝힐,11,4,41480-42,84.454,205,41480,4,,,
271,,"38,500",2010,2017,가온로,00245,00000,41480,03,0,3206001,와동동,1356,0000,41480,12200,1,가람마을 10단지 월드메르디앙(1356),11,5,41480-634,120.5004,1356,41480,3,,,
272,,"31,800",2010,2017,가온로,00256,00000,41480,03,0,3206001,와동동,1368,0000,41480,12200,1,가람마을11단지 동문굿모닝힐(1368),11,6,41480-631,84.871,1368,41480,22,,,
273,,"35,000",2012,2017,가람로116번길,00130,00000,41480,01,0,4418987,와동동,1338,0000,41480,12200,1,가람마을7단지한라비발디,11,6,41480-753,84.96,1338,41480,4,,,
274,,"37,400",2010,2017,미래로,00562,00000,41480,04,0,3012097,와동동,1344,0000,41480,12200,1,가람마을9단지남양휴튼(1344),11,6,41480-637,119.981,1344,41480,18,,,
275,,"45,000",2010,2017,가온로,00256,00000,41480,03,0,3206001,와동동,1368,0000,41480,12200,1,가람마을11단지 동문굿모닝힐(1368),11,6,41480-631,118.724,1368,41480,17,,,
276,,"31,000",2011,2017,가람로,00070,00000,41480,02,0,3206106,와동동,1321,0000,41480,12200,1,가람마을4단지 한양수자인,11,7,41480-700,84.99,1321,41480,2,,,
