,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"7,700",1991,2017,퇴계로,00214,00000,47170,00,0,3307040,신안동,0062,0001,47170,10500,1,현대,12,23,47170-2,72.72,62-1,47170,9,,
1,"22,500",2017,2017,육사로,00333,00000,47170,00,0,3307030,법흥동,0277,0000,47170,10900,1,안동강변펠리시아아파트,12,18,47170-299,84.9801,277,47170,2,,
2,"25,000",2017,2017,육사로,00333,00000,47170,00,0,3307030,법흥동,0277,0000,47170,10900,1,안동강변펠리시아아파트,12,18,47170-299,84.8226,277,47170,6,,
3,"23,820",2017,2017,육사로,00333,00000,47170,00,0,3307030,법흥동,0277,0000,47170,10900,1,안동강변펠리시아아파트,12,19,47170-299,84.9428,277,47170,5,,
4,"22,600",2017,2017,육사로,00333,00000,47170,00,0,3307030,법흥동,0277,0000,47170,10900,1,안동강변펠리시아아파트,12,22,47170-299,84.9428,277,47170,4,,
5,"7,750",1998,2017,경동로,00977,00006,47170,03,0,3018013,용상동,1625,0000,47170,11000,1,용상5-1주공,12,2,47170-9,49.29,1625,47170,8,,
6,"20,500",2011,2017,중평길,00039,00000,47170,01,0,4722084,용상동,1632,0000,47170,11000,1,안동 세영 리첼,12,4,47170-240,84.5946,1632,47170,3,,
7,"10,000",1998,2017,경동로,00977,00006,47170,03,0,3018013,용상동,1625,0000,47170,11000,1,용상5-1주공,12,6,47170-9,59.99,1625,47170,9,,
8,"7,800",1994,2017,길주길,00093,00000,47170,00,0,4721185,용상동,0600,0000,47170,11000,1,현대2,12,9,47170-61,59.4,600,47170,10,,
9,"22,000",2011,2017,중평길,00039,00000,47170,01,0,4722084,용상동,1632,0000,47170,11000,1,안동 세영 리첼,12,11,47170-240,84.5537,1632,47170,14,,
10,"8,200",1994,2017,길주길,00093,00000,47170,00,0,4721185,용상동,0600,0000,47170,11000,1,현대2,12,14,47170-61,59.4,600,47170,13,,
11,"18,750",2014,2017,중평길,00055,00000,47170,01,0,4722084,용상동,1636,0000,47170,11000,1,용상세영리첼2차,12,15,47170-265,59.2996,1636,47170,16,,
12,"16,500",2014,2017,중평길,00055,00000,47170,01,0,4722084,용상동,1636,0000,47170,11000,1,용상세영리첼2차,12,16,47170-265,59.2996,1636,47170,12,,
13,"15,400",1999,2017,경동로,00977,00005,47170,03,0,3018013,용상동,1629,0000,47170,11000,1,용상6주공,12,19,47170-10,84.79,1629,47170,15,,
14,"3,000",1980,2017,경동로,00903,00000,47170,00,0,3018013,용상동,0985,0001,47170,11000,1,용상1주공,12,21,47170-5,36.208,985-1,47170,4,,
15,"10,500",1998,2017,경동로,00977,00006,47170,03,0,3018013,용상동,1625,0000,47170,11000,1,용상5-1주공,12,22,47170-9,59.99,1625,47170,1,,
16,"7,500",1994,2017,길주길,00093,00000,47170,00,0,4721185,용상동,0600,0000,47170,11000,1,현대2,12,23,47170-61,59.4,600,47170,2,,
17,"27,500",2011,2017,중평길,00039,00000,47170,01,0,4722084,용상동,1632,0000,47170,11000,1,안동 세영 리첼,12,23,47170-240,122.7474,1632,47170,5,,
18,"16,300",1999,2017,경동로,00977,00005,47170,03,0,3018013,용상동,1629,0000,47170,11000,1,용상6주공,12,26,47170-10,84.79,1629,47170,13,,
19,"4,500",1983,2017,전거리8길,00040,00000,47170,01,0,4722019,용상동,1475,0000,47170,11000,1,용상2주공,12,28,47170-6,45.36,1475,47170,3,,
20,"34,500",2015,2017,배움길,00077,00000,47170,00,0,4721453,당북동,0446,0000,47170,12100,1,안동센트럴자이,12,1,47170-273,84.679,446,47170,14,,
21,"32,000",2015,2017,배움길,00077,00000,47170,00,0,4721453,당북동,0446,0000,47170,12100,1,안동센트럴자이,12,14,47170-273,84.898,446,47170,6,,
22,"9,800",1999,2017,말구리길,00087,00000,47170,00,0,4721344,태화동,0656,0000,47170,12200,1,태성드림하이츠,12,1,47170-18,60,656,47170,7,,
23,"9,200",1999,2017,말구리길,00087,00000,47170,00,0,4721344,태화동,0656,0000,47170,12200,1,태성드림하이츠,12,2,47170-18,60,656,47170,7,,
24,"3,700",1978,2017,서악길,00005,00000,47170,01,0,4721621,태화동,0232,0001,47170,12200,1,태화주공,12,7,47170-19,35.5,232-1,47170,2,,
25,"21,000",2013,2017,말구리2길,00055,00000,47170,01,0,4721339,태화동,0878,0000,47170,12200,1,브라운스톤태화2차,12,12,47170-259,84.912,878,47170,5,,
26,"8,500",1999,2017,말구리길,00087,00000,47170,00,0,4721344,태화동,0656,0000,47170,12200,1,태성드림하이츠,12,18,47170-18,60,656,47170,13,,
27,"43,000",2009,2017,경북대로,00340,00000,47170,01,0,2018002,태화동,0920,0000,47170,12200,1,안동롯데캐슬,12,19,47170-209,154.4,920,47170,14,,
28,"3,400",1978,2017,서악길,00005,00000,47170,01,0,4721621,태화동,0232,0001,47170,12200,1,태화주공,12,28,47170-19,35.5,232-1,47170,4,,
29,"4,000",1978,2017,서악길,00005,00000,47170,01,0,4721621,태화동,0232,0001,47170,12200,1,태화주공,12,29,47170-19,35.5,232-1,47170,3,,
30,"6,000",1991,2017,단원로,00202,00000,47170,00,0,3307012,법상동,0078,0020,47170,12500,1,대신법상,12,22,47170-21,75.54,78-20,47170,2,,
31,"11,300",1995,2017,제비원로,00170,00000,47170,00,0,3307035,금곡동,0124,0001,47170,12600,1,태성경안타운,12,2,47170-24,59.9,124-1,47170,5,,
32,"10,800",1996,2017,감나무5길,00015,00000,47170,00,0,4721032,평화동,0164,0048,47170,12700,1,현대,12,11,47170-26,79.47,164-48,47170,10,,
33,"6,500",1992,2017,평화길,00041,00000,47170,01,0,4722175,평화동,0394,0008,47170,12700,1,영남,12,19,47170-25,84.96,394-8,47170,3,,
34,"9,500",1996,2017,감나무5길,00015,00000,47170,00,0,4721032,평화동,0164,0048,47170,12700,1,현대,12,28,47170-26,59.94,164-48,47170,5,,
35,"6,900",1996,2017,안기1길,00040,00062,47170,00,0,4721761,안기동,0240,0000,47170,12800,1,경동,12,12,47170-27,59.76,240,47170,17,,
36,"8,000",1991,2017,제비원로,00306,00019,47170,06,0,3307035,안기동,0230,0020,47170,12800,1,웅부그린,12,12,47170-32,83.79,230-20,47170,2,,
37,"10,500",1991,2017,영남길,00032,00000,47170,00,0,4721816,안기동,0190,0000,47170,12800,1,우성,12,12,47170-31,84.97,190,47170,8,,
38,"5,000",1992,2017,제비원로,00240,00003,47170,00,0,3307035,안기동,0204,0001,47170,12800,1,까치,12,18,47170-28,42.045,204-1,47170,1,,
39,"5,000",1992,2017,제비원로,00240,00003,47170,00,0,3307035,안기동,0204,0001,47170,12800,1,까치,12,21,47170-28,42.045,204-1,47170,2,,
40,"4,700",1992,2017,제비원로,00240,00003,47170,00,0,3307035,안기동,0204,0001,47170,12800,1,까치,12,26,47170-28,42.045,204-1,47170,1,,
41,"10,250",2002,2017,단원로,00081,00008,47170,09,0,3307012,운안동,0345,0000,47170,12900,1,명성한마음,12,14,47170-36,84.78,345,47170,14,,
42,"7,700",1996,2017,단원로,00071,00001,47170,09,0,3307012,운안동,0354,0000,47170,12900,1,대성맨션,12,19,47170-35,59.94,354,47170,6,,
43,"7,100",2001,2017,한화길,00037,00000,47170,02,0,4722216,운안동,0331,0000,47170,12900,1,대원한숲타운,12,25,47170-68,54.1485,331,47170,1,,
44,"9,200",2002,2017,단원로,00081,00008,47170,09,0,3307012,운안동,0345,0000,47170,12900,1,명성한마음,12,29,47170-36,84.78,345,47170,6,,
45,"14,000",2002,2017,퇴계로,00233,00022,47170,00,0,3307040,안막동,0069,0011,47170,13200,1,계림플러스101동,12,2,47170-86,84.8164,69-11,47170,8,,
46,"8,000",1996,2017,퇴계로,00220,00016,47170,00,0,3307040,안막동,0071,0009,47170,13200,1,현대,12,4,47170-40,74.162,71-9,47170,4,,
47,"5,800",1995,2017,퇴계로,00259,00000,47170,11,0,3307040,안막동,0077,0015,47170,13200,1,안막화성,12,18,47170-39,49.23,77-15,47170,5,,
48,"13,500",1996,2017,퇴계로,00220,00016,47170,00,0,3307040,안막동,0071,0009,47170,13200,1,현대,12,19,47170-40,84.902,71-9,47170,8,,
49,"6,000",1995,2017,퇴계로,00259,00000,47170,11,0,3307040,안막동,0077,0015,47170,13200,1,안막화성,12,20,47170-39,49.23,77-15,47170,8,,
50,"13,400",2002,2017,퇴계로,00233,00022,47170,00,0,3307040,안막동,0069,0011,47170,13200,1,계림플러스101동,12,21,47170-86,84.8164,69-11,47170,1,,
51,"16,600",1999,2017,광명로,00212,00005,47170,00,0,3307005,옥동,0618,0004,47170,13300,1,옥동삼성2차,12,1,47170-43,84.81,618-4,47170,13,,
52,"13,000",2002,2017,복주길,00065,00000,47170,01,0,4721495,옥동,0739,0001,47170,13300,1,옥동4주공,12,1,47170-77,59.83,739-1,47170,9,,
53,"24,000",2003,2017,광명로,00133,00000,47170,02,0,3307005,옥동,0784,0001,47170,13300,1,세영첼시빌,12,1,47170-47,149.3921,784-1,47170,1,,
54,"24,300",2010,2017,옥서1길,00090,00000,47170,01,0,4721855,옥동,0920,0001,47170,13300,1,옥동휴먼시아8단지,12,2,47170-227,84.95,920-1,47170,13,,
55,"8,900",1995,2017,은행나무로,00106,00006,47170,01,0,3307031,옥동,0974,0000,47170,13300,1,옥동3주공,12,3,47170-46,58.14,974,47170,2,,
56,"13,000",1999,2017,복주1길,00015,00000,47170,00,0,4721489,옥동,0768,0001,47170,13300,1,옥동세영,12,6,47170-74,59.89,768-1,47170,5,,
57,"9,200",1995,2017,은행나무로,00106,00006,47170,01,0,3307031,옥동,0974,0000,47170,13300,1,옥동3주공,12,7,47170-46,58.14,974,47170,5,,
58,"14,200",1998,2017,옥광1길,00017,00000,47170,00,0,4721844,옥동,0638,0001,47170,13300,1,옥동삼성1차,12,10,47170-42,74.016,638-1,47170,15,,
59,"26,500",2015,2017,경북대로,00438,00000,47170,00,,2018002,옥동,1443,0000,47170,13300,1,옥동효성해링턴플레이스,12,10,47170-272,84.9968,1443,47170,5,,
60,"19,000",2000,2017,복주2길,00025,00000,47170,00,0,4721490,옥동,0766,0001,47170,13300,1,옥동세영두레마을,12,12,47170-72,82.847,766-1,47170,6,,
61,"10,700",2002,2017,복주길,00066,00000,47170,01,0,4721495,옥동,0740,0001,47170,13300,1,옥동5주공,12,14,47170-78,46.2,740-1,47170,14,,
62,"14,900",2002,2017,복주길,00065,00000,47170,01,0,4721495,옥동,0739,0001,47170,13300,1,옥동4주공,12,15,47170-77,59.83,739-1,47170,14,,
63,"9,400",1995,2017,은행나무로,00106,00006,47170,01,0,3307031,옥동,0974,0000,47170,13300,1,옥동3주공,12,18,47170-46,58.14,974,47170,8,,
64,"8,950",1995,2017,은행나무로,00106,00006,47170,01,0,3307031,옥동,0974,0000,47170,13300,1,옥동3주공,12,18,47170-46,58.14,974,47170,15,,
65,"11,800",2002,2017,복주길,00066,00000,47170,01,0,4721495,옥동,0740,0001,47170,13300,1,옥동5주공,12,19,47170-78,46.2,740-1,47170,9,,
66,"9,000",1995,2017,은행나무로,00106,00006,47170,01,0,3307031,옥동,0974,0000,47170,13300,1,옥동3주공,12,20,47170-46,58.14,974,47170,9,,
