,학제,학교 세부 유형,시도,교육지원청,행정구,학교명,본분교,학교상태,우편번호,도로명주소,법정동
0,유치원,유치원,서울,중부,종로구,린덴바움유치원,본교,기존(원)교,030-25 ,서울특별시 종로구 통일로12길 51 . 린덴바움유치원 (무악동),서울특별시 종로구
1,유치원,유치원,서울,중부,종로구,배화여자대학교 부속 배화유치원,본교,기존(원)교,030-39 ,서울특별시 종로구 필운대로1길 34 (필운동),서울특별시 종로구
2,유치원,유치원,서울,중부,종로구,봄샘유치원,본교,기존(원)교,031-24 ,서울특별시 종로구 율곡로 264 (종로6가.서울복음교회),서울특별시 종로구
3,유치원,유치원,서울,중부,종로구,상명사대부속유치원,본교,기존(원)교,030-15 ,서울특별시 종로구 홍지문2길 1 . 상명사대부속유치원 (홍지동),서울특별시 종로구
4,유치원,유치원,서울,중부,종로구,서울명신초등학교병설유치원,본교,기존(원)교,030-93 ,서울특별시 종로구 낙산길 250 (창신동. 서울명신초등학교),서울특별시 종로구
5,유치원,유치원,서울,중부,종로구,서울재동초등학교병설유치원,본교,기존(원)교,030-56 ,서울특별시 종로구 북촌로4길 7 (가회동.서울재동초등학교),서울특별시 종로구
6,유치원,유치원,서울,중부,종로구,서울창신초등학교병설유치원,본교,기존(원)교,031-03 ,서울특별시 종로구 지봉로 73 . 서울창신초등학교병설유치원 (창신동. 창신초등학교),서울특별시 종로구
7,유치원,유치원,서울,중부,종로구,서울청운초등학교병설유치원,본교,신설(원)교,030-32 ,서울특별시 종로구 자하문로 105 (청운동) 병설유치원,서울특별시 종로구
8,유치원,유치원,서울,중부,종로구,서울혜화초등학교병설유치원,본교,기존(원)교,030-67 ,서울특별시 종로구 혜화로 32 (혜화동. 혜화초등학교),서울특별시 종로구
9,유치원,유치원,서울,중부,종로구,세검정유치원,본교,기존(원)교,030-17 ,서울특별시 종로구 자하문로 310 (홍지동),서울특별시 종로구
10,유치원,유치원,서울,중부,종로구,세종유치원,본교,기존(원)교,031-69 ,서울특별시 종로구 사직로8길 9 (필운동. 세종로천주교회),서울특별시 종로구
11,유치원,유치원,서울,중부,종로구,연동유치원,본교,폐(원)교,031-28 ,서울특별시 종로구 대학로3길 9 (연지동),서울특별시 종로구
12,유치원,유치원,서울,중부,종로구,옥인유치원,본교,기존(원)교,030-35 ,서울특별시 종로구 자하문로 69 (옥인동),서울특별시 종로구
13,유치원,유치원,서울,중부,종로구,운현유치원,본교,기존(원)교,031-31 ,서울특별시 종로구 삼일대로 460 (운니동),서울특별시 종로구
14,유치원,유치원,서울,중부,종로구,청룡유치원,본교,기존(원)교,031-08 ,서울특별시 종로구 동망산길 62 (숭인동),서울특별시 종로구
15,유치원,유치원,서울,중부,종로구,하나유치원,본교,기존(원)교,030-03 ,서울특별시 종로구 평창길 317 (평창동.하나유치원),서울특별시 종로구
16,유치원,유치원,서울,중부,종로구,한아름유치원,본교,기존(원)교,030-67 ,서울특별시 종로구 혜화로6길 80 (혜화동),서울특별시 종로구
17,유치원,유치원,서울,중부,종로구,혜화유치원,본교,기존(원)교,030-83 ,서울특별시 종로구 창경궁로 296 (혜화동. 혜화유치원),서울특별시 종로구
18,유치원,유치원,서울,중부,중구,가명유치원,본교,기존(원)교,045-06 ,서울특별시 중구 청파로 447-1 (중림동),서울특별시 중구
19,유치원,유치원,서울,중부,중구,근화유치원,본교,기존(원)교,046-09 ,서울특별시 중구 동호로20길 24 . 3층 근화유치원 (신당동),서울특별시 중구
20,유치원,유치원,서울,중부,중구,리라유치원,본교,기존(원)교,046-28 ,서울특별시 중구 소파로2길 7 (예장동),서울특별시 중구
21,유치원,유치원,서울,중부,중구,서울광희초등학교병설유치원,본교,기존(원)교,045-69 ,서울특별시 중구 다산로 269 (신당동),서울특별시 중구
22,유치원,유치원,서울,중부,중구,서울덕수초등학교병설유치원,본교,기존(원)교,045-19 ,서울특별시 중구 덕수궁길 140 (정동),서울특별시 중구
23,유치원,유치원,서울,중부,중구,서울장충유치원,본교,기존(원)교,046-09 ,서울특별시 중구 청구로17길 40 . 서울장충유치원 (신당동. 장충초등학교),서울특별시 중구
24,유치원,유치원,서울,중부,중구,서울충무초등학교병설유치원,본교,기존(원)교,046-18 ,서울특별시 중구 퇴계로 50길 13 (장충동2가),서울특별시 중구
25,유치원,유치원,서울,중부,중구,수암유치원,본교,기존(원)교,045-95 ,서울특별시 중구 다산로 32 수암유치원 (신당동. 남산타운),서울특별시 중구
26,유치원,유치원,서울,중부,중구,숭의여자대학교부설유치원,본교,기존(원)교,046-28 ,서울특별시 중구 소파로2길 10 . 숭의여자대학교부설유치원 (예장동. 숭의여자대학교),서울특별시 중구
27,유치원,유치원,서울,중부,중구,신일유치원,본교,기존(원)교,045-90 ,서울특별시 중구 동호로10길 27 . 신일유치원 (신당동. 신일교회),서울특별시 중구
28,유치원,유치원,서울,중부,중구,약수유치원,본교,기존(원)교,045-93 ,서울특별시 중구 동호로10길 30 (신당동.약수하이츠),서울특별시 중구
29,유치원,유치원,서울,중부,중구,영락유치원,본교,기존(원)교,045-52 ,서울특별시 중구 수표로 33 . (저동1가) 영락교회내 (저동1가. 영락교회),서울특별시 중구
30,유치원,유치원,서울,중부,중구,일신유치원,본교,기존(원)교,046-35 ,서울특별시 중구 퇴계로6길 36 . 교육관 (남창동. 일신교회),서울특별시 중구
31,유치원,유치원,서울,중부,중구,한일유치원,본교,기존(원)교,045-83 ,서울특별시 중구 퇴계로88다길 5 . 한일선교사회관3층 (신당동. 한일교회 선교사회관),서울특별시 중구
32,유치원,유치원,서울,중부,용산구,강변유치원,본교,기존(원)교,044-26 ,서울특별시 용산구 이촌로84길 9-7 . 강변교회2층 강변유치원 (이촌동),서울특별시 용산구
33,유치원,유치원,서울,중부,용산구,계성유치원,본교,기존(원)교,043-57 ,서울특별시 용산구 효창원로15길 15 (산천동),서울특별시 용산구
34,유치원,유치원,서울,중부,용산구,대건유치원,본교,기존(원)교,044-23 ,서울특별시 용산구 이촌로81길 38 한강천주교회  (이촌동),서울특별시 용산구
35,유치원,유치원,서울,중부,용산구,도원유치원,본교,기존(원)교,043-56 ,서울특별시 용산구 새창로12길 11-8 (도원동),서울특별시 용산구
36,유치원,유치원,서울,중부,용산구,복자유치원,본교,기존(원)교,043-27 ,서울특별시 용산구 후암로34길 21-8 (후암동),서울특별시 용산구
37,유치원,유치원,서울,중부,용산구,서울남정초등학교병설유치원,본교,기존(원)교,043-68 ,서울특별시 용산구 원효로64길 17-10 . 서울남정초등학교병설유치원 (원효로2가),서울특별시 용산구
38,유치원,유치원,서울,중부,용산구,서울서빙고초등학교병설유치원,본교,기존(원)교,043-84 ,서울특별시 용산구 서빙고로51길 14 (서빙고동),서울특별시 용산구
39,유치원,유치원,서울,중부,용산구,서울청파초등학교병설유치원,본교,기존(원)교,043-06 ,서울특별시 용산구 효창원로 228 (청파동2가). 서울청파초등학교병설유치원,서울특별시 용산구
40,유치원,유치원,서울,중부,용산구,서울한남초등학교병설유치원,본교,기존(원)교,044-18 ,서울특별시 용산구 한남대로 112 (한남동.한남초등학교),서울특별시 용산구
41,유치원,유치원,서울,중부,용산구,성심유치원,본교,기존(원)교,044-14 ,서울특별시 용산구 보광로24길 9-4 (보광동),서울특별시 용산구
42,유치원,유치원,서울,중부,용산구,신동아큰나무유치원,본교,기존(원)교,044-28 ,서울특별시 용산구 이촌로 347 (서빙고동),서울특별시 용산구
43,유치원,유치원,서울,중부,용산구,원유치원,본교,기존(원)교,044-23 ,서울특별시 용산구 이촌로81길 14 (이촌동),서울특별시 용산구
44,유치원,유치원,서울,중부,용산구,유성유치원,본교,기존(원)교,043-44 ,서울특별시 용산구 회나무로13가길 16 . 유성유치원 (이태원동),서울특별시 용산구
45,유치원,유치원,서울,중부,용산구,일민유치원,본교,기존(원)교,043-58 ,서울특별시 용산구 효창원로 17 (산천동.리버힐삼성아파트),서울특별시 용산구
46,유치원,유치원,서울,중부,용산구,정우유치원,본교,기존(원)교,043-64 ,서울특별시 용산구 원효로 179 . 정우유치원 (원효로2가),서울특별시 용산구
47,유치원,유치원,서울,중부,용산구,충신유치원,본교,기존(원)교,044-22 ,서울특별시 용산구 이촌로71길 14 (이촌동),서울특별시 용산구
48,유치원,유치원,서울,중부,용산구,한가람유치원,본교,기존(원)교,044-24 ,서울특별시 용산구 이촌로89길 50 . 한가람유치원 (이촌동),서울특별시 용산구
49,유치원,유치원,서울,성동·광진,성동구,경동유치원,본교,기존(원)교,047-18 ,서울특별시 성동구 금호로 100 . 유치원동 (금호동1가. 벽산아파트),서울특별시 성동구
50,유치원,유치원,서울,성동·광진,성동구,금호유치원,본교,기존(원)교,047-29 ,서울특별시 성동구 금호산2길 35 (금호동3가)금호유치원,서울특별시 성동구
51,유치원,유치원,서울,성동·광진,성동구,로사유치원,본교,기존(원)교,047-74 ,서울특별시 성동구 성덕정길 23 (성수동1가),서울특별시 성동구
52,유치원,유치원,서울,성동·광진,성동구,무학유치원,본교,기존(원)교,047-10 ,서울특별시 성동구 무학봉15가길 4 (하왕십리동)무학유치원,서울특별시 성동구
53,유치원,유치원,서울,성동·광진,성동구,미타유치원,본교,기존(원)교,047-39 ,서울특별시 성동구 독서당로40길 21 . 미타유치원 (옥수동),서울특별시 성동구
54,유치원,유치원,서울,성동·광진,성동구,벧엘유치원,본교,기존(원)교,047-17 ,서울특별시 성동구 행당로 82 . 한진타운 단지내 벧엘유치원 (행당동. 행당 한진타운),서울특별시 성동구
55,유치원,유치원,서울,성동·광진,성동구,새길유치원,본교,폐(원)교,047-75 ,서울특별시 성동구 뚝섬로4길 16-9 (성수동1가),서울특별시 성동구
56,유치원,유치원,서울,성동·광진,성동구,서울경동유치원,본교,기존(원)교,047-81 ,서울특별시 성동구 성수일로 34 (성수동1가.경동초등학교),서울특별시 성동구
57,유치원,유치원,서울,성동·광진,성동구,서울경수초등학교병설유치원,본교,기존(원)교,047-85 ,서울특별시 성동구 뚝섬로13길 22 . 경수초등학교 병설유치원 (성수동2가),서울특별시 성동구
58,유치원,유치원,서울,성동·광진,성동구,서울경일초등학교병설유치원,본교,기존(원)교,047-74 ,서울특별시 성동구 뚝섬로 332 (성수동1가),서울특별시 성동구
59,유치원,유치원,서울,성동·광진,성동구,서울금호초등학교병설유치원,본교,신설(원)교,047-26 ,서울특별시 성동구 무수막길 69 (금호동2가),서울특별시 성동구
60,유치원,유치원,서울,성동·광진,성동구,서울동명초등학교병설유치원,본교,기존(원)교,047-05 ,서울특별시 성동구 마장로29길 29 . 서울동명초등학교병설유치원 (마장동),서울특별시 성동구
61,유치원,유치원,서울,성동·광진,성동구,서울마장초등학교병설유치원,본교,기존(원)교,047-53 ,서울특별시 성동구 마장로35나길 31 (마장동),서울특별시 성동구
62,유치원,유치원,서울,성동·광진,성동구,서울사근초등학교병설유치원,본교,기존(원)교,047-61 ,서울특별시 성동구 사근동11길 16 . 서울사근초등학교병설유치원 (사근동),서울특별시 성동구
63,유치원,유치원,서울,성동·광진,성동구,서울성수초등학교병설유치원,본교,기존(원)교,047-98 ,서울특별시 성동구 아차산로17길 21 . 서울성수초등학교 (성수동2가),서울특별시 성동구
64,유치원,유치원,서울,성동·광진,성동구,서울송원초등학교병설유치원,본교,기존(원)교,048-00 ,서울특별시 성동구 동일로43길 9 . 서울송원초등학교병설유치원 (송정동),서울특별시 성동구
65,유치원,유치원,서울,성동·광진,성동구,서울숭신초등학교병설유치원,본교,기존(원)교,047-00 ,서울특별시 성동구 마장로 161 서울숭신초등학교 (하왕십리동),서울특별시 성동구
66,유치원,유치원,서울,성동·광진,성동구,서울옥수초등학교병설유치원,본교,기존(원)교,047-40 ,서울특별시 성동구 금호로1길 25 (금호동4가.옥수초등학교),서울특별시 성동구
67,유치원,유치원,서울,성동·광진,성동구,서울옥정초등학교병설유치원,본교,기존(원)교,047-35 ,서울특별시 성동구 한림말길 43 . 서울옥정초등학교병설유치원 (옥수동),서울특별시 성동구
68,유치원,유치원,서울,성동·광진,성동구,서울용답초등학교병설유치원,본교,기존(원)교,048-05 ,서울특별시 성동구 용답25길 1 . 서울용답초등학교병설유치원 (용답동. 용답초등학교),서울특별시 성동구
69,유치원,유치원,서울,성동·광진,성동구,성심유치원,본교,기존(원)교,047-08 ,서울특별시 성동구 무학로10길 21 . 성심유치원 (홍익동),서울특별시 성동구
70,유치원,유치원,서울,성동·광진,성동구,세성유치원,본교,기존(원)교,047-41 ,서울특별시 성동구 독서당로 434 (응봉동),서울특별시 성동구
71,유치원,유치원,서울,성동·광진,성동구,세인유치원,본교,기존(원)교,047-57 ,서울특별시 성동구 마장로42길 26 세림아파트 단지내  (마장동),서울특별시 성동구
72,유치원,유치원,서울,성동·광진,성동구,솔유치원,본교,기존(원)교,047-03 ,서울특별시 성동구 무학로 50 (하왕십리동),서울특별시 성동구
73,유치원,유치원,서울,성동·광진,성동구,송곡유치원,본교,기존(원)교,047-08 ,서울특별시 성동구 무학로6길 41 (홍익동),서울특별시 성동구
74,유치원,유치원,서울,성동·광진,성동구,아이들세상유치원,본교,기존(원)교,047-38 ,서울특별시 성동구 독서당로 272 아이들세상유치원 (금호동4가. 금호동 대우 아파트),서울특별시 성동구
75,유치원,유치원,서울,성동·광진,성동구,에덴유치원,본교,기존(원)교,047-13 ,서울특별시 성동구 행당로 79 . 단지내  (행당동. 행당동 대림아파트),서울특별시 성동구
76,유치원,유치원,서울,성동·광진,성동구,옥수삼성유치원,본교,기존(원)교,047-34 ,서울특별시 성동구 독서당로 218 . 옥수삼성유치원  (옥수동) 250번지,서울특별시 성동구
77,유치원,유치원,서울,성동·광진,성동구,옥수예일유치원,본교,기존(원)교,047-32 ,서울특별시 성동구 독서당로 191 . 극동아파트 단지내 (옥수동. 옥수동극동아파트),서울특별시 성동구
78,유치원,유치원,서울,성동·광진,성동구,율화유치원,본교,기존(원)교,047-46 ,서울특별시 성동구 고산자로2길 35 (행당동),서울특별시 성동구
79,유치원,유치원,서울,성동·광진,성동구,조은유치원,본교,기존(원)교,047-53 ,서울특별시 성동구 살곶이길 50 . 조은유치원 (마장동. 마장동 현대아파트),서울특별시 성동구
80,유치원,유치원,서울,성동·광진,성동구,한양여자대학교부속유치원,본교,기존(원)교,047-63 ,서울특별시 성동구 살곶이길 200 (사근동),서울특별시 성동구
81,유치원,유치원,서울,성동·광진,광진구,경원유치원,본교,기존(원)교,049-48 ,서울특별시 광진구 영화사로 89 (구의동),서울특별시 광진구
82,유치원,유치원,서울,성동·광진,광진구,경하유치원,본교,기존(원)교,049-07 ,서울특별시 광진구 동일로72길 9 (중곡동.경하유치원),서울특별시 광진구
83,유치원,유치원,서울,성동·광진,광진구,광남유치원,본교,기존(원)교,049-74 ,서울특별시 광진구 아차산로70길 40 (광장동.광장현대3단지아파트),서울특별시 광진구
84,유치원,유치원,서울,성동·광진,광진구,광장유치원,본교,기존(원)교,049-67 ,서울특별시 광진구 광장로7길 17 (광장동) 광장유치원,서울특별시 광진구
85,유치원,유치원,서울,성동·광진,광진구,대원유치원,본교,기존(원)교,050-68 ,서울특별시 광진구 뚝섬로41길 20 (자양동. 우성아파트),서울특별시 광진구
86,유치원,유치원,서울,성동·광진,광진구,동심유치원,본교,기존(원)교,050-04 ,서울특별시 광진구 군자로12길 46 (군자동. 일성파크아파트),서울특별시 광진구
87,유치원,유치원,서울,성동·광진,광진구,동인유치원,본교,기존(원)교,050-38 ,서울특별시 광진구 자양로30길 6 (구의동.동인유치원),서울특별시 광진구
88,유치원,유치원,서울,성동·광진,광진구,미파유치원,본교,기존(원)교,049-03 ,서울특별시 광진구 용마산로 185 (중곡동),서울특별시 광진구
89,유치원,유치원,서울,성동·광진,광진구,보성유치원,본교,기존(원)교,049-71 ,서울특별시 광진구 아차산로 552 (광장동.극동아파트),서울특별시 광진구
90,유치원,유치원,서울,성동·광진,광진구,샬롬유치원,본교,기존(원)교,050-36 ,서울특별시 광진구 아차산로65길 65 (구의동),서울특별시 광진구
91,유치원,유치원,서울,성동·광진,광진구,서울구의초등학교병설유치원,본교,기존(원)교,050-22 ,서울특별시 광진구 광나루로30길 49 (화양동),서울특별시 광진구
92,유치원,유치원,서울,성동·광진,광진구,서울신자초등학교병설유치원,본교,기존(원)교,051-10 ,서울특별시 광진구 뚝섬로46길 64 (자양동),서울특별시 광진구
93,유치원,유치원,서울,성동·광진,광진구,서울양남초등학교병설유치원,본교,기존(원)교,051-14 ,서울특별시 광진구 뚝섬로64길 71 . 서울양남초등학교병설유치원 2층 (자양동),서울특별시 광진구
94,유치원,유치원,서울,성동·광진,광진구,서울양진초등학교병설유치원,본교,기존(원)교,049-82 ,서울특별시 광진구 워커힐로 32 . 양진초등학교병설유치원 (광장동. 양진초중학교),서울특별시 광진구
95,유치원,유치원,서울,성동·광진,광진구,서울자양초등학교병설유치원,본교,기존(원)교,050-54 ,서울특별시 광진구 아차산로44길 26 (자양동.서울자양초등학교),서울특별시 광진구
96,유치원,유치원,서울,성동·광진,광진구,서울중광초등학교병설유치원,본교,기존(원)교,049-08 ,서울특별시 광진구 긴고랑로13길 59 (중곡동),서울특별시 광진구
97,유치원,유치원,서울,성동·광진,광진구,선경유치원,본교,기존(원)교,051-14 ,서울특별시 광진구 뚝섬로66길 14 . 선경유치원 (자양동),서울특별시 광진구
98,유치원,유치원,서울,성동·광진,광진구,선미유치원,본교,기존(원)교,049-95 ,서울특별시 광진구 면목로5길 54 . 선미유치원 (군자동. 선미유치원),서울특별시 광진구
99,유치원,유치원,서울,성동·광진,광진구,선양유치원,본교,기존(원)교,050-01 ,서울특별시 광진구 동일로 256-1 (군자동)선양유치원,서울특별시 광진구
100,유치원,유치원,서울,성동·광진,광진구,선화유치원,본교,기존(원)교,049-91 ,서울특별시 광진구 천호대로130길 58 (능동),서울특별시 광진구
101,유치원,유치원,서울,성동·광진,광진구,성산유치원,본교,기존(원)교,050-56 ,서울특별시 광진구 뚝섬로59길 18 (자양동),서울특별시 광진구
102,유치원,유치원,서울,성동·광진,광진구,성수아름유치원,본교,기존(원)교,050-69 ,서울특별시 광진구 뚝섬로41길 33 . 476-15 (자양동)성수아름유치원,서울특별시 광진구
103,유치원,유치원,서울,성동·광진,광진구,슬기유치원,본교,기존(원)교,049-56 ,서울특별시 광진구 자양로 296 . 슬기유치원 (구의동),서울특별시 광진구
104,유치원,유치원,서울,성동·광진,광진구,아이조아유치원,본교,기존(원)교,049-07 ,서울특별시 광진구 긴고랑로7길 65 (중곡동),서울특별시 광진구
105,유치원,유치원,서울,성동·광진,광진구,어린이회관유치원,본교,기존(원)교,049-91 ,서울특별시 광진구 광나루로 441 . 어린이회관 (능동),서울특별시 광진구
106,유치원,유치원,서울,성동·광진,광진구,영화유치원,본교,기존(원)교,049-48 ,서울특별시 광진구 영화사로 105 (구의동.영화유치원),서울특별시 광진구
107,유치원,유치원,서울,성동·광진,광진구,예일유치원,본교,기존(원)교,049-28 ,서울특별시 광진구 천호대로111길 41 (중곡동. 예일유치원),서울특별시 광진구
108,유치원,유치원,서울,성동·광진,광진구,윤진유치원,본교,기존(원)교,050-20 ,서울특별시 광진구 아차산로21길 15 (화양동),서울특별시 광진구
109,유치원,유치원,서울,성동·광진,광진구,인애유치원,본교,기존(원)교,050-90 ,서울특별시 광진구 능동로4길 13 . 자양동 성당 부설 인애유치원 (자양동),서울특별시 광진구
110,유치원,유치원,서울,성동·광진,광진구,자양유치원,본교,기존(원)교,051-02 ,서울특별시 광진구 자양로5길 36 . 자양유치원 (자양동),서울특별시 광진구
111,유치원,유치원,서울,성동·광진,광진구,자양하나유치원,본교,기존(원)교,050-28 ,서울특별시 광진구 아차산로41길 22-5 . 자양하나유치원 (자양동),서울특별시 광진구
112,유치원,유치원,서울,성동·광진,광진구,정신유치원,본교,기존(원)교,050-78 ,서울특별시 광진구 뚝섬로23길 27 (자양동),서울특별시 광진구
113,유치원,유치원,서울,성동·광진,광진구,청구이화유치원,본교,기존(원)교,049-84 ,서울특별시 광진구 아차산로 503-23 . (광장동.청구아파트) (광장동),서울특별시 광진구
114,유치원,유치원,서울,성동·광진,광진구,프라임유치원,본교,기존(원)교,051-19 ,서울특별시 광진구 광나루로56길 5 (구의동.현대프라임아파트),서울특별시 광진구
115,유치원,유치원,서울,성동·광진,광진구,한일유치원,본교,기존(원)교,050-70 ,서울특별시 광진구 뚝섬로35길 16-20 (자양동.자양우성3차아파트),서울특별시 광진구
116,유치원,유치원,서울,성동·광진,광진구,현정유치원,본교,기존(원)교,050-32 ,서울특별시 광진구 광나루로 534-1 . 현정유치원 (구의동),서울특별시 광진구
117,유치원,유치원,서울,동부,동대문구,경희유치원,본교,기존(원)교,024-47 ,서울특별시 동대문구 경희대로 26 (회기동),서울특별시 동대문구
118,유치원,유치원,서울,동부,동대문구,규전유치원,본교,기존(원)교,024-32 ,서울특별시 동대문구 휘경로 42 (휘경동),서울특별시 동대문구
119,유치원,유치원,서울,동부,동대문구,그림유치원,본교,기존(원)교,026-13 ,서울특별시 동대문구 답십리로56길 21 그림유치원 (답십리동. 두산아파트),서울특별시 동대문구
120,유치원,유치원,서울,동부,동대문구,동광유치원,본교,기존(원)교,025-15 ,서울특별시 동대문구 사가정로25길 28-1 (장안동),서울특별시 동대문구
121,유치원,유치원,서울,동부,동대문구,동안유치원,본교,기존(원)교,024-52 ,서울특별시 동대문구 회기로25길 67 . 동안교회 (이문동),서울특별시 동대문구
122,유치원,유치원,서울,동부,동대문구,백주유치원,본교,기존(원)교,025-43 ,서울특별시 동대문구 서울시립대로18길 19 (전농동),서울특별시 동대문구
123,유치원,유치원,서울,동부,동대문구,빛나유치원,본교,기존(원)교,025-46 ,서울특별시 동대문구 전농로23길 47 (전농동),서울특별시 동대문구
124,유치원,유치원,서울,동부,동대문구,사군자유치원,본교,기존(원)교,026-35 ,서울특별시 동대문구 장한로5길 51 (장안동),서울특별시 동대문구
125,유치원,유치원,서울,동부,동대문구,사랑유치원,본교,기존(원)교,024-63 ,서울특별시 동대문구 제기로 131 (청량리동),서울특별시 동대문구
126,유치원,유치원,서울,동부,동대문구,산정현유치원,본교,기존(원)교,024-53 ,서울특별시 동대문구 회기로23가길 33 (회기동),서울특별시 동대문구
127,유치원,유치원,서울,동부,동대문구,삼성유치원,본교,기존(원)교,025-53 ,서울특별시 동대문구 사가정로 65 (전농동),서울특별시 동대문구
128,유치원,유치원,서울,동부,동대문구,새소리유치원,본교,기존(원)교,025-32 ,서울특별시 동대문구 사가정로 148 . 새소리유치원 (전농동. 전농 SK아파트),서울특별시 동대문구
129,유치원,유치원,서울,동부,동대문구,새일문유치원,본교,기존(원)교,025-28 ,서울특별시 동대문구 장한로 165 (장안동),서울특별시 동대문구
130,유치원,유치원,서울,동부,동대문구,서울군자초등학교병설유치원,본교,기존(원)교,026-32 ,서울특별시 동대문구 한천로6길 21 (장안동.서울군자초등학교),서울특별시 동대문구
131,유치원,유치원,서울,동부,동대문구,서울답십리초등학교병설유치원,본교,기존(원)교,026-01 ,서울특별시 동대문구 전농로3길 23 (답십리동.답십리초등학교),서울특별시 동대문구
132,유치원,유치원,서울,동부,동대문구,서울유치원,본교,기존(원)교,024-23 ,서울특별시 동대문구 한천로58길 47 . 유치원동 1호 (이문동. 쌍용아파트),서울특별시 동대문구
133,유치원,유치원,서울,동부,동대문구,서울이문유치원,본교,신설(원)교,024-11 ,서울특별시 동대문구 신이문로 16 . 서울이문유치원 (이문동),서울특별시 동대문구
134,유치원,유치원,서울,동부,동대문구,서울이문초등학교병설유치원,본교,폐(원)교,024-11 ,서울특별시 동대문구 신이문로 16 (이문동),서울특별시 동대문구
135,유치원,유치원,서울,동부,동대문구,서울장평초등학교병설유치원,본교,기존(원)교,025-23 ,서울특별시 동대문구 답십리로69길 27 (장안동.서울장평초등학교),서울특별시 동대문구
136,유치원,유치원,서울,동부,동대문구,서울전동초등학교병설유치원,본교,기존(원)교,025-08 ,서울특별시 동대문구 전농로16길 61 . 서울전동초등학교병설유치원 (전농동),서울특별시 동대문구
137,유치원,유치원,서울,동부,동대문구,서울홍파초등학교병설유치원,본교,기존(원)교,024-79 ,서울특별시 동대문구 고산자로 518 . 서울홍파초등학교병설유치원 (제기동),서울특별시 동대문구
138,유치원,유치원,서울,동부,동대문구,서울휘경유치원,본교,기존(원)교,024-95 ,서울특별시 동대문구 망우로6길 48 (휘경동),서울특별시 동대문구
139,유치원,유치원,서울,동부,동대문구,서울휘봉초등학교병설유치원,본교,기존(원)교,025-11 ,서울특별시 동대문구 장안벚꽃로 309 . 휘봉초등학교병설유치원 (휘경동),서울특별시 동대문구
140,유치원,유치원,서울,동부,동대문구,세하유치원,본교,기존(원)교,026-38 ,서울특별시 동대문구 장안벚꽃로 107 (장안동. 장안현대홈타운),서울특별시 동대문구
141,유치원,유치원,서울,동부,동대문구,소화유치원,본교,기존(원)교,024-76 ,서울특별시 동대문구 약령시로 45 (제기동),서울특별시 동대문구
142,유치원,유치원,서울,동부,동대문구,신동아유치원,본교,기존(원)교,025-88 ,서울특별시 동대문구 무학로26길 30 . 신동아유치원 (용두동. 신동아아파트),서울특별시 동대문구
143,유치원,유치원,서울,동부,동대문구,아이비유치원,본교,기존(원)교,025-12 ,서울특별시 동대문구 한천로 246 (휘경동. 주공아파트),서울특별시 동대문구
144,유치원,유치원,서울,동부,동대문구,예일유치원,본교,기존(원)교,025-33 ,서울특별시 동대문구 사가정로 190 . 전농동 2동 6-1 우성아파트후문  (전농동),서울특별시 동대문구
145,유치원,유치원,서울,동부,동대문구,자람유치원,본교,기존(원)교,024-67 ,서울특별시 동대문구 고산자로 534 . 단지내 자람유치원 (제기동. 한신아파트),서울특별시 동대문구
146,유치원,유치원,서울,동부,동대문구,정원유치원,본교,신설(원)교,025-19 ,서울특별시 동대문구 사가정로 276-19 (장안동),서울특별시 동대문구
147,유치원,유치원,서울,동부,동대문구,젬마유치원,본교,기존(원)교,024-43 ,서울특별시 동대문구 이문로12길 20 (이문동),서울특별시 동대문구
148,유치원,유치원,서울,동부,동대문구,푸른솔유치원,본교,기존(원)교,025-36 ,서울특별시 동대문구 전농로10길 20 . 단지내 (답십리동. 답십리청솔우성아파트),서울특별시 동대문구
149,유치원,유치원,서울,동부,동대문구,한양유치원,본교,기존(원)교,026-08 ,서울특별시 동대문구 답십리로 184 (답십리동. 동서울한양아파트),서울특별시 동대문구
150,유치원,유치원,서울,동부,동대문구,홍릉유치원,본교,기존(원)교,024-68 ,서울특별시 동대문구 홍릉로29길 17 . (청량리동) (청량리동. 홍릉유치원),서울특별시 동대문구
151,유치원,유치원,서울,동부,중랑구,나래유치원,본교,기존(원)교,021-53 ,서울특별시 중랑구 봉우재로41길 12 나래유치원 (상봉동),서울특별시 중랑구
152,유치원,유치원,서울,동부,중랑구,누리에유치원,본교,기존(원)교,021-33 ,서울특별시 중랑구 중랑천로 20 누리에유치원(면목동),서울특별시 중랑구
153,유치원,유치원,서울,동부,중랑구,동국유치원,본교,기존(원)교,022-57 ,서울특별시 중랑구 용마산로 250 (면목동),서울특별시 중랑구
154,유치원,유치원,서울,동부,중랑구,동성유치원,본교,기존(원)교,020-54 ,서울특별시 중랑구 신내로 110 (신내동. 동성아파트),서울특별시 중랑구
155,유치원,유치원,서울,동부,중랑구,동일유치원,본교,기존(원)교,022-40 ,서울특별시 중랑구 면목로35길 21 (면목동),서울특별시 중랑구
156,유치원,유치원,서울,동부,중랑구,로뎅유치원,본교,기존(원)교,020-89 ,서울특별시 중랑구 봉화산로 90 (중화동. 동림중화빌딩),서울특별시 중랑구
157,유치원,유치원,서울,동부,중랑구,미광유치원,본교,기존(원)교,021-67 ,서울특별시 중랑구 용마산로115나길 7 (망우동),서울특별시 중랑구
