,학제,학교 세부 유형,시도,교육지원청,행정구,학교명,본분교,학교상태,우편번호,도로명주소,법정동
9164,초등학교,초등학교,서울,중부,종로구,상명대학교사범대학부속초등학교,본교,기존(원)교,030-15 ,서울특별시 종로구 홍지문2길 1 . 상명사대부속초등학교 (홍지동. 상명초등학교),서울특별시 종로구
9165,초등학교,초등학교,서울,중부,종로구,서울교동초등학교,본교,기존(원)교,031-32 ,서울특별시 종로구 삼일대로 446 (경운동),서울특별시 종로구
9166,초등학교,초등학교,서울,중부,종로구,서울대학교사범대학부설초등학교,본교,기존(원)교,030-87 ,서울특별시 종로구 대학로 64 (동숭동.서울사대부설초등학교),서울특별시 종로구
9167,초등학교,초등학교,서울,중부,종로구,서울독립문초등학교,본교,기존(원)교,030-25 ,서울특별시 종로구 통일로12길 23 (무악동),서울특별시 종로구
9168,초등학교,초등학교,서울,중부,종로구,서울매동초등학교,본교,기존(원)교,030-27 ,서울특별시 종로구 사직로9길 19 . 서울매동초등학교 (필운동),서울특별시 종로구
9169,초등학교,초등학교,서울,중부,종로구,서울명신초등학교,본교,기존(원)교,030-93 ,서울특별시 종로구 낙산길 250 (창신동),서울특별시 종로구
9170,초등학교,초등학교,서울,중부,종로구,서울세검정초등학교,본교,기존(원)교,030-14 ,서울특별시 종로구 세검정로9길 1 (신영동.서울세검정초등학교),서울특별시 종로구
9171,초등학교,초등학교,서울,중부,종로구,서울재동초등학교,본교,기존(원)교,030-56 ,서울특별시 종로구 북촌로4길 7 . 서울재동초등학교 (가회동),서울특별시 종로구
9172,초등학교,초등학교,서울,중부,종로구,서울창신초등학교,본교,기존(원)교,031-03 ,서울특별시 종로구 지봉로 73 . 서울창신초등학교 (창신동),서울특별시 종로구
9173,초등학교,초등학교,서울,중부,종로구,서울청운초등학교,본교,기존(원)교,030-32 ,서울특별시 종로구 자하문로 105 . 청운초등학교 (청운동),서울특별시 종로구
9174,초등학교,초등학교,서울,중부,종로구,서울혜화초등학교,본교,기존(원)교,030-67 ,서울특별시 종로구 혜화로 32 . 서울혜화초등학교 (혜화동),서울특별시 종로구
9175,초등학교,초등학교,서울,중부,종로구,서울효제초등학교,본교,기존(원)교,031-26 ,서울특별시 종로구 대학로 12 . 서울효제초등학교 (효제동),서울특별시 종로구
9176,초등학교,초등학교,서울,중부,종로구,운현초등학교,본교,기존(원)교,031-31 ,서울특별시 종로구 삼일대로 460 . (운니동. 운현초등학교 (운니동),서울특별시 종로구
9177,초등학교,초등학교,서울,중부,중구,동산초등학교,본교,기존(원)교,045-92 ,서울특별시 중구 매봉18길 109 동산초등학교 (신당동),서울특별시 중구
9178,초등학교,초등학교,서울,중부,중구,리라초등학교,본교,기존(원)교,046-28 ,서울특별시 중구 소파로2길 7 (예장동),서울특별시 중구
9179,초등학교,초등학교,서울,중부,중구,서울광희초등학교,본교,기존(원)교,045-69 ,서울특별시 중구 다산로 269 . 서울광희초등학교 (신당동),서울특별시 중구
9180,초등학교,초등학교,서울,중부,중구,서울남산초등학교,본교,기존(원)교,046-29 ,서울특별시 중구 퇴계로22길 17 . 서울남산초등학교 (남산동2가),서울특별시 중구
9181,초등학교,초등학교,서울,중부,중구,서울덕수초등학교,본교,기존(원)교,045-19 ,서울특별시 중구 덕수궁길 140 서울덕수초등학교 (정동),서울특별시 중구
9182,초등학교,초등학교,서울,중부,중구,서울봉래초등학교,본교,기존(원)교,045-01 ,서울특별시 중구 손기정로 73 (만리동2가),서울특별시 중구
9183,초등학교,초등학교,서울,중부,중구,서울신당초등학교,본교,기존(원)교,045-79 ,서울특별시 중구 난계로 141 (신당동),서울특별시 중구
9184,초등학교,초등학교,서울,중부,중구,서울장충초등학교,본교,기존(원)교,046-09 ,서울특별시 중구 청구로17길 40 . 서울장충초등학교 (신당동),서울특별시 중구
9185,초등학교,초등학교,서울,중부,중구,서울청구초등학교,본교,기존(원)교,045-89 ,서울특별시 중구 다산로 170 (신당동.청구초등학교),서울특별시 중구
9186,초등학교,초등학교,서울,중부,중구,서울충무초등학교,본교,기존(원)교,046-18 ,서울 중구 퇴계로50길 13 (장충동2가.충무초등학교),서울특별시 중구
9187,초등학교,초등학교,서울,중부,중구,서울흥인초등학교,본교,기존(원)교,045-86 ,서울특별시 중구 청구로6길 11 (신당동.흥인초등학교),서울특별시 중구
9188,초등학교,초등학교,서울,중부,중구,숭의초등학교,본교,기존(원)교,046-28 ,서울특별시 중구 소파로2길 10 (예장동.숭의여자대학),서울특별시 중구
9189,초등학교,초등학교,서울,중부,용산구,서울금양초등학교,본교,기존(원)교,043-18 ,서울특별시 용산구 효창원로 137 . 서울금양초등학교 (효창동),서울특별시 용산구
9190,초등학교,초등학교,서울,중부,용산구,서울남정초등학교,본교,기존(원)교,043-68 ,서울특별시 용산구 원효로64길 17-10 . 서울남정초등학교 (원효로2가),서울특별시 용산구
9191,초등학교,초등학교,서울,중부,용산구,서울보광초등학교,본교,기존(원)교,044-07 ,서울특별시 용산구 우사단로 20 (이태원동.보광초등학교),서울특별시 용산구
9192,초등학교,초등학교,서울,중부,용산구,서울삼광초등학교,본교,기존(원)교,043-35 ,서울특별시 용산구 두텁바위로1나길 19 . 서울삼광초등학교 (후암동),서울특별시 용산구
9193,초등학교,초등학교,서울,중부,용산구,서울서빙고초등학교,본교,기존(원)교,043-84 ,서울특별시 용산구 서빙고로51길 14 . 서울서빙고초등학교 (서빙고동),서울특별시 용산구
9194,초등학교,초등학교,서울,중부,용산구,서울신용산초등학교,본교,기존(원)교,044-23 ,서울특별시 용산구 이촌로 255 (이촌동),서울특별시 용산구
9195,초등학교,초등학교,서울,중부,용산구,서울용산초등학교,본교,기존(원)교,043-75 ,서울 용산구 한강대로57길 33 (한강로2가.용산초등학교),서울특별시 용산구
9196,초등학교,초등학교,서울,중부,용산구,서울용암초등학교,본교,기존(원)교,043-41 ,서울특별시 용산구 녹사평대로60길 39 . 서울용암초등학교 (용산동2가),서울특별시 용산구
9197,초등학교,초등학교,서울,중부,용산구,서울원효초등학교,본교,기존(원)교,043-57 ,서울특별시 용산구 효창원로13길 38 . 서울원효초등학교 (산천동.원효초등학교),서울특별시 용산구
9198,초등학교,초등학교,서울,중부,용산구,서울이태원초등학교,본교,기존(원)교,043-45 ,서울특별시 용산구 녹사평대로40길 19 (이태원동.이태원초등학교),서울특별시 용산구
9199,초등학교,초등학교,서울,중부,용산구,서울청파초등학교,본교,기존(원)교,043-06 ,서울특별시 용산구 효창원로 228 . 서울청파초등학교 (청파동2가),서울특별시 용산구
9200,초등학교,초등학교,서울,중부,용산구,서울한강초등학교,본교,기존(원)교,043-88 ,서울특별시 용산구 한강대로14길 9 . 서울한강초등학교 (한강로3가),서울특별시 용산구
9201,초등학교,초등학교,서울,중부,용산구,서울한남초등학교,본교,기존(원)교,044-18 ,서울특별시 용산구 한남대로 112 서울한남초등학교 (한남동),서울특별시 용산구
9202,초등학교,초등학교,서울,중부,용산구,서울후암초등학교,본교,기존(원)교,043-28 ,서울특별시 용산구 두텁바위로 140 . 서울후암초등학교 (후암동),서울특별시 용산구
9203,초등학교,초등학교,서울,중부,용산구,신광초등학교,본교,기존(원)교,043-13 ,서울특별시 용산구 청파로 263 . 신광초등학교 청파동 3가 100 (청파동3가),서울특별시 용산구
9204,초등학교,초등학교,서울,성동·광진,성동구,서울경동초등학교,본교,기존(원)교,047-81 ,서울특별시 성동구 성수일로 34 (성수동1가.경동초등학교),서울특별시 성동구
9205,초등학교,초등학교,서울,성동·광진,성동구,서울경수초등학교,본교,기존(원)교,047-85 ,서울특별시 성동구 뚝섬로13길 22 (성수동2가.경수초등학교),서울특별시 성동구
9206,초등학교,초등학교,서울,성동·광진,성동구,서울경일초등학교,본교,기존(원)교,047-74 ,서울특별시 성동구 뚝섬로 332 (성수동1가),서울특별시 성동구
9207,초등학교,초등학교,서울,성동·광진,성동구,서울금북초등학교,본교,기존(원)교,047-21 ,서울특별시 성동구 행당로1길 13 . 서울금북초등학교 (금호동1가),서울특별시 성동구
9208,초등학교,초등학교,서울,성동·광진,성동구,서울금옥초등학교,본교,기존(원)교,047-25 ,서울특별시 성동구 독서당로 251 (금호동4가),서울특별시 성동구
9209,초등학교,초등학교,서울,성동·광진,성동구,서울금호초등학교,본교,기존(원)교,047-26 ,서울특별시 성동구 무수막길 69 . 서울금호초등학교 (금호동2가),서울특별시 성동구
9210,초등학교,초등학교,서울,성동·광진,성동구,서울동명초등학교,본교,기존(원)교,047-05 ,서울특별시 성동구 마장로29길 29 . 서울동명초등학교 (마장동),서울특별시 성동구
9211,초등학교,초등학교,서울,성동·광진,성동구,서울동호초등학교,본교,기존(원)교,047-31 ,서울특별시 성동구 동호로5길 133 . 서울동호초등학교 (옥수동. 동호초등학교),서울특별시 성동구
9212,초등학교,초등학교,서울,성동·광진,성동구,서울마장초등학교,본교,기존(원)교,047-53 ,서울특별시 성동구 마장로35나길 31 . 서울마장초등학교 (마장동),서울특별시 성동구
9213,초등학교,초등학교,서울,성동·광진,성동구,서울무학초등학교,본교,기존(원)교,047-10 ,서울특별시 성동구 무학봉15길 21 . 서울무학초등학교 (하왕십리동),서울특별시 성동구
9214,초등학교,초등학교,서울,성동·광진,성동구,서울사근초등학교,본교,기존(원)교,047-61 ,서울특별시 성동구 사근동11길 16 (사근동.사근초등학교),서울특별시 성동구
9215,초등학교,초등학교,서울,성동·광진,성동구,서울성수초등학교,본교,기존(원)교,047-98 ,서울특별시 성동구 아차산로17길 21 (성수동2가),서울특별시 성동구
9216,초등학교,초등학교,서울,성동·광진,성동구,서울송원초등학교,본교,기존(원)교,048-00 ,서울특별시 성동구 동일로43길 9 (송정동),서울특별시 성동구
9217,초등학교,초등학교,서울,성동·광진,성동구,서울숭신초등학교,본교,기존(원)교,047-02 ,서울특별시 성동구 마장로 161 (하왕십리동),서울특별시 성동구
9218,초등학교,초등학교,서울,성동·광진,성동구,서울옥수초등학교,본교,기존(원)교,047-40 ,서울특별시 성동구 금호로1길 25 . 옥수초등학교 (금호동4가),서울특별시 성동구
9219,초등학교,초등학교,서울,성동·광진,성동구,서울옥정초등학교,본교,기존(원)교,047-35 ,서울특별시 성동구 한림말길 43 (옥수동.옥정초등학교),서울특별시 성동구
9220,초등학교,초등학교,서울,성동·광진,성동구,서울용답초등학교,본교,기존(원)교,048-05 ,서울특별시 성동구 용답25길 1 . 서울용답초등학교,서울특별시 성동구
9221,초등학교,초등학교,서울,성동·광진,성동구,서울응봉초등학교,본교,기존(원)교,047-42 ,서울특별시 성동구 독서당로62길 28 (응봉동. 응봉초등학교),서울특별시 성동구
9222,초등학교,초등학교,서울,성동·광진,성동구,서울행당초등학교,본교,기존(원)교,047-46 ,서울특별시 성동구 고산자로8길 6 . 서울행당초등학교 (행당동),서울특별시 성동구
9223,초등학교,초등학교,서울,성동·광진,성동구,서울행현초등학교,본교,기존(원)교,047-13 ,서울특별시 성동구 행당로 95 (행당동),서울특별시 성동구
9224,초등학교,초등학교,서울,성동·광진,성동구,한양초등학교,본교,기존(원)교,047-63 ,서울특별시 성동구 살곶이길 208 . 한양초등학교 (사근동.한양초등학교),서울특별시 성동구
9225,초등학교,초등학교,서울,성동·광진,광진구,경복초등학교,본교,기존(원)교,049-91 ,서울특별시 광진구 천호대로130길 58 . 경복초등학교 (능동),서울특별시 광진구
9226,초등학교,초등학교,서울,성동·광진,광진구,서울광남초등학교,본교,기존(원)교,049-73 ,서울특별시 광진구 아차산로70길 35 . 서울광남초등학교 (광장동),서울특별시 광진구
9227,초등학교,초등학교,서울,성동·광진,광진구,서울광장초등학교,본교,기존(원)교,049-66 ,서울특별시 광진구 광장로1길 27 . 서울광장초등학교 (광장동),서울특별시 광진구
9228,초등학교,초등학교,서울,성동·광진,광진구,서울광진초등학교,본교,기존(원)교,049-80 ,서울특별시 광진구 자양로40길 41 . 서울광진초등학교 (구의동),서울특별시 광진구
9229,초등학교,초등학교,서울,성동·광진,광진구,서울구남초등학교,본교,기존(원)교,050-48 ,서울특별시 광진구 구의강변로 69 . 서울구남초등학교 (구의동),서울특별시 광진구
9230,초등학교,초등학교,서울,성동·광진,광진구,서울구의초등학교,본교,기존(원)교,050-22 ,서울특별시 광진구 광나루로30길 49 . 서울구의초등학교 (화양동),서울특별시 광진구
9231,초등학교,초등학교,서울,성동·광진,광진구,서울동의초등학교,본교,기존(원)교,049-48 ,서울특별시 광진구 영화사로 111 (구의동.서울동의초등학교),서울특별시 광진구
9232,초등학교,초등학교,서울,성동·광진,광진구,서울동자초등학교,본교,기존(원)교,050-69 ,서울특별시 광진구 뚝섬로 561 (자양동),서울특별시 광진구
9233,초등학교,초등학교,서울,성동·광진,광진구,서울성자초등학교,본교,기존(원)교,051-02 ,서울특별시 광진구 뚝섬로56길 7 . 서울성자초등학교 (자양동),서울특별시 광진구
9234,초등학교,초등학교,서울,성동·광진,광진구,서울신양초등학교,본교,기존(원)교,050-90 ,서울특별시 광진구 능동로 42 . 신양초등학교 (자양동),서울특별시 광진구
9235,초등학교,초등학교,서울,성동·광진,광진구,서울신자초등학교,본교,기존(원)교,051-10 ,서울특별시 광진구 뚝섬로46길 64 . 서울신자초등학교 (자양동),서울특별시 광진구
9236,초등학교,초등학교,서울,성동·광진,광진구,서울양남초등학교,본교,기존(원)교,051-14 ,서울특별시 광진구 뚝섬로64길 71 . (자양동. 서울양남초등학교),서울특별시 광진구
9237,초등학교,초등학교,서울,성동·광진,광진구,서울양진초등학교,본교,기존(원)교,049-82 ,서울특별시 광진구 워커힐로 32 (광장동.양진초중학교),서울특별시 광진구
9238,초등학교,초등학교,서울,성동·광진,광진구,서울용곡초등학교,본교,기존(원)교,049-40 ,서울특별시 광진구 용마산로22길 82 . 서울용곡초등학교 (중곡동),서울특별시 광진구
9239,초등학교,초등학교,서울,성동·광진,광진구,서울용마초등학교,본교,기존(원)교,049-26 ,서울특별시 광진구 천호대로113길 10 (중곡동),서울특별시 광진구
9240,초등학교,초등학교,서울,성동·광진,광진구,서울자양초등학교,본교,기존(원)교,050-54 ,서울특별시 광진구 아차산로44길 26 (자양동),서울특별시 광진구
9241,초등학교,초등학교,서울,성동·광진,광진구,서울장안초등학교,본교,기존(원)교,050-04 ,서울특별시 광진구 군자로 74 (군자동),서울특별시 광진구
9242,초등학교,초등학교,서울,성동·광진,광진구,서울중광초등학교,본교,기존(원)교,049-08 ,서울특별시 광진구 긴고랑로13길 59 (중곡동.중광초등학교),서울특별시 광진구
9243,초등학교,초등학교,서울,성동·광진,광진구,서울중마초등학교,본교,기존(원)교,049-07 ,서울특별시 광진구 동일로72길 43 (중곡동),서울특별시 광진구
9244,초등학교,초등학교,서울,성동·광진,광진구,서울화양초등학교,본교,기존(원)교,050-11 ,서울특별시 광진구 군자로 9 (화양동),서울특별시 광진구
9245,초등학교,초등학교,서울,성동·광진,광진구,성동초등학교,본교,기존(원)교,051-14 ,서울특별시 광진구 자양로4길 63 (자양동),서울특별시 광진구
9246,초등학교,초등학교,서울,성동·광진,광진구,세종초등학교,본교,기존(원)교,050-06 ,서울특별시 광진구 군자로 114 . 세종초등학교 (군자동),서울특별시 광진구
9247,초등학교,초등학교,서울,동부,동대문구,경희초등학교,본교,기존(원)교,024-47 ,서울특별시 동대문구 경희대로 26 . 경희대학교 병설 경희초등학교 (회기동),서울특별시 동대문구
9248,초등학교,초등학교,서울,동부,동대문구,서울군자초등학교,본교,기존(원)교,026-32 ,서울특별시 동대문구 한천로6길 21 . 서울군자초등학교 (장안동),서울특별시 동대문구
9249,초등학교,초등학교,서울,동부,동대문구,서울답십리초등학교,본교,기존(원)교,026-01 ,서울특별시 동대문구 전농로3길 23 . 서울답십리초등학교 (답십리동),서울특별시 동대문구
9250,초등학교,초등학교,서울,동부,동대문구,서울동답초등학교,본교,기존(원)교,026-09 ,서울특별시 동대문구 답십리로60길 12 (답십리동.서울동답초등학교),서울특별시 동대문구
9251,초등학교,초등학교,서울,동부,동대문구,서울배봉초등학교,본교,기존(원)교,025-09 ,서울특별시 동대문구 사가정로 193 . 배봉초등학교 (전농동),서울특별시 동대문구
9252,초등학교,초등학교,서울,동부,동대문구,서울삼육초등학교,본교,기존(원)교,024-58 ,서울특별시 동대문구 회기로10길 63 (회기동.서울삼육초등학교),서울특별시 동대문구
9253,초등학교,초등학교,서울,동부,동대문구,서울신답초등학교,본교,기존(원)교,025-92 ,서울특별시 동대문구 천호대로 177 (답십리동.서울신답초등학교),서울특별시 동대문구
9254,초등학교,초등학교,서울,동부,동대문구,서울안평초등학교,본교,기존(원)교,026-41 ,서울특별시 동대문구 장한로14길 61 . 서울안평초등학교 (장안동),서울특별시 동대문구
9255,초등학교,초등학교,서울,동부,동대문구,서울용두초등학교,본교,기존(원)교,025-83 ,서울특별시 동대문구 천호대로13길 43 (용두동.서울용두초등학교),서울특별시 동대문구
9256,초등학교,초등학교,서울,동부,동대문구,서울이문초등학교,본교,기존(원)교,024-11 ,서울특별시 동대문구 신이문로 16 (이문동. 서울이문초등학교),서울특별시 동대문구
9257,초등학교,초등학교,서울,동부,동대문구,서울장평초등학교,본교,기존(원)교,025-23 ,서울특별시 동대문구 답십리로69길 27 (장안동. 서울장평초등학교),서울특별시 동대문구
9258,초등학교,초등학교,서울,동부,동대문구,서울전곡초등학교,본교,기존(원)교,025-05 ,서울특별시 동대문구 전농로 172 (전농동),서울특별시 동대문구
9259,초등학교,초등학교,서울,동부,동대문구,서울전농초등학교,본교,기존(원)교,025-41 ,서울특별시 동대문구 사가정로 66 . 서울전농초등학교 (전농동),서울특별시 동대문구
9260,초등학교,초등학교,서울,동부,동대문구,서울전동초등학교,본교,기존(원)교,025-08 ,서울특별시 동대문구 전농로16길 61 . 서울전동초등학교 (전농동),서울특별시 동대문구
9261,초등학교,초등학교,서울,동부,동대문구,서울종암초등학교,본교,기존(원)교,025-74 ,서울특별시 동대문구 무학로44길 25 (제기동),서울특별시 동대문구
9262,초등학교,초등학교,서울,동부,동대문구,서울청량초등학교,본교,기존(원)교,024-52 ,서울특별시 동대문구 회기로25길 31 (회기동.서울청량초등학교),서울특별시 동대문구
9263,초등학교,초등학교,서울,동부,동대문구,서울홍릉초등학교,본교,기존(원)교,024-57 ,서울특별시 동대문구 회기로 90 (청량리동),서울특별시 동대문구
9264,초등학교,초등학교,서울,동부,동대문구,서울홍파초등학교,본교,기존(원)교,024-79 ,서울특별시 동대문구 고산자로 518 (제기동),서울특별시 동대문구
9265,초등학교,초등학교,서울,동부,동대문구,서울휘경초등학교,본교,기존(원)교,024-95 ,서울특별시 동대문구 망우로6길 48 (휘경동. 서울휘경초등학교),서울특별시 동대문구
9266,초등학교,초등학교,서울,동부,동대문구,서울휘봉초등학교,본교,기존(원)교,025-11 ,서울특별시 동대문구 장안벚꽃로 309 (휘경동.서울휘봉초등학교),서울특별시 동대문구
9267,초등학교,초등학교,서울,동부,동대문구,은석초등학교,본교,기존(원)교,025-20 ,서울특별시 동대문구 장안벚꽃로 205 (장안동),서울특별시 동대문구
9268,초등학교,초등학교,서울,동부,중랑구,금성초등학교,본교,기존(원)교,020-28 ,서울특별시 중랑구 신내로21길 55 . 금성초등학교 (신내동),서울특별시 중랑구
9269,초등학교,초등학교,서울,동부,중랑구,서울동원초등학교,본교,기존(원)교,020-61 ,서울특별시 중랑구 송림길 114 . 서울동원초등학교 (망우동),서울특별시 중랑구
9270,초등학교,초등학교,서울,동부,중랑구,서울망우초등학교,본교,기존(원)교,021-79 ,서울특별시 중랑구 망우로72길 49 . 서울망우초등학교 (망우동),서울특별시 중랑구
9271,초등학교,초등학교,서울,동부,중랑구,서울면남초등학교,본교,기존(원)교,022-51 ,서울특별시 중랑구 면목로30나길 38 (면목동.면남초등학교),서울특별시 중랑구
9272,초등학교,초등학교,서울,동부,중랑구,서울면동초등학교,본교,기존(원)교,022-20 ,서울특별시 중랑구 면목로57길 32 . 서울면동초등학교 (면목동.면동초등학교),서울특별시 중랑구
9273,초등학교,초등학교,서울,동부,중랑구,서울면목초등학교,본교,기존(원)교,021-60 ,서울특별시 중랑구 면목로 434 (면목동),서울특별시 중랑구
9274,초등학교,초등학교,서울,동부,중랑구,서울면북초등학교,본교,기존(원)교,021-80 ,서울특별시 중랑구 용마공원로5길 32 . 서울면북초등학교 (망우동),서울특별시 중랑구
9275,초등학교,초등학교,서울,동부,중랑구,서울면일초등학교,본교,기존(원)교,021-84 ,서울특별시 중랑구 용마산로100길 13 . 면일초등학교 (망우동),서울특별시 중랑구
9276,초등학교,초등학교,서울,동부,중랑구,서울면중초등학교,본교,기존(원)교,021-93 ,서울특별시 중랑구 용마산로70길 43 . 서울면중초등학교 (면목동),서울특별시 중랑구
9277,초등학교,초등학교,서울,동부,중랑구,서울묵동초등학교,본교,기존(원)교,020-50 ,서울특별시 중랑구 동일로138길 27 . 서울묵동초등학교 (중화동),서울특별시 중랑구
9278,초등학교,초등학교,서울,동부,중랑구,서울묵현초등학교,본교,기존(원)교,020-08 ,서울특별시 중랑구 동일로157길 75 . 묵현초등학교,서울특별시 중랑구
9279,초등학교,초등학교,서울,동부,중랑구,서울봉화초등학교,본교,기존(원)교,020-27 ,서울특별시 중랑구 신내로15길 110 (신내동.봉화초등학교),서울특별시 중랑구
9280,초등학교,초등학교,서울,동부,중랑구,서울상봉초등학교,본교,기존(원)교,020-96 ,서울특별시 중랑구 동일로126가길 11 . 서울상봉초등학교 (상봉동),서울특별시 중랑구
9281,초등학교,초등학교,서울,동부,중랑구,서울새솔초등학교,본교,기존(원)교,020-55 ,서울특별시 중랑구 신내역로1길 164 (신내동.서울새솔초등학교),서울특별시 중랑구
9282,초등학교,초등학교,서울,동부,중랑구,서울신내초등학교,본교,기존(원)교,020-71 ,서울특별시 중랑구 용마산로125나길 22 (신내동.신내초등학교),서울특별시 중랑구
9283,초등학교,초등학교,서울,동부,중랑구,서울신묵초등학교,본교,기존(원)교,020-11 ,서울특별시 중랑구 동일로149길 46 (묵동.신묵초등학교),서울특별시 중랑구
9284,초등학교,초등학교,서울,동부,중랑구,서울신현초등학교,본교,기존(원)교,020-75 ,서울특별시 중랑구 봉화산로 188 (신내동),서울특별시 중랑구
9285,초등학교,초등학교,서울,동부,중랑구,서울원묵초등학교,본교,기존(원)교,020-22 ,서울특별시 중랑구 숙선옹주로 109 . 서울원묵초등학교 (묵동),서울특별시 중랑구
9286,초등학교,초등학교,서울,동부,중랑구,서울중곡초등학교,본교,기존(원)교,022-45 ,서울특별시 중랑구 면목로23길 20 (면목동.중곡초등학교),서울특별시 중랑구
9287,초등학교,초등학교,서울,동부,중랑구,서울중랑초등학교,본교,기존(원)교,021-32 ,서울특별시 중랑구 봉우재로6길 26 (면목동.중랑초등학교),서울특별시 중랑구
9288,초등학교,초등학교,서울,동부,중랑구,서울중목초등학교,본교,기존(원)교,021-30 ,서울특별시 중랑구 동일로 665 . 서울중목초등학교 (면목동),서울특별시 중랑구
9289,초등학교,초등학교,서울,동부,중랑구,서울중화초등학교,본교,기존(원)교,020-85 ,서울특별시 중랑구 신내로7가길 22 . 서울중화초등학교 (신내동),서울특별시 중랑구
9290,초등학교,초등학교,서울,동부,중랑구,서울중흥초등학교,본교,기존(원)교,020-89 ,서울특별시 중랑구 봉화산로 82 . 서울중흥초등학교 (중화동),서울특별시 중랑구
9291,초등학교,초등학교,서울,성북·강북,성북구,광운초등학교,본교,기존(원)교,027-63 ,서울특별시 성북구 한천로 693 (장위동.광운초등학교),서울특별시 성북구
9292,초등학교,초등학교,서울,성북·강북,성북구,대광초등학교,본교,기존(원)교,028-59 ,서울특별시 성북구 안암로 5 (보문동7가.대광초등학교),서울특별시 성북구
9293,초등학교,초등학교,서울,성북·강북,성북구,매원초등학교,본교,기존(원)교,028-28 ,서울특별시 성북구 북악산로 870 (돈암동),서울특별시 성북구
9294,초등학교,초등학교,서울,성북·강북,성북구,서울개운초등학교,본교,기존(원)교,028-06 ,서울특별시 성북구 정릉로48길 52 (돈암동.서울개운초등학교),서울특별시 성북구
9295,초등학교,초등학교,서울,성북·강북,성북구,서울길원초등학교,본교,기존(원)교,027-15 ,서울특별시 성북구 서경로 8길 28-15 서울길원초등학교 (길음동),서울특별시 성북구
9296,초등학교,초등학교,서울,성북·강북,성북구,서울길음초등학교,본교,기존(원)교,027-23 ,서울특별시 성북구 길음로 142 (길음동 길음초등학교),서울특별시 성북구
9297,초등학교,초등학교,서울,성북·강북,성북구,서울돈암초등학교,본교,기존(원)교,028-30 ,서울특별시 성북구 동소문로13길 38 (동소문동6가.서울돈암초등학교),서울특별시 성북구
9298,초등학교,초등학교,서울,성북·강북,성북구,서울동신초등학교,본교,기존(원)교,028-74 ,서울특별시 성북구 보문사길 50 (보문동3가.서울동신초등학교),서울특별시 성북구
9299,초등학교,초등학교,서울,성북·강북,성북구,서울미아초등학교,본교,기존(원)교,027-24 ,서울특별시 성북구 삼양로 77 (길음동. 서울미아초등학교),서울특별시 성북구
9300,초등학교,초등학교,서울,성북·강북,성북구,서울삼선초등학교,본교,기존(원)교,028-63 ,서울특별시 성북구 보문로29길 106 (삼선동3가.서울삼선초등학교),서울특별시 성북구
9301,초등학교,초등학교,서울,성북·강북,성북구,서울석계초등학교,본교,기존(원)교,027-80 ,서울특별시 성북구 한천로58길 273 (석관동),서울특별시 성북구
9302,초등학교,초등학교,서울,성북·강북,성북구,서울석관초등학교,본교,기존(원)교,027-83 ,서울특별시 성북구 돌곶이로22길 21 . 서울석관초등학교 (석관동.서울석관초등학교),서울특별시 성북구
9303,초등학교,초등학교,서울,성북·강북,성북구,서울성북초등학교,본교,기존(원)교,028-37 ,서울특별시 성북구 성북로 102-10 (성북동.서울성북초등학교),서울특별시 성북구
9304,초등학교,초등학교,서울,성북·강북,성북구,서울숭곡초등학교,본교,기존(원)교,027-36 ,서울특별시 성북구 종암로40길 30 (하월곡동.서울숭곡초등학교),서울특별시 성북구
9305,초등학교,초등학교,서울,성북·강북,성북구,서울숭덕초등학교,본교,기존(원)교,027-18 ,서울특별시 성북구 정릉로 279 (정릉동.서울숭덕초등학교),서울특별시 성북구
9306,초등학교,초등학교,서울,성북·강북,성북구,서울숭례초등학교,본교,기존(원)교,028-11 ,서울특별시 성북구 종암로5길 14 (종암동.서울숭례초등학교),서울특별시 성북구
9307,초등학교,초등학교,서울,성북·강북,성북구,서울숭인초등학교,본교,기존(원)교,027-41 ,서울특별시 성북구 오패산로16길 37 (하월곡동.서울숭인초등학교),서울특별시 성북구
9308,초등학교,초등학교,서울,성북·강북,성북구,서울안암초등학교,본교,기존(원)교,028-50 ,서울특별시 성북구 인촌로7가길 39 (안암동2가),서울특별시 성북구
9309,초등학교,초등학교,서울,성북·강북,성북구,서울월곡초등학교,본교,기존(원)교,027-47 ,서울특별시 성북구 장월로3길 42 (장위동.서울월곡초등학교),서울특별시 성북구
9310,초등학교,초등학교,서울,성북·강북,성북구,서울일신초등학교,본교,기존(원)교,027-95 ,서울특별시 성북구 월곡로 74 (종암동.서울일신초등학교),서울특별시 성북구
9311,초등학교,초등학교,서울,성북·강북,성북구,서울장곡초등학교,본교,기존(원)교,027-54 ,서울특별시 성북구 장월로23길 16 (장위동.서울장곡초등학교),서울특별시 성북구
9312,초등학교,초등학교,서울,성북·강북,성북구,서울장월초등학교,본교,기존(원)교,027-58 ,서울특별시 성북구 한천로101길 66 (장위동.서울장월초등학교),서울특별시 성북구
9313,초등학교,초등학교,서울,성북·강북,성북구,서울장위초등학교,본교,기존(원)교,027-69 ,서울특별시 성북구 장월로8가길 41 (장위동.서울장위초등학교),서울특별시 성북구
9314,초등학교,초등학교,서울,성북·강북,성북구,서울정덕초등학교,본교,기존(원)교,028-26 ,서울특별시 성북구 아리랑로 63 (동소문동7가.서울정덕초등학교),서울특별시 성북구
