,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"191,000",2001,2017,언주로86길,00012,00000,11680,01,0,4166619,역삼동,0710,0000,11680,10100,1,현대까르띠에710,6,1,11680-252,200.14,710,11680,22,,
1,"130,000",2009,2017,도곡로43길,00020,00000,11680,01,0,4166233,역삼동,0763,0016,11680,10100,1,래미안그레이튼,6,1,11680-3871,84.97,763-16,11680,8,,
2,"94,000",2009,2017,도곡로43길,00020,00000,11680,01,0,4166233,역삼동,0763,0016,11680,10100,1,래미안그레이튼,6,1,11680-3871,59.97,763-16,11680,8,,
3,"120,000",2008,2017,도곡로57길,00012,00000,11680,01,0,4166236,역삼동,0765,0032,11680,10100,1,역삼2차아이파크,6,1,11680-3760,84.891,765-32,11680,25,,
4,"140,000",2007,2017,도곡로13길,00019,00000,11680,01,0,4166214,역삼동,0835,0068,11680,10100,1,롯데캐슬노블,6,1,11680-3728,176.03,835-68,11680,12,,
5,"148,000",2006,2017,역삼로,00307,00000,11680,01,0,3122008,역삼동,0713,0011,11680,10100,1,역삼 I'PARK,6,1,11680-3679,130.156,713-11,11680,3,,
6,"120,000",2006,2017,언주로,00332,00000,11680,01,0,3005086,역삼동,0754,0001,11680,10100,1,역삼푸르지오,6,1,11680-3643,84.9097,754-1,11680,16,,
7,"97,000",2003,2017,도곡로7길,00022,00000,11680,01,0,4166246,역삼동,0835,0067,11680,10100,1,금호어울림,6,2,11680-411,132.88,835-67,11680,7,,
8,"98,500",2006,2017,역삼로,00306,00000,11680,01,0,3122008,역삼동,0754,0000,11680,10100,1,개나리래미안,6,2,11680-3680,59.93,754,11680,5,,
9,"164,000",2006,2017,역삼로,00314,00000,11680,01,0,3122008,역삼동,0755,0001,11680,10100,1,개나리 푸르지오,6,2,11680-3678,147.9554,755-1,11680,10,,
10,"120,000",2006,2017,언주로,00332,00000,11680,01,0,3005086,역삼동,0754,0001,11680,10100,1,역삼푸르지오,6,2,11680-3643,84.9097,754-1,11680,5,,
11,"96,000",2005,2017,선릉로69길,00020,00000,11680,01,0,4166489,역삼동,0755,0004,11680,10100,1,e-편한세상,6,2,11680-3622,59.606,755-4,11680,22,,
12,"64,000",2002,2017,언주로75길,00022,00000,11680,01,0,4166614,역삼동,0729,0037,11680,10100,1,명인갤러리,6,3,11680-261,84.78,729-37,11680,1,,
13,"120,000",2010,2017,도곡로,00306,00000,11680,03,0,3122012,역삼동,0762,0003,11680,10100,1,래미안그레이튼(진달래2차),6,3,11680-3905,84.87,762-3,11680,22,,
14,"151,000",2006,2017,역삼로,00307,00000,11680,01,0,3122008,역삼동,0713,0011,11680,10100,1,역삼 I'PARK,6,3,11680-3679,116.285,713-11,11680,18,,
15,"97,500",2005,2017,선릉로69길,00020,00000,11680,01,0,4166489,역삼동,0755,0004,11680,10100,1,e-편한세상,6,3,11680-3622,59.606,755-4,11680,21,,
16,"123,500",2005,2017,선릉로69길,00019,00000,11680,01,0,4166489,역삼동,0757,0000,11680,10100,1,역삼래미안,6,3,11680-3621,80.87,757,11680,10,,
17,"81,000",2004,2017,선릉로107길,00024,00000,11680,01,0,4166441,역삼동,0681,0046,11680,10100,1,성영forU,6,3,11680-492,111.47,681-46,11680,4,,
18,"64,800",2003,2017,역삼로25길,00017,00000,11680,01,0,4166641,역삼동,0727,0011,11680,10100,1,프리마빌,6,3,11680-459,102.79,727-11,11680,2,,
19,"99,000",2009,2017,도곡로43길,00020,00000,11680,01,0,4166233,역삼동,0763,0016,11680,10100,1,래미안그레이튼,6,4,11680-3871,59.97,763-16,11680,21,,
20,"46,000",2004,2017,테헤란로48길,00010,00000,11680,01,0,4166742,역삼동,0707,0018,11680,10100,1,역삼우정에쉐르2,6,5,11680-493,47.02,707-18,11680,6,,
