,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"24,800",1995,2017,효열로,00265,00000,26320,01,0,3132022,금곡동,0056,0001,26320,10100,1,벽산삼협한솔,8,1,26320-38,85.995,56-1,26320,16,,
1,"14,400",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,2,26320-33,59.97,57-1,26320,9,,
2,"9,600",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,3,26320-33,49.77,57-1,26320,2,,
3,"26,200",2014,2017,효열로,00135,00000,26320,01,0,3132022,금곡동,0832,0000,26320,10100,1,동원역삼정그린코아,8,3,26320-1621,59.9092,832,26320,18,,
4,"34,200",2004,2017,화명신도시로,00219,00000,26320,01,0,3132027,금곡동,1895,0000,26320,10100,1,화명뜨란채,8,3,26320-151,84.68,1895,26320,6,,
5,"11,350",1994,2017,효열로37번길,00022,00000,26320,01,0,4196399,금곡동,1112,0002,26320,10100,1,금곡5단지주공,8,3,26320-34,42.75,1112-2,26320,9,,
6,"20,000",1994,2017,금곡대로470번길,00033,00000,26320,01,0,4196066,금곡동,1425,0000,26320,10100,1,유림(1차),8,4,26320-30,84.42,1425,26320,10,,
7,"31,000",1994,2017,금곡대로616번길,00057,00000,26320,01,0,4196068,금곡동,0094,0001,26320,10100,1,유림2차(2),8,4,26320-31,154.18,94-1,26320,9,,
8,"9,200",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,5,26320-33,41.85,57-1,26320,13,,
9,"31,600",2004,2017,화명신도시로,00219,00000,26320,01,0,3132027,금곡동,1895,0000,26320,10100,1,화명뜨란채,8,5,26320-151,76.72,1895,26320,18,,
10,"24,500",2014,2017,효열로,00135,00000,26320,01,0,3132022,금곡동,0832,0000,26320,10100,1,동원역삼정그린코아,8,7,26320-1621,59.7612,832,26320,7,,
11,"8,700",1996,2017,효열로,00098,00000,26320,01,0,3132022,금곡동,0810,0000,26320,10100,1,금곡9단지주공,8,8,26320-37,39.41,810,26320,4,,
12,"40,000",2015,2017,금곡대로470번길,00029,00000,26320,01,0,4196066,금곡동,1918,0000,26320,10100,1,신화명리버뷰자이아파트,8,8,26320-1640,84.965,1918,26320,20,,
13,"29,000",2003,2017,화명신도시로,00244,00000,26320,01,0,3132027,금곡동,1885,0000,26320,10100,1,화명리버빌2차,8,8,26320-136,83.11,1885,26320,20,,
14,"12,650",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,9,26320-33,49.77,57-1,26320,15,,
15,"9,700",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,9,26320-33,41.85,57-1,26320,10,,
16,"27,000",2004,2017,화명신도시로,00219,00000,26320,01,0,3132027,금곡동,1895,0000,26320,10100,1,화명뜨란채,8,10,26320-151,59.77,1895,26320,9,,
17,"8,900",1996,2017,효열로,00098,00000,26320,01,0,3132022,금곡동,0810,0000,26320,10100,1,금곡9단지주공,8,11,26320-37,39.41,810,26320,2,,
18,"9,500",1996,2017,효열로,00098,00000,26320,01,0,3132022,금곡동,0810,0000,26320,10100,1,금곡9단지주공,8,11,26320-37,39.41,810,26320,10,,
19,"38,750",2014,2017,효열로,00001,00000,26320,01,0,3132022,금곡동,1915,0000,26320,10100,1,율리역 벽산블루밍 1단지,8,12,26320-1600,84.943,1915,26320,23,,
20,"35,100",2015,2017,금곡대로470번길,00029,00000,26320,01,0,4196066,금곡동,1918,0000,26320,10100,1,신화명리버뷰자이아파트,8,12,26320-1640,84.965,1918,26320,6,,
21,"37,000",2015,2017,금곡대로470번길,00029,00000,26320,01,0,4196066,금곡동,1918,0000,26320,10100,1,신화명리버뷰자이아파트,8,12,26320-1640,84.965,1918,26320,10,,
22,"25,000",2014,2017,효열로,00135,00000,26320,01,0,3132022,금곡동,0832,0000,26320,10100,1,동원역삼정그린코아,8,12,26320-1621,59.9092,832,26320,4,,
23,"14,500",1995,2017,효열로,00040,00000,26320,01,0,3132022,금곡동,1110,0000,26320,10100,1,금곡6단지주공,8,14,26320-35,49.32,1110,26320,16,,
24,"38,600",2015,2017,금곡대로470번길,00029,00000,26320,01,0,4196066,금곡동,1918,0000,26320,10100,1,신화명리버뷰자이아파트,8,14,26320-1640,84.99,1918,26320,4,,
25,"23,800",2003,2017,화명신도시로,00244,00000,26320,01,0,3132027,금곡동,1885,0000,26320,10100,1,화명리버빌2차,8,15,26320-136,59.89,1885,26320,6,,
26,"8,700",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,16,26320-33,41.85,57-1,26320,12,,
27,"28,000",2006,2017,금곡대로550번길,00006,00000,26320,01,0,4196067,금곡동,1909,0000,26320,10100,1,대우이안,8,17,26320-1475,84.9266,1909,26320,6,,
28,"34,000",2014,2017,효열로,00135,00000,26320,01,0,3132022,금곡동,0832,0000,26320,10100,1,동원역삼정그린코아,8,18,26320-1621,84.9516,832,26320,7,,
29,"14,950",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,19,26320-33,59.97,57-1,26320,8,,
30,"31,600",2003,2017,화명신도시로,00244,00000,26320,01,0,3132027,금곡동,1885,0000,26320,10100,1,화명리버빌2차,8,19,26320-136,82.63,1885,26320,15,,
31,"11,100",1994,2017,효열로37번길,00022,00000,26320,01,0,4196399,금곡동,1112,0002,26320,10100,1,금곡5단지주공,8,19,26320-34,42.75,1112-2,26320,11,,
32,"21,500",1994,2017,효열로,00193,00000,26320,01,0,3132022,금곡동,0096,0001,26320,10100,1,유림2차(1),8,20,26320-29,88.57,96-1,26320,7,,
33,"26,350",1994,2017,효열로,00193,00000,26320,01,0,3132022,금곡동,0096,0001,26320,10100,1,유림2차(1),8,20,26320-29,119.47,96-1,26320,15,,
34,"12,700",1995,2017,효열로,00040,00000,26320,01,0,3132022,금곡동,1110,0000,26320,10100,1,금곡6단지주공,8,22,26320-35,49.32,1110,26320,14,,
35,"35,000",2015,2017,금곡대로470번길,00029,00000,26320,01,0,4196066,금곡동,1918,0000,26320,10100,1,신화명리버뷰자이아파트,8,22,26320-1640,84.965,1918,26320,2,,
36,"29,000",2006,2017,금곡대로550번길,00006,00000,26320,01,0,4196067,금곡동,1909,0000,26320,10100,1,대우이안,8,22,26320-1475,84.9266,1909,26320,16,,
37,"35,800",2002,2017,화명신도시로,00194,00000,26320,01,0,3132027,금곡동,1898,0000,26320,10100,1,화명한일유앤아이,8,22,26320-39,84.76,1898,26320,12,,
38,"9,600",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,24,26320-33,41.85,57-1,26320,14,,
39,"10,500",1996,2017,효열로,00134,00000,26320,01,0,3132022,금곡동,0810,0000,26320,10100,1,금곡8단지주공,8,25,26320-36,48.85,810,26320,1,,
40,"10,000",1996,2017,효열로,00098,00000,26320,01,0,3132022,금곡동,0810,0000,26320,10100,1,금곡9단지주공,8,25,26320-37,39.41,810,26320,20,,
41,"26,000",2004,2017,화명신도시로,00219,00000,26320,01,0,3132027,금곡동,1895,0000,26320,10100,1,화명뜨란채,8,26,26320-151,59.77,1895,26320,8,,
42,"27,500",2006,2017,금곡대로550번길,00006,00000,26320,01,0,4196067,금곡동,1909,0000,26320,10100,1,대우이안,8,27,26320-1475,84.9387,1909,26320,14,,
43,"15,900",1994,2017,효열로220번길,00022,00000,26320,01,0,4196396,금곡동,0097,0010,26320,10100,1,금곡화목타운,8,28,26320-40,68.12,97-10,26320,8,,
44,"40,400",2014,2017,효열로,00001,00000,26320,01,0,3132022,금곡동,1915,0000,26320,10100,1,율리역 벽산블루밍 1단지,8,28,26320-1600,84.987,1915,26320,25,,
45,"18,900",1994,2017,금곡대로470번길,00033,00000,26320,01,0,4196066,금곡동,1425,0000,26320,10100,1,유림(1차),8,29,26320-30,84.42,1425,26320,3,,
46,"33,600",2004,2017,화명신도시로,00219,00000,26320,01,0,3132027,금곡동,1895,0000,26320,10100,1,화명뜨란채,8,29,26320-151,84.68,1895,26320,3,,
47,"32,500",2002,2017,화명신도시로,00194,00000,26320,01,0,3132027,금곡동,1898,0000,26320,10100,1,화명한일유앤아이,8,29,26320-39,83.5,1898,26320,13,,
48,"8,000",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,30,26320-33,41.85,57-1,26320,13,,
49,"8,500",1996,2017,효열로,00098,00000,26320,01,0,3132022,금곡동,0810,0000,26320,10100,1,금곡9단지주공,8,30,26320-37,39.41,810,26320,13,,
50,"9,000",1994,2017,효열로220번길,00023,00000,26320,01,0,4196396,금곡동,0057,0001,26320,10100,1,금곡3단지주공,8,31,26320-33,41.85,57-1,26320,6,,
51,"20,000",1988,2017,금곡대로,00280,00009,26320,02,0,2132001,화명동,1258,0001,26320,10200,1,화명그린파크맨션,8,1,26320-51,50.13,1258-1,26320,6,,
52,"13,900",2012,2017,금곡대로285번길,00005,00000,26320,01,0,4196051,화명동,2287,0003,26320,10200,1,레지던스라움,8,1,26320-1543,29.84,2287-3,26320,8,,
53,"43,600",2002,2017,화명신도시로,00156,00000,26320,02,0,3132027,화명동,2264,0000,26320,10200,1,롯데낙천대,8,1,26320-61,84.769,2264,26320,14,,
54,"49,500",2002,2017,화명신도시로,00145,00000,26320,02,0,3132027,화명동,2262,0000,26320,10200,1,대우이안,8,1,26320-60,116.1967,2262,26320,17,,
55,"32,500",1997,2017,양달로,00080,00011,26320,01,0,3132013,화명동,0310,0000,26320,10200,1,코오롱,8,1,26320-54,99.83,310,26320,9,,
56,"17,000",1987,2017,금곡대로324번길,00045,00000,26320,01,0,4196056,화명동,1426,0001,26320,10200,1,우신,8,2,26320-52,49.68,1426-1,26320,1,,
57,"19,000",2003,2017,화명대로94번길,00045,00000,26320,01,0,4196388,화명동,0754,0000,26320,10200,1,화명그린힐,8,2,26320-138,55.38,754,26320,8,,
58,"20,400",2000,2017,화명대로,00110,00000,26320,01,0,2132002,화명동,0749,0000,26320,10200,1,화명유림,8,2,26320-57,59.921,749,26320,10,,
59,"29,000",1998,2017,금곡대로,00268,00000,26320,02,0,2132001,화명동,1170,0001,26320,10200,1,대림타운2,8,3,26320-44,84.99,1170-1,26320,20,,
60,"21,500",2001,2017,학사로17번길,00031,00000,26320,01,0,4196379,화명동,2322,0000,26320,10200,1,수정강변타운,8,3,26320-153,49.82,2322,26320,7,,
61,"25,200",2003,2017,화명대로,00119,00000,26320,01,0,2132002,화명동,0732,0000,26320,10200,1,삼한힐파크,8,4,26320-137,84.994,732,26320,5,,
62,"10,000",2012,2017,금곡대로285번길,00005,00000,26320,01,0,4196051,화명동,2287,0003,26320,10200,1,레지던스라움,8,4,26320-1543,29.84,2287-3,26320,10,,
63,"13,400",1996,2017,양달로,00069,00000,26320,01,0,3132013,화명동,0295,0000,26320,10200,1,도시화명그린(295),8,5,26320-47,49.42,295,26320,14,,
64,"18,400",1999,2017,금곡대로,00268,00000,26320,02,0,2132001,화명동,1170,0001,26320,10200,1,대림타운3,8,7,26320-45,59.8,1170-1,26320,11,,
65,"59,800",2012,2017,금곡대로,00166,00000,26320,02,0,2132001,화명동,2324,0000,26320,10200,1,화명롯데캐슬카이저,8,7,26320-1542,115.95,2324,26320,28,,
66,"18,000",2003,2017,화명대로94번길,00045,00000,26320,01,0,4196388,화명동,0754,0000,26320,10200,1,화명그린힐,8,7,26320-138,55.38,754,26320,12,,
67,"18,700",2003,2017,화명대로94번길,00045,00000,26320,01,0,4196388,화명동,0754,0000,26320,10200,1,화명그린힐,8,7,26320-138,55.38,754,26320,7,,
68,"31,000",1999,2017,화명대로,00087,00000,26320,01,0,2132002,화명동,0733,0000,26320,10200,1,화명현대,8,7,26320-59,99.98,733,26320,15,,
69,"16,600",1987,2017,금곡대로324번길,00045,00000,26320,01,0,4196056,화명동,1426,0001,26320,10200,1,우신,8,7,26320-52,49.68,1426-1,26320,1,,
