,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"67,000",1975,2017,방배로43길,00021,00000,11650,01,0,4163277,방배동,0770,0001,11650,10100,1,삼호 1동~3동,3,1,11650-309,81.39,770-1,11650,7,,
1,"134,000",2013,2017,방배천로18길,00011,00000,11650,01,0,4163687,방배동,0424,0028,11650,10100,1,롯데캐슬아르떼,3,1,11650-4044,121.6356,424-28,11650,5,,
2,"96,500",1999,2017,서초대로1길,00030,00000,11650,01,0,4163389,방배동,1344,0000,11650,10100,1,방배1차현대홈타운,3,2,11650-290,84.96,1344,11650,14,,
3,"83,500",2006,2017,동작대로,00112,00000,11650,01,0,2005009,방배동,3000,0001,11650,10100,1,한신휴플러스,3,2,11650-3289,84.93,3000-1,11650,19,,
4,"78,000",1991,2017,방배선행길,00001,00000,11650,01,0,4163671,방배동,2525,0000,11650,10100,1,방배우성,3,2,11650-331,84.99,2525,11650,2,,
5,"96,000",2006,2017,방배로37길,00026,00009,11650,01,0,4163272,방배동,0776,0003,11650,10100,1,쌍용예가클래식,3,3,11650-265,121.0751,776-3,11650,12,,
6,"103,500",2006,2017,동광로1길,00112,00000,11650,01,0,4163119,방배동,0754,0001,11650,10100,1,롯데캐슬헤론,3,3,11650-3317,124.27,754-1,11650,14,,
7,"46,850",1988,2017,방배로2길,00024,00005,11650,01,0,4163264,방배동,1010,0001,11650,10100,1,방배임광,3,3,11650-342,44.61,1010-1,11650,8,,
8,"82,000",1981,2017,효령로34길,00079,00000,11650,01,0,4163634,방배동,1018,0001,11650,10100,1,삼익,3,3,11650-305,91.47,1018-1,11650,15,,
9,"70,000",1992,2017,효령로,00084,00000,11650,01,0,3121021,방배동,1038,0000,11650,10100,1,대우(효령),3,3,11650-272,84.91,1038,11650,1,,
10,"150,000",1980,2017,방배로,00021,00000,11650,01,0,3121010,방배동,1028,0001,11650,10100,1,경남,3,4,11650-263,155.85,1028-1,11650,9,,
11,"95,000",2004,2017,방배중앙로21길,00055,00000,11650,01,0,4163677,방배동,2233,0000,11650,10100,1,방배3차현대홈타운,3,4,11650-732,120.915,2233,11650,1,,
12,"32,000",2004,2017,방배로33길,00029,00000,11650,01,0,4163268,방배동,0816,0001,11650,10100,1,한신트리플,3,4,11650-590,39.31,816-1,11650,6,,
13,"105,000",2001,2017,서초대로1길,00034,00000,11650,01,0,4163389,방배동,2001,0000,11650,10100,1,방배2차현대홈타운,3,4,11650-380,114.74,2001,11650,3,,
14,"118,000",1999,2017,서초대로1길,00030,00000,11650,01,0,4163389,방배동,1344,0000,11650,10100,1,방배1차현대홈타운,3,5,11650-290,114.78,1344,11650,9,,
15,"68,800",1975,2017,방배로43길,00021,00000,11650,01,0,4163277,방배동,0770,0001,11650,10100,1,삼호 1동~3동,3,6,11650-309,81.39,770-1,11650,12,,
16,"29,000",2005,2017,서초대로,00017,00000,11650,01,0,2121002,방배동,0866,0020,11650,10100,1,방배대우디오빌,3,6,11650-3191,28.84,866-20,11650,5,,
17,"29,000",2005,2017,서초대로,00017,00000,11650,01,0,2121002,방배동,0866,0020,11650,10100,1,방배대우디오빌,3,6,11650-3191,28.84,866-20,11650,5,,
18,"78,000",2006,2017,방배천로,00011,00000,11650,01,0,3121012,방배동,0444,0003,11650,10100,1,SK리더스뷰(파스텔시티),3,7,11650-3325,84.8,444-3,11650,8,,
19,"142,000",2013,2017,방배천로18길,00011,00000,11650,01,0,4163687,방배동,0424,0028,11650,10100,1,롯데캐슬아르떼,3,7,11650-4044,121.6356,424-28,11650,5,,
20,"195,000",2010,2017,효령로33길,00050,00000,11650,01,0,4163633,방배동,0906,0013,11650,10100,1,서리풀e편한세상,3,8,11650-3573,164.46,906-13,11650,6,,
21,"144,000",1980,2017,방배로,00021,00000,11650,01,0,3121010,방배동,1028,0001,11650,10100,1,경남,3,10,11650-263,155.85,1028-1,11650,1,,
22,"119,000",2013,2017,방배천로18길,00011,00000,11650,01,0,4163687,방배동,0424,0028,11650,10100,1,롯데캐슬아르떼,3,10,11650-4044,84.9145,424-28,11650,14,,
23,"200,000",2004,2017,서초대로33길,00102,00000,11650,01,0,4163401,방배동,0804,0005,11650,10100,1,레베빌2,3,10,11650-579,244.44,804-5,11650,1,,
24,"96,415",1999,2017,서초대로1길,00030,00000,11650,01,0,4163389,방배동,1344,0000,11650,10100,1,방배1차현대홈타운,3,10,11650-290,84.96,1344,11650,10,,
25,"113,500",1983,2017,방배로,00270,00000,11650,01,0,3121010,방배동,0725,0000,11650,10100,1,방배신삼호,3,11,11650-323,105.04,725,11650,10,,
26,"122,000",2013,2017,방배천로18길,00011,00000,11650,01,0,4163687,방배동,0424,0028,11650,10100,1,롯데캐슬아르떼,3,11,11650-4044,84.9145,424-28,11650,14,,
27,"33,000",2005,2017,서초대로,00017,00000,11650,01,0,2121002,방배동,0866,0020,11650,10100,1,방배대우디오빌,3,11,11650-3191,29.6,866-20,11650,21,,
28,"108,700",2004,2017,남부순환로,02311,00012,11650,01,0,2000003,방배동,1008,0002,11650,10100,1,래미안방배아트힐(1008-2),3,11,11650-658,114.09,1008-2,11650,22,,
29,"96,500",2001,2017,서초대로1길,00034,00000,11650,01,0,4163389,방배동,2001,0000,11650,10100,1,방배2차현대홈타운,3,11,11650-380,84.94,2001,11650,6,,
30,"178,000",2015,2017,방배로30길,00042,00000,11650,01,0,4163265,방배동,0840,0004,11650,10100,1,폴라씨엘로,3,12,11650-4194,172.99,840-4,11650,6,,
31,"72,000",1999,2017,서초대로1길,00030,00000,11650,01,0,4163389,방배동,1344,0000,11650,10100,1,방배1차현대홈타운,3,13,11650-290,59.94,1344,11650,8,,
32,"104,000",2004,2017,방배중앙로,00207,00010,11650,01,0,3121011,방배동,0752,0036,11650,10100,1,방배아크로리버,3,13,11650-640,149.225,752-36,11650,2,,
33,"146,000",2003,2017,방배로32길,00047,00022,11650,01,0,4163267,방배동,0805,0001,11650,10100,1,라빌레뜨,3,13,11650-580,203.63,805-1,11650,2,,
34,"74,600",1991,2017,방배선행길,00001,00000,11650,01,0,4163671,방배동,2525,0000,11650,10100,1,방배우성,3,13,11650-331,84.99,2525,11650,1,,
35,"130,000",1981,2017,효령로34길,00079,00000,11650,01,0,4163634,방배동,1018,0001,11650,10100,1,삼익,3,13,11650-305,151.54,1018-1,11650,4,,
36,"85,500",1995,2017,방배로5길,00033,00000,11650,01,0,4163280,방배동,1029,0001,11650,10100,1,공작빌라트,3,14,11650-264,148.08,1029-1,11650,8,,
37,"72,500",2006,2017,서초대로,00003,00004,11650,01,0,2121002,방배동,3001,0002,11650,10100,1,방배디오슈페리움Ⅰ,3,14,11650-3343,84.76,3001-2,11650,16,,
38,"105,000",2004,2017,남부순환로,02311,00012,11650,01,0,2000003,방배동,1008,0002,11650,10100,1,래미안방배아트힐(1008-2),3,14,11650-658,127.61,1008-2,11650,4,,
39,"120,000",1999,2017,서초대로1길,00030,00000,11650,01,0,4163389,방배동,1344,0000,11650,10100,1,방배1차현대홈타운,3,15,11650-290,114.78,1344,11650,16,,
40,"106,000",2008,2017,명달로1길,00051,00000,11650,01,0,4163186,방배동,0998,0000,11650,10100,1,방배어울림,3,15,11650-3456,122.785,998,11650,9,,
41,"121,000",2006,2017,동광로1길,00112,00000,11650,01,0,4163119,방배동,0754,0001,11650,10100,1,롯데캐슬헤론,3,15,11650-3317,174.89,754-1,11650,4,,
42,"75,500",1988,2017,방배로2길,00024,00006,11650,01,0,4163264,방배동,1010,0001,11650,10100,1,방배임광,3,15,11650-342,84,1010-1,11650,7,,
43,"168,000",1983,2017,방배로,00270,00000,11650,01,0,3121010,방배동,0725,0000,11650,10100,1,방배신삼호,3,15,11650-323,185.46,725,11650,9,,
44,"70,000",1975,2017,방배로43길,00021,00000,11650,01,0,4163277,방배동,0770,0001,11650,10100,1,삼호 1동~3동,3,15,11650-309,81.39,770-1,11650,4,,
45,"84,400",1981,2017,효령로34길,00079,00000,11650,01,0,4163634,방배동,1018,0001,11650,10100,1,삼익,3,16,11650-305,88.26,1018-1,11650,3,,
46,"98,000",2013,2017,방배천로18길,00011,00000,11650,01,0,4163687,방배동,0424,0028,11650,10100,1,롯데캐슬아르떼,3,16,11650-4044,59.9742,424-28,11650,15,,
47,"128,500",2010,2017,효령로33길,00050,00000,11650,01,0,4163633,방배동,0906,0013,11650,10100,1,서리풀e편한세상,3,16,11650-3573,84.97,906-13,11650,8,,
48,"107,500",2008,2017,명달로1길,00051,00000,11650,01,0,4163186,방배동,0998,0000,11650,10100,1,방배어울림,3,16,11650-3456,122.785,998,11650,8,,
49,"67,000",2004,2017,방배로11길,00049,00000,11650,01,0,4163250,방배동,0917,0005,11650,10100,1,광해리드빌,3,16,11650-650,114.51,917-5,11650,5,,
50,"112,000",2004,2017,방배중앙로,00207,00010,11650,01,0,3121011,방배동,0752,0036,11650,10100,1,방배아크로리버,3,16,11650-640,149.225,752-36,11650,17,,
