,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"8,500",1991,2017,대전로1020번길,00086,00000,30230,01,0,4304066,오정동,0254,0001,30230,10100,1,영진로얄맨션,5,1,30230-5,75.4,254-1,30230,12,,
1,"19,000",1990,2017,한밭대로1033번길,00015,00000,30230,01,0,4304488,오정동,0635,0001,30230,10100,1,신동아,5,4,30230-3,111.69,635-1,30230,6,,
2,"16,400",1990,2017,한밭대로1033번길,00015,00000,30230,01,0,4304488,오정동,0635,0001,30230,10100,1,신동아,5,4,30230-3,84.56,635-1,30230,6,,
3,"14,700",1990,2017,한밭대로1033번길,00015,00000,30230,01,0,4304488,오정동,0635,0001,30230,10100,1,신동아,5,13,30230-3,67.64,635-1,30230,6,,
4,"10,800",1996,2017,대전로1020번길,00085,00000,30230,01,0,4304066,오정동,0464,0001,30230,10100,1,한남,5,14,30230-6,59.67,464-1,30230,1,,
5,"19,000",1990,2017,한밭대로1033번길,00015,00000,30230,01,0,4304488,오정동,0635,0001,30230,10100,1,신동아,5,15,30230-3,158.16,635-1,30230,13,,
6,"15,100",1999,2017,대전로1185번길,00030,00000,30230,01,0,4304083,오정동,0055,0005,30230,10100,1,양지마을,5,15,30230-4,59.34,55-5,30230,11,,
7,"21,000",1999,2017,대전로1185번길,00030,00000,30230,01,0,4304083,오정동,0055,0005,30230,10100,1,양지마을,5,18,30230-4,84.81,55-5,30230,9,,
8,"16,900",1990,2017,한밭대로1033번길,00015,00000,30230,01,0,4304488,오정동,0635,0001,30230,10100,1,신동아,5,22,30230-3,84.56,635-1,30230,8,,
9,"14,500",1999,2017,대전로1185번길,00030,00000,30230,01,0,4304083,오정동,0055,0005,30230,10100,1,양지마을,5,22,30230-4,59.34,55-5,30230,13,,
10,"14,800",1990,2017,한밭대로1033번길,00015,00000,30230,01,0,4304488,오정동,0635,0001,30230,10100,1,신동아,5,23,30230-3,67.64,635-1,30230,10,,
11,"12,300",1991,2017,대전로1020번길,00086,00000,30230,01,0,4304066,오정동,0254,0001,30230,10100,1,영진로얄맨션,5,23,30230-5,84.28,254-1,30230,12,,
12,"20,000",1990,2017,한밭대로1033번길,00015,00000,30230,01,0,4304488,오정동,0635,0001,30230,10100,1,신동아,5,25,30230-3,158.16,635-1,30230,4,,
13,"14,700",1999,2017,대전로1185번길,00030,00000,30230,01,0,4304083,오정동,0055,0005,30230,10100,1,양지마을,5,25,30230-4,59.34,55-5,30230,10,,
14,"14,900",1999,2017,대전로1185번길,00030,00000,30230,01,0,4304083,오정동,0055,0005,30230,10100,1,양지마을,5,27,30230-4,59.34,55-5,30230,7,,
15,"20,700",1999,2017,대전로1185번길,00030,00000,30230,01,0,4304083,오정동,0055,0005,30230,10100,1,양지마을,5,27,30230-4,84.81,55-5,30230,3,,
