,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"24,700",2005,2017,화원로3길,00066,00000,27710,01,0,4244603,화원읍 천내리,0138,0001,27710,25021,1,태왕리더스,4,5,27710-122,84.9476,138-1,27710,9,,
1,"11,500",2000,2017,사문진로6길,00017,00000,27710,01,0,4244341,화원읍 천내리,0346,0000,27710,25021,1,화원한샘타운,4,8,27710-24,59.535,346,27710,11,,
2,"19,000",1990,2017,화원로,00036,00000,27710,01,0,3148048,화원읍 천내리,0118,0000,27710,25021,1,화원창신맨션,4,13,27710-18,84.99,118,27710,3,,
3,"29,500",2007,2017,비슬로539길,00035,00000,27710,01,0,4244331,화원읍 구라리,1650,0000,27710,25022,1,대곡역래미안,4,1,27710-290,84.2858,1650,27710,12,,
4,"14,000",1995,2017,비슬로,02715,00000,27710,01,0,3007026,화원읍 구라리,1736,0003,27710,25022,1,화원청구청룡맨션,4,3,27710-26,59.985,1736-3,27710,2,,
5,"34,700",2007,2017,비슬로539길,00035,00000,27710,01,0,4244331,화원읍 구라리,1650,0000,27710,25022,1,대곡역래미안,4,3,27710-290,101.6927,1650,27710,4,,
6,"12,500",1997,2017,비슬로539길,00017,00000,27710,01,0,4244331,화원읍 구라리,1687,0000,27710,25022,1,화원삼우청솔,4,4,27710-25,59.97,1687,27710,14,,
7,"41,200",2007,2017,비슬로539길,00035,00000,27710,01,0,4244331,화원읍 구라리,1650,0000,27710,25022,1,대곡역래미안,4,11,27710-290,128.0626,1650,27710,19,,
8,"33,400",2007,2017,비슬로539길,00035,00000,27710,01,0,4244331,화원읍 구라리,1650,0000,27710,25022,1,대곡역래미안,4,15,27710-290,101.6927,1650,27710,15,,
9,"16,800",1997,2017,비슬로539길,00017,00000,27710,01,0,4244331,화원읍 구라리,1687,0000,27710,25022,1,화원삼우청솔,4,21,27710-25,84.9,1687,27710,4,,
10,"29,000",2007,2017,비슬로539길,00035,00000,27710,01,0,4244331,화원읍 구라리,1650,0000,27710,25022,1,대곡역래미안,4,21,27710-290,84.463,1650,27710,20,,
11,"14,000",1995,2017,비슬로,02715,00000,27710,01,0,3007026,화원읍 구라리,1736,0003,27710,25022,1,화원청구청룡맨션,4,21,27710-26,59.985,1736-3,27710,25,,
12,"23,700",1995,2017,비슬로,02715,00000,27710,01,0,3007026,화원읍 구라리,1736,0003,27710,25022,1,화원청구청룡맨션,4,23,27710-26,134.995,1736-3,27710,9,,
13,"28,500",2007,2017,비슬로539길,00038,00000,27710,01,0,4244331,화원읍 구라리,1722,0000,27710,25022,1,신동아파밀리에,4,23,27710-291,84.9844,1722,27710,22,,
14,"12,400",1997,2017,비슬로539길,00005,00000,27710,01,0,4244331,화원읍 구라리,1734,0001,27710,25022,1,화원청구청산맨션,4,24,27710-27,59.99,1734-1,27710,1,,
15,"6,600",1984,2017,비슬로,02679,00000,27710,01,0,3007026,화원읍 구라리,1734,0002,27710,25022,1,화원한우,4,24,27710-28,33.47,1734-2,27710,1,,
16,"29,900",2007,2017,비슬로539길,00035,00000,27710,01,0,4244331,화원읍 구라리,1650,0000,27710,25022,1,대곡역래미안,4,25,27710-290,84.2858,1650,27710,5,,
17,"15,300",1995,2017,비슬로,02715,00000,27710,01,0,3007026,화원읍 구라리,1736,0003,27710,25022,1,화원청구청룡맨션,4,26,27710-26,59.985,1736-3,27710,9,,
18,"4,700",1984,2017,비슬로,02679,00000,27710,01,0,3007026,화원읍 구라리,1734,0002,27710,25022,1,화원한우,4,26,27710-28,33.47,1734-2,27710,5,,
19,"6,050",1984,2017,비슬로,02679,00000,27710,01,0,3007026,화원읍 구라리,1734,0002,27710,25022,1,화원한우,4,29,27710-28,33.47,1734-2,27710,3,,
20,"11,900",2000,2017,사문진로,00349,00000,27710,01,0,3000058,화원읍 성산리,0055,0000,27710,25023,1,화원삼주타운,4,3,27710-22,59.99,55,27710,7,,
21,"16,500",2000,2017,사문진로,00349,00000,27710,01,0,3000058,화원읍 성산리,0055,0000,27710,25023,1,화원삼주타운,4,7,27710-22,84.94,55,27710,7,,
22,"18,200",1995,2017,성화로4길,00013,00000,27710,01,0,4244397,화원읍 성산리,0501,0000,27710,25023,1,화원태왕타운,4,7,27710-23,84.84,501,27710,4,,
23,"12,100",2000,2017,사문진로,00349,00000,27710,01,0,3000058,화원읍 성산리,0055,0000,27710,25023,1,화원삼주타운,4,9,27710-22,59.87,55,27710,7,,
24,"12,000",2000,2017,사문진로,00349,00000,27710,01,0,3000058,화원읍 성산리,0055,0000,27710,25023,1,화원삼주타운,4,19,27710-22,59.87,55,27710,9,,
25,"13,500",1995,2017,성화로4길,00013,00000,27710,01,0,4244397,화원읍 성산리,0501,0000,27710,25023,1,화원태왕타운,4,25,27710-23,59.97,501,27710,3,,
26,"17,800",1995,2017,성화로4길,00013,00000,27710,01,0,4244397,화원읍 성산리,0501,0000,27710,25023,1,화원태왕타운,4,26,27710-23,84.84,501,27710,11,,
27,"15,500",2000,2017,명곡로,00030,00000,27710,01,0,3148029,화원읍 명곡리,0130,0000,27710,25025,1,명곡미래빌3,4,3,27710-31,59.39,130,27710,13,,
28,"15,200",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,3,27710-32,59.63,139,27710,14,,
29,"13,800",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,4,27710-32,59.63,139,27710,9,,
30,"11,150",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,5,27710-32,49.97,139,27710,10,,
31,"15,400",2000,2017,명곡로,00030,00000,27710,01,0,3148029,화원읍 명곡리,0130,0000,27710,25025,1,명곡미래빌3,4,7,27710-31,59.39,130,27710,11,,
32,"11,500",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,7,27710-32,49.97,139,27710,11,,
33,"20,300",2000,2017,명곡로,00011,00000,27710,01,0,3148029,화원읍 명곡리,0112,0000,27710,25025,1,명곡미래빌1,4,11,27710-30,84.34,112,27710,9,,
34,"15,000",2000,2017,명곡로,00030,00000,27710,01,0,3148029,화원읍 명곡리,0130,0000,27710,25025,1,명곡미래빌3,4,12,27710-31,59.39,130,27710,10,,
35,"13,200",2000,2017,명곡로,00030,00000,27710,01,0,3148029,화원읍 명곡리,0130,0000,27710,25025,1,명곡미래빌3,4,12,27710-31,49.57,130,27710,14,,
36,"19,500",2000,2017,명곡로,00011,00000,27710,01,0,3148029,화원읍 명곡리,0112,0000,27710,25025,1,명곡미래빌1,4,13,27710-30,84.34,112,27710,15,,
37,"14,000",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,13,27710-32,59.63,139,27710,7,,
38,"10,900",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,14,27710-32,49.97,139,27710,9,,
39,"20,000",2000,2017,명곡로,00011,00000,27710,01,0,3148029,화원읍 명곡리,0112,0000,27710,25025,1,명곡미래빌1,4,15,27710-30,84.34,112,27710,12,,
40,"16,500",2001,2017,명천로,00243,00000,27710,01,0,3148049,화원읍 명곡리,0220,0000,27710,25025,1,미래빌5단지,4,16,27710-57,59.42,220,27710,7,,
41,"12,000",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,18,27710-32,49.81,139,27710,15,,
42,"13,500",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,19,27710-32,59.63,139,27710,7,,
43,"21,800",2000,2017,명곡로,00011,00000,27710,01,0,3148029,화원읍 명곡리,0112,0000,27710,25025,1,명곡미래빌1,4,20,27710-30,84.34,112,27710,12,,
44,"14,700",2001,2017,명천로,00243,00000,27710,01,0,3148049,화원읍 명곡리,0220,0000,27710,25025,1,미래빌5단지,4,20,27710-57,59.42,220,27710,18,,
45,"21,500",2000,2017,명곡로,00011,00000,27710,01,0,3148029,화원읍 명곡리,0112,0000,27710,25025,1,명곡미래빌1,4,21,27710-30,84.34,112,27710,20,,
46,"13,000",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,21,27710-32,59.63,139,27710,11,,
47,"10,550",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,21,27710-32,49.97,139,27710,3,,
48,"16,850",2001,2017,명천로,00243,00000,27710,01,0,3148049,화원읍 명곡리,0220,0000,27710,25025,1,미래빌5단지,4,24,27710-57,59.42,220,27710,9,,
49,"12,700",2001,2017,명천로,00243,00000,27710,01,0,3148049,화원읍 명곡리,0220,0000,27710,25025,1,미래빌5단지,4,25,27710-57,49.55,220,27710,6,,
50,"11,400",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,26,27710-32,49.97,139,27710,8,,
51,"15,000",2001,2017,명천로,00243,00000,27710,01,0,3148049,화원읍 명곡리,0220,0000,27710,25025,1,미래빌5단지,4,26,27710-57,59.42,220,27710,1,,
52,"21,000",2000,2017,명곡로,00011,00000,27710,01,0,3148029,화원읍 명곡리,0112,0000,27710,25025,1,명곡미래빌1,4,27,27710-30,84.34,112,27710,14,,
53,"11,400",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,28,27710-32,49.97,139,27710,15,,
54,"14,500",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,28,27710-32,59.86,139,27710,18,,
55,"12,800",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,29,27710-32,59.63,139,27710,2,,
56,"15,850",2001,2017,명천로,00243,00000,27710,01,0,3148049,화원읍 명곡리,0220,0000,27710,25025,1,미래빌5단지,4,29,27710-57,59.42,220,27710,16,,
57,"23,300",2000,2017,명곡로,00011,00000,27710,01,0,3148029,화원읍 명곡리,0112,0000,27710,25025,1,명곡미래빌1,4,30,27710-30,84.34,112,27710,9,,
58,"15,000",2000,2017,화암로,00120,00000,27710,01,0,3007031,화원읍 명곡리,0139,0000,27710,25025,1,명곡미래빌4,4,30,27710-32,59.63,139,27710,6,,
59,"15,000",2000,2017,명곡로,00030,00000,27710,01,0,3148029,화원읍 명곡리,0130,0000,27710,25025,1,명곡미래빌3,4,30,27710-31,59.39,130,27710,10,,
60,"17,500",2003,2017,명천로,00057,00000,27710,01,0,3148049,화원읍 본리리,0113,0001,27710,25026,1,대구본리그린빌,4,6,27710-50,59.98,113-1,27710,2,,
61,"17,500",2003,2017,명천로,00057,00000,27710,01,0,3148049,화원읍 본리리,0113,0001,27710,25026,1,대구본리그린빌,4,8,27710-50,59.98,113-1,27710,2,,
62,"17,300",1995,2017,비슬로,02674,00000,27710,01,0,3007026,화원읍 본리리,0001,0002,27710,25026,1,(화원)청구청탑맨션,4,10,27710-33,84.925,1-2,27710,15,,
63,"24,700",2003,2017,명천로,00057,00000,27710,01,0,3148049,화원읍 본리리,0113,0001,27710,25026,1,대구본리그린빌,4,16,27710-50,84.62,113-1,27710,7,,
64,"19,000",2003,2017,명천로,00057,00000,27710,01,0,3148049,화원읍 본리리,0113,0001,27710,25026,1,대구본리그린빌,4,20,27710-50,59.88,113-1,27710,2,,
65,"20,700",2003,2017,명천로,00057,00000,27710,01,0,3148049,화원읍 본리리,0113,0001,27710,25026,1,대구본리그린빌,4,24,27710-50,75.6,113-1,27710,10,,
66,"21,770",2003,2017,명천로,00057,00000,27710,01,0,3148049,화원읍 본리리,0113,0001,27710,25026,1,대구본리그린빌,4,25,27710-50,75.6,113-1,27710,4,,
67,"8,250",1997,2017,남리길,00048,00000,27710,01,0,4244105,논공읍 남리,0635,0000,27710,25327,1,논공주공,4,8,27710-38,59.99,635,27710,4,,
68,"7,600",1991,2017,남리길,00007,00000,27710,01,0,4244105,논공읍 남리,0573,0002,27710,25327,1,평광현대4,4,12,27710-39,59.92,573-2,27710,3,,
69,"6,550",1991,2017,남리길,00007,00000,27710,01,0,4244105,논공읍 남리,0573,0002,27710,25327,1,평광현대4,4,15,27710-39,59.92,573-2,27710,1,,
70,"8,400",1997,2017,남리길,00048,00000,27710,01,0,4244105,논공읍 남리,0635,0000,27710,25327,1,논공주공,4,27,27710-38,59.99,635,27710,9,,
71,"5,400",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,1,27710-60,59.4,803-4,27710,5,,
72,"6,200",1992,2017,논공로7길,00073,00000,27710,01,0,4244136,논공읍 북리,0803,0000,27710,25328,1,논공청구타운,4,5,27710-40,59.91,803,27710,5,,
73,"7,600",1990,2017,용호로,00006,00000,27710,01,0,3148040,논공읍 북리,0824,0178,27710,25328,1,평광현대3,4,6,27710-42,59.82,824-178,27710,3,,
74,"5,050",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,8,27710-60,59.4,803-4,27710,24,,
75,"6,000",1990,2017,용호로,00006,00000,27710,01,0,3148040,논공읍 북리,0824,0178,27710,25328,1,평광현대3,4,10,27710-42,48.93,824-178,27710,3,,
76,"4,950",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,10,27710-60,59.4,803-4,27710,20,,
77,"6,500",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,10,27710-60,59.4,803-4,27710,19,,
78,"4,800",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,10,27710-60,52.08,803-4,27710,13,,
79,"4,800",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,11,27710-60,52.08,803-4,27710,4,,
80,"5,250",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,13,27710-60,59.4,803-4,27710,17,,
81,"3,800",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,15,27710-60,39.75,803-4,27710,5,,
82,"4,950",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,19,27710-60,59.34,803-4,27710,24,,
83,"4,000",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,20,27710-60,52.08,803-4,27710,3,,
84,"5,200",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,22,27710-60,59.4,803-4,27710,22,,
85,"5,000",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,24,27710-60,59.4,803-4,27710,22,,
86,"5,100",1996,2017,논공로23길,00014,00000,27710,01,0,4244124,논공읍 북리,0803,0004,27710,25328,1,달성성원,4,26,27710-60,59.4,803-4,27710,3,,
87,"3,200",1989,2017,논공로21길,00015,00000,27710,01,0,4244123,논공읍 북리,0803,0003,27710,25328,1,평광현대,4,29,27710-41,35.79,803-3,27710,2,,
88,"13,200",1999,2017,서재로30길,00007,00000,27710,01,0,4244368,다사읍 서재리,0061,0000,27710,25625,1,서재보성2,4,2,27710-9,59.98,61,27710,10,,
89,"14,600",2005,2017,서재로12길,00041,00016,27710,01,0,4244358,다사읍 서재리,1068,0005,27710,25625,1,건영캐스빌,4,2,27710-281,59.662,1068-5,27710,12,,
90,"23,200",2007,2017,서재로27길,00042,00000,27710,01,0,4244366,다사읍 서재리,0100,0000,27710,25625,1,신성서화성파크드림,4,3,27710-296,84.8884,100,27710,21,,
91,"11,850",1996,2017,서재로,00120,00000,27710,01,0,3007019,다사읍 서재리,0169,0000,27710,25625,1,서재화진금봉타운,4,5,27710-11,59.96,169,27710,13,,
92,"19,900",2007,2017,서재로27길,00042,00000,27710,01,0,4244366,다사읍 서재리,0100,0000,27710,25625,1,신성서화성파크드림,4,6,27710-296,84.8884,100,27710,7,,
93,"12,000",1999,2017,서재로30길,00007,00000,27710,01,0,4244368,다사읍 서재리,0061,0000,27710,25625,1,서재보성2,4,12,27710-9,59.98,61,27710,15,,
94,"18,650",2007,2017,서재로24길,00029,00000,27710,01,0,4244364,다사읍 서재리,0321,0001,27710,25625,1,신성서진흥더블파크,4,12,27710-297,84.9994,321-1,27710,17,,
95,"14,250",2005,2017,서재로12길,00041,00016,27710,01,0,4244358,다사읍 서재리,1068,0005,27710,25625,1,건영캐스빌,4,12,27710-281,59.662,1068-5,27710,10,,
96,"20,000",2007,2017,서재로27길,00042,00000,27710,01,0,4244366,다사읍 서재리,0100,0000,27710,25625,1,신성서화성파크드림,4,13,27710-296,84.8884,100,27710,9,,
97,"21,000",2007,2017,서재로27길,00042,00000,27710,01,0,4244366,다사읍 서재리,0100,0000,27710,25625,1,신성서화성파크드림,4,15,27710-296,84.8884,100,27710,15,,
98,"18,700",2015,2017,서재로12길,00038,00000,27710,00,,4244358,다사읍 서재리,1118,0000,27710,25625,1,에코폴리스 동화아이위시,4,17,27710-350,59.9943,1118,27710,14,,
99,"19,800",2015,2017,서재로12길,00038,00000,27710,00,,4244358,다사읍 서재리,1118,0000,27710,25625,1,에코폴리스 동화아이위시,4,23,27710-350,59.9943,1118,27710,23,,
100,"22,000",2007,2017,서재로24길,00029,00000,27710,01,0,4244364,다사읍 서재리,0321,0001,27710,25625,1,신성서진흥더블파크,4,24,27710-297,84.9994,321-1,27710,15,,
101,"23,700",2007,2017,서재로27길,00042,00000,27710,01,0,4244366,다사읍 서재리,0100,0000,27710,25625,1,신성서화성파크드림,4,27,27710-296,84.8884,100,27710,12,,
102,"11,800",1996,2017,서재로,00120,00000,27710,01,0,3007019,다사읍 서재리,0169,0000,27710,25625,1,서재화진금봉타운,4,28,27710-11,59.96,169,27710,17,,
103,"32,500",2007,2017,서재로27길,00042,00000,27710,01,0,4244366,다사읍 서재리,0100,0000,27710,25625,1,신성서화성파크드림,4,28,27710-296,115.4434,100,27710,18,,
104,"15,000",1996,2017,서재로,00120,00000,27710,01,0,3007019,다사읍 서재리,0169,0000,27710,25625,1,서재화진금봉타운,4,28,27710-11,84.85,169,27710,3,,
105,"16,000",2002,2017,서재로28길,00039,00000,27710,01,0,4244367,다사읍 서재리,0146,0007,27710,25625,1,서재우방타운,4,29,27710-10,84.98,146-7,27710,6,,
106,"14,400",1996,2017,서재로,00120,00000,27710,01,0,3007019,다사읍 서재리,0169,0000,27710,25625,1,서재화진금봉타운,4,29,27710-11,84.85,169,27710,14,,
107,"15,900",1996,2017,서재로,00120,00000,27710,01,0,3007019,다사읍 서재리,0169,0000,27710,25625,1,서재화진금봉타운,4,29,27710-11,84.85,169,27710,17,,
108,"14,500",1996,2017,서재로,00120,00000,27710,01,0,3007019,다사읍 서재리,0169,0000,27710,25625,1,서재화진금봉타운,4,29,27710-11,59.96,169,27710,16,,
109,"23,400",2016,2017,,,,,,,,다사읍 세천리,1566,0001,27710,25626,1,다사세천한라비발디,4,19,27710-351,62.683,1566-1,27710,23,,
110,"8,250",1999,2017,달구벌대로,00812,00000,27710,01,0,2007002,다사읍 죽곡리,0129,0001,27710,25627,1,강창하이츠,4,1,27710-13,29.64,129-1,27710,14,,
111,"10,800",1996,2017,죽곡2길,00006,00000,27710,01,0,4244491,다사읍 죽곡리,0152,0000,27710,25627,1,강창태성그린시티,4,2,27710-12,44.06,152,27710,12,,
112,"23,850",1999,2017,달구벌대로,00812,00000,27710,01,0,2007002,다사읍 죽곡리,0129,0001,27710,25627,1,강창하이츠,4,2,27710-13,134.77,129-1,27710,19,,
